document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension
139,Who is the Vice President but not Authorized Signatory of the company where Eric Ridgway is employed?,Michael King,3,2,0
139,Who is the Vice President but not Authorized Signatory of the company where Lennie Blakeslee is employed?,Michael King,3,2,0
139,Who is the Vice President but not Authorized Signatory of the company where Michael Vondriska is employed?,Michael King,3,2,0
139,Who is the Vice President but not Authorized Signatory of the company where Ronnie Glenn is employed?,Michael King,3,2,0
111,What companies are the Bookrunners and the Arrangers but not the Lender in the agreement?,"SUNTRUST ROBINSON HUMPHREY, INC., WELLS FARGO SECURITIES, LLC",1,3,1
111,Who is the Managing Director of the company which is the Lender but not the Agent in the agreement?,William R. Goley,3,2,0
111,Who is the Managing Director of the company which is the Lender but not the Administrative Agent in the agreement?,William R. Goley,3,2,0
38,Who is the Executive Director of the company which is the Lender but not the Agent in the agreement?,Dave Katz,3,2,0
107,What are the roles and subroles that Barclays Bank PLC and Global Markets Inc. share in the agreement that are not held by Wilmington Trust FSB?,"administrative agent, documentation agent, administrative agent,, administrative borrower",1,3,1
107,What are the roles and subroles that Barclays Bank PLC and Global Markets Inc. share in the agreement that are not held by BARCLAYS BANK PLC?,"collateral trustee, collateral agent, administrative agent, documentation agent, administrative agent,, administrative borrower",1,3,1
107,"What are the roles and subroles that Barclays Bank PLC and Wells Fargo Foothill, Inc share in the agreement that are not held by Wilmington Trust FSB?","administrative agent, documentation agent, administrative agent,, administrative borrower",1,3,1
107,"What are the roles and subroles that Barclays Bank PLC and Wells Fargo Foothill, Inc share in the agreement that are not held by BARCLAYS BANK PLC?","collateral trustee, collateral agent, administrative agent, documentation agent, administrative agent,, administrative borrower",1,3,1
107,What are the roles and subroles that Barclays Bank PLC and Wilmington Trust FSB share in the agreement that are not held by BARCLAYS BANK PLC?,"collateral trustee, collateral agent",1,3,1
107,"What are the roles and subroles that Global Markets Inc. and Wells Fargo Foothill, Inc share in the agreement that are not held by Wilmington Trust FSB?","administrative agent, documentation agent, administrative agent,, administrative borrower",1,3,1
107,What companies are the agent and the collateral trustee but not the Agent in the agreement?,"Global Markets Inc., Wells Fargo Foothill, Inc",1,3,1
107,What companies are the agent and the administrative borrower but not the Agent in the agreement?,"Global Markets Inc., Wells Fargo Foothill, Inc",1,3,1
107,What companies are the agent and the collateral agent but not the Agent in the agreement?,"Global Markets Inc., Wells Fargo Foothill, Inc",1,3,1
107,What companies are the collateral trustee and the administrative borrower but not the Agent in the agreement?,"Global Markets Inc., Wells Fargo Foothill, Inc",1,3,1
107,What companies are the collateral trustee and the collateral agent but not the Agent in the agreement?,"Global Markets Inc., Wells Fargo Foothill, Inc, Wilmington Trust FSB",1,3,1
107,What companies are the collateral trustee and the collateral agent but not the trustee in the agreement?,"Barclays Bank PLC, Global Markets Inc., Wells Fargo Foothill, Inc",1,3,1
107,What companies are the administrative borrower and the collateral agent but not the Agent in the agreement?,"Global Markets Inc., Wells Fargo Foothill, Inc",1,3,1
107,Who is the Assistant Treasurer of the company which is the Guarantor but not the Grantor in the agreement?,Paul McFeeters,3,2,0
107,Who is the Chief Administrative Officer of the company which is the Guarantor but not the Grantor in the agreement?,Paul McFeeters,3,2,0
107,Who is the Chief Executive Officer of the company which is the Guarantor but not the Grantor in the agreement?,Paul McFeeters,3,2,0
107,Who is the Chief Financial Officer of the company which is the Guarantor but not the Grantor in the agreement?,Paul McFeeters,3,2,0
107,Who is the President of the company which is the Guarantor but not the Grantor in the agreement?,Paul McFeeters,3,2,0
107,Who is the Treasurer of the company which is the Guarantor but not the Grantor in the agreement?,Paul McFeeters,3,2,0
107,Who is the Vice President of the company which is the Guarantor but not the Grantor in the agreement?,Paul McFeeters,3,2,0
112,Who is the Authorized Officer of the company which is the Lender but not the Administrative Agent in the agreement?,Amy U. Lessner,3,2,0
106,Who is the Vice President but not Director of the company where Michael Getz is employed?,Kirkwood Roland,3,2,0
106,Who is the Vice President but not Director of the company where Vanessa A. Kurbatskiy is employed?,Kirkwood Roland,3,2,0
60,"What are the roles and subroles that Bank of Montreal and BofA Securities, Inc. share in the agreement that are not held by Fifth Third Bank, National Association?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and BofA Securities, Inc. share in the agreement that are not held by Goldman Sachs Bank USA?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and BofA Securities, Inc. share in the agreement that are not held by PNC Bank, National Association?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and BofA Securities, Inc. share in the agreement that are not held by PNC Capital Markets LLC?","lead arranger, lead bookrunner",1,3,1
60,"What are the roles and subroles that Bank of Montreal and BofA Securities, Inc. share in the agreement that are not held by TD Bank, N.A.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and BofA Securities, Inc. share in the agreement that are not held by Wells Fargo Bank, National Association?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and BofA Securities, Inc. share in the agreement that are not held by JPMorgan Chase Bank, N.A?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and BofA Securities, Inc. share in the agreement that are not held by Regions Bank?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and BofA Securities, Inc. share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and Citibank, N.A. share in the agreement that are not held by Fifth Third Bank, National Association?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and Citibank, N.A. share in the agreement that are not held by Goldman Sachs Bank USA?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and Citibank, N.A. share in the agreement that are not held by PNC Bank, National Association?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and Citibank, N.A. share in the agreement that are not held by PNC Capital Markets LLC?","lead arranger, lead bookrunner",1,3,1
60,"What are the roles and subroles that Bank of Montreal and Citibank, N.A. share in the agreement that are not held by TD Bank, N.A.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and Citibank, N.A. share in the agreement that are not held by Wells Fargo Bank, National Association?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and Citibank, N.A. share in the agreement that are not held by JPMorgan Chase Bank, N.A?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and Citibank, N.A. share in the agreement that are not held by Regions Bank?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and Citibank, N.A. share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and Fifth Third Bank, National Association share in the agreement that are not held by JPMorgan Chase Bank, N.A.?","managing agent, documentation agent",1,3,1
60,"What are the roles and subroles that Bank of Montreal and Fifth Third Bank, National Association share in the agreement that are not held by MUFG Bank, Ltd.?","managing agent, documentation agent",1,3,1
60,"What are the roles and subroles that Bank of Montreal and Fifth Third Bank, National Association share in the agreement that are not held by PNC Capital Markets LLC?","managing agent, documentation agent",1,3,1
60,"What are the roles and subroles that Bank of Montreal and Fifth Third Bank, National Association share in the agreement that are not held by Wells Fargo Securities LLC?","managing agent, documentation agent",1,3,1
60,"What are the roles and subroles that Bank of Montreal and Goldman Sachs Bank USA share in the agreement that are not held by JPMorgan Chase Bank, N.A.?","managing agent, documentation agent",1,3,1
60,"What are the roles and subroles that Bank of Montreal and Goldman Sachs Bank USA share in the agreement that are not held by MUFG Bank, Ltd.?","managing agent, documentation agent",1,3,1
60,What are the roles and subroles that Bank of Montreal and Goldman Sachs Bank USA share in the agreement that are not held by PNC Capital Markets LLC?,"managing agent, documentation agent",1,3,1
60,What are the roles and subroles that Bank of Montreal and Goldman Sachs Bank USA share in the agreement that are not held by Wells Fargo Securities LLC?,"managing agent, documentation agent",1,3,1
60,"What are the roles and subroles that Bank of Montreal and JPMorgan Chase Bank, N.A. share in the agreement that are not held by PNC Bank, National Association?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and JPMorgan Chase Bank, N.A. share in the agreement that are not held by PNC Capital Markets LLC?","lead arranger, lead bookrunner",1,3,1
60,"What are the roles and subroles that Bank of Montreal and JPMorgan Chase Bank, N.A. share in the agreement that are not held by TD Bank, N.A.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and JPMorgan Chase Bank, N.A. share in the agreement that are not held by Wells Fargo Bank, National Association?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and JPMorgan Chase Bank, N.A. share in the agreement that are not held by JPMorgan Chase Bank, N.A?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and JPMorgan Chase Bank, N.A. share in the agreement that are not held by Regions Bank?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and JPMorgan Chase Bank, N.A. share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and MUFG Bank, Ltd. share in the agreement that are not held by PNC Bank, National Association?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and MUFG Bank, Ltd. share in the agreement that are not held by PNC Capital Markets LLC?","lead arranger, lead bookrunner",1,3,1
60,"What are the roles and subroles that Bank of Montreal and MUFG Bank, Ltd. share in the agreement that are not held by TD Bank, N.A.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and MUFG Bank, Ltd. share in the agreement that are not held by Wells Fargo Bank, National Association?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and MUFG Bank, Ltd. share in the agreement that are not held by JPMorgan Chase Bank, N.A?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and MUFG Bank, Ltd. share in the agreement that are not held by Regions Bank?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and MUFG Bank, Ltd. share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and PNC Bank, National Association share in the agreement that are not held by PNC Capital Markets LLC?","managing agent, documentation agent",1,3,1
60,"What are the roles and subroles that Bank of Montreal and PNC Bank, National Association share in the agreement that are not held by Wells Fargo Securities LLC?","managing agent, documentation agent",1,3,1
60,"What are the roles and subroles that Bank of Montreal and PNC Capital Markets LLC share in the agreement that are not held by TD Bank, N.A.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and PNC Capital Markets LLC share in the agreement that are not held by Wells Fargo Bank, National Association?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and PNC Capital Markets LLC share in the agreement that are not held by JPMorgan Chase Bank, N.A?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,What are the roles and subroles that Bank of Montreal and PNC Capital Markets LLC share in the agreement that are not held by Regions Bank?,"joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and PNC Capital Markets LLC share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and TD Bank, N.A. share in the agreement that are not held by Wells Fargo Securities LLC?","managing agent, documentation agent",1,3,1
60,"What are the roles and subroles that Bank of Montreal and U.S. Bank National Association share in the agreement that are not held by Wells Fargo Bank, National Association?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,What are the roles and subroles that Bank of Montreal and U.S. Bank National Association share in the agreement that are not held by Wells Fargo Securities LLC?,"managing agent, documentation agent",1,3,1
60,"What are the roles and subroles that Bank of Montreal and U.S. Bank National Association share in the agreement that are not held by JPMorgan Chase Bank, N.A?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,What are the roles and subroles that Bank of Montreal and U.S. Bank National Association share in the agreement that are not held by Regions Bank?,"joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and U.S. Bank National Association share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and Wells Fargo Bank, National Association share in the agreement that are not held by Wells Fargo Securities LLC?","managing agent, documentation agent",1,3,1
60,"What are the roles and subroles that Bank of Montreal and Wells Fargo Securities LLC share in the agreement that are not held by JPMorgan Chase Bank, N.A?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,What are the roles and subroles that Bank of Montreal and Wells Fargo Securities LLC share in the agreement that are not held by Regions Bank?,"joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal and Wells Fargo Securities LLC share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that BofA Securities, Inc. and Citibank, N.A. share in the agreement that are not held by PNC Capital Markets LLC?","lead arranger, lead bookrunner",1,3,1
60,"What are the roles and subroles that BofA Securities, Inc. and Citibank, N.A. share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that BofA Securities, Inc. and JPMorgan Chase Bank, N.A. share in the agreement that are not held by PNC Capital Markets LLC?","lead arranger, lead bookrunner",1,3,1
60,"What are the roles and subroles that BofA Securities, Inc. and JPMorgan Chase Bank, N.A. share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that BofA Securities, Inc. and MUFG Bank, Ltd. share in the agreement that are not held by PNC Capital Markets LLC?","lead arranger, lead bookrunner",1,3,1
60,"What are the roles and subroles that BofA Securities, Inc. and MUFG Bank, Ltd. share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that BofA Securities, Inc. and PNC Capital Markets LLC share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that BofA Securities, Inc. and U.S. Bank National Association share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that BofA Securities, Inc. and Wells Fargo Securities LLC share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that Citibank, N.A. and JPMorgan Chase Bank, N.A. share in the agreement that are not held by PNC Capital Markets LLC?","lead arranger, lead bookrunner",1,3,1
60,"What are the roles and subroles that Citibank, N.A. and JPMorgan Chase Bank, N.A. share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that Citibank, N.A. and MUFG Bank, Ltd. share in the agreement that are not held by PNC Capital Markets LLC?","lead arranger, lead bookrunner",1,3,1
60,"What are the roles and subroles that Citibank, N.A. and MUFG Bank, Ltd. share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that Citibank, N.A. and PNC Capital Markets LLC share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that Citibank, N.A. and U.S. Bank National Association share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that Citibank, N.A. and Wells Fargo Securities LLC share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that JPMorgan Chase Bank, N.A. and MUFG Bank, Ltd. share in the agreement that are not held by PNC Capital Markets LLC?","lead arranger, lead bookrunner",1,3,1
60,"What are the roles and subroles that JPMorgan Chase Bank, N.A. and MUFG Bank, Ltd. share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that JPMorgan Chase Bank, N.A. and PNC Capital Markets LLC share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that JPMorgan Chase Bank, N.A. and U.S. Bank National Association share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that JPMorgan Chase Bank, N.A. and Wells Fargo Securities LLC share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that MUFG Bank, Ltd. and PNC Capital Markets LLC share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that MUFG Bank, Ltd. and U.S. Bank National Association share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that MUFG Bank, Ltd. and Wells Fargo Securities LLC share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that U.S. Bank National Association and Wells Fargo Bank, National Association share in the agreement that are not held by Wells Fargo Securities LLC?","managing agent, documentation agent",1,3,1
60,"What are the roles and subroles that U.S. Bank National Association and Wells Fargo Securities LLC share in the agreement that are not held by JPMorgan Chase Bank, N.A?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,What are the roles and subroles that U.S. Bank National Association and Wells Fargo Securities LLC share in the agreement that are not held by Regions Bank?,"joint bookrunner, joint book manager, joint book runner, joint lead arranger, lead arranger, lead bookrunner, joint bookrunners",1,3,1
60,"What are the roles and subroles that U.S. Bank National Association and Wells Fargo Securities LLC share in the agreement that are not held by Mizuho Bank, Ltd.?","joint bookrunner, joint book manager, joint book runner, joint lead arranger, joint bookrunners",1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by BofA Securities, Inc. or Citibank, N.A.?",documentation agent and managing agent,1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by BofA Securities, Inc. or JPMorgan Chase Bank, N.A.?",documentation agent and managing agent,1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by BofA Securities, Inc. or MUFG Bank, Ltd.?",documentation agent and managing agent,1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by BofA Securities, Inc. or PNC Capital Markets LLC?",documentation agent and managing agent,1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by BofA Securities, Inc. or Wells Fargo Securities LLC?",documentation agent and managing agent,1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by Citibank, N.A. or JPMorgan Chase Bank, N.A.?",documentation agent and managing agent,1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by Citibank, N.A. or MUFG Bank, Ltd.?",documentation agent and managing agent,1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by Citibank, N.A. or PNC Capital Markets LLC?",documentation agent and managing agent,1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by Citibank, N.A. or Wells Fargo Securities LLC?",documentation agent and managing agent,1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by Fifth Third Bank, National Association or Goldman Sachs Bank USA?","joint book manager, joint book runner, joint bookrunner, joint bookrunners, joint lead arranger, lead arranger, and lead bookrunner",1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by Fifth Third Bank, National Association or PNC Bank, National Association?","joint book manager, joint book runner, joint bookrunner, joint bookrunners, joint lead arranger, lead arranger, and lead bookrunner",1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by Fifth Third Bank, National Association or PNC Capital Markets LLC?",lead arranger and lead bookrunner,1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by Fifth Third Bank, National Association or TD Bank, N.A.?","joint book manager, joint book runner, joint bookrunner, joint bookrunners, joint lead arranger, lead arranger, and lead bookrunner",1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by Fifth Third Bank, National Association or Wells Fargo Bank, National Association?","joint book manager, joint book runner, joint bookrunner, joint bookrunners, joint lead arranger, lead arranger, and lead bookrunner",1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by Fifth Third Bank, National Association or JPMorgan Chase Bank, N.A?","joint book manager, joint book runner, joint bookrunner, joint bookrunners, joint lead arranger, lead arranger, and lead bookrunner",1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by Fifth Third Bank, National Association or Regions Bank?","joint book manager, joint book runner, joint bookrunner, joint bookrunners, joint lead arranger, lead arranger, and lead bookrunner",1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by Fifth Third Bank, National Association or Mizuho Bank, Ltd.?","joint book manager, joint book runner, joint bookrunner, joint bookrunners, and joint lead arranger",1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by Goldman Sachs Bank USA or PNC Bank, National Association?","joint book manager, joint book runner, joint bookrunner, joint bookrunners, joint lead arranger, lead arranger, and lead bookrunner",1,3,1
60,What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by Goldman Sachs Bank USA or PNC Capital Markets LLC?,lead arranger and lead bookrunner,1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by Goldman Sachs Bank USA or TD Bank, N.A.?","joint book manager, joint book runner, joint bookrunner, joint bookrunners, joint lead arranger, lead arranger, and lead bookrunner",1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by Goldman Sachs Bank USA or Wells Fargo Bank, National Association?","joint book manager, joint book runner, joint bookrunner, joint bookrunners, joint lead arranger, lead arranger, and lead bookrunner",1,3,1
60,"What are the roles and subroles that Bank of Montreal holds in the agreement that are not held by Goldman Sachs Bank USA or JPMorgan Chase Bank, N.A?","joint book manager, joint book runner, joint bookrunner, joint bookrunners, joint lead arranger, lead arranger, and lead bookrunner",1,3,1
