Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response,f1_score,edit_distance,cosine_similarity
367,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the following roles and subroles in the agreement that are not held by Wells Fargo Bank, National Association:

1. **Joint Lead Arrangers and Joint Bookrunners**:
   - Citibank, N.A.
   - MUFG Bank, Ltd.
   - BofA Securities, Inc.
   - Bank of Montreal
   - The Bank of Nova Scotia
   - Capital One, National Association
   - JPMorgan Chase Bank, N.A.
   - Mizuho Bank, Ltd.
   - PNC Capital Markets LLC
   - U.S. Bank National Association
   - Wells Fargo Securities, LLC

   *Note: Wells Fargo Securities, LLC is listed as a Joint Lead Arranger and Joint Bookrunner, but Wells Fargo Bank, National Association is not listed in this role.*

2. **Documentation Agents**:
   - Bank of America, N.A.
   - Bank of Montreal
   - The Bank of Nova Scotia
   - Capital One, National Association
   - JPMorgan Chase Bank, N.A.
   - Mizuho Bank, Ltd.
   - PNC Bank, National Association
   - U.S. Bank National Association
   - Wells Fargo Bank, National Association

   *Note: Wells Fargo Bank, National Association is listed as a Documentation Agent, so this role is shared with Bank of Montreal and Citibank, N.A.*

3. **Administrative Agent**:
   - Citibank, N.A.

   *Note: This role is unique to Citibank, N.A. and not shared with Bank of Montreal or Wells Fargo Bank, National Association.*

4. **Syndication Agent**:
   - MUFG Bank, Ltd.

   *Note: This role is not held by Bank of Montreal, Citibank, N.A., or Wells Fargo Bank, National Association.*

5. **Senior Managing Agents**:
   - Fifth Third Bank, National Association
   - Goldman Sachs Bank USA
   - Regions Bank
   - TD Bank, N.A.

   *Note: This role is not held by Bank of Montreal, Citibank, N.A., or Wells Fargo Bank, National Association.*

### Summary of Unique Roles:
- **Bank of Montreal**:
  - Joint Lead Arranger and Joint Bookrunner (shared with Citibank, N.A. and others, but not Wells Fargo Bank, National Association).
  - Documentation Agent (shared with Citibank, N.A. and Wells Fargo Bank, National Association).

- **Citibank, N.A.**:
  - Administrative Agent (unique to Citibank, N.A.).
  - Joint Lead Arranger and Joint Bookrunner (shared with Bank of Montreal and others, but not Wells Fargo Bank, National Association).
  - Documentation Agent (shared with Bank of Montreal and Wells Fargo Bank, National Association).

- **Wells Fargo Bank, National Association**:
  - Documentation Agent (shared with Bank of Montreal and Citibank, N.A.).
  - Not listed as a Joint Lead Arranger or Joint Bookrunner (Wells Fargo Securities, LLC is, but not the bank itself).

Thus, the roles that Bank of Montreal and Citibank, N.A. share that are not held by Wells Fargo Bank, National Association are:
1. **Joint Lead Arranger and Joint Bookrunner** (Wells Fargo Bank, National Association is not listed in this role, though its affiliate Wells Fargo Securities, LLC is).",0.05263157894736843,0.014374514374514424,0.058796290337989277
368,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners
Documentation Agents",0.16666666666666666,0.25396825396825395,0.07734781234369076
369,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Roles and subroles shared by Bank of Montreal and Citibank, N.A. that are not held by Regions Bank:
1. Joint Lead Arrangers and Joint Bookrunners
2. Documentation Agents",0.06896551724137931,0.1707317073170732,0.03894042845822664
370,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"- **Bank of Montreal and Citibank, N.A. share the following roles/subroles not held by Mizuho Bank, Ltd.:**  
  1. **Joint Lead Arranger and Joint Bookrunner** (held by both Bank of Montreal and Citibank, N.A.).  
  2. **Documentation Agent** (held by Bank of Montreal; Citibank, N.A. is the Administrative Agent).  

Mizuho Bank, Ltd. acts as **Syndication Agent** and **Joint Lead Arranger and Joint Bookrunner**, but does not serve as a **Documentation Agent** or **Administrative Agent**.  

*(Answer derived from the ""Arrangers"" and ""Documentation Agents"" definitions in the agreement.)*",0.07142857142857142,0.06654676258992809,0.10745668329564823
371,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the following roles and subroles in the agreement that are not held by PNC Bank, National Association:

1. **Joint Lead Arrangers and Joint Bookrunners**  
   - Both Bank of Montreal and JPMorgan Chase Bank, N.A. are listed as Joint Lead Arrangers and Joint Bookrunners under the Arrangers section.  
   - PNC Bank, National Association is not listed in this capacity.  

2. **Documentation Agents**  
   - JPMorgan Chase Bank, N.A. is listed as a Documentation Agent.  
   - Bank of Montreal is also listed as a Documentation Agent.  
   - PNC Bank, National Association is not listed as a Documentation Agent.  

Thus, the roles not shared with PNC Bank are **Joint Lead Arrangers and Joint Bookrunners** and **Documentation Agents**.",0.03773584905660377,0.05096418732782371,0.03359372909031883
372,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"- **Bank of Montreal and JPMorgan Chase Bank, N.A. share the following roles/subroles not held by PNC Capital Markets LLC:**
  - **Joint Lead Arrangers and Joint Bookrunners** (both are listed in this capacity, while PNC Capital Markets LLC is also listed here, so this is not exclusive to them).
  - **Documentation Agents** (both are listed in this capacity, while PNC Capital Markets LLC is not listed as a Documentation Agent). 

Thus, the **exclusive shared role** not held by PNC Capital Markets LLC is **Documentation Agent**.  

**Answer:**  
Documentation Agents",0.03636363636363637,0.05147058823529416,0.034457855757581694
373,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the following roles and subroles in the agreement that are not held by TD Bank, N.A.:

1. **Joint Lead Arrangers and Joint Bookrunners**  
   - Both Bank of Montreal and JPMorgan Chase Bank, N.A. are listed as Joint Lead Arrangers and Joint Bookrunners under the Arrangers section.  
   - TD Bank, N.A. is not listed in this capacity.

2. **Documentation Agents**  
   - Both Bank of Montreal and JPMorgan Chase Bank, N.A. are listed as Documentation Agents.  
   - TD Bank, N.A. is not listed in this capacity.  

TD Bank, N.A. is only listed as a **Senior Managing Agent**, a role not shared with Bank of Montreal or JPMorgan Chase Bank, N.A. in this agreement.",0.03636363636363636,0.056835637480798784,0.02145892963586959
374,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"- **Bank of Montreal and JPMorgan Chase Bank, N.A. share the following roles/subroles not held by Wells Fargo Bank, National Association**:
  1. **Joint Lead Arrangers and Joint Bookrunners** (under Arrangers).
  2. **Documentation Agents**.  

Wells Fargo Bank, National Association is listed as a **Joint Lead Arranger and Joint Bookrunner** but does not hold the **Documentation Agent** role.",0.0851063829787234,0.09840425531914898,0.10902616374497238
375,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the following roles and subroles in the agreement that are not held by JPMorgan Chase Bank, N.A.:

1. **Joint Lead Arranger and Joint Bookrunner** (held by Bank of Montreal but not by JPMorgan Chase Bank, N.A.)
2. **Documentation Agent** (held by Bank of Montreal but not by JPMorgan Chase Bank, N.A.)

JPMorgan Chase Bank, N.A. does not hold any additional roles or subroles in the agreement that are not shared with Bank of Montreal.",0.09090909090909091,0.07478632478632474,0.046019782268863954
376,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners
Documentation Agents",0.16666666666666666,0.25396825396825395,0.07734781234369076
377,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the following roles and subroles in the agreement that are not held by Mizuho Bank, Ltd.:

1. Joint Lead Arrangers and Joint Bookrunners
2. Documentation Agents",0.0588235294117647,0.15609756097560978,0.03424157160017022
378,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the following roles and subroles in the agreement that are not held by PNC Bank, National Association:

1. **Joint Lead Arrangers and Joint Bookrunners**  
   - Both Bank of Montreal and MUFG Bank, Ltd. are listed as Joint Lead Arrangers and Joint Bookrunners for the credit facilities established under the agreement.  
   - PNC Bank, National Association is not listed in this role.

2. **Syndication Agent (MUFG Bank, Ltd. only)**  
   - MUFG Bank, Ltd. serves as the Syndication Agent, a role not held by Bank of Montreal or PNC Bank, National Association.  

PNC Bank, National Association is listed as a **Documentation Agent**, a role also held by Bank of Montreal, but the **Joint Lead Arranger and Joint Bookrunner** roles are unique to Bank of Montreal and MUFG Bank, Ltd. in this context.  

Thus, the distinct shared role not held by PNC Bank is **Joint Lead Arranger and Joint Bookrunner**.",0.060606060606060615,0.041479820627802644,0.07962855275699832
379,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"- **Bank of Montreal and MUFG Bank, Ltd. share the following roles/subroles not held by PNC Capital Markets LLC:**
  1. **Joint Lead Arrangers and Joint Bookrunners** (both hold this role, while PNC Capital Markets LLC does not).  
  2. **Documentation Agents** (Bank of Montreal holds this role, but MUFG Bank, Ltd. does not; however, this is not a shared role between the two).  

**Note:** MUFG Bank, Ltd. uniquely serves as **Syndication Agent**, a role not shared with Bank of Montreal or PNC Capital Markets LLC.  

*(Answer derived from the ""EXHIBIT 10.1"" section listing roles under ""CREDIT AGREEMENT."")*",0.029850746268656716,0.04991394148020656,0.03375696455793356
380,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"MUFG Bank, Ltd. serves as the Syndication Agent, while Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. TD Bank, N.A. does not hold any of these roles.",0.18750000000000003,0.1573033707865169,0.12565101120098415
381,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"- **Bank of Montreal and MUFG Bank, Ltd. share the following roles/subroles not held by Wells Fargo Bank, National Association**:
  - **Joint Lead Arrangers and Joint Bookrunners** (shared with other banks, but Wells Fargo is not listed in this role).
  - **Syndication Agent** (MUFG Bank, Ltd. only; Bank of Montreal does not hold this role).
  - **Documentation Agents** (Bank of Montreal only; MUFG Bank, Ltd. does not hold this role).  

Wells Fargo Bank, National Association is listed as a **Lender** and **Documentation Agent**, but not as a **Joint Lead Arranger**, **Joint Bookrunner**, or **Syndication Agent**.",0.03703703703703703,0.06292517006802723,0.0670726515189489
382,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Roles and subroles shared by Bank of Montreal and MUFG Bank, Ltd. in the agreement that are not held by JPMorgan Chase Bank, N.A.:

1. Joint Lead Arrangers and Joint Bookrunners
2. Syndication Agent (MUFG Bank, Ltd. only)",0.05714285714285715,0.14691943127962082,0.03040835379643547
383,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Roles and subroles shared by Bank of Montreal and MUFG Bank, Ltd. that are not held by Regions Bank:
1. Joint Lead Arrangers and Joint Bookrunners
2. Syndication Agent (MUFG Bank, Ltd. only)
3. Documentation Agents (Bank of Montreal only)",0.05714285714285715,0.1255411255411255,0.027264910244340888
384,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Roles and subroles shared by Bank of Montreal and MUFG Bank, Ltd. that are not held by Mizuho Bank, Ltd.:
1. Joint Lead Arrangers and Joint Bookrunners
2. Documentation Agents (Bank of Montreal only)
3. Syndication Agent (MUFG Bank, Ltd. only)",0.05714285714285715,0.1282051282051282,0.026415392782732867
385,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,Joint Lead Arrangers and Joint Bookrunners,0.20000000000000004,0.2142857142857143,0.08704446792504217
386,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,Joint Lead Arranger and Joint Bookrunner,0.6,0.22499999999999998,0.31710746658027095
387,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC share the following roles and subroles in the agreement that are not held by JPMorgan Chase Bank, N.A.:

1. Joint Lead Arrangers and Joint Bookrunners
2. Documentation Agents

JPMorgan Chase Bank, N.A. does not hold these specific roles in the agreement.",0.048780487804878044,0.11111111111111116,0.026578944502461815
388,60,what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,Joint Lead Arrangers and Joint Bookrunners,0.20000000000000004,0.2142857142857143,0.08704446792504217
389,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Joint Lead Arrangers and Joint Bookrunners,0.20000000000000004,0.2142857142857143,0.08704446792504217
390,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,Documentation Agents,0.0,0.21621621621621623,0.0
391,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,Documentation Agents,0.0,0.21621621621621623,0.0
392,60,what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,Documentation Agent,0.0,0.21621621621621623,0.0
393,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Documentation Agent
Senior Managing Agent",0.0,0.2195121951219512,0.0
394,60,"what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Wells Fargo Securities LLC share the following roles and subroles in the agreement that are not held by JPMorgan Chase Bank, N.A.:

1. Joint Lead Arrangers and Joint Bookrunners
2. Documentation Agents",0.05555555555555555,0.1435185185185185,0.03535224655478606
395,60,what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,Joint Lead Arranger and Joint Bookrunner,0.6,0.22499999999999998,0.31710746658027095
396,60,"what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Joint Lead Arrangers and Joint Bookrunners,0.20000000000000004,0.2142857142857143,0.08704446792504217
397,60,"what are the roles and subroles that bofa securities, inc. and citibank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,Joint Lead Arrangers and Joint Bookrunners,0.25,0.5952380952380952,0.1842030767483818
398,60,"what are the roles and subroles that bofa securities, inc. and citibank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Joint Lead Arrangers and Joint Bookrunners,0.20000000000000004,0.2142857142857143,0.08704446792504217
399,60,"what are the roles and subroles that bofa securities, inc. and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,Joint Lead Arrangers and Joint Bookrunners,0.25,0.5952380952380952,0.1842030767483818
400,60,"what are the roles and subroles that bofa securities, inc. and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Joint Lead Arrangers and Joint Bookrunners,0.20000000000000004,0.2142857142857143,0.08704446792504217
401,60,"what are the roles and subroles that bofa securities, inc. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,Joint Lead Arrangers and Joint Bookrunners,0.25,0.5952380952380952,0.1842030767483818
402,60,"what are the roles and subroles that bofa securities, inc. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Joint Lead Arrangers and Joint Bookrunners,0.20000000000000004,0.2142857142857143,0.08704446792504217
403,60,"what are the roles and subroles that bofa securities, inc. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Joint Lead Arrangers and Joint Bookrunners,0.20000000000000004,0.2142857142857143,0.08704446792504217
