Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response,f1_score,edit_distance,cosine_similarity
20,17,what company is the holding in the agreement,"llc, exgen renewables iv holding",1,0,0,"EXGEN RENEWABLES IV HOLDING, LLC",1.0,0.7419354838709677,1.0000000000000002
21,17,what company is the lead arranger in the agreement,"inc., morgan stanley senior funding",1,0,0,"MORGAN STANLEY SENIOR FUNDING, INC.",1.0,0.7575757575757576,1.0000000000000002
22,17,what company is the lead bookrunner in the agreement,"inc., morgan stanley senior funding",1,0,0,"MORGAN STANLEY SENIOR FUNDING, INC.",1.0,0.7575757575757576,1.0000000000000002
23,17,what company is the documentation agent in the agreement,"inc., morgan stanley senior funding",1,0,0,MSSF,0.0,0.12121212121212122,0.0
24,17,"what company is the syndication agent, in the agreement","inc., morgan stanley senior funding",1,0,0,"MORGAN STANLEY SENIOR FUNDING, INC.",1.0,0.7575757575757576,1.0000000000000002
25,17,what company is the collateral agent in the agreement,"wilmington trust, national association",1,0,0,"WILMINGTON TRUST, NATIONAL ASSOCIATION",1.0,1.0,1.0
26,17,what company is the depositary bank in the agreement,"wilmington trust, national association",1,0,0,"WILMINGTON TRUST, NATIONAL ASSOCIATION",1.0,1.0,1.0
27,17,what company is the pledgor in the agreement,"llc, exgen renewables iv",1,0,0,"EXGEN RENEWABLES IV HOLDING, LLC and EXGEN RENEWABLES HOLDINGS, LLC",0.7272727272727273,0.3384615384615385,0.8045233744391023
28,17,"what company is the collateralwilmington trust, national associationagent in the agreement","wilmington trust, national association",1,0,0,"Wilmington Trust, National Association",1.0,1.0,1.0
1292,60,what is the position of anthony galea,executive director,1,0,0,Executive Director,1.0,1.0,1.0000000000000002
1293,60,what is the position of bernadette collins,senior vice president,1,0,0,Senior Vice President,1.0,1.0,1.0000000000000002
1294,60,what is the position of caroline smith,assistant vice president,1,0,0,Assistant Vice President,1.0,1.0,1.0000000000000002
1295,60,what is the position of eric h. williams,senior vice president,1,0,0,Senior Vice President,1.0,1.0,1.0000000000000002
1296,60,what is the position of greg strauss,director,1,0,0,Director,1.0,1.0,1.0
1297,60,what is the position of harry yergey,managing director,1,0,0,Managing Director,1.0,1.0,1.0000000000000002
1298,60,what is the position of jason rinne,director,1,0,0,Director,1.0,1.0,1.0
1299,60,what is the position of joshua dearmon,senior vice president,1,0,0,Senior Vice President,1.0,1.0,1.0000000000000002
1300,60,what is the position of laura dodd,vice president,1,0,0,Vice President,1.0,1.0,1.0000000000000002
1301,60,what is the position of lukas coleman,vice president,1,0,0,Vice President,1.0,1.0,1.0000000000000002
1302,60,what is the position of michael maguire,managing director,1,0,0,Managing Director,1.0,1.0,1.0000000000000002
1303,60,what is the position of michael s. barnett,senior vice president,1,0,0,Senior Vice President,1.0,1.0,1.0000000000000002
1304,60,what is the position of oscar cortez,director,1,0,0,Director,1.0,1.0,1.0
1305,60,what is the position of patrick hartweger,managing director,1,0,0,Managing Director,1.0,1.0,1.0000000000000002
1306,60,what is the position of stephanie herndon,assistant vice president,1,0,0,Assistant Vice President,1.0,1.0,1.0000000000000002
1307,60,what is the position of susan m. olsen,vice president,1,0,0,Vice President,1.0,1.0,1.0000000000000002
1308,60,what is the position of thor o connell,vice president,1,0,0,Vice President,1.0,1.0,1.0000000000000002
1309,60,in what organization does anthony galea work,"n.a, jpmorgan chase bank",1,0,0,"JPMORGAN CHASE BANK, N.A.",1.0,0.7272727272727273,1.0
1310,60,in what organization does bernadette collins work,"capital one, national association",1,0,0,"TD Bank, N.A.",0.0,0.1875,0.0
1311,60,in what organization does caroline smith work,bank of the west,1,0,0,Bank of the West,1.0,1.0,1.0
1312,60,in what organization does eric h. williams work,"capital one, national association",1,0,0,"PNC BANK, NATIONAL ASSOCIATION",0.5,0.71875,0.3360969272762575
1313,60,in what organization does greg strauss work,the bank of nova scotia,1,0,0,"WELLS FARGO BANK, NATIONAL ASSOCIATION",0.20000000000000004,0.3513513513513513,0.11234277891542777
1314,60,in what organization does harry yergey work,bank of the west,1,0,0,Bank of the West,1.0,1.0,1.0
1315,60,in what organization does jason rinne work,the bank of nova scotia,1,0,0,THE BANK OF NOVA SCOTIA,1.0,1.0,1.0000000000000002
1316,60,in what organization does joshua dearmon work,"capital one, national association",1,0,0,"Capital One, National Association",1.0,1.0,1.0
1317,60,in what organization does laura dodd work,"city national bank, a national banking association",1,0,0,"City National Bank, a national banking association",1.0,1.0,1.0000000000000002
1318,60,in what organization does lukas coleman work,"city national bank, a national banking association",1,0,0,U.S. Bank National Association,0.6,0.5306122448979591,0.5684901084069616
1319,60,in what organization does marc h. crown work,"inc., leidos holdings",1,0,0,"LEIDOS, INC.",0.8,0.4736842105263158,0.7092972666062739
1320,60,in what organization does michael maguire work,bank of the west,1,0,0,SUMITOMO MITSUI BANKING CORPORATION,0.0,0.17142857142857137,0.0
1321,60,in what organization does michael s. barnett work,"capital one, national association",1,0,0,"Fifth Third Bank, National Association",0.4444444444444445,0.6486486486486487,0.29121941856368966
1322,60,in what organization does oscar cortez work,the bank of nova scotia,1,0,0,"MUFG BANK, LTD.",0.25,0.26086956521739135,0.15064018498706508
1323,60,in what organization does patrick hartweger work,bank of the west,1,0,0,Bank of Montreal,0.5714285714285715,0.5625,0.4112070550676187
1324,60,in what organization does ryan durkin work,"ltd., mizuho bank",1,0,0,GOLDMAN SACHS BANK USA,0.28571428571428575,0.31818181818181823,0.1707761131901165
1325,60,in what organization does stephanie herndon work,regions bank,1,0,0,Regions Bank,1.0,1.0,1.0000000000000002
1326,60,in what organization does susan m. olsen work,"city national bank, a national banking association",1,0,0,"CITIBANK, N.A.",0.0,0.22448979591836737,0.0
1327,60,in what organization does thor o connell work,"city national bank, a national banking association",1,0,0,"Bank of America, N.A.",0.2,0.20408163265306123,0.09867961797986959
1328,60,in what organization does tracy rahn work,"ltd., mizuho bank",1,0,0,"Mizuho Bank, Ltd.",1.0,0.4666666666666667,1.0000000000000002
1329,60,"who is the representative of jpmorgan chase bank, n.a",anthony galea,1,0,0,Anthony Galea,1.0,1.0,1.0000000000000002
1330,60,"who is the representative of leidos holdings, inc.",marc h. crown,1,0,0,Marc H. Crown,1.0,1.0,1.0000000000000002
1331,60,who is the representative of regions bank,stephanie herndon,1,0,0,Stephanie Herndon,1.0,1.0,1.0000000000000002
1332,60,"what is the role of citibank, n.a. in the agreement",administrative agent,1,0,0,Administrative Agent,1.0,1.0,1.0000000000000002
1333,60,what is the role of fitch ratings in the agreement,ratings agency,1,0,0,"the rating as determined by S&P, Moody’s or Fitch, as applicable, of the senior, unsecured, long-term indebtedness for borrowed money of the Borrower that is not guaranteed by any Person or subject to any other credit enhancement.",0.0,0.06278026905829592,0.0
1334,60,"what is the role of leidos, inc. in the agreement",borrower,1,0,0,Borrower,1.0,1.0,1.0
1335,60,"what is the role of moody s investors service, inc. in the agreement",ratings agency,1,0,0,ratings agency,1.0,1.0,1.0000000000000002
1336,60,what is the role of pnc capital markets llc in the agreement,bookrunners,1,0,0,Joint Lead Arrangers and Joint Bookrunners,0.33333333333333337,0.26190476190476186,0.2596979932401625
1337,60,"what is the role of leidos holdings, inc. in the agreement",holdings,1,0,0,as Holdings,0.6666666666666666,0.7272727272727273,0.5797386715376658
1338,60,what company is the administrative agent in the agreement,"n.a., citibank",1,0,0,"CITIBANK, N.A.",1.0,0.4545454545454546,1.0000000000000002
1339,60,what company is the borrower in the agreement,"inc., leidos",1,0,0,"LEIDOS, INC.",1.0,0.19999999999999996,1.0000000000000002
1340,60,what company is the holdings in the agreement,"inc., leidos holdings",1,0,0,"LEIDOS HOLDINGS, INC.",1.0,0.5789473684210527,1.0000000000000002
1637,66,what is the position of ben snodgrass,vice president,1,0,0,Vice President,1.0,1.0,1.0000000000000002
1638,66,what is the position of bret douglas,senior vice president,1,0,0,Senior Vice President,1.0,1.0,1.0000000000000002
1639,66,what is the position of cecile segovia,director,1,0,0,Director,1.0,1.0,1.0
1640,66,what is the position of darin mullis,managing director,1,0,0,Managing Director,1.0,1.0,1.0000000000000002
1641,66,what is the position of erik barragan,authorized officer,1,0,0,Authorized Officer,1.0,1.0,1.0000000000000002
1642,66,what is the position of erin robinson,managing director,1,0,0,Managing Director,1.0,1.0,1.0000000000000002
1643,66,what is the position of james riley,authorized signer,1,0,0,Authorized Signer,1.0,1.0,1.0000000000000002
1644,66,what is the position of joseph d. hricovsky,senior vice president,1,0,0,Senior Vice President,1.0,1.0,1.0000000000000002
1645,66,what is the position of karen m. dahlquist,duly authorized signatory,1,0,0,Duly Authorized Signatory,1.0,1.0,1.0000000000000002
1646,66,what is the position of kathryn e. benjamin,senior vice president,1,0,0,Senior Vice President,1.0,1.0,1.0000000000000002
1647,66,what is the position of kevin wood,director,1,0,0,Director,1.0,1.0,1.0
1648,66,what is the position of kristie li,senior vice president,1,0,0,Senior Vice President,1.0,1.0,1.0000000000000002
1649,66,what is the position of tanille ingle,vice president,1,0,0,Vice President,1.0,1.0,1.0000000000000002
1650,66,what is the position of tom priedeman,senior vice president,1,0,0,Senior Vice President,1.0,1.0,1.0000000000000002
1651,66,in what organization does ben snodgrass work,"keybank, national association",1,0,0,"PNC BANK, NATIONAL ASSOCIATION",0.5714285714285715,0.8620689655172413,0.4112070550676187
1652,66,in what organization does bret douglas work,u.s. bank national association,1,0,0,DNB CAPITAL LLC,0.0,0.2857142857142857,0.0
1653,66,in what organization does cecile segovia work,"ltd., mufg bank",1,0,0,Bank of the West,0.28571428571428575,0.125,0.17077611319011649
1654,66,in what organization does darin mullis work,"wells fargo bank, national association",1,0,0,"WELLS FARGO BANK, NATIONAL ASSOCIATION",1.0,1.0,1.0000000000000002
1655,66,in what organization does erik barragan work,"n.a., jpmorgan chase bank",1,0,0,"JPMORGAN CHASE BANK, N.A.",1.0,0.7272727272727273,1.0
1656,66,in what organization does erin robinson work,"wells fargo bank, national association",1,0,0,Silicon Valley Bank,0.25,0.18918918918918914,0.1506401849870651
1657,66,in what organization does james riley work,citibank n.a.,1,0,0,Citibank N.A.,1.0,1.0,1.0000000000000002
1658,66,in what organization does joseph d. hricovsky work,u.s. bank national association,1,0,0,The Huntington National Bank,0.5,0.25,0.3360969272762575
1659,66,in what organization does karen m. dahlquist work,"capital one, national association",1,0,0,"CAPITAL ONE, NATIONAL ASSOCIATION",1.0,1.0,1.0
1660,66,in what organization does kathryn e. benjamin work,u.s. bank national association,1,0,0,"HSBC Bank USA, National Association",0.6666666666666665,0.7941176470588236,0.5101490193104813
1661,66,in what organization does kevin wood work,"ltd., mufg bank",1,0,0,"MUFG Bank, Ltd.",1.0,0.3846153846153846,1.0000000000000002
1662,66,in what organization does kristie li work,u.s. bank national association,1,0,0,DNB CAPITAL LLC,0.0,0.2857142857142857,0.0
1663,66,in what organization does ronnie glenn work,"n.a., bank of america",1,0,0,Barclays Bank PLC,0.28571428571428575,0.16666666666666663,0.17077611319011649
1664,66,in what organization does tanille ingle work,"keybank, national association",1,0,0,"KEYBANK, NATIONAL ASSOCIATION",1.0,1.0,1.0000000000000002
1665,66,in what organization does tom priedeman work,u.s. bank national association,1,0,0,U.S. BANK NATIONAL ASSOCIATION,1.0,1.0,1.0
1666,66,"who is the representative of bank of america, n.a.",ronnie glenn,1,0,0,Ronnie Glenn,1.0,1.0,1.0000000000000002
1667,66,"who is the representative of capital one, national association",karen m. dahlquist,1,0,0,Karen M. Dahlquist,1.0,1.0,1.0000000000000002
1668,66,who is the representative of citibank n.a.,james riley,1,0,0,James Riley,1.0,1.0,1.0000000000000002
1669,66,"who is the representative of icu medical, inc.",brian m. bonnell,1,0,0,Brian M. BonnellTitle: CFO and Treasurer,0.4444444444444444,0.3846153846153846,0.19431434016858148
1670,66,"who is the representative of jpmorgan chase bank, n.a.",erik barragan,1,0,0,Erik Barragan,1.0,1.0,1.0000000000000002
1671,66,"who is the representative of exc holding corp.tangent medical technologies, inc.excelsior medical corporationicu world, inc.",brian m. bonnell,1,0,0,Brian M. Bonnell,1.0,1.0,1.0000000000000002
1672,66,what is the role of cahill gordon reindel llp in the agreement,legal counsel,1,0,0,special counsel to the Agents,0.28571428571428575,0.3793103448275862,0.19431434016858148
1673,66,what is the role of deloitte touche llp in the agreement,legal counsel,1,0,0,independent public accountants,0.0,0.23333333333333328,0.0
1674,66,what is the role of keybanc capital markets in the agreement,syndication agents,1,0,0,"joint lead arrangers and joint bookrunners for the Tranche A Term Facility and the Revolving Facility and (ii) Barclays, Wells Fargo Securities, BofA Securities, BNP Paribas Securities Corp., Citi, MUFG, U.S. Bank and KeyBanc, in their capacities as joint lead arrangers and joint bookrunners for the Tranche B Term Facility.",0.0,0.0573248407643312,0.0
1675,66,what is the role of citibank n.a. in the agreement,revolver,1,0,0,Joint Lead Arrangers and Joint Bookrunners for the Tranche A Term Facility and the Revolving Facility and joint lead arrangers and joint bookrunners for the Tranche B Term Facility,0.0,0.0444444444444444,0.0
1676,66,"what is the role of icu medical, inc. in the agreement",borrower,1,0,0,Borrower,1.0,1.0,1.0
1677,66,what company is the revolver in the agreement,citibank n.a.,1,0,0,"ICU Medical, Inc.",0.0,0.2666666666666667,0.0
1678,66,what company is the borrower in the agreement,"inc., icu medical",1,0,0,"ICU Medical, Inc.",1.0,0.4666666666666667,1.0000000000000002
1679,66,what company is the collateral agent in the agreement,"wells fargo bank, national association",1,0,0,"Wells Fargo Bank, National Association",1.0,1.0,1.0000000000000002
1853,9,what is the position of ann e. sutton,director,1,0,0,Director,1.0,1.0,1.0
1854,9,what is the position of brian d. williams,authorised signatory,1,0,0,Authorised Signatory,1.0,1.0,1.0000000000000002
1855,9,what is the position of eric searls,senior vice president,1,0,0,Senior Vice President,1.0,1.0,1.0000000000000002
1856,9,what is the position of james disher,authorized signatory,1,0,0,Authorized Signatory,1.0,1.0,1.0000000000000002
1857,9,what is the position of mark walton,authorized signatory,1,0,0,Authorized Signatory,1.0,1.0,1.0000000000000002
1858,9,what is the position of mikhail faybusovich,director,1,0,0,Director,1.0,1.0,1.0
1859,9,what is the position of peter predun,executive director,1,0,0,Executive Director,1.0,1.0,1.0000000000000002
1860,9,what is the position of raymond g. dunning,vice president,1,0,0,Vice President,1.0,1.0,1.0000000000000002
1861,9,what is the position of wei jen yuan,associate,1,0,0,Associate,1.0,1.0,1.0
1862,9,in what organization does ann e. sutton work,barclays bank plc,1,0,0,BARCLAYS BANK PLC,1.0,1.0,1.0000000000000002
1863,9,in what organization does brian d. williams work,the royal bank of scotland plc,1,0,0,THE ROYAL BANK OF SCOTLAND plc,1.0,1.0,1.0000000000000002
1864,9,in what organization does denise r. cade work,"l.p., suncoke energy partners",1,0,0,Not found,0.0,0.15384615384615385,0.0
1865,9,in what organization does eric searls work,"l.p., suncoke energy partners",1,0,0,BRANCH BANKING AND TRUST COMPANY,0.0,0.15625,0.0
1866,9,in what organization does ido yehuda work,"n.a., jpmorgan chase bank",1,0,0,"JPMorgan Chase Bank, N.A.",1.0,0.7272727272727273,1.0
1867,9,in what organization does james disher work,royal bank of canada,1,0,0,ROYAL BANK OF CANADA,1.0,1.0,1.0
1868,9,in what organization does jonathan m. phillips work,"l.p., suncoke energy partners",1,0,0,"BANK OF AMERICA, N.A.",0.0,0.23076923076923073,0.0
1869,9,in what organization does mark walton work,royal bank of canada,1,0,0,Goldman Sachs Bank USA,0.25,0.2727272727272727,0.14438355527738672
1870,9,in what organization does mikhail faybusovich work,barclays bank plc,1,0,0,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH",0.0,0.21052631578947367,0.0
1871,9,in what organization does peter predun work,"n.a., jpmorgan chase bank",1,0,0,"JPMORGAN CHASE BANK, N.A.",1.0,0.7272727272727273,1.0
1872,9,in what organization does raymond g. dunning work,"n.a., citibank",1,0,0,"CITIBANK, N.A.",1.0,0.4545454545454546,1.0000000000000002
1873,9,in what organization does wei jen yuan work,"credit suisse ag, cayman islands branch",1,0,0,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH",1.0,1.0,1.0000000000000002
1874,9,"who is the representative of credit suisse ag, cayman islands branch",wei jen yuan,1,0,0,Mikhail Faybusovich and Wei-Jen Yuan,0.25,0.2857142857142857,0.15064018498706508
1875,9,"who is the representative of citibank, n.a.",raymond g. dunning,1,0,0,Raymond G. Dunning,1.0,1.0,1.0000000000000002
1876,9,who is the representative of middletown cogeneration company llc,mark e. newman,1,0,0,Mark E. Newman,1.0,1.0,1.0000000000000002
1877,9,who is the representative of the royal bank of scotland plc,brian d. williams,1,0,0,Brian D. Williams,1.0,1.0,1.0000000000000002
1878,9,"which company is associated with 1011 warrenville road suite 600 lisle, il 60532","l.p., suncoke energy partners",1,0,0,"SUNCOKE ENERGY PARTNERS, L.P.",1.0,0.7692307692307692,1.0
1879,9,"which company is associated with 500 stanton christiana road, ops 2, floor 3 newark, delaware 19713 2107","l.p., suncoke energy partners",1,0,0,"JPMORGAN CHASE BANK, N.A.",0.0,0.15384615384615385,0.0
1880,9,what is the role of haverhill cogeneration company llc in the agreement,borrower,1,0,0,as joint and several Borrowers,0.0,0.2666666666666667,0.0
1881,9,what is the role of haverhill coke company llc in the agreement,borrower,1,0,0,as joint and several Borrowers,0.0,0.2666666666666667,0.0
1882,9,what is the role of j.p. morgan securities llc in the agreement,lead arrangers,1,0,0,joint lead arrangers and joint bookrunners,0.5714285714285715,0.33333333333333337,0.379978361591008
1883,9,"what is the role of middletown coke company, llc in the agreement",borrower,1,0,0,as joint and several Borrowers,0.0,0.2666666666666667,0.0
1884,9,what is the role of rbs securities inc in the agreement,lead arrangers,1,0,0,Joint Lead Arrangers and Joint Bookrunners,0.5714285714285715,0.33333333333333337,0.379978361591008
1885,9,what is the role of the royal bank of scotland plc in the agreement,co documentation agents,1,0,0,Co-Documentation Agents,0.4,0.9565217391304348,0.2605556710562624
1886,9,what is the role of middletown cogeneration company llc in the agreement,borrower,1,0,0,as joint and several Borrowers,0.0,0.2666666666666667,0.0
1887,9,"what is the role of suncoke energy partners, l.p. in the agreement",borrower,1,0,0,"a Delaware limited partnership (the MLP), each direct or indirect subsidiary of the MLP listed as a Borrower on the signature pages hereto or which may from time to time become a party hereto as a Borrower (together with the MLP, each a Borrower and collectively, the Borrowers)",0.0,0.028070175438596467,0.23782182755688466
1900,65,what is the position of andrew griffin,authorized signatory,1,0,0,Authorized Signatory,1.0,1.0,1.0000000000000002
1901,65,what is the position of brian d. corum,managing director,1,0,0,Managing Director,1.0,1.0,1.0000000000000002
1902,65,what is the position of frank mccormack,svp,1,0,0,SVP,1.0,1.0,1.0
1903,65,what is the position of lise hinton,senior vice president,1,0,0,Senior Vice President,1.0,1.0,1.0000000000000002
1904,65,what is the position of mario c. kontomerkos,chief executive officer,1,0,0,Chief Executive Officer,1.0,1.0,1.0000000000000002
1905,65,what is the position of matthew j. bradley,senior vice president,1,0,0,Senior Vice President,1.0,1.0,1.0000000000000002
1906,65,what is the position of philip tancorra,vice president,1,0,0,Vice President,1.0,1.0,1.0000000000000002
1907,65,what is the position of sean mcwhinnie,director,1,0,0,Director,1.0,1.0,1.0
1908,65,what is the position of thomas manning,authorized signatory,1,0,0,Authorized Signatory,1.0,1.0,1.0000000000000002
1909,65,what is the position of whitney gaston,authorized signatory,1,0,0,Authorized Signatory,1.0,1.0,1.0000000000000002
1910,65,what is the position of yumi okabe,vice president,1,0,0,Vice President,1.0,1.0,1.0000000000000002
1911,65,in what organization does andrew griffin work,goldman sachs bank usa,1,0,0,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH",0.0,0.23684210526315785,0.0
1912,65,in what organization does brian d. corum work,"n.a., bank of america",1,0,0,"BANK OF AMERICA, N.A.",1.0,0.6666666666666667,1.0
1913,65,in what organization does frank mccormack work,truist bank,1,0,0,TRUIST BANK,1.0,1.0,1.0000000000000002
1914,65,in what organization does lise hinton work,fifth third bank,1,0,0,Fifth Third Bank,1.0,1.0,1.0000000000000002
1915,65,in what organization does mario c. kontomerkos work,mohegan tribal gaming authority,1,0,0,MOHEGAN TRIBAL GAMING AUTHORITY,1.0,1.0,1.0
1916,65,in what organization does matthew j. bradley work,fifth third bank,1,0,0,KEYBANK NATIONAL ASSOCIATION,0.0,0.1428571428571429,0.0
1917,65,in what organization does philip tancorra work,deutsche bank ag new york branch,1,0,0,DEUTSCHE BANK AG NEW YORK BRANCH,1.0,1.0,1.0000000000000002
1918,65,in what organization does sean mcwhinnie work,"n.a., citizens bank",1,0,0,"CITIZENS BANK, N.A.",1.0,0.625,1.0000000000000002
1919,65,in what organization does thomas manning work,goldman sachs bank usa,1,0,0,GOLDMAN SACHS BANK USA,1.0,1.0,1.0
1920,65,in what organization does whitney gaston work,goldman sachs bank usa,1,0,0,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH",0.0,0.23684210526315785,0.0
1921,65,in what organization does yumi okabe work,deutsche bank ag new york branch,1,0,0,DEUTSCHE BANK AG NEW YORK BRANCH,1.0,1.0,1.0000000000000002
1922,65,who is the representative of truist bank,frank mccormack,1,0,0,Frank McCormack,1.0,1.0,1.0000000000000002
1923,65,"who is the representative of bank of america, n.a.",brian d. corum,1,0,0,Brian D. Corum,1.0,1.0,1.0000000000000002
1924,65,"who is the representative of citizens bank, n.a.",sean mcwhinnie,1,0,0,Sean McWhinnie,1.0,1.0,1.0000000000000002
1925,65,who is the representative of mohegan tribal gaming authority,mario c. kontomerkos,1,0,0,Mario C. Kontomerkos,1.0,1.0,1.0000000000000002
1926,65,what is the role of citizens bank in the agreement,collateral trustee,1,0,0,"Administrative Agent, L/C Issuer, and Collateral Trustee",0.4444444444444445,0.33333333333333337,0.4494364165239822
1927,65,what is the role of fitch ratings in the agreement,rating agency,1,0,0,"Fitch Ratings, a business segment of Fitch Group, Inc.",0.0,0.23529411764705888,0.0
1928,65,"what is the role of moody s investors service, inc. in the agreement",rating agency,1,0,0,"Moody’s Investors Service, Inc. is a rating agency.",0.4,0.27083333333333337,0.41036264495218466
1929,65,what is the role of standard poor s financial services llc in the agreement,rating agency,1,0,0,Rating Agency,1.0,1.0,1.0000000000000002
1930,65,"what is the role of tribe, faegre drinker biddle reath llp in the agreement",legal counsel,1,0,0,special Indian law counsel to the Loan Parties and the Tribe,0.16666666666666669,0.18333333333333335,0.11664033394405066
1931,65,"what is the role of tribe, rosenn, jenkins greenwald llp in the agreement",legal counsel,1,0,0,special Pennsylvania counsel to Loan Parties and the Tribe,0.1818181818181818,0.18965517241379315,0.1414305679255449
1932,65,what is the role of mohegan tribal gaming authority in the agreement,borrower,1,0,0,as the Borrower,0.5,0.5333333333333333,0.44943641652398214
1933,65,what company is the collateral trustee in the agreement,citizens bank,1,0,0,Citizens Bank,1.0,1.0,1.0000000000000002
1934,65,what company is the administrative agent in the agreement,"n.a., citizens bank",1,0,0,"Citizens Bank, N.A.",1.0,0.625,1.0000000000000002
1935,65,what company is the c issuer in the agreement,"n.a., citizens bank",1,0,0,"Citizens Bank, N.A.",1.0,0.625,1.0000000000000002
1936,65,what company is the borrower in the agreement,mohegan tribal gaming authority,1,0,0,MOHEGAN TRIBAL GAMING AUTHORITY,1.0,1.0,1.0
2694,43,what is the role of k12 california l.l.c in the agreement,guarantors,1,0,0,Guarantor,0.0,0.9,0.0
2695,43,what is the role of k12 virtual schools l.l.c. in the agreement,guarantors,1,0,0,Guarantors,1.0,1.0,1.0
2696,43,what is the role of k12 washington l.l.c. in the agreement,guarantors,1,0,0,Guarantor,0.0,0.9,0.0
2697,43,"what is the role of power glide language courses, inc in the agreement",guarantors,1,0,0,Guarantors,1.0,1.0,1.0
2698,43,"what is the role of fuel education llc, in the agreement",guarantors,1,0,0,"FUEL EDUCATION LLC, a Delaware limited liability company",0.0,0.10909090909090913,0.0
2699,43,what is the role of k12 classroom l.l.c in the agreement,guarantors,1,0,0,Guarantors,1.0,1.0,1.0
2700,43,"what is the role of k12 florida l.l.c., in the agreement",guarantors,1,0,0,Guarantor,0.0,0.9,0.0
2701,43,what is the role of k12 inc in the agreement,borrower,1,0,0,Borrower,1.0,1.0,1.0
