Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension,llm_response,f1_score,edit_distance,cosine_similarity
906,60,"what role do both bank of america, n.a. and mufg bank, ltd. have in the agreement",,1,1,0.0,"Bank of America, N.A. is a Documentation Agent and MUFG Bank, Ltd. is a Syndication Agent and Joint Lead Arranger and Joint Bookrunner.",0.0,0.0,0.0
907,60,"what role do both bank of america, n.a. and pnc capital markets llc have in the agreement",,1,1,0.0,Documentation Agents and joint lead arrangers and joint bookrunners,0.0,0.0,0.0
908,60,"what role do both bank of america, n.a. and wells fargo securities llc have in the agreement",,1,1,0.0,Documentation Agents and joint lead arrangers and joint bookrunners,0.0,0.0,0.0
909,60,"what role do both bofa securities, inc. and fifth third bank, national association have in the agreement",,1,1,0.0,"BOFA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner, while Fifth Third Bank, National Association is a Senior Managing Agent.",0.0,0.0,0.0
910,60,"what role do both bofa securities, inc. and goldman sachs bank usa have in the agreement",,1,1,0.0,"BofA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner, while Goldman Sachs Bank USA is a Senior Managing Agent.",0.0,0.0,0.0
911,60,"what role do both bofa securities, inc. and pnc bank, national association have in the agreement",,1,1,0.0,"BofA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner. PNC Bank, National Association is a Documentation Agent.",0.0,0.0,0.0
912,60,"what role do both bofa securities, inc. and td bank, n.a. have in the agreement",,1,1,0.0,"BofA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner, and TD Bank, N.A. is a Senior Managing Agent.",0.0,0.0,0.0
913,60,"what role do both bofa securities, inc. and wells fargo bank, national association have in the agreement",,1,1,0.0,"BofA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner and Wells Fargo Bank, National Association is a Documentation Agent.",0.0,0.0,0.0
914,60,"what role do both bofa securities, inc. and jpmorgan chase bank, n.a have in the agreement",,1,1,0.0,Joint Lead Arrangers and Joint Bookrunners and Documentation Agents,0.0,0.0,0.0
915,60,"what role do both bofa securities, inc. and regions bank have in the agreement",,1,1,0.0,"BOFA SECURITIES, INC. is a Joint Lead Arranger and Joint Bookrunner, and REGIONS BANK is a Senior Managing Agent.",0.0,0.0,0.0
916,60,"what role do both citibank, n.a. and fifth third bank, national association have in the agreement",,1,1,0.0,"CITIBANK, N.A. is the Administrative Agent, and FIFTH THIRD BANK, NATIONAL ASSOCIATION is a Senior Managing Agent.",0.0,0.0,0.0
917,60,"what role do both citibank, n.a. and goldman sachs bank usa have in the agreement",,1,1,0.0,"CITIBANK, N.A. is the Administrative Agent and Goldman Sachs Bank USA is a Senior Managing Agent.",0.0,0.0,0.0
918,60,"what role do both citibank, n.a. and pnc bank, national association have in the agreement",,1,1,0.0,"CITIBANK, N.A. is the Administrative Agent, MUFG BANK, LTD., as Syndication Agent and PNC BANK, NATIONAL ASSOCIATION, as Documentation Agents for the credit facilities established hereunder.",0.0,0.0,0.0
919,60,"what role do both citibank, n.a. and td bank, n.a. have in the agreement",,1,1,0.0,"CITIBANK, N.A. as Administrative Agent and TD BANK, N.A., as Senior Managing Agents",0.0,0.0,0.0
920,60,"what role do both citibank, n.a. and wells fargo bank, national association have in the agreement",,1,1,0.0,"CITIBANK, N.A., as Administrative Agent and WELLS FARGO BANK, NATIONAL ASSOCIATION, as Lender",0.0,0.0,0.0
921,60,"what role do both citibank, n.a. and jpmorgan chase bank, n.a have in the agreement",,1,1,0.0,"CITIBANK, N.A., as Administrative Agent and JPMORGAN CHASE BANK, N.A., as Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",0.0,0.0,0.0
922,60,"what role do both citibank, n.a. and regions bank have in the agreement",,1,1,0.0,"CITIBANK, N.A. is the Administrative Agent, and Regions Bank is a Senior Managing Agent.",0.0,0.0,0.0
923,60,"what role do both fifth third bank, national association and jpmorgan chase bank, n.a. have in the agreement",,1,1,0.0,Senior Managing Agents and Documentation Agents,0.0,0.0,0.0
924,60,"what role do both fifth third bank, national association and mufg bank, ltd. have in the agreement",,1,1,0.0,"FIFTH THIRD BANK, NATIONAL ASSOCIATION,GOLDMAN SACHS BANK USA,REGIONS BANKSandTD BANK, N.A.,as Senior Managing Agents and MUFG BANK, LTD.,  as Syndication Agent",0.0,0.0,0.0
925,60,"what role do both fifth third bank, national association and pnc capital markets llc have in the agreement",,1,1,0.0,"FIFTH THIRD BANK, NATIONAL ASSOCIATION as Senior Managing Agents and PNC CAPITAL MARKETS LLC as Joint Lead Arrangers and Joint Bookrunners",0.0,0.0,0.0
926,60,"what role do both fifth third bank, national association and wells fargo securities llc have in the agreement",,1,1,0.0,"Fifth Third Bank, National Association is a Senior Managing Agent and Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner.",0.0,0.0,0.0
927,60,"what role do both goldman sachs bank usa and jpmorgan chase bank, n.a. have in the agreement",,1,1,0.0,"Goldman Sachs Bank USA is a Senior Managing Agent and JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",0.0,0.0,0.0
928,60,"what role do both goldman sachs bank usa and mufg bank, ltd. have in the agreement",,1,1,0.0,"GOLDMAN SACHS BANK USA,as Senior Managing Agents
MUFG BANK, LTD., as Syndication Agent",0.0,0.0,0.0
929,60,what role do both goldman sachs bank usa and pnc capital markets llc have in the agreement,,1,1,0.0,"Goldman Sachs Bank USA is a Senior Managing Agent, and PNC Capital Markets LLC is an Arranger.",0.0,0.0,0.0
930,60,what role do both goldman sachs bank usa and wells fargo securities llc have in the agreement,,1,1,0.0,"Goldman Sachs Bank USA is a Senior Managing Agent, and Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner.",0.0,0.0,0.0
931,60,"what role do both jpmorgan chase bank, n.a. and pnc bank, national association have in the agreement",,1,1,0.0,Documentation Agents,0.0,0.0,0.0
932,60,"what role do both jpmorgan chase bank, n.a. and td bank, n.a. have in the agreement",,1,1,0.0,"JPMorgan Chase Bank, N.A. is a Documentation Agent and a Joint Lead Arranger and Joint Bookrunner, while TD Bank, N.A. is a Senior Managing Agent.",0.0,0.0,0.0
933,60,"what role do both jpmorgan chase bank, n.a. and wells fargo bank, national association have in the agreement",,1,1,0.0,"JPMORGAN CHASE BANK, N.A. as Documentation Agents and WELLS FARGO BANK, NATIONAL ASSOCIATION, as Documentation Agents",0.0,0.0,0.0
934,60,"what role do both jpmorgan chase bank, n.a. and jpmorgan chase bank, n.a have in the agreement",,1,1,0.0,Documentation Agents and as Joint Lead Arrangers and Joint Bookrunners,0.0,0.0,0.0
935,60,"what role do both jpmorgan chase bank, n.a. and regions bank have in the agreement",,1,1,0.0,"JPMorgan Chase Bank, N.A. is a Documentation Agent and Regions Bank is a Senior Managing Agent.",0.0,0.0,0.0
936,60,"what role do both mufg bank, ltd. and pnc bank, national association have in the agreement",,1,1,0.0,"MUFG Bank, Ltd. is the Syndication Agent and a Joint Lead Arranger and Joint Bookrunner, while PNC Bank, National Association is a Documentation Agent.",0.0,0.0,0.0
937,60,"what role do both mufg bank, ltd. and td bank, n.a. have in the agreement",,1,1,0.0,"MUFG Bank, Ltd. is the Syndication Agent, and TD Bank, N.A. is a Senior Managing Agent.",0.0,0.0,0.0
938,60,"what role do both mufg bank, ltd. and wells fargo bank, national association have in the agreement",,1,1,0.0,"MUFG BANK, LTD. as Syndication Agent and WELLS FARGO BANK, NATIONAL ASSOCIATION, as Lender",0.0,0.0,0.0
939,60,"what role do both mufg bank, ltd. and jpmorgan chase bank, n.a have in the agreement",,1,1,0.0,"Syndication Agent and Joint Lead Arrangers and Joint Bookrunners, Documentation Agents and Joint Lead Arrangers and Joint Bookrunners, respectively",0.0,0.0,0.0
940,60,"what role do both mufg bank, ltd. and regions bank have in the agreement",,1,1,0.0,"MUFG Bank, Ltd. is the Syndication Agent, and Regions Bank is a Senior Managing Agent.",0.0,0.0,0.0
941,60,"what role do both pnc bank, national association and pnc capital markets llc have in the agreement",,1,1,0.0,"as Joint Lead Arrangers and Joint Bookrunners and PNC BANK, NATIONAL ASSOCIATION as Documentation Agents",0.0,0.0,0.0
942,60,"what role do both pnc bank, national association and wells fargo securities llc have in the agreement",,1,1,0.0,Joint Lead Arrangers and Joint Bookrunners,0.0,0.0,0.0
943,60,"what role do both pnc capital markets llc and td bank, n.a. have in the agreement",,1,1,0.0,"PNC Capital Markets LLC as Joint Lead Arrangers and Joint Bookrunners and TD Bank, N.A., as Senior Managing Agents",0.0,0.0,0.0
944,60,"what role do both pnc capital markets llc and wells fargo bank, national association have in the agreement",,1,1,0.0,"PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner, and Wells Fargo Bank, National Association is a Documentation Agent.",0.0,0.0,0.0
945,60,"what role do both pnc capital markets llc and jpmorgan chase bank, n.a have in the agreement",,1,1,0.0,Joint Lead Arrangers and Joint Bookrunners and Documentation Agents,0.0,0.0,0.0
946,60,what role do both pnc capital markets llc and regions bank have in the agreement,,1,1,0.0,"PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner, while Regions Bank is a Senior Managing Agent.",0.0,0.0,0.0
947,60,"what role do both pnc capital markets llc and mizuho bank, ltd. have in the agreement",,1,1,0.0,joint lead arrangers and joint bookrunners,0.0,0.0,0.0
948,60,"what role do both td bank, n.a. and wells fargo securities llc have in the agreement",,1,1,0.0,"TD Bank, N.A. is a Senior Managing Agent and Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner.",0.0,0.0,0.0
949,60,"what role do both wells fargo bank, national association and wells fargo securities llc have in the agreement",,1,1,0.0,"Wells Fargo Bank, National Association is a Documentation Agent and Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner.",0.0,0.0,0.0
950,60,"what role do both wells fargo securities llc and jpmorgan chase bank, n.a have in the agreement",,1,1,0.0,as Joint Lead Arrangers and Joint Bookrunners and Documentation Agents,0.0,0.0,0.0
951,60,what role do both wells fargo securities llc and regions bank have in the agreement,,1,1,0.0,Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner and Regions Bank is a Senior Managing Agent.,0.0,0.0,0.0
952,60,what company is both the documentation agent and the agent in the agreement,"n.a., bank of america",1,1,0.0,Not found,0.0,0.16666666666666663,0.0
953,60,what company is both the  bookrunner and the bookrunner in the agreement,bank of montreal,1,1,0.0,"Citibank, N.A., MUFG Bank, Ltd., BofA Securities, Inc., Bank of Montreal, The Bank of Nova Scotia, Capital One, National Association, JPMorgan Chase Bank, N.A., Mizuho Bank, Ltd., PNC Capital Markets LLC, U.S. Bank National Association and Wells Fargo Securities LLC",0.19999999999999998,0.06611570247933884,0.45592573949706733
954,60,what company is both the  bookrunners and the bookrunners in the agreement,bank of montreal,1,1,0.0,"Citibank, N.A., MUFG Bank, Ltd., BofA Securities, Inc., Bank of Montreal, The Bank of Nova Scotia, Capital One, National Association, JPMorgan Chase Bank, N.A., Mizuho Bank, Ltd., PNC Capital Markets LLC, U.S. Bank National Association and Wells Fargo Securities LLC",0.19999999999999998,0.06611570247933884,0.45592573949706733
955,60,what company is both the documentation agent and the agent in the agreement,bank of montreal,1,1,0.0,Not found,0.0,0.25,0.0
956,60,what company is both the lead bookrunner and the bookrunner in the agreement,bank of montreal,1,1,0.0,"CITIBANK, N.A.",0.0,0.1875,0.0
957,60,what company is both the  book manager and the book manager in the agreement,bank of montreal,1,1,0.0,"Citibank, N.A., MUFG Bank, Ltd., BOFA SECURITIES, INC., BANK OF MONTREAL, THE BANK OF NOVA SCOTIA, CAPITAL ONE, NATIONAL ASSOCIATION, JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD., PNC CAPITAL MARKETS LLC, U.S. BANK NATIONAL ASSOCIATIONandWELLS FARGO SECURITIES, LLC",0.20689655172413793,0.06666666666666665,0.47045948055115466
958,60,what company is both the  book runner and the book runner in the agreement,bank of montreal,1,1,0.0,"Citibank, N.A.",0.0,0.1875,0.0
959,60,what company is both the  lead arranger and the lead arranger in the agreement,bank of montreal,1,1,0.0,"Citibank, N.A.",0.0,0.1875,0.0
960,60,what company is both the lead arranger and the arranger in the agreement,bank of montreal,1,1,0.0,"CITIBANK, N.A.",0.0,0.1875,0.0
961,60,what company is both the lead bookrunner and the bookrunner in the agreement,"inc., bofa securities",1,1,0.0,"CITIBANK, N.A.",0.0,0.10526315789473684,0.0
962,60,what company is both the lead arranger and the arranger in the agreement,"inc., bofa securities",1,1,0.0,"CITIBANK, N.A.",0.0,0.10526315789473684,0.0
963,60,what company is both the  bookrunner and the bookrunner in the agreement,"n.a., citibank",1,1,0.0,"Citibank, N.A., MUFG Bank, Ltd., BofA Securities, Inc., Bank of Montreal, The Bank of Nova Scotia, Capital One, National Association, JPMorgan Chase Bank, N.A., Mizuho Bank, Ltd., PNC Capital Markets LLC, U.S. Bank National Association and Wells Fargo Securities LLC",0.13793103448275862,0.045454545454545414,0.16514361105290715
964,60,what company is both the  bookrunners and the bookrunners in the agreement,"n.a., citibank",1,1,0.0,"Citibank, N.A., MUFG Bank, Ltd., BofA Securities, Inc., Bank of Montreal, The Bank of Nova Scotia, Capital One, National Association, JPMorgan Chase Bank, N.A., Mizuho Bank, Ltd., PNC Capital Markets LLC, U.S. Bank National Association and Wells Fargo Securities LLC",0.13793103448275862,0.045454545454545414,0.16514361105290715
965,60,what company is both the lead bookrunner and the bookrunner in the agreement,"n.a., citibank",1,1,0.0,"CITIBANK, N.A.",1.0,0.4545454545454546,1.0000000000000002
966,60,what company is both the  book manager and the book manager in the agreement,"n.a., citibank",1,1,0.0,"Citibank, N.A., MUFG Bank, Ltd., BOFA SECURITIES, INC., BANK OF MONTREAL, THE BANK OF NOVA SCOTIA, CAPITAL ONE, NATIONAL ASSOCIATION, JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD., PNC CAPITAL MARKETS LLC, U.S. BANK NATIONAL ASSOCIATIONandWELLS FARGO SECURITIES, LLC",0.14285714285714288,0.04583333333333328,0.1692455921488643
967,60,what company is both the  lead arranger and the lead arranger in the agreement,"n.a., citibank",1,1,0.0,"Citibank, N.A.",1.0,0.4545454545454546,1.0000000000000002
968,60,what company is both the lead arranger and the arranger in the agreement,"n.a., citibank",1,1,0.0,"CITIBANK, N.A.",1.0,0.4545454545454546,1.0000000000000002
969,60,what company is both the  book runner and the book runner in the agreement,"n.a., citibank",1,1,0.0,"Citibank, N.A.",1.0,0.4545454545454546,1.0000000000000002
970,60,what company is both the documentation agent and the agent in the agreement,"fifth third bank, national association",1,1,0.0,Not found,0.0,0.10810810810810811,0.0
971,60,what company is both the documentation agent and the agent in the agreement,goldman sachs bank usa,1,1,0.0,Not found,0.0,0.13636363636363635,0.0
972,60,what company is both the lead bookrunner and the bookrunner in the agreement,"n.a., jpmorgan chase bank",1,1,0.0,"CITIBANK, N.A.",0.3333333333333333,0.18181818181818177,0.22028815056182968
973,60,what company is both the lead arranger and the arranger in the agreement,"n.a., jpmorgan chase bank",1,1,0.0,"CITIBANK, N.A.",0.3333333333333333,0.18181818181818177,0.22028815056182968
974,60,what company is both the  bookrunner and the bookrunner in the agreement,"ltd., mufg bank",1,1,0.0,"Citibank, N.A., MUFG Bank, Ltd., BofA Securities, Inc., Bank of Montreal, The Bank of Nova Scotia, Capital One, National Association, JPMorgan Chase Bank, N.A., Mizuho Bank, Ltd., PNC Capital Markets LLC, U.S. Bank National Association and Wells Fargo Securities LLC",0.19999999999999998,0.04958677685950408,0.45592573949706733
975,60,what company is both the  bookrunners and the bookrunners in the agreement,"ltd., mufg bank",1,1,0.0,"Citibank, N.A., MUFG Bank, Ltd., BofA Securities, Inc., Bank of Montreal, The Bank of Nova Scotia, Capital One, National Association, JPMorgan Chase Bank, N.A., Mizuho Bank, Ltd., PNC Capital Markets LLC, U.S. Bank National Association and Wells Fargo Securities LLC",0.19999999999999998,0.04958677685950408,0.45592573949706733
976,60,what company is both the lead bookrunner and the bookrunner in the agreement,"ltd., mufg bank",1,1,0.0,"CITIBANK, N.A.",0.0,0.15384615384615385,0.0
977,60,what company is both the  book manager and the book manager in the agreement,"ltd., mufg bank",1,1,0.0,"Citibank, N.A., MUFG Bank, Ltd., BOFA SECURITIES, INC., BANK OF MONTREAL, THE BANK OF NOVA SCOTIA, CAPITAL ONE, NATIONAL ASSOCIATION, JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD., PNC CAPITAL MARKETS LLC, U.S. BANK NATIONAL ASSOCIATIONandWELLS FARGO SECURITIES, LLC",0.20689655172413793,0.050000000000000044,0.47045948055115466
978,60,what company is both the  lead arranger and the lead arranger in the agreement,"ltd., mufg bank",1,1,0.0,"Citibank, N.A.",0.0,0.15384615384615385,0.0
979,60,what company is both the lead arranger and the arranger in the agreement,"ltd., mufg bank",1,1,0.0,"CITIBANK, N.A.",0.0,0.15384615384615385,0.0
980,60,what company is both the  book runner and the book runner in the agreement,"ltd., mufg bank",1,1,0.0,"Citibank, N.A.",0.0,0.15384615384615385,0.0
981,60,what company is both the documentation agent and the agent in the agreement,"pnc bank, national association",1,1,0.0,Not found,0.0,0.13793103448275867,0.0
982,60,what company is both the  bookrunner and the bookrunner in the agreement,pnc capital markets llc,1,1,0.0,"Citibank, N.A., MUFG Bank, Ltd., BofA Securities, Inc., Bank of Montreal, The Bank of Nova Scotia, Capital One, National Association, JPMorgan Chase Bank, N.A., Mizuho Bank, Ltd., PNC Capital Markets LLC, U.S. Bank National Association and Wells Fargo Securities LLC",0.25806451612903225,0.0950413223140496,0.2370780525900244
983,60,what company is both the  bookrunners and the bookrunners in the agreement,pnc capital markets llc,1,1,0.0,"Citibank, N.A., MUFG Bank, Ltd., BofA Securities, Inc., Bank of Montreal, The Bank of Nova Scotia, Capital One, National Association, JPMorgan Chase Bank, N.A., Mizuho Bank, Ltd., PNC Capital Markets LLC, U.S. Bank National Association and Wells Fargo Securities LLC",0.25806451612903225,0.0950413223140496,0.2370780525900244
984,60,what company is both the  book manager and the book manager in the agreement,pnc capital markets llc,1,1,0.0,"Citibank, N.A., MUFG Bank, Ltd., BOFA SECURITIES, INC., BANK OF MONTREAL, THE BANK OF NOVA SCOTIA, CAPITAL ONE, NATIONAL ASSOCIATION, JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD., PNC CAPITAL MARKETS LLC, U.S. BANK NATIONAL ASSOCIATIONandWELLS FARGO SECURITIES, LLC",0.2666666666666667,0.09583333333333333,0.24315309915386513
985,60,what company is both the  lead arranger and the lead arranger in the agreement,pnc capital markets llc,1,1,0.0,"Citibank, N.A.",0.0,0.26086956521739135,0.0
986,60,what company is both the  book runner and the book runner in the agreement,pnc capital markets llc,1,1,0.0,"Citibank, N.A.",0.0,0.26086956521739135,0.0
987,60,what company is both the documentation agent and the agent in the agreement,"n.a., td bank",1,1,0.0,Not found,0.0,0.30000000000000004,0.0
988,60,what company is both the  bookrunner and the bookrunner in the agreement,u.s. bank national association,1,1,0.0,"Citibank, N.A., MUFG Bank, Ltd., BofA Securities, Inc., Bank of Montreal, The Bank of Nova Scotia, Capital One, National Association, JPMorgan Chase Bank, N.A., Mizuho Bank, Ltd., PNC Capital Markets LLC, U.S. Bank National Association and Wells Fargo Securities LLC",0.25806451612903225,0.11570247933884292,0.49000107382617963
989,60,what company is both the  bookrunners and the bookrunners in the agreement,u.s. bank national association,1,1,0.0,"Citibank, N.A., MUFG Bank, Ltd., BofA Securities, Inc., Bank of Montreal, The Bank of Nova Scotia, Capital One, National Association, JPMorgan Chase Bank, N.A., Mizuho Bank, Ltd., PNC Capital Markets LLC, U.S. Bank National Association and Wells Fargo Securities LLC",0.25806451612903225,0.11570247933884292,0.49000107382617963
990,60,what company is both the documentation agent and the agent in the agreement,u.s. bank national association,1,1,0.0,Not found,0.0,0.1428571428571429,0.0
991,60,what company is both the lead bookrunner and the bookrunner in the agreement,u.s. bank national association,1,1,0.0,"CITIBANK, N.A.",0.0,0.2142857142857143,0.0
992,60,what company is both the  book manager and the book manager in the agreement,u.s. bank national association,1,1,0.0,"Citibank, N.A., MUFG Bank, Ltd., BOFA SECURITIES, INC., BANK OF MONTREAL, THE BANK OF NOVA SCOTIA, CAPITAL ONE, NATIONAL ASSOCIATION, JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD., PNC CAPITAL MARKETS LLC, U.S. BANK NATIONAL ASSOCIATIONandWELLS FARGO SECURITIES, LLC",0.2666666666666667,0.1166666666666667,0.454520500168616
993,60,what company is both the  book runner and the book runner in the agreement,u.s. bank national association,1,1,0.0,"Citibank, N.A.",0.0,0.2142857142857143,0.0
994,60,what company is both the  lead arranger and the lead arranger in the agreement,u.s. bank national association,1,1,0.0,"Citibank, N.A.",0.0,0.2142857142857143,0.0
995,60,what company is both the lead arranger and the arranger in the agreement,u.s. bank national association,1,1,0.0,"CITIBANK, N.A.",0.0,0.2142857142857143,0.0
996,60,what company is both the documentation agent and the agent in the agreement,"wells fargo bank, national association",1,1,0.0,Not found,0.0,0.10810810810810811,0.0
997,60,what company is both the lead bookrunner and the bookrunner in the agreement,wells fargo securities llc,1,1,0.0,"CITIBANK, N.A.",0.0,0.11538461538461542,0.0
998,60,what company is both the lead arranger and the arranger in the agreement,wells fargo securities llc,1,1,0.0,"CITIBANK, N.A.",0.0,0.11538461538461542,0.0
999,60,what company is both the documentation agent and the agent in the agreement,"n.a, jpmorgan chase bank",1,1,0.0,Not found,0.0,0.18181818181818177,0.0
1000,60,what company is both the documentation agent and the agent in the agreement,regions bank,1,1,0.0,Not found,0.0,0.16666666666666663,0.0
1001,60,what company is both the documentation agent and the agent in the agreement,"ltd., mizuho bank",1,1,0.0,Not found,0.0,0.19999999999999996,0.0
1002,60,what company is both the lead bookrunner and the bookrunner in the agreement,"ltd., mizuho bank",1,1,0.0,"CITIBANK, N.A.",0.0,0.19999999999999996,0.0
1003,60,what company is both the lead arranger and the arranger in the agreement,"ltd., mizuho bank",1,1,0.0,"CITIBANK, N.A.",0.0,0.19999999999999996,0.0
1004,60,what company is both the  bookrunner and the bookrunner in the agreement,the bank of nova scotia,1,1,0.0,"Citibank, N.A., MUFG Bank, Ltd., BofA Securities, Inc., Bank of Montreal, The Bank of Nova Scotia, Capital One, National Association, JPMorgan Chase Bank, N.A., Mizuho Bank, Ltd., PNC Capital Markets LLC, U.S. Bank National Association and Wells Fargo Securities LLC",0.3125,0.0950413223140496,0.4349163415969024
1005,60,what company is both the  bookrunners and the bookrunners in the agreement,the bank of nova scotia,1,1,0.0,"Citibank, N.A., MUFG Bank, Ltd., BofA Securities, Inc., Bank of Montreal, The Bank of Nova Scotia, Capital One, National Association, JPMorgan Chase Bank, N.A., Mizuho Bank, Ltd., PNC Capital Markets LLC, U.S. Bank National Association and Wells Fargo Securities LLC",0.3125,0.0950413223140496,0.4349163415969024
1006,60,what company is both the documentation agent and the agent in the agreement,the bank of nova scotia,1,1,0.0,Not found,0.0,0.17391304347826086,0.0
1007,60,what company is both the lead bookrunner and the bookrunner in the agreement,the bank of nova scotia,1,1,0.0,"CITIBANK, N.A.",0.0,0.30434782608695654,0.0
1008,60,what company is both the  book manager and the book manager in the agreement,the bank of nova scotia,1,1,0.0,"Citibank, N.A., MUFG Bank, Ltd., BOFA SECURITIES, INC., BANK OF MONTREAL, THE BANK OF NOVA SCOTIA, CAPITAL ONE, NATIONAL ASSOCIATION, JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD., PNC CAPITAL MARKETS LLC, U.S. BANK NATIONAL ASSOCIATIONandWELLS FARGO SECURITIES, LLC",0.32258064516129037,0.09583333333333333,0.4490021179941523
1009,60,what company is both the  book runner and the book runner in the agreement,the bank of nova scotia,1,1,0.0,"Citibank, N.A.",0.0,0.30434782608695654,0.0
1010,60,what company is both the  lead arranger and the lead arranger in the agreement,the bank of nova scotia,1,1,0.0,"Citibank, N.A.",0.0,0.30434782608695654,0.0
1011,60,what company is both the lead arranger and the arranger in the agreement,the bank of nova scotia,1,1,0.0,"CITIBANK, N.A.",0.0,0.30434782608695654,0.0
