document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension
104,What position does Ryan Durkin hold?,Authorized Signatory,1,0,
104,What position does Sherlyn Nelson hold?,Vice President,1,0,
104,What position does Steven Aloupis hold?,Managing Director,1,0,
104,What position does Ted Koerner hold?,Managing Director,1,0,
104,What position does William W. Carroll hold?,Senior Vice President,1,0,
105,What position does Gary S. Loffredo hold?,"President, Digital Cinema, General Counsel and Secretary",1,0,
105,What position does Xu Peixin hold?,Director,1,0,
111,What position does Bill Seabrook hold?,Director,1,0,
111,What position does Clive Paul Thomas hold?,Director,1,0,
111,What position does Doug Kennedy hold?,Director,1,0,
111,What position does Duncan Scott hold?,Director,1,0,
111,What position does Eoin Naughton hold?,Director,1,0,
111,What position does Guy Bowker hold?,Chief Financial Officer,1,0,
111,What position does Hector J. Varona hold?,Executive Director,1,0,
111,What position does Jennifer Miu hold?,Chief Financial Officer,1,0,
111,What position does Kevin Chan hold?,Director,1,0,
111,What position does Louise Twiss West hold?,Head of Financial Institutions Group,1,0,
111,What position does Neville Grant hold?,Head of Corporate Banking,1,0,
111,What position does William R. Goley hold?,Managing Director,1,0,
10,What position does Kenise Henry Larmond hold?,Vice President,1,0,
10,What position does Michael King hold?,Vice President,1,0,
10,What position does Rodney Beeks hold?,Associate,1,0,
10,What position does Shane M. Leary hold?,Vice President,1,0,
10,What position does Susan Khokher hold?,"Manager, Agency",1,0,
10,What position does Alex Figueroa hold?,Authorized Signatory,1,0,
38,What position does Dennis Petito hold?,Managing Director,1,0,
38,What position does Houssem Daly hold?,Associate Director,1,0,
38,What position does J. Frazell hold?,Director,1,0,
38,What position does Ming K. Chu hold?,Vice President,1,0,
38,What position does Pablo Gonzalez-Spahr hold?,Executive,1,0,
38,What position does Ann Rhoads hold?,Managing Director,1,0,
38,What position does Borden Tennant hold?,Assistant Vice President,1,0,
38,What position does Dave Katz hold?,Executive Director,1,0,
38,What position does David Kee hold?,Managing Director,1,0,
38,What position does Diego Medina hold?,Director,1,0,
38,What position does Donna DeMagistris hold?,Authorized Signatory,1,0,
38,What position does Hussam S. Alsahlani hold?,Vice President,1,0,
38,What position does Jamie Grubb hold?,Vice President,1,0,
38,What position does Joe Hykle hold?,Senior Vice President,1,0,
38,What position does Kenneth Chin hold?,Director,1,0,
38,What position does Kenneth Phelan hold?,Vice President,1,0,
38,What position does Maureen Maroney hold?,Vice President,1,0,
38,What position does Michael King hold?,Authorized Signatory,1,0,
38,What position does Michael Willis hold?,Managing Director,1,0,
38,What position does Nupur Kumar hold?,Authorized Signatory,1,0,
38,What position does Rebecca Kratz hold?,Authorized Signatory,1,0,
38,What position does Ross Levitsky hold?,Managing Director,1,0,
38,What position does Sherwin Brandford hold?,Director,1,0,
38,What position does Sriram Chandrasekaran hold?,Director,1,0,
38,What position does Stefan Dickenmann hold?,Authorized Signatory,1,0,
38,What position does Steven Aloupis hold?,Managing DirectorCapital Markets,1,0,
38,What position does Vanessa Kurbatskiy hold?,Vice President,1,0,
12,What position does Conan Schleicher hold?,Vice President,1,0,
12,What position does Dawn Lee Lum hold?,Executive Director,1,0,
12,What position does Francesco Di Mario hold?,FVP %C2%96 Head of Credit,1,0,
12,What position does Gr%C3%A1inne Kelly hold?,"Vice President, Global Treasury",1,0,
12,What position does Graham Gibson hold?,Senior Director,1,0,
12,What position does J. Casey Cosgrove hold?,Director,1,0,
12,What position does Jack Lonker hold?,Director,1,0,
12,What position does John Devlin hold?,"Vice President, Global Treasury",1,0,
12,What position does Linh Dang hold?,Authorized Signatory,1,0,
12,What position does Lorenzo Rodino hold?,Relationship Manager,1,0,
12,What position does Luca Balestra hold?,Managing Director,1,0,
12,What position does Sara La Berg hold?,"Senior Manager, Global Treasury",1,0,
12,What position does Thilo Huber hold?,Director,1,0,
12,What position does Thomas Foley hold?,Managing Director,1,0,
12,What position does Tracy Rahn hold?,Authorized Signatory,1,0,
107,What position does Ritam Bhalla hold?,Director,1,0,
113,What position does Michael Doar hold?,Chief Executive Officer,1,0,
113,What position does Jonathan M. Phillips hold?,Senior Vice President,1,0,
112,What position does Amy U. Lessner hold?,Authorized Officer,1,0,
112,What position does Michael A. Doyle hold?,Chief Financial Officer,1,0,
112,What position does Robert C. Megan hold?,Senior Vice President,1,0,
112,What position does Sean Riordan hold?,Assistant Vice President,1,0,
106,What position does Ann Hurley hold?,"Manager, Agency",1,0,
106,What position does Joselin Fernandes hold?,Associate Director,1,0,
106,What position does Lana Gifas hold?,Director,1,0,
106,What position does Marcus M. Tarkington hold?,Director,1,0,
106,What position does Michael Getz hold?,Vice President,1,0,
106,What position does Robert Ehudin hold?,Authorized Signatory,1,0,
106,What position does Thomas Casey hold?,Authorized Signatory,1,0,
106,What position does Vanessa A. Kurbatskiy hold?,Vice President,1,0,
60,What position does Anthony Galea hold?,Executive Director,1,0,
60,What position does Bernadette Collins hold?,Senior Vice President,1,0,
60,What position does Caroline Smith hold?,Assistant Vice President,1,0,
60,What position does Eric H. Williams hold?,Senior Vice President,1,0,
60,What position does Greg Strauss hold?,Director,1,0,
60,What position does Harry Yergey hold?,Managing Director,1,0,
60,What position does Jason Rinne hold?,Director,1,0,
60,What position does Joshua Dearmon hold?,Senior Vice President,1,0,
60,What position does Laura Dodd hold?,Vice President,1,0,
60,What position does Lukas Coleman hold?,Vice President,1,0,
60,What position does Michael Maguire hold?,Managing Director,1,0,
60,What position does Michael S. Barnett hold?,Senior Vice President,1,0,
60,What position does Oscar Cortez hold?,Director,1,0,
60,What position does Patrick Hartweger hold?,Managing Director,1,0,
60,What position does Ryan Durkin hold?,Authorized Signatory,1,0,
60,What position does Stephanie Herndon hold?,Assistant Vice President,1,0,
60,What position does Susan M. Olsen hold?,Vice President,1,0,
60,What position does Thor O%E2%80%99Connell hold?,Vice President,1,0,
60,What position does Tracy Rahn hold?,Authorized Signatory,1,0,
74,What position does Christopher Day hold?,Authorized Signatory,1,0,
74,What position does Christopher T. McKee hold?,Executive Vice President and Secretary,1,0,
74,What position does Jeff Kalinowski hold?,Senior Vice President,1,0,
74,What position does Nick Hahn hold?,Managing Director,1,0,
74,What position does Todd M. Koetje hold?,Managing Director,1,0,
74,What position does Jon Singer hold?,Managing Director,1,0,
74,What position does Karim Rahimtoola hold?,Authorized Signatory,1,0,
74,What position does Stacy Moritz hold?,Managing Director,1,0,
48,What position does Jonathan Rose hold?,Treasurer,1,0,
48,What position does Stephen J. Neyland hold?,Vice President-Finance,1,0,
49,What position does Hamish Sandhu hold?,Chief Financial Officer,1,0,
49,What position does Peter Kim hold?,Chief Executive Officer,1,0,
49,What position does Suzanne Grosso hold?,Managing Director,1,0,
75,What position does Justin B. Kelley hold?,Vice President,1,0,
75,What position does Karl Johnsen hold?,Chief Financial Officer,1,0,
61,What position does Amanuel Assefa hold?,Vice President,1,0,
61,What position does Bridgett J. Manduk-Mowry hold?,Vice President,1,0,
61,What position does Christopher Shafto hold?,Vice President,1,0,
61,What position does Gregory Paul hold?,Managing Director,1,0,
61,What position does Liz Cheng hold?,Vice President,1,0,
61,What position does MARIA RIAZ hold?,VICE PRESIDENT,1,0,
61,What position does Marko Lukin hold?,Vice President,1,0,
61,What position does Ming K Chu hold?,Director,1,0,
77,What position does David C. Mruk hold?,Senior Vice President,1,0,
77,What position does Matthew Olson hold?,Director,1,0,
77,What position does Hector J. Varona hold?,Executive Director,1,0,
77,What position does Katherine Bass hold?,Director,1,0,
77,What position does Kenneth C. Misemer hold?,Senior Vice President,1,0,
77,What position does Mark Hardison hold?,Senior Vice President,1,0,
77,What position does Rebecca Kratz hold?,Authorized Signatory,1,0,
77,What position does Teresa Stinson hold?,SVP C%26I Banking,1,0,
77,What position does Teuta Ghilaga hold?,Director,1,0,
88,What position does Westley White hold?,Director,1,0,
89,What position does James B. Pekarek hold?,Chief Financial Officer,1,0,
89,What position does James Pekarek hold?,CFO,1,0,
89,What position does Matthew McCabe hold?,CFO,1,0,
89,What position does Sabir Hashmy hold?,Managing Director,1,0,
62,What position does Annie Dorval hold?,Authorized Signatory,1,0,
62,What position does Brian MacFarlane hold?,Authorized Signatory,1,0,
62,What position does Pradeep Mehra hold?,Managing Director,1,0,
76,What position does Jonathon Rauen hold?,Authorized Signatory,1,0,
72,What position does Carolyn Kee hold?,Vice President,1,0,
72,What position does John Summers hold?,Assistant Vice President,1,0,
72,What position does Kay Reedy hold?,Managing Director,1,0,
72,What position does Ryan Durkin hold?,Authorized Signatory,1,0,
66,What position does Ben Snodgrass hold?,Vice President,1,0,
66,What position does Bret Douglas hold?,Senior Vice President,1,0,
66,What position does Cecile Segovia hold?,Director,1,0,
66,What position does Darin Mullis hold?,Managing Director,1,0,
66,What position does Erik Barragan hold?,Authorized Officer,1,0,
66,What position does Erin Robinson hold?,Managing Director,1,0,
66,What position does James Riley hold?,Authorized Signer,1,0,
66,What position does Joseph D. Hricovsky hold?,Senior Vice President,1,0,
66,What position does Karen M. Dahlquist hold?,Duly Authorized Signatory,1,0,
66,What position does Kathryn E. Benjamin hold?,Senior Vice President,1,0,
66,What position does Kevin Wood hold?,Director,1,0,
66,What position does Kristie Li hold?,Senior Vice President,1,0,
66,What position does Tanille Ingle hold?,Vice President,1,0,
66,What position does Tom Priedeman hold?,Senior Vice President,1,0,
99,What position does Adriaan Weststrate hold?,Managing Director,1,0,
99,What position does Anne H. Lovette hold?,Senior Vice President,1,0,
99,What position does Carol S. Titus hold?,Senior Vice President,1,0,
99,What position does Chris Ciavarra hold?,Manager %26 Vice President,1,0,
99,What position does Christine Howatt hold?,Authorized Signatory,1,0,
99,What position does Elizabeth Wilson hold?,Assistant Secretary,1,0,
99,What position does Henry Spark hold?,Vice President,1,0,
99,What position does JOHN THURMAN hold?,SENIOR VICE PRESIDENT,1,0,
99,What position does Jeff Pavlik hold?,Vice President,1,0,
99,What position does Laura Daily hold?,Vice President,1,0,
99,What position does Lawrence E. Hyatt hold?,Senior Vice President %26 Chief Financial Officer,1,0,
99,What position does Lisa R. Cook hold?,Vice President,1,0,
99,What position does Mac Atsup hold?,VP,1,0,
99,What position does Michael T. Harder hold?,Executive Director,1,0,
99,What position does R. Andrew Beam hold?,Senior Vice President,1,0,
99,What position does Robert J. Beckley hold?,Senior Vice President,1,0,
99,What position does S. Victoria Harvey hold?,President,1,0,
99,What position does Scott C. Tocci hold?,Managing Director,1,0,
99,What position does Stephen A. Leon hold?,Managing Director,1,0,
99,What position does Steven Dixon hold?,Vice President,1,0,
99,What position does William H. Diehl hold?,Senior Vice President,1,0,
67,What position does Dennis M. Lanfear hold?,CEO,1,0,
67,What position does Michael Fleming hold?,President,1,0,
73,What position does Benjamin Souh hold?,Vice President,1,0,
73,What position does J. David Izard. hold?,Vice President,1,0,
73,What position does Lindsey McGraw hold?,Director,1,0,
73,What position does Michael Chanin hold?,Vice President,1,0,
73,What position does Michael Pelletier hold?,Senior Vice President,1,0,
73,What position does Christopher M. Aitkin hold?,Assistant Vice President,1,0,
73,What position does Clifford Abramsky hold?,Managing Director,1,0,
73,What position does Don B. Pinzon hold?,Vice President,1,0,
73,What position does Karim Rahimtoola hold?,Authorized Signatory,1,0,
73,What position does Marcus Edward hold?,Managing Director,1,0,
73,What position does Marie F. Harrison hold?,Vice President,1,0,
73,What position does Ola Anderssen hold?,Director,1,0,
73,What position does Peter Cucchiara hold?,Vice President,1,0,
73,"What position does Srbui Seferian, CFA. hold?",Director,1,0,
73,"What position does Thomas C. King, Jr. hold?",Managing Director,1,0,
73,What position does Thomas E. Carter hold?,Chief Financial Officer,1,0,
73,What position does Vipul Dhadda hold?,Authorized Signatory,1,0,
9,What position does Ann E. Sutton hold?,Director,1,0,
9,What position does Brian D. Williams hold?,Authorised Signatory,1,0,
9,What position does Eric Searls hold?,Senior Vice President,1,0,
9,What position does James Disher hold?,Authorized Signatory,1,0,
9,What position does Jonathan M. Phillips hold?,Senior Vice President,1,0,
9,What position does Mark Walton hold?,Authorized Signatory,1,0,
9,What position does Mikhail Faybusovich hold?,Director,1,0,
9,What position does Peter Predun hold?,Executive Director,1,0,
9,What position does Raymond G. Dunning hold?,Vice President,1,0,
9,What position does Wei-Jen Yuan hold?,Associate,1,0,
65,What position does Andrew Griffin hold?,Authorized Signatory,1,0,
65,What position does Brian D. Corum hold?,Managing Director,1,0,
65,What position does Frank McCormack hold?,SVP,1,0,
65,What position does Lise Hinton hold?,Senior Vice President,1,0,
65,What position does Mario C. Kontomerkos hold?,Chief Executive Officer,1,0,
65,What position does Matthew J. Bradley hold?,Senior Vice President,1,0,
65,What position does Philip Tancorra hold?,Vice President,1,0,
65,What position does Sean McWhinnie hold?,Director,1,0,
65,What position does Thomas Manning hold?,Authorized Signatory,1,0,
65,What position does Whitney Gaston hold?,Authorized Signatory,1,0,
65,What position does Yumi Okabe hold?,Vice President,1,0,
71,What position does Henry Pennell hold?,Vice President,1,0,
71,What position does Ryan Maples hold?,Sr. Vice President,1,0,
70,What position does ERIC COHEN hold?,VICE PRESIDENT,1,0,
70,What position does Richard Butt hold?,Chief Financial Officer,1,0,
64,What position does Doreen Barr hold?,Authorized Signatory,1,0,
64,What position does Geoff Kott hold?,Chief Capital Officer,1,0,
64,What position does Komal Shah hold?,Authorized Signatory,1,0,
64,What position does Martin Corrigan hold?,Vice President,1,0,
64,What position does Michael King hold?,Vice President,1,0,
64,"What position does Richard W. Jantzen, III hold?",Vice President,1,0,
64,What position does Thomas Manning hold?,Authorized Signatory,1,0,
58,What position does Clarke B. Futch hold?,Managing Partner,1,0,
58,What position does Michael Fleming hold?,President,1,0,
41,What position does Ann M. Meade hold?,Senior Vice President,1,0,
41,What position does David Nussbaum hold?,Senior Vice President,1,0,
41,What position does Deborah A. Colony hold?,Senior Vice President,1,0,
41,What position does J.E. Hall hold?,Senior Banker,1,0,
41,What position does John Dillon hold?,Director,1,0,
41,What position does Marc J. Lubelczyk hold?,Senior Vice President,1,0,
41,What position does Marina E. Grossi hold?,Senior Vice President,1,0,
41,What position does Mitchell B. Feldman hold?,Senior Vice President,1,0,
7,What position does George McKean hold?,Manager,1,0,
55,What position does Cora Holland-Koller hold?,Banking Officer,1,0,
69,What position does Christopher T. Neil hold?,Vice President,1,0,
82,What position does Anthony Pantina hold?,Vice President,1,0,
82,What position does Charles R. Davis hold?,Officer,1,0,
82,What position does D. Scott Farquhar hold?,Senior Vice President,1,0,
82,What position does David A. Carroll hold?,Senior Vice President,1,0,
82,What position does David M. Crane hold?,Vice President,1,0,
82,What position does Jennifer Hwang hold?,Vice President,1,0,
82,What position does Michael Richards hold?,Senior Vice President,1,0,
82,What position does Scott O%C2%92Connell hold?,Director,1,0,
82,What position does Shreya Shah hold?,Senior Vice President,1,0,
82,What position does Vanessa A. Kurbatskiy hold?,Vice President,1,0,
82,What position does William McGinty hold?,Director,1,0,
82,What position does Zubin R. Shroff hold?,Director,1,0,
96,What position does Emilio Vallejos hold?,Assistant Vice President,1,0,
96,What position does Fernando Baca hold?,Vice President,1,0,
96,What position does Holland H. Williams hold?,AVP %26 Portfolio Mgr.,1,0,
96,What position does John M. Valentine hold?,SVP,1,0,
96,What position does Joshua L. Smith hold?,Commercial Loan Officer,1,0,
96,What position does Kevin R. Gillette hold?,Director,1,0,
96,What position does Larry D. Cheek hold?,Executive Vice President,1,0,
96,What position does Mike Hoyl hold?,Executive Vice President,1,0,
96,What position does Roger LaHart hold?,Chief Lending Officer,1,0,
96,What position does Terry Horn hold?,Vice President and Treasurer,1,0,
96,What position does Terry R. Horn hold?,Vice President and Treasurer,1,0,
97,What position does Diana Pennington hold?,Chief Counsel- %09 %09HFS Real Estate,1,0,
97,What position does Jeffrey M. Muchmore hold?,Managing Director,1,0,
97,What position does Kent Eikanas hold?,Chief Operating Officer,1,0,
83,What position does Andrew Hietala hold?,Senior Vice President,1,0,
83,What position does Bertram H. Tang hold?,Authorized Signatory,1,0,
83,What position does Cecile Segovia hold?,Director and Senior Relationship Manager,1,0,
83,What position does Charles De Clapiers hold?,Vice President,1,0,
83,What position does Danny Leung hold?,SVP %26 COO,1,0,
83,What position does Elizabeth Willi hold?,Vice President,1,0,
83,What position does Eric Chen hold?,VP %26 General Manager,1,0,
83,What position does Eugene Dempsey hold?,Director,1,0,
83,What position does Haiyong Yang hold?,SVP and Branch Manager,1,0,
83,What position does Henry C. R. Leu hold?,S.V.P. %26 General Manager,1,0,
83,What position does Hsiao-Ho Huang hold?,SVP %26 General Manager,1,0,
83,What position does Ivan Vera hold?,VP Credit and Documentation,1,0,
83,What position does James Hua hold?,SVP,1,0,
83,What position does James McWalters hold?,General Manager,1,0,
83,What position does Jane Chang hold?,VP %26 General Manager,1,0,
83,What position does Jeannette Lu hold?,Vice President,1,0,
83,What position does Johanna Minaya hold?,Associate Director,1,0,
83,What position does Johnetta Bush hold?,Vice President,1,0,
83,What position does Joseph Carrillo hold?,Vice President,1,0,
83,What position does Juan Segundo hold?,"Corporate Banking, Directo",1,0,
83,What position does Kang Yang hold?,VP %26 General Manager,1,0,
83,What position does Keith Winzenried hold?,Credit Executive,1,0,
83,What position does Lacy Houstoun hold?,Director,1,0,
83,What position does Li-Hua Huang hold?,VP %26 General Manager,1,0,
83,What position does Mark C. Skrzynski hold?,Vice President,1,0,
83,What position does Matthew D. Meister hold?,Assistant Vice President,1,0,
83,What position does Maureen P. Maroney hold?,Vice President,1,0,
83,What position does Maurici Llad%C3%B3 hold?,EVP %C2%96 Corporate %26 Commercial Banking,1,0,
83,What position does Michael Dixon hold?,Senior Vice President,1,0,
83,What position does Michael Miller hold?,Director,1,0,
83,What position does Ralph Wu hold?,SVP %26 Branch Manager,1,0,
83,What position does Rian DuBach hold?,Vice President,1,0,
83,What position does Richard J. Ameny Jr. hold?,Vice President,1,0,
83,What position does Richard Ong Pho hold?,Director,1,0,
83,What position does Rita E. Dillon hold?,Senior Vice President,1,0,
83,What position does Robert K. Reddington hold?,Credit Documentation Manager,1,0,
83,What position does Robin S. Wu hold?,VP %26 Deputy General Manager,1,0,
83,What position does Sandy Lee hold?,Vice President,1,0,
83,What position does Sheldon Pinto hold?,Authorized Signatory,1,0,
83,What position does Shibani Faehnle hold?,Vice President,1,0,
83,What position does Shu-Fei %28Sophia%29 Lin hold?,Vice President %26 General Manager,1,0,
83,What position does Shuji Yabe hold?,Managing Director,1,0,
83,What position does Steve Levi hold?,Senior Vice President,1,0,
83,What position does Steve Ryan hold?,Senior Vice President,1,0,
83,What position does Susan Takeda hold?,Vice President,1,0,
83,What position does Suzanne M. Rode hold?,Managing Director,1,0,
83,What position does Tim Leyden hold?,Chief Financial Officer,1,0,
83,What position does Timothy Leyden hold?,Chief Financial Officer,1,0,
83,What position does Todd Rodgers hold?,Director,1,0,
68,What position does Austin Lotito hold?,Executive Director,1,0,
68,What position does George J. Carter hold?,Chief Executive Officer,1,0,
68,What position does John F. Simon hold?,Senior Vice President,1,0,
68,What position does John Wilgus hold?,Senior Vice President,1,0,
68,What position does Jonas L. Robinson hold?,Director,1,0,
68,What position does Kerri Colwell hold?,Senior Vice President,1,0,
68,What position does Melissa DeVito hold?,Authorized Signatory,1,0,
68,What position does T. Barrett Vawter hold?,Director,1,0,
6,What position does J. Shea Morgenroth hold?,Authorized Agent,1,0,
54,What position does Chuckie Reddy hold?,Managing Director,1,0,
40,What position does David Reading hold?,First Vice President,1,0,
40,What position does Edward J. Chidiac hold?,Senior Vice President,1,0,
40,What position does Hector J. Varona hold?,Executive Director,1,0,
40,What position does James Cribbet hold?,Senior Vice President,1,0,
40,What position does Kevin Chan hold?,Director,1,0,
40,What position does Michael H. Weiner hold?,Chief Financial Officer,1,0,
40,What position does Michael King hold?,Authorized Signatory,1,0,
56,What position does Rebecca Kratz hold?,Authorized Signatory,1,0,
56,What position does D. Andrew Maletta hold?,Authorized Signatory,1,0,
56,What position does Judith Smith hold?,Authorized Signatory,1,0,
56,What position does Kenneth Chin hold?,Director,1,0,
56,What position does Melissa James hold?,Authorized Signatory,1,0,
56,What position does Chris Walton hold?,Director,1,0,
56,What position does Darlene Arias hold?,Director,1,0,
56,What position does Lee A. Olive hold?,Managing Director,1,0,
4,What position does David Lissy hold?,Chief Executive Officer,1,0,
4,What position does Frank Byrne hold?,Vice President,1,0,
4,What position does John Toronto hold?,Managing Director,1,0,
4,What position does Robert Ehudin hold?,Authorized Signatory,1,0,
4,What position does Ronnie Glen hold?,Vice President,1,0,
4,What position does Sarah L. Freedman hold?,Executive Director,1,0,
42,What position does Alan Garson hold?,Senior Vice President,1,0,
42,What position does Anthony Luppino hold?,Vice President,1,0,
42,What position does Helene P. Sprung hold?,Managing Director,1,0,
42,What position does Jay R. Goldstein hold?,Managing Director,1,0,
42,What position does Kelly Weaver hold?,Vice President,1,0,
42,What position does Maureen S. Malphus hold?,Vice President,1,0,
42,What position does Paul Spearing hold?,Vice President,1,0,
95,What position does Angela Lau hold?,Vice President,1,0,
95,What position does Daniel J. Booth hold?,Chief Operating Officer,1,0,
95,What position does John R. Fallon hold?,"Jr., Esq.",1,0,
95,What position does Yinghua Zhang hold?,Vice President,1,0,
80,What position does Brian Seipke hold?,Vice President,1,0,
80,What position does Michael Pugsley hold?,Senior Vice President,1,0,
80,What position does Blake Gronich hold?,Vice President,1,0,
80,What position does Chris Burns hold?,Vice President,1,0,
80,What position does Daglas P Panchal hold?,Vice President,1,0,
80,What position does Mary K Lundin hold?,Vice President,1,0,
80,What position does Nicole Ferry Lacchia hold?,Authorized Signatory,1,0,
80,What position does Richard C. Brown hold?,Senior Vice President,1,0,
80,What position does Thomas M. Paulk hold?,Senior Vice President,1,0,
94,What position does Ben Cumming hold?,Director,1,0,
94,What position does Cheryl Carangelo hold?,Senior Vice President,1,0,
94,What position does E. Joseph Hess hold?,Managing Director,1,0,
94,What position does Edward T. Crook hold?,Managing Director,1,0,
94,What position does J. St%C3%A9phane Lautner hold?,Vice President,1,0,
94,What position does Katsuyuki Kubo hold?,Executive Director,1,0,
94,What position does Richard C. Brown hold?,Senior Vice President,1,0,
94,What position does William D. Priester hold?,Senior Vice President,1,0,
57,What position does Betsy Briggs hold?,Associate Director,1,0,
57,What position does Alysha Salinger hold?,Vice President,1,0,
57,What position does Divyang Shah hold?,Sr. Vice President,1,0,
57,What position does Henry Pennell hold?,Vice President,1,0,
57,What position does John W. Deegan hold?,Director,1,0,
57,What position does Julien Tizorin hold?,Managing Director,1,0,
57,What position does Kara P. Van Duzee hold?,Vice President,1,0,
57,What position does Katherine L. Hurley hold?,Vice President,1,0,
57,What position does Lauren Steiner hold?,Vice President,1,0,
57,What position does Mark Oberle hold?,SVP%3B EMEA %26 Asia,1,0,
57,What position does Michael Vondriska hold?,Vice President,1,0,
57,What position does Ming K. Chu hold?,Director,1,0,
57,What position does Mukesh Singh hold?,Director,1,0,
