Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response
355,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
356,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
357,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Arrangers, joint lead arrangers and joint bookrunners, documentation agents"
358,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Syndication Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
359,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,Not found
360,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and BofA Securities, Inc. are Joint Lead Arrangers and Joint Bookrunners, Documentation Agents, while Regions Bank is a Senior Managing Agent."
361,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Syndication Agent
362,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by fifth third bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. are Joint Lead Arrangers and Joint Bookrunners, Documentation Agents, whereas Fifth Third Bank, National Association is a Senior Managing Agent."
363,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by goldman sachs bank usa","bookrunner, book manager, lead arranger",1,3,1,"Citibank, N.A. is the Administrative Agent, Joint Lead Arranger and Joint Bookrunner, and Documentation Agent. Bank of Montreal is Joint Lead Arranger and Joint Bookrunner, and Documentation Agent. Goldman Sachs Bank USA is a Senior Managing Agent."
364,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Syndication Agent, Joint Lead Arrangers and Joint Bookrunners, and Documentation Agents, which are not held by PNC Bank, National Association. Citibank, N.A. also has the role of Administrative Agent, which is not held by PNC Bank, National Association or Bank of Montreal."
365,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Citibank, N.A. is the Administrative Agent, MUFG BANK, LTD., as Syndication Agent. CITIBANK, N.A., MUFG BANK, LTD., BOFA SECURITIES, INC., BANK OF MONTREAL, THE BANK OF NOVA SCOTIA, CAPITAL ONE, NATIONAL ASSOCIATION, JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD., PNC CAPITAL MARKETS LLC, U.S. BANK NATIONAL ASSOCIATION and WELLS FARGO SECURITIES, LLC, as Joint Lead Arrangers and Joint Bookrunners. BANK OF AMERICA, N.A., BANK OF MONTREAL, THE BANK OF NOVA SCOTIA, CAPITAL ONE, NATIONAL ASSOCIATION, JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD., PNC BANK, NATIONAL ASSOCIATION, U.S. BANK NATIONAL ASSOCIATION and WELLS FARGO BANK, NATIONAL ASSOCIATION, as Documentation Agents."
366,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Citibank, N.A. is the Administrative Agent, and Joint Lead Arrangers and Joint Bookrunners. Bank of Montreal is Joint Lead Arrangers and Joint Bookrunners, and Documentation Agents. TD Bank, N.A. is Senior Managing Agents."
367,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Citibank, N.A. is the Administrative Agent, Joint Lead Arranger and Joint Bookrunner. Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner and Documentation Agent. Wells Fargo Bank, National Association is only a Documentation Agent."
368,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,Not found
369,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Joint Lead Arrangers and Joint Bookrunners, Documentation Agents, and Lenders, which are not held by Regions Bank. Citibank, N.A. also serves as the Administrative Agent and MUFG BANK, LTD. as Syndication Agent. Regions Bank is listed as a Senior Managing Agent."
370,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. are Joint Lead Arrangers and Joint Bookrunners, Documentation Agents, and Lenders. Citibank, N.A. is also the Administrative Agent. Mizuho Bank, Ltd. shares the roles of Joint Lead Arrangers and Joint Bookrunners, Documentation Agents, and Lenders, but not Administrative Agent."
371,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
372,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Documentation Agents, Joint Lead Arrangers and Joint Bookrunners"
373,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,Documentation Agents
374,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Documentation Agents, Joint Lead Arrangers and Joint Bookrunners"
375,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,Documentation Agents
376,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the roles of Documentation Agents, Joint Lead Arrangers and Joint Bookrunners, which are not held by Regions Bank."
377,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Documentation Agents
378,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"MUFG BANK, LTD. is a Syndication Agent and Joint Lead Arranger and Joint Bookrunner, while Bank of Montreal is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent. PNC BANK, NATIONAL ASSOCIATION is only a Documentation Agent."
379,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"MUFG BANK, LTD. as Syndication Agent CITIBANK, N.A., MUFG BANK, LTD.,BOFA SECURITIES, INC.,BANK OF MONTREAL,THE BANK OF NOVA SCOTIA,CAPITAL ONE, NATIONAL ASSOCIATION,JPMORGAN CHASE BANK, N.A.,MIZUHO BANK, LTD.,PNC CAPITAL MARKETS LLC,U.S. BANK NATIONAL ASSOCIATIONandWELLS FARGO SECURITIES, LLC,as Joint Lead Arrangers and Joint BookrunnersBANK OF AMERICA, N.A.,BANK OF MONTREAL,THE BANK OF NOVA SCOTIA,CAPITAL ONE, NATIONAL ASSOCIATION,JPMORGAN CHASE BANK, N.A.,MIZUHO BANK, LTD.,PNC BANK, NATIONAL ASSOCIATION,U.S. BANK NATIONAL ASSOCIATIONandWELLS FARGO BANK, NATIONAL ASSOCIATION,as Documentation Agents"
380,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"MUFG BANK, LTD. is a Syndication Agent. Bank of Montreal is a Documentation Agent. TD Bank, N.A. is a Senior Managing Agent."
381,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"MUFG Bank, Ltd. is a Syndication Agent and Joint Lead Arranger and Joint Bookrunner. Bank of Montreal is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent. Wells Fargo Bank, National Association is a Documentation Agent."
382,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"MUFG Bank, Ltd. is a Syndication Agent, a role not held by JPMorgan Chase Bank, N.A. Both Bank of Montreal and MUFG Bank, Ltd. are Documentation Agents, a role also held by JPMorgan Chase Bank, N.A. Both Bank of Montreal and MUFG Bank, Ltd. are Joint Lead Arrangers and Joint Bookrunners, roles also held by JPMorgan Chase Bank, N.A."
383,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"MUFG BANK, LTD. is a Syndication Agent, and BANK OF MONTREAL is a Documentation Agent. Regions Bank does not hold either of these roles. MUFG BANK, LTD. and BANK OF MONTREAL are also Joint Lead Arrangers and Joint Bookrunners. Regions Bank does not hold this role."
384,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"MUFG Bank, Ltd. is a Syndication Agent. Bank of Montreal is a Documentation Agent. Mizuho Bank, Ltd. is not either."
385,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
386,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
387,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Syndication Agent, Documentation Agents / Joint Lead Arrangers and Joint Bookrunners"
388,60,what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal: Joint Lead Arrangers and Joint Bookrunners, Documentation Agents
PNC Capital Markets LLC: Joint Lead Arrangers and Joint Bookrunners"
389,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Documentation Agents, Joint Lead Arrangers and Joint Bookrunners"
390,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal: Documentation Agent, Joint Lead Arranger and Joint Bookrunner
U.S. Bank National Association: Documentation Agent, Joint Lead Arranger and Joint Bookrunner
Wells Fargo Bank, National Association: Documentation Agent"
391,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,Documentation Agents
392,60,what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal: Joint Lead Arrangers and Joint Bookrunners, Documentation Agents
U.S. Bank National Association: Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
393,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal: Documentation Agent
U.S. Bank National Association: Documentation Agent
Mizuho Bank, Ltd.: Joint Lead Arrangers and Joint Bookrunners, Documentation Agents
Not found"
394,60,"what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Documentation Agents, Joint Lead Arrangers and Joint Bookrunners"
395,60,what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Wells Fargo Securities LLC share the roles of Joint Lead Arrangers and Joint Bookrunners, and Documentation Agents, which are not held by Regions Bank."
396,60,"what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Documentation Agents, Joint Lead Arrangers and Joint Bookrunners"
397,60,"what are the roles and subroles that bofa securities, inc. and citibank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Citibank, N.A. is the Administrative Agent, MUFG BANK, LTD., as Syndication Agent, and Joint Lead Arrangers and Joint Bookrunners. BofA Securities, Inc. is Joint Lead Arrangers and Joint Bookrunners. PNC Capital Markets LLC is Joint Lead Arrangers and Joint Bookrunners. Therefore, Citibank, N.A. has the additional role of Administrative Agent and MUFG BANK, LTD., as Syndication Agent, which are not held by PNC Capital Markets LLC."
398,60,"what are the roles and subroles that bofa securities, inc. and citibank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Administrative Agent"
399,60,"what are the roles and subroles that bofa securities, inc. and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"BofA Securities, Inc. and JPMorgan Chase Bank, N.A. are Joint Lead Arrangers and Joint Bookrunners, Documentation Agents, while PNC Capital Markets LLC is only Joint Lead Arranger and Joint Bookrunner."
400,60,"what are the roles and subroles that bofa securities, inc. and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Documentation Agents
401,60,"what are the roles and subroles that bofa securities, inc. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"MUFG BANK, LTD., as Syndication Agent CITIBANK, N.A., MUFG BANK, LTD.,BOFA SECURITIES, INC.,BANK OF MONTREAL,THE BANK OF NOVA SCOTIA,CAPITAL ONE, NATIONAL ASSOCIATION,JPMORGAN CHASE BANK, N.A.,MIZUHO BANK, LTD.,PNC CAPITAL MARKETS LLC,U.S. BANK NATIONAL ASSOCIATIONandWELLS FARGO SECURITIES, LLC,as Joint Lead Arrangers and Joint Bookrunners"
402,60,"what are the roles and subroles that bofa securities, inc. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Syndication Agent and Joint Lead Arrangers and Joint Bookrunners
403,60,"what are the roles and subroles that bofa securities, inc. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Not found
404,60,"what are the roles and subroles that bofa securities, inc. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
405,60,"what are the roles and subroles that bofa securities, inc. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
406,60,"what are the roles and subroles that citibank, n.a. and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Citibank, N.A. is the Administrative Agent, Joint Lead Arranger and Joint Bookrunner. JPMorgan Chase Bank, N.A. is a Joint Lead Arranger, Joint Bookrunner and Documentation Agent. PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner. Therefore, Citibank, N.A. is the Administrative Agent and JPMorgan Chase Bank, N.A. is a Documentation Agent, roles not held by PNC Capital Markets LLC."
407,60,"what are the roles and subroles that citibank, n.a. and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Citibank, N.A. is Administrative Agent, while JPMorgan Chase Bank, N.A. is Documentation Agent. Mizuho Bank, Ltd. does not share these roles."
408,60,"what are the roles and subroles that citibank, n.a. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Citibank, N.A. is the Administrative Agent, Joint Lead Arranger and Joint Bookrunner. MUFG Bank, Ltd. is the Syndication Agent, Joint Lead Arranger and Joint Bookrunner. PNC Capital Markets LLC is only a Joint Lead Arranger and Joint Bookrunner. Therefore, Citibank, N.A. is the Administrative Agent and MUFG Bank, Ltd. is the Syndication Agent, roles not held by PNC Capital Markets LLC."
409,60,"what are the roles and subroles that citibank, n.a. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Citibank, N.A. is the Administrative Agent and MUFG Bank, LTD. is the Syndication Agent. Mizuho Bank, Ltd. is not the Administrative Agent or Syndication Agent."
410,60,"what are the roles and subroles that citibank, n.a. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Citibank, N.A. is the Administrative Agent, while PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner. Mizuho Bank, Ltd. does not share these roles."
411,60,"what are the roles and subroles that citibank, n.a. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Citibank, N.A. is the Administrative Agent and Joint Lead Arranger and Joint Bookrunner, while U.S. Bank National Association is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent. Mizuho Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent. Therefore, Citibank, N.A.'s role as Administrative Agent is not shared by Mizuho Bank, Ltd."
412,60,"what are the roles and subroles that citibank, n.a. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Citibank, N.A. is the Administrative Agent, while Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner. Mizuho Bank, Ltd. does not share these roles."
413,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"JPMORGAN CHASE BANK, N.A. and MUFG BANK, LTD. are Joint Lead Arrangers and Joint Bookrunners, Documentation Agents, and Syndication Agent, respectively, roles not held by PNC Capital Markets LLC."
414,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"JPMorgan Chase Bank, N.A. and MUFG Bank, Ltd. are Joint Lead Arrangers and Joint Bookrunners, and Documentation Agents, which Mizuho Bank, Ltd. shares, but MUFG Bank, Ltd. is also the Syndication Agent, which JPMorgan Chase Bank, N.A. and Mizuho Bank, Ltd. do not share."
415,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"PNC Capital Markets LLC: Joint Lead Arrangers and Joint Bookrunners.
JPMorgan Chase Bank, N.A.: Documentation Agents.
Mizuho Bank, Ltd. shares the role of Joint Lead Arrangers and Joint Bookrunners."
416,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Documentation Agents, Joint Lead Arrangers and Joint Bookrunners"
417,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Documentation Agents, Joint Lead Arrangers and Joint Bookrunners"
418,60,"what are the roles and subroles that mufg bank, ltd. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Syndication Agent, Joint Lead Arrangers and Joint Bookrunners"
419,60,"what are the roles and subroles that mufg bank, ltd. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Syndication Agent and Joint Lead Arrangers and Joint Bookrunners
420,60,"what are the roles and subroles that mufg bank, ltd. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Syndication Agent and Joint Lead Arrangers and Joint Bookrunners
421,60,"what are the roles and subroles that u.s. bank national association and wells fargo securities llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
422,60,what are the roles and subroles that u.s. bank national association and wells fargo securities llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"U.S. Bank National Association is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent, roles that Regions Bank does not share. Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner, roles that Regions Bank does not share."
423,60,"what are the roles and subroles that u.s. bank national association and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Documentation Agents, Joint Lead Arrangers and Joint Bookrunners"
425,66,what are the roles and subroles that bnp paribas securities corp. and bank of the west share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,joint lead arrangers and joint bookrunners for the Tranche B Term Facility
426,66,what are the roles and subroles that bnp paribas securities corp. and barclays bank plc share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,joint lead arrangers and joint bookrunners for the Tranche B Term Facility
427,66,"what are the roles and subroles that bnp paribas securities corp. and bofa securities, inc. share in the agreement that are not held by keybanc capital markets","bookrunner, book manager, lead arranger",1,3,1,Joint Lead Arrangers and Joint Bookrunners for the Tranche B Term Facility
428,66,what are the roles and subroles that bnp paribas securities corp. and citigroup global markets inc. share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Joint Lead Arrangers and Joint Bookrunners for the Tranche B Term Facility
429,66,what are the roles and subroles that bank of the west and barclays bank plc share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Bank of the West and Barclays Bank PLC share the roles of joint lead arrangers and joint bookrunners for the Tranche A Term Facility and the Revolving Facility that are not held by KeyBanc Capital Markets. Barclays Bank PLC also has the roles of Issuing Lender and Lender that are not held by KeyBanc Capital Markets.
430,66,"what are the roles and subroles that bank of the west and bofa securities, inc. share in the agreement that are not held by keybanc capital markets","bookrunner, book manager, lead arranger",1,3,1,"Bank of the West and BofA Securities, Inc. share the role of joint lead arrangers and joint bookrunners for the Tranche A Term Facility and the Revolving Facility, which is not held by KeyBanc Capital Markets."
431,66,what are the roles and subroles that bank of the west and citigroup global markets inc. share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,"Bank of the West is a joint lead arranger and joint bookrunner for the Tranche A Term Facility and the Revolving Facility. Citigroup Global Markets Inc. is a joint lead arranger and joint bookrunner for the Tranche B Term Facility. KeyBanc Capital Markets is a joint lead arranger and joint bookrunner for the Tranche A Term Facility and the Revolving Facility and the Tranche B Term Facility. Therefore, Bank of the West and Citigroup Global Markets Inc. do not share any roles that are not held by KeyBanc Capital Markets."
432,66,"what are the roles and subroles that barclays bank plc and bofa securities, inc. share in the agreement that are not held by keybanc capital markets","bookrunner, book manager, lead arranger",1,3,1,Joint Lead Arrangers and Joint Bookrunners for the Tranche B Term Facility
433,66,what are the roles and subroles that barclays bank plc and citigroup global markets inc. share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,"Barclays Bank PLC and Citigroup Global Markets Inc. share the roles of joint lead arrangers and joint bookrunners for the Tranche B Term Facility, which is a role not held by KeyBanc Capital Markets."
434,66,"what are the roles and subroles that bofa securities, inc. and citigroup global markets inc. share in the agreement that are not held by keybanc capital markets","bookrunner, book manager, lead arranger",1,3,1,"BofA Securities, Inc. and Citigroup Global Markets Inc. are Joint Lead Arrangers and Joint Bookrunners for both the Tranche A Term Facility and the Revolving Facility, and the Tranche B Term Facility, while KeyBanc Capital Markets is only Joint Lead Arrangers and Joint Bookrunners for the Tranche A Term Facility and the Revolving Facility. BNP Paribas Securities Corp. is also a Joint Lead Arranger and Joint Bookrunner for the Tranche B Term Facility, but not the Tranche A Term Facility and the Revolving Facility."
