Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response
375,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,Not found
376,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Regions Bank."
377,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd."
378,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by PNC Bank, National Association."
379,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by PNC Capital Markets LLC."
380,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by TD Bank, N.A."
381,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Wells Fargo Bank, National Association."
382,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by JPMorgan Chase Bank, N.A."
383,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Regions Bank."
384,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd."
385,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by TD Bank, N.A."
386,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Wells Fargo Bank, National Association."
387,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by JPMorgan Chase Bank, N.A."
388,60,what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Regions Bank."
389,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd."
390,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and U.S. Bank National Association share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Wells Fargo Bank, National Association."
391,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and U.S. Bank National Association share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by JPMorgan Chase Bank, N.A."
392,60,what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and U.S. Bank National Association share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Regions Bank."
393,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and U.S. Bank National Association share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd."
394,60,"what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Wells Fargo Securities LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by JPMorgan Chase Bank, N.A."
395,60,what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Wells Fargo Securities LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Regions Bank."
396,60,"what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Wells Fargo Securities LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd."
397,60,"what are the roles and subroles that bofa securities, inc. and citibank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"BofA Securities, Inc. and Citibank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by PNC Capital Markets LLC."
398,60,"what are the roles and subroles that bofa securities, inc. and citibank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"BofA Securities, Inc. and Citibank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd."
399,60,"what are the roles and subroles that bofa securities, inc. and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"BofA Securities, Inc. and JPMorgan Chase Bank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by PNC Capital Markets LLC."
400,60,"what are the roles and subroles that bofa securities, inc. and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"BofA Securities, Inc. and JPMorgan Chase Bank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd."
401,60,"what are the roles and subroles that bofa securities, inc. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"BofA Securities, Inc. and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by PNC Capital Markets LLC."
402,60,"what are the roles and subroles that bofa securities, inc. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"BofA Securities, Inc. and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd."
403,60,"what are the roles and subroles that bofa securities, inc. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
404,60,"what are the roles and subroles that bofa securities, inc. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
405,60,"what are the roles and subroles that bofa securities, inc. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
406,60,"what are the roles and subroles that citibank, n.a. and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners"
407,60,"what are the roles and subroles that citibank, n.a. and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
408,60,"what are the roles and subroles that citibank, n.a. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners"
409,60,"what are the roles and subroles that citibank, n.a. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
410,60,"what are the roles and subroles that citibank, n.a. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
411,60,"what are the roles and subroles that citibank, n.a. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
412,60,"what are the roles and subroles that citibank, n.a. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
413,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,Joint Lead Arrangers and Joint Bookrunners
414,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
415,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
416,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
417,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
418,60,"what are the roles and subroles that mufg bank, ltd. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Syndication Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
419,60,"what are the roles and subroles that mufg bank, ltd. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Syndication Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
420,60,"what are the roles and subroles that mufg bank, ltd. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Syndication Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
421,60,"what are the roles and subroles that u.s. bank national association and wells fargo securities llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,Documentation Agents
422,60,what are the roles and subroles that u.s. bank national association and wells fargo securities llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,Documentation Agents
423,60,"what are the roles and subroles that u.s. bank national association and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Documentation Agents
425,66,what are the roles and subroles that bnp paribas securities corp. and bank of the west share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Not found
426,66,what are the roles and subroles that bnp paribas securities corp. and barclays bank plc share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Not found
427,66,"what are the roles and subroles that bnp paribas securities corp. and bofa securities, inc. share in the agreement that are not held by keybanc capital markets","bookrunner, book manager, lead arranger",1,3,1,Not found
428,66,what are the roles and subroles that bnp paribas securities corp. and citigroup global markets inc. share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Not found
429,66,what are the roles and subroles that bank of the west and barclays bank plc share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Not found
430,66,"what are the roles and subroles that bank of the west and bofa securities, inc. share in the agreement that are not held by keybanc capital markets","bookrunner, book manager, lead arranger",1,3,1,Not found
431,66,what are the roles and subroles that bank of the west and citigroup global markets inc. share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Not found
432,66,"what are the roles and subroles that barclays bank plc and bofa securities, inc. share in the agreement that are not held by keybanc capital markets","bookrunner, book manager, lead arranger",1,3,1,Not found
433,66,what are the roles and subroles that barclays bank plc and citigroup global markets inc. share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Not found
434,66,"what are the roles and subroles that bofa securities, inc. and citigroup global markets inc. share in the agreement that are not held by keybanc capital markets","bookrunner, book manager, lead arranger",1,3,1,Not found
