Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response
1679,66,what company is the collateral agent in the agreement,"wells fargo bank, national association",1,0,0,"Wells Fargo Bank, National Association"
1853,9,what is the position of ann e. sutton,director,1,0,0,Director
1854,9,what is the position of brian d. williams,authorised signatory,1,0,0,Authorised Signatory
1855,9,what is the position of eric searls,senior vice president,1,0,0,Senior Vice President
1856,9,what is the position of james disher,authorized signatory,1,0,0,Authorized Signatory
1857,9,what is the position of mark walton,authorized signatory,1,0,0,Authorized Signatory
1858,9,what is the position of mikhail faybusovich,director,1,0,0,Director
1859,9,what is the position of peter predun,executive director,1,0,0,Executive Director
1860,9,what is the position of raymond g. dunning,vice president,1,0,0,Vice President
1861,9,what is the position of wei jen yuan,associate,1,0,0,Associate
1862,9,in what organization does ann e. sutton work,barclays bank plc,1,0,0,Barclays Bank PLC
1863,9,in what organization does brian d. williams work,the royal bank of scotland plc,1,0,0,The Royal Bank of Scotland plc
1864,9,in what organization does denise r. cade work,"l.p., suncoke energy partners",1,0,0,"Suncoke Energy Partners, L.P."
1865,9,in what organization does eric searls work,"l.p., suncoke energy partners",1,0,0,Branch Banking and Trust Company
1866,9,in what organization does ido yehuda work,"n.a., jpmorgan chase bank",1,0,0,"JPMorgan Chase Bank, N.A."
1867,9,in what organization does james disher work,royal bank of canada,1,0,0,Royal Bank of Canada
1868,9,in what organization does jonathan m. phillips work,"l.p., suncoke energy partners",1,0,0,"Bank of America, N.A."
1869,9,in what organization does mark walton work,royal bank of canada,1,0,0,Goldman Sachs Bank USA
1870,9,in what organization does mikhail faybusovich work,barclays bank plc,1,0,0,"Credit Suisse AG, Cayman Islands Branch"
1871,9,in what organization does peter predun work,"n.a., jpmorgan chase bank",1,0,0,"JPMorgan Chase Bank, N.A."
1872,9,in what organization does raymond g. dunning work,"n.a., citibank",1,0,0,"Citibank, N.A."
1873,9,in what organization does wei jen yuan work,"credit suisse ag, cayman islands branch",1,0,0,"Credit Suisse AG, Cayman Islands Branch"
1874,9,"who is the representative of credit suisse ag, cayman islands branch",wei jen yuan,1,0,0,"Mikhail Faybusovich, Wei-Jen Yuan"
1875,9,"who is the representative of citibank, n.a.",raymond g. dunning,1,0,0,Raymond G. Dunning
1876,9,who is the representative of middletown cogeneration company llc,mark e. newman,1,0,0,Mark E. Newman
1877,9,who is the representative of the royal bank of scotland plc,brian d. williams,1,0,0,Brian D. Williams
1878,9,"which company is associated with 1011 warrenville road suite 600 lisle, il 60532","l.p., suncoke energy partners",1,0,0,"Suncoke Energy Partners, L.P."
1879,9,"which company is associated with 500 stanton christiana road, ops 2, floor 3 newark, delaware 19713 2107","l.p., suncoke energy partners",1,0,0,"JPMorgan Chase Bank, N.A."
1880,9,what is the role of haverhill cogeneration company llc in the agreement,borrower,1,0,0,Borrower
1881,9,what is the role of haverhill coke company llc in the agreement,borrower,1,0,0,Borrower
1882,9,what is the role of j.p. morgan securities llc in the agreement,lead arrangers,1,0,0,Joint Lead Arranger and Joint Bookrunner
1883,9,"what is the role of middletown coke company, llc in the agreement",borrower,1,0,0,Borrower
1884,9,what is the role of rbs securities inc in the agreement,lead arrangers,1,0,0,Joint Lead Arranger and Joint Bookrunner
1885,9,what is the role of the royal bank of scotland plc in the agreement,co documentation agents,1,0,0,Co-Documentation Agent and Lender
1886,9,what is the role of middletown cogeneration company llc in the agreement,borrower,1,0,0,Borrower
1887,9,"what is the role of suncoke energy partners, l.p. in the agreement",borrower,1,0,0,Borrower
1900,65,what is the position of andrew griffin,authorized signatory,1,0,0,Not found
1901,65,what is the position of brian d. corum,managing director,1,0,0,Managing Director
1902,65,what is the position of frank mccormack,svp,1,0,0,SVP
1903,65,what is the position of lise hinton,senior vice president,1,0,0,Not found
1904,65,what is the position of mario c. kontomerkos,chief executive officer,1,0,0,Chief Executive Officer
1905,65,what is the position of matthew j. bradley,senior vice president,1,0,0,Not found
1906,65,what is the position of philip tancorra,vice president,1,0,0,Not found
1907,65,what is the position of sean mcwhinnie,director,1,0,0,Vice President
1908,65,what is the position of thomas manning,authorized signatory,1,0,0,Not found
1909,65,what is the position of whitney gaston,authorized signatory,1,0,0,Not found
1910,65,what is the position of yumi okabe,vice president,1,0,0,Not found
1911,65,in what organization does andrew griffin work,goldman sachs bank usa,1,0,0,Not found
1912,65,in what organization does brian d. corum work,"n.a., bank of america",1,0,0,MOHEGAN TRIBAL GAMING AUTHORITY
1913,65,in what organization does frank mccormack work,truist bank,1,0,0,"CREDIT SUISSE AG, CAYMAN ISLANDS BRANCH"
1914,65,in what organization does lise hinton work,fifth third bank,1,0,0,Not found
1915,65,in what organization does mario c. kontomerkos work,mohegan tribal gaming authority,1,0,0,MOHEGAN TRIBAL GAMING AUTHORITY
1916,65,in what organization does matthew j. bradley work,fifth third bank,1,0,0,Not found
1917,65,in what organization does philip tancorra work,deutsche bank ag new york branch,1,0,0,Not found
1918,65,in what organization does sean mcwhinnie work,"n.a., citizens bank",1,0,0,DEUTSCHE BANK AG NEW YORK BRANCH
1919,65,in what organization does thomas manning work,goldman sachs bank usa,1,0,0,Not found
1920,65,in what organization does whitney gaston work,goldman sachs bank usa,1,0,0,Not found
1921,65,in what organization does yumi okabe work,deutsche bank ag new york branch,1,0,0,Not found
1922,65,who is the representative of truist bank,frank mccormack,1,0,0,Not found
1923,65,"who is the representative of bank of america, n.a.",brian d. corum,1,0,0,Not found
1924,65,"who is the representative of citizens bank, n.a.",sean mcwhinnie,1,0,0,Not found
1925,65,who is the representative of mohegan tribal gaming authority,mario c. kontomerkos,1,0,0,Mario C. Kontomerkos
1926,65,what is the role of citizens bank in the agreement,collateral trustee,1,0,0,"Administrative Agent, L/C Issuer, Collateral Trustee"
1927,65,what is the role of fitch ratings in the agreement,rating agency,1,0,0,Rating Agency
1928,65,"what is the role of moody s investors service, inc. in the agreement",rating agency,1,0,0,Rating Agency
1929,65,what is the role of standard poor s financial services llc in the agreement,rating agency,1,0,0,Rating Agency
1930,65,"what is the role of tribe, faegre drinker biddle reath llp in the agreement",legal counsel,1,0,0,Special Indian law counsel
1931,65,"what is the role of tribe, rosenn, jenkins greenwald llp in the agreement",legal counsel,1,0,0,Special Pennsylvania counsel
1932,65,what is the role of mohegan tribal gaming authority in the agreement,borrower,1,0,0,Borrower
1933,65,what company is the collateral trustee in the agreement,citizens bank,1,0,0,"Citizens Bank, N.A."
1934,65,what company is the administrative agent in the agreement,"n.a., citizens bank",1,0,0,"Citizens Bank, N.A."
1935,65,what company is the c issuer in the agreement,"n.a., citizens bank",1,0,0,"Citizens Bank, N.A."
1936,65,what company is the borrower in the agreement,mohegan tribal gaming authority,1,0,0,Mohegan Tribal Gaming Authority
2694,43,what is the role of k12 california l.l.c in the agreement,guarantors,1,0,0,Guarantor
2695,43,what is the role of k12 virtual schools l.l.c. in the agreement,guarantors,1,0,0,Guarantor
2696,43,what is the role of k12 washington l.l.c. in the agreement,guarantors,1,0,0,Guarantor
2697,43,"what is the role of power glide language courses, inc in the agreement",guarantors,1,0,0,Guarantor
2698,43,"what is the role of fuel education llc, in the agreement",guarantors,1,0,0,Guarantor
2699,43,what is the role of k12 classroom l.l.c in the agreement,guarantors,1,0,0,Guarantor
2700,43,"what is the role of k12 florida l.l.c., in the agreement",guarantors,1,0,0,Guarantor
2701,43,what is the role of k12 inc in the agreement,borrower,1,0,0,Borrower
2702,43,what is the role of k12 management inc. in the agreement,guarantors,1,0,0,Guarantor
2703,43,what is the role of k12 services inc. in the agreement,guarantors,1,0,0,Guarantor
2704,43,what company is the borrower in the agreement,k12 inc,1,0,0,K12 Inc.
2806,47,what is the position of anthony galea,vice president,1,0,0,Vice President
2807,47,what is the position of bremmer kneib,vice president,1,0,0,Vice President
2808,47,what is the position of brian mcnany,director,1,0,0,Director
2809,47,what is the position of james edgemond,chief financial officer and treasurer,1,0,0,Chief Financial Officer and Treasurer
2810,47,what is the position of john p. treadwell jr.,vice president,1,0,0,Vice President
2811,47,what is the position of kirk tesch,managing director,1,0,0,Managing Director
2812,47,what is the position of marni mcmanus,vice president,1,0,0,Vice President
2813,47,what is the position of philip f. kurpiewski,vice president,1,0,0,Senior Vice President
2814,47,what is the position of robert laporte,senior vice president,1,0,0,Senior Vice President
2815,47,what is the position of samuel coward,vice president,1,0,0,VICE PRESIDENT
2816,47,in what organization does anthony galea work,deutsche bank ag new york branch,1,0,0,"JPMorgan Chase Bank, N.A."
2817,47,in what organization does bremmer kneib work,"pnc bank, national association",1,0,0,"PNC Bank, National Association"
2818,47,in what organization does brian mcnany work,"ltd., the bank of tokyo mitsubishi ufj",1,0,0,"The Bank of Tokyo-Mitsubishi UFJ, Ltd."
2819,47,in what organization does james edgemond work,united therapeutics corporation,1,0,0,United Therapeutics Corporation
2820,47,in what organization does john p. treadwell jr. work,deutsche bank ag new york branch,1,0,0,"HSBC Bank USA, N.A."
2821,47,in what organization does kirk tesch work,"wells fargo bank, national association",1,0,0,"Wells Fargo Bank, National Association"
2822,47,in what organization does kristie li work,"n.a., bank of america",1,0,0,DNB Capital LLC
2823,47,in what organization does marni mcmanus work,deutsche bank ag new york branch,1,0,0,"Citibank, N.A."
2824,47,in what organization does ming k. chu work,deutsche bank ag new york branch,1,0,0,Deutsche Bank AG New York Branch
2825,47,in what organization does philip f. kurpiewski work,deutsche bank ag new york branch,1,0,0,DNB Capital LLC
2826,47,in what organization does robert laporte work,"n.a., bank of america",1,0,0,"Bank of America, N.A."
2827,47,in what organization does samuel coward work,barclays bank plc,1,0,0,Barclays Bank PLC
2828,47,in what organization does virginia cosenza work,deutsche bank ag new york branch,1,0,0,Deutsche Bank AG New York Branch
2829,47,who is the representative of barclays bank plc,samuel coward,1,0,0,Samuel Coward
2830,47,"who is the representative of pnc bank, national association",bremmer kneib,1,0,0,Bremmer Kneib
2831,47,"who is the representative of the bank of tokyo mitsubishi ufj, ltd.",brian mcnany,1,0,0,Brian McNany
2832,47,who is the representative of united therapeutics corporation,james edgemond,1,0,0,James Edgemond
2833,47,"who is the representative of wells fargo bank, national association",kirk tesch,1,0,0,Kirk Tesch
2834,47,"which company is associated with 1040 spring streetsilver spring, maryland 20910",united therapeutics corporation,1,0,0,United Therapeutics Corporation
2835,47,"which company is associated with 1735 connecticut avenue, n.w.washington, district of columbia 20009",united therapeutics corporation,1,0,0,United Therapeutics Corporation
2836,47,"which company is associated with 301 south college street, 14th floorcharlotte, nc 28202","wells fargo bank, national association",1,0,0,"Wells Fargo Bank, National Association"
2837,47,what is the role of lung biotechnology pbc in the agreement,guarantors,1,0,0,Guarantor
2838,47,"what is the role of 1109 spring holdings, llc, a delaware limited liability company in the agreement",subsidiaries,1,0,0,Subsidiary of the Borrower
2839,47,"what is the role of 1109 spring managing member, llc, a delaware limited liability company in the agreement",subsidiaries,1,0,0,Subsidiary of the Borrower
2840,47,"what is the role of evolung inc., a delaware corporation in the agreement",subsidiaries,1,0,0,Subsidiary of the Borrower
2841,47,"what is the role of lung biotechnology nanjing co., ltd., a chinese wholly foreign owned entity in the agreement",subsidiaries,1,0,0,Subsidiary of the Borrower
2842,47,"what is the role of lung biotechnology hong kong limited, a hong kong company in the agreement",subsidiaries,1,0,0,Subsidiary of the Borrower
2843,47,"what is the role of lung biotechnology pbc, a delaware public benefit corporation in the agreement",subsidiaries,1,0,0,Subsidiary and Guarantor of the Borrower
2844,47,"what is the role of lung rx limited, a united kingdom company in the agreement",subsidiaries,1,0,0,Subsidiary of the Borrower
2845,47,"what is the role of merrill lynch, pierce, fenner smith incorporated, in the agreement",bookrunners,1,0,0,Joint Lead Arranger and Joint Bookrunner
2846,47,"what is the role of pnc capital markets llc, in the agreement",bookrunners,1,0,0,Joint Lead Arranger and Joint Bookrunner
2847,47,"what is the role of revivicor, inc., a delaware corporation in the agreement",subsidiaries,1,0,0,Subsidiary of the Borrower
2848,47,"what is the role of utasia inc., a delaware corporation in the agreement",subsidiaries,1,0,0,Subsidiary of the Borrower
2849,47,"what is the role of utasia inc. shanghai representative office, a chinese representative office in the agreement",subsidiaries,1,0,0,Subsidiary of the Borrower
2850,47,"what is the role of united therapeutics europe, ltd., a united kingdom company in the agreement",subsidiaries,1,0,0,Subsidiary of the Borrower
2851,47,"what is the role of unither.com, inc., a delaware corporation in the agreement",subsidiaries,1,0,0,Subsidiary of the Borrower
2852,47,"what is the role of unither biotech inc., a canadian corporation in the agreement",subsidiaries,1,0,0,Subsidiary of the Borrower
2853,47,"what is the role of unither pharma, llc, a delaware limited liability company in the agreement",subsidiaries,1,0,0,Subsidiary of the Borrower
2854,47,"what is the role of unither pharmaceuticals, llc, a delaware limited liability company in the agreement",subsidiaries,1,0,0,Subsidiary of the Borrower
2855,47,"what is the role of unither telmed, ltd., a delaware corporation in the agreement",subsidiaries,1,0,0,Subsidiary of the Borrower
2856,47,"what is the role of unither therapeutik gmbh, a german company in the agreement",subsidiaries,1,0,0,Unither Therapeutik GmbH is listed as a subsidiary of United Therapeutics Corporation.
2857,47,"what is the role of wells fargo securities, llc, in the agreement",bookrunners,1,0,0,"Wells Fargo Securities, LLC is one of the Joint Lead Arrangers and Joint Bookrunners."
2858,47,"what is the role of pnc bank, national association in the agreement",co syndication agents,1,0,0,"PNC Bank, National Association, is a Lender and a co-Syndication Agent."
2859,47,"what is the role of bank of america, n.a. in the agreement",co syndication agents,1,0,0,"Bank of America, N.A. is a Lender and a co-Syndication Agent."
2860,47,what is the role of united therapeutics corporation in the agreement,borrower,1,0,0,United Therapeutics Corporation is the Borrower.
2861,47,what is the role of deutsche bank ag new york branch in the agreement,co syndication agents,1,0,0,Deutsche Bank AG New York Branch is a Lender.
2862,47,what company is the guarantors in the agreement,lung biotechnology pbc,1,0,0,"The Guarantors are certain subsidiaries of the Borrower, United Therapeutics Corporation.  A list of subsidiaries is included in Schedule 5.2."
2863,47,what company is the borrower in the agreement,united therapeutics corporation,1,0,0,United Therapeutics Corporation
2864,47,"what company is the administrative agent, in the agreement","wells fargo bank, national association",1,0,0,"Wells Fargo Bank, National Association"
3357,51,what is the position of cody gunsch,vice president,1,0,0,Vice President
3358,51,what is the position of sonia flores,vp,1,0,0,"VP, Authorized Signatory"
3359,51,in what organization does cody gunsch work,"inc., morgan stanley senior funding",1,0,0,"Morgan Stanley Senior Funding, Inc."
3360,51,in what organization does sonia flores work,"n.a., mufg union bank",1,0,0,"MUFG Union Bank, N.A."
3361,51,in what organization does zamir rauf work,calpine corporation,1,0,0,Calpine Corporation
3362,51,who is the representative of calpine corporation,zamir rauf,1,0,0,"Zamir Rauf, Stacey Peterson"
3363,51,"who is the representative of morgan stanley senior funding, inc.",cody gunsch,1,0,0,Cody Gunsch
3364,51,"who is the representative of mufg union bank, n.a.",sonia flores,1,0,0,Sonia N. Flores
3365,51,what is the location of cahill gordon reindel llp,"ny 10005, 80 pine street new york",1,0,0,"80 Pine Street New York, NY 10005"
3366,51,what is the location of calpine corporation,"tx 77002, 717 texas avenue suite 1000 houston",1,0,0,"717 Texas Avenue Suite 1000 Houston, TX 77002"
3367,51,"what is the location of morgan stanley senior funding, inc.","ny 10036, 1585 broadway new york",1,0,0,"1585 Broadway New York, NY 10036, 1300 Thames Street, 4th Floor Thames Street Wharf Baltimore, MD 21231"
3368,51,"what is the location of mufg union bank, n.a.","ca 94014, 11th floor san francisco, global trust services 350 california st.",1,0,0,"Global Trust Services 350 California St., 11th Floor San Francisco, CA 94014"
3369,51,"which company is associated with 1585 broadway new york, ny 10036","inc., morgan stanley senior funding",1,0,0,"Morgan Stanley Senior Funding, Inc."
3370,51,"which company is associated with 717 texas avenue suite 1000 houston, tx 77002",calpine corporation,1,0,0,Calpine Corporation
3371,51,"which company is associated with 80 pine street new york, ny 10005",cahill gordon reindel llp,1,0,0,Cahill Gordon & Reindel LLP
3372,51,"which company is associated with global trust services 350 california st., 11th floor san francisco, ca 94014","n.a., mufg union bank",1,0,0,"MUFG Union Bank, N.A."
3373,51,"what is the role of ing capital, llc in the agreement",co manager,1,0,0,Co-Manager
3374,51,what is the role of cahill gordon reindel llp in the agreement,administrative agent,1,0,0,"Legal counsel to Morgan Stanley Senior Funding, Inc."
3375,51,what is the role of calpine corporation in the agreement,borrower,1,0,0,Borrower
3376,51,what company is the co manager in the agreement,"llc, ing capital",1,0,0,ING Capital LLC
3377,51,what company is the borrower in the agreement,calpine corporation,1,0,0,Calpine Corporation
3378,51,what company is the lender in the agreement,"inc., morgan stanley senior funding",1,0,0,"Morgan Stanley Senior Funding, Inc., MUFG Union Bank, N.A."
3398,45,"what is the position of cynthia m. olson,",client services representative,1,0,0,Client Services Representative
3399,45,what is the position of eric niedbalski,portfolio manager,1,0,0,Portfolio Manager
3400,45,what is the position of harold r. carpenter,chief financial officer,1,0,0,Chief Financial Officer
3401,45,what is the position of mark r. cousineau,senior vice president,1,0,0,Senior Vice President
