Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response,sum_values
1640,66,what is the position of darin mullis,managing director,1,0,0,Not found,1
1641,66,what is the position of erik barragan,authorized officer,1,0,0,Erik Barragan,1
1642,66,what is the position of erin robinson,managing director,1,0,0,Not found,1
1643,66,what is the position of james riley,authorized signer,1,0,0,James Riley,1
1644,66,what is the position of joseph d. hricovsky,senior vice president,1,0,0,Not found,1
1645,66,what is the position of karen m. dahlquist,duly authorized signatory,1,0,0,Karen M. Dahlquist,1
1646,66,what is the position of kathryn e. benjamin,senior vice president,1,0,0,Not found,1
1647,66,what is the position of kevin wood,director,1,0,0,Not found,1
1648,66,what is the position of kristie li,senior vice president,1,0,0,Not found,1
1649,66,what is the position of tanille ingle,vice president,1,0,0,Not found,1
1650,66,what is the position of tom priedeman,senior vice president,1,0,0,Not found,1
1651,66,in what organization does ben snodgrass work,"keybank, national association",1,0,0,Not found,1
1652,66,in what organization does bret douglas work,u.s. bank national association,1,0,0,Not found,1
1653,66,in what organization does cecile segovia work,"ltd., mufg bank",1,0,0,Not found,1
1654,66,in what organization does darin mullis work,"wells fargo bank, national association",1,0,0,Not found,1
1655,66,in what organization does erik barragan work,"n.a., jpmorgan chase bank",1,0,0,Not found,1
1656,66,in what organization does erin robinson work,"wells fargo bank, national association",1,0,0,Not found,1
1657,66,in what organization does james riley work,citibank n.a.,1,0,0,Not found,1
1658,66,in what organization does joseph d. hricovsky work,u.s. bank national association,1,0,0,Not found,1
1659,66,in what organization does karen m. dahlquist work,"capital one, national association",1,0,0,Not found,1
1660,66,in what organization does kathryn e. benjamin work,u.s. bank national association,1,0,0,Not found,1
1661,66,in what organization does kevin wood work,"ltd., mufg bank",1,0,0,Not found,1
1662,66,in what organization does kristie li work,u.s. bank national association,1,0,0,Not found,1
1663,66,in what organization does ronnie glenn work,"n.a., bank of america",1,0,0,Not found,1
1664,66,in what organization does tanille ingle work,"keybank, national association",1,0,0,Not found,1
1665,66,in what organization does tom priedeman work,u.s. bank national association,1,0,0,Not found,1
1666,66,"who is the representative of bank of america, n.a.",ronnie glenn,1,0,0,Not found,1
1667,66,"who is the representative of capital one, national association",karen m. dahlquist,1,0,0,Not found,1
1668,66,who is the representative of citibank n.a.,james riley,1,0,0,Citibank N.A.,1
1669,66,"who is the representative of icu medical, inc.",brian m. bonnell,1,0,0,Not found,1
1670,66,"who is the representative of jpmorgan chase bank, n.a.",erik barragan,1,0,0,Not found,1
1671,66,"who is the representative of exc holding corp.tangent medical technologies, inc.excelsior medical corporationicu world, inc.",brian m. bonnell,1,0,0,Not found,1
1672,66,what is the role of cahill gordon reindel llp in the agreement,legal counsel,1,0,0,Not found,1
1673,66,what is the role of deloitte touche llp in the agreement,legal counsel,1,0,0,Not found,1
1676,66,"what is the role of icu medical, inc. in the agreement",borrower,1,0,0,Borrower,1
1677,66,what company is the revolver in the agreement,citibank n.a.,1,0,0,Not found,1
1678,66,what company is the borrower in the agreement,"inc., icu medical",1,0,0,"ICU Medical, Inc.",1
1853,9,what is the position of ann e. sutton,director,1,0,0,Director,1
1854,9,what is the position of brian d. williams,authorised signatory,1,0,0,Authorised Signatory,1
1855,9,what is the position of eric searls,senior vice president,1,0,0,Senior Vice President,1
1856,9,what is the position of james disher,authorized signatory,1,0,0,Authorized Signatory,1
1857,9,what is the position of mark walton,authorized signatory,1,0,0,Authorized Signatory,1
1858,9,what is the position of mikhail faybusovich,director,1,0,0,Director,1
1859,9,what is the position of peter predun,executive director,1,0,0,Executive Director,1
1860,9,what is the position of raymond g. dunning,vice president,1,0,0,Vice President,1
1861,9,what is the position of wei jen yuan,associate,1,0,0,Associate,1
1862,9,in what organization does ann e. sutton work,barclays bank plc,1,0,0,Barclays Bank PLC,1
1863,9,in what organization does brian d. williams work,the royal bank of scotland plc,1,0,0,The Royal Bank of Scotland plc,1
1864,9,in what organization does denise r. cade work,"l.p., suncoke energy partners",1,0,0,Not found,1
1865,9,in what organization does eric searls work,"l.p., suncoke energy partners",1,0,0,Branch Banking and Trust Company,1
1866,9,in what organization does ido yehuda work,"n.a., jpmorgan chase bank",1,0,0,"JPMorgan Chase Bank, N.A.",1
1867,9,in what organization does james disher work,royal bank of canada,1,0,0,Royal Bank of Canada,1
1868,9,in what organization does jonathan m. phillips work,"l.p., suncoke energy partners",1,0,0,"Bank of America, N.A.",1
1869,9,in what organization does mark walton work,royal bank of canada,1,0,0,Goldman Sachs Bank USA,1
1870,9,in what organization does mikhail faybusovich work,barclays bank plc,1,0,0,"Credit Suisse AG, Cayman Islands Branch",1
1871,9,in what organization does peter predun work,"n.a., jpmorgan chase bank",1,0,0,"JPMorgan Chase Bank, N.A.",1
1872,9,in what organization does raymond g. dunning work,"n.a., citibank",1,0,0,"Citibank, N.A.",1
1873,9,in what organization does wei jen yuan work,"credit suisse ag, cayman islands branch",1,0,0,"Credit Suisse AG, Cayman Islands Branch",1
1874,9,"who is the representative of credit suisse ag, cayman islands branch",wei jen yuan,1,0,0,"Mikhail Faybusovich, Wei-Jen Yuan",1
1875,9,"who is the representative of citibank, n.a.",raymond g. dunning,1,0,0,Raymond G. Dunning,1
1876,9,who is the representative of middletown cogeneration company llc,mark e. newman,1,0,0,Mark E. Newman,1
1877,9,who is the representative of the royal bank of scotland plc,brian d. williams,1,0,0,Brian D. Williams,1
1878,9,"which company is associated with 1011 warrenville road suite 600 lisle, il 60532","l.p., suncoke energy partners",1,0,0,"SunCoke Energy Partners, L.P.",1
1879,9,"which company is associated with 500 stanton christiana road, ops 2, floor 3 newark, delaware 19713 2107","l.p., suncoke energy partners",1,0,0,"JPMorgan Chase Bank, N.A.",1
1880,9,what is the role of haverhill cogeneration company llc in the agreement,borrower,1,0,0,Borrower,1
1881,9,what is the role of haverhill coke company llc in the agreement,borrower,1,0,0,Borrower,1
1883,9,"what is the role of middletown coke company, llc in the agreement",borrower,1,0,0,Borrower,1
1886,9,what is the role of middletown cogeneration company llc in the agreement,borrower,1,0,0,Borrower,1
1887,9,"what is the role of suncoke energy partners, l.p. in the agreement",borrower,1,0,0,Borrower,1
1900,65,what is the position of andrew griffin,authorized signatory,1,0,0,Not found,1
1901,65,what is the position of brian d. corum,managing director,1,0,0,Brian D. Corum,1
1902,65,what is the position of frank mccormack,svp,1,0,0,Frank McCormack,1
1903,65,what is the position of lise hinton,senior vice president,1,0,0,Not found,1
1904,65,what is the position of mario c. kontomerkos,chief executive officer,1,0,0,Mario C. Kontomerkos,1
1905,65,what is the position of matthew j. bradley,senior vice president,1,0,0,Not found,1
1906,65,what is the position of philip tancorra,vice president,1,0,0,Not found,1
1907,65,what is the position of sean mcwhinnie,director,1,0,0,Sean McWhinnie,1
1909,65,what is the position of whitney gaston,authorized signatory,1,0,0,Not found,1
1910,65,what is the position of yumi okabe,vice president,1,0,0,Not found,1
1911,65,in what organization does andrew griffin work,goldman sachs bank usa,1,0,0,Not found,1
1912,65,in what organization does brian d. corum work,"n.a., bank of america",1,0,0,"BANK OF AMERICA, N.A.",1
1913,65,in what organization does frank mccormack work,truist bank,1,0,0,Frank McCormack,1
1914,65,in what organization does lise hinton work,fifth third bank,1,0,0,Not found,1
1915,65,in what organization does mario c. kontomerkos work,mohegan tribal gaming authority,1,0,0,MOHEGAN TRIBAL GAMING AUTHORITY,1
1916,65,in what organization does matthew j. bradley work,fifth third bank,1,0,0,Not found,1
1917,65,in what organization does philip tancorra work,deutsche bank ag new york branch,1,0,0,Not found,1
1918,65,in what organization does sean mcwhinnie work,"n.a., citizens bank",1,0,0,Sean McWhinnie,1
1920,65,in what organization does whitney gaston work,goldman sachs bank usa,1,0,0,Not found,1
1921,65,in what organization does yumi okabe work,deutsche bank ag new york branch,1,0,0,Not found,1
1922,65,who is the representative of truist bank,frank mccormack,1,0,0,TRUIST BANK,1
1923,65,"who is the representative of bank of america, n.a.",brian d. corum,1,0,0,"BANK OF AMERICA, N.A.",1
1924,65,"who is the representative of citizens bank, n.a.",sean mcwhinnie,1,0,0,"CITIZENS BANK, N.A.",1
1925,65,who is the representative of mohegan tribal gaming authority,mario c. kontomerkos,1,0,0,MOHEGAN TRIBAL GAMING AUTHORITY,1
1930,65,"what is the role of tribe, faegre drinker biddle reath llp in the agreement",legal counsel,1,0,0,Not found,1
1931,65,"what is the role of tribe, rosenn, jenkins greenwald llp in the agreement",legal counsel,1,0,0,Not found,1
1932,65,what is the role of mohegan tribal gaming authority in the agreement,borrower,1,0,0,Borrower,1
1936,65,what company is the borrower in the agreement,mohegan tribal gaming authority,1,0,0,Mohegan Tribal Gaming Authority,1
2694,43,what is the role of k12 california l.l.c in the agreement,guarantors,1,0,0,Guarantor,1
2695,43,what is the role of k12 virtual schools l.l.c. in the agreement,guarantors,1,0,0,Guarantor,1
2696,43,what is the role of k12 washington l.l.c. in the agreement,guarantors,1,0,0,Guarantor,1
2697,43,"what is the role of power glide language courses, inc in the agreement",guarantors,1,0,0,Guarantor,1
2698,43,"what is the role of fuel education llc, in the agreement",guarantors,1,0,0,Guarantor,1
2699,43,what is the role of k12 classroom l.l.c in the agreement,guarantors,1,0,0,Guarantor,1
2700,43,"what is the role of k12 florida l.l.c., in the agreement",guarantors,1,0,0,Guarantor,1
2701,43,what is the role of k12 inc in the agreement,borrower,1,0,0,Borrower,1
2702,43,what is the role of k12 management inc. in the agreement,guarantors,1,0,0,Guarantor,1
2703,43,what is the role of k12 services inc. in the agreement,guarantors,1,0,0,Guarantor,1
2704,43,what company is the borrower in the agreement,k12 inc,1,0,0,"K12 INC., a Delaware corporation",1
2806,47,what is the position of anthony galea,vice president,1,0,0,Vice President,1
2807,47,what is the position of bremmer kneib,vice president,1,0,0,Vice President,1
2808,47,what is the position of brian mcnany,director,1,0,0,Director,1
2809,47,what is the position of james edgemond,chief financial officer and treasurer,1,0,0,Chief Financial Officer and Treasurer,1
2810,47,what is the position of john p. treadwell jr.,vice president,1,0,0,Vice President,1
2811,47,what is the position of kirk tesch,managing director,1,0,0,Managing Director,1
2812,47,what is the position of marni mcmanus,vice president,1,0,0,Vice President,1
2813,47,what is the position of philip f. kurpiewski,vice president,1,0,0,Senior Vice President,1
2814,47,what is the position of robert laporte,senior vice president,1,0,0,Senior Vice President,1
2815,47,what is the position of samuel coward,vice president,1,0,0,Vice President,1
2816,47,in what organization does anthony galea work,deutsche bank ag new york branch,1,0,0,"JPMorgan Chase Bank, N.A.",1
2817,47,in what organization does bremmer kneib work,"pnc bank, national association",1,0,0,"PNC Bank, National Association",1
2818,47,in what organization does brian mcnany work,"ltd., the bank of tokyo mitsubishi ufj",1,0,0,"The Bank of Tokyo-Mitsubishi UFJ, Ltd.",1
2819,47,in what organization does james edgemond work,united therapeutics corporation,1,0,0,United Therapeutics Corporation,1
2820,47,in what organization does john p. treadwell jr. work,deutsche bank ag new york branch,1,0,0,"HSBC Bank USA, N.A.",1
2821,47,in what organization does kirk tesch work,"wells fargo bank, national association",1,0,0,"Wells Fargo Bank, National Association",1
2822,47,in what organization does kristie li work,"n.a., bank of america",1,0,0,DNB Capital LLC,1
2823,47,in what organization does marni mcmanus work,deutsche bank ag new york branch,1,0,0,"Citibank, N.A.",1
2824,47,in what organization does ming k. chu work,deutsche bank ag new york branch,1,0,0,Deutsche Bank AG New York Branch,1
2825,47,in what organization does philip f. kurpiewski work,deutsche bank ag new york branch,1,0,0,DNB Capital LLC,1
2826,47,in what organization does robert laporte work,"n.a., bank of america",1,0,0,"Bank of America, N.A.",1
2827,47,in what organization does samuel coward work,barclays bank plc,1,0,0,Barclays Bank PLC,1
2828,47,in what organization does virginia cosenza work,deutsche bank ag new york branch,1,0,0,Deutsche Bank AG New York Branch,1
2829,47,who is the representative of barclays bank plc,samuel coward,1,0,0,Samuel Coward,1
2830,47,"who is the representative of pnc bank, national association",bremmer kneib,1,0,0,Bremmer Kneib,1
2831,47,"who is the representative of the bank of tokyo mitsubishi ufj, ltd.",brian mcnany,1,0,0,Brian McNany,1
2832,47,who is the representative of united therapeutics corporation,james edgemond,1,0,0,James Edgemond,1
2833,47,"who is the representative of wells fargo bank, national association",kirk tesch,1,0,0,Kirk Tesch,1
2834,47,"which company is associated with 1040 spring streetsilver spring, maryland 20910",united therapeutics corporation,1,0,0,United Therapeutics Corporation,1
2835,47,"which company is associated with 1735 connecticut avenue, n.w.washington, district of columbia 20009",united therapeutics corporation,1,0,0,United Therapeutics Corporation,1
2836,47,"which company is associated with 301 south college street, 14th floorcharlotte, nc 28202","wells fargo bank, national association",1,0,0,"Wells Fargo Bank, National Association",1
2837,47,what is the role of lung biotechnology pbc in the agreement,guarantors,1,0,0,Guarantor,1
2838,47,"what is the role of 1109 spring holdings, llc, a delaware limited liability company in the agreement",subsidiaries,1,0,0,Not found,1
2839,47,"what is the role of 1109 spring managing member, llc, a delaware limited liability company in the agreement",subsidiaries,1,0,0,Not found,1
2840,47,"what is the role of evolung inc., a delaware corporation in the agreement",subsidiaries,1,0,0,Not found,1
2841,47,"what is the role of lung biotechnology nanjing co., ltd., a chinese wholly foreign owned entity in the agreement",subsidiaries,1,0,0,Not found,1
2842,47,"what is the role of lung biotechnology hong kong limited, a hong kong company in the agreement",subsidiaries,1,0,0,Not found,1
2843,47,"what is the role of lung biotechnology pbc, a delaware public benefit corporation in the agreement",subsidiaries,1,0,0,Guarantor,1
2844,47,"what is the role of lung rx limited, a united kingdom company in the agreement",subsidiaries,1,0,0,Not found,1
2847,47,"what is the role of revivicor, inc., a delaware corporation in the agreement",subsidiaries,1,0,0,Not found,1
2848,47,"what is the role of utasia inc., a delaware corporation in the agreement",subsidiaries,1,0,0,Not found,1
2849,47,"what is the role of utasia inc. shanghai representative office, a chinese representative office in the agreement",subsidiaries,1,0,0,Not found,1
2850,47,"what is the role of united therapeutics europe, ltd., a united kingdom company in the agreement",subsidiaries,1,0,0,Not found,1
2851,47,"what is the role of unither.com, inc., a delaware corporation in the agreement",subsidiaries,1,0,0,Not found,1
2852,47,"what is the role of unither biotech inc., a canadian corporation in the agreement",subsidiaries,1,0,0,Not found,1
2853,47,"what is the role of unither pharma, llc, a delaware limited liability company in the agreement",subsidiaries,1,0,0,Not found,1
2854,47,"what is the role of unither pharmaceuticals, llc, a delaware limited liability company in the agreement",subsidiaries,1,0,0,Not found,1
2855,47,"what is the role of unither telmed, ltd., a delaware corporation in the agreement",subsidiaries,1,0,0,Not found,1
2856,47,"what is the role of unither therapeutik gmbh, a german company in the agreement",subsidiaries,1,0,0,Not found,1
2860,47,what is the role of united therapeutics corporation in the agreement,borrower,1,0,0,Borrower,1
2862,47,what company is the guarantors in the agreement,lung biotechnology pbc,1,0,0,Certain Subsidiaries of the Borrower Party Hereto,1
2863,47,what company is the borrower in the agreement,united therapeutics corporation,1,0,0,United Therapeutics Corporation,1
2864,47,"what company is the administrative agent, in the agreement","wells fargo bank, national association",1,0,0,"Wells Fargo Bank, National Association",1
3357,51,what is the position of cody gunsch,vice president,1,0,0,Vice President,1
3358,51,what is the position of sonia flores,vp,1,0,0,Authorized Signatory,1
3359,51,in what organization does cody gunsch work,"inc., morgan stanley senior funding",1,0,0,"Morgan Stanley Senior Funding, Inc.",1
3360,51,in what organization does sonia flores work,"n.a., mufg union bank",1,0,0,"MUFG Union Bank, N.A.",1
3361,51,in what organization does zamir rauf work,calpine corporation,1,0,0,Calpine Corporation,1
3362,51,who is the representative of calpine corporation,zamir rauf,1,0,0,Zamir Rauf,1
3363,51,"who is the representative of morgan stanley senior funding, inc.",cody gunsch,1,0,0,Cody Gunsch,1
3364,51,"who is the representative of mufg union bank, n.a.",sonia flores,1,0,0,Sonia Flores,1
3365,51,what is the location of cahill gordon reindel llp,"ny 10005, 80 pine street new york",1,0,0,"80 Pine Street, New York, NY 10005",1
3366,51,what is the location of calpine corporation,"tx 77002, 717 texas avenue suite 1000 houston",1,0,0,"717 Texas Avenue, Suite 1000, Houston, TX 77002",1
3367,51,"what is the location of morgan stanley senior funding, inc.","ny 10036, 1585 broadway new york",1,0,0,"1585 Broadway, New York, NY 10036",1
3368,51,"what is the location of mufg union bank, n.a.","ca 94014, 11th floor san francisco, global trust services 350 california st.",1,0,0,"Global Trust Services, 350 California St., 11th Floor, San Francisco, CA 94014",1
3369,51,"which company is associated with 1585 broadway new york, ny 10036","inc., morgan stanley senior funding",1,0,0,"Morgan Stanley Senior Funding, Inc.",1
3370,51,"which company is associated with 717 texas avenue suite 1000 houston, tx 77002",calpine corporation,1,0,0,Calpine Corporation,1
3371,51,"which company is associated with 80 pine street new york, ny 10005",cahill gordon reindel llp,1,0,0,Cahill Gordon & Reindel LLP,1
3372,51,"which company is associated with global trust services 350 california st., 11th floor san francisco, ca 94014","n.a., mufg union bank",1,0,0,"MUFG Union Bank, N.A.",1
3373,51,"what is the role of ing capital, llc in the agreement",co manager,1,0,0,Co-Manager,1
3374,51,what is the role of cahill gordon reindel llp in the agreement,administrative agent,1,0,0,Legal counsel,1
3375,51,what is the role of calpine corporation in the agreement,borrower,1,0,0,Borrower,1
3376,51,what company is the co manager in the agreement,"llc, ing capital",1,0,0,"ING Capital, LLC",1
3377,51,what company is the borrower in the agreement,calpine corporation,1,0,0,Calpine Corporation,1
3398,45,"what is the position of cynthia m. olson,",client services representative,1,0,0,Client Services Representative,1
3399,45,what is the position of eric niedbalski,portfolio manager,1,0,0,Portfolio Manager,1
3400,45,what is the position of harold r. carpenter,chief financial officer,1,0,0,Chief Financial Officer,1
3401,45,what is the position of mark r. cousineau,senior vice president,1,0,0,Senior Vice President,1
3402,45,"in what organization does cynthia m. olson, work",u.s. bank national association,1,0,0,U.S. Bank National Association,1
3403,45,in what organization does eric niedbalski work,u.s. bank national association,1,0,0,U.S. Bank National Association,1
3404,45,in what organization does harold r. carpenter work,pinnacle bank,1,0,0,Pinnacle Bank,1
3405,45,in what organization does mark r. cousineau work,u.s. bank national association,1,0,0,U.S. Bank National Association,1
3406,45,who is the representative of pinnacle bank,harold r. carpenter,1,0,0,Harold R. Carpenter,1
3407,45,what is the location of kirkland ellis llp,"chicago, illinois, suite 2400, 300 north lasalle street",1,0,0,"300 North LaSalle Street, Chicago, Illinois 60654",1
3408,45,what is the location of pinnacle bank,"tennessee 37201, 150 third avenue southnashville",1,0,0,"150 Third Avenue South, Nashville, Tennessee 37201",1
3409,45,"which company is associated with 150 third avenue southnashville, tennessee 37201",pinnacle bank,1,0,0,Pinnacle Bank,1
3410,45,"which company is associated with 300 north lasalle street, suite 2400, chicago, illinois",kirkland ellis llp,1,0,0,Kirkland & Ellis LLP,1
3411,45,"which company is associated with 5065 wooster road, cn oh l2cbcincinnati, ohio 45226 2326",u.s. bank national association,1,0,0,U.S. Bank National Association,1
3412,45,"which company is associated with one u.s. bank plazast. louis, missouri 63101",u.s. bank national association,1,0,0,U.S. Bank National Association,1
3413,45,"what is the role of pinnacle financial partners, inc in the agreement",subsidiary,1,0,0,"Pinnacle Financial Partners, Inc. is the parent company of Pinnacle Bank and owns all of its shares.",1
3414,45,what is the role of kirkland ellis llp in the agreement,counsel to lender,1,0,0,Counsel to Lender,1
3415,45,what is the role of pinnacle bank in the agreement,borrower,1,0,0,Borrower,1
3416,45,what company is the borrower in the agreement,pinnacle bank,1,0,0,Pinnacle Bank,1
3417,45,what company is the lender in the agreement,u.s. bank national association,1,0,0,U.S. Bank National Association,1
4474,25,what is the position of michael larsen,president,1,0,0,President,1
4475,25,what is the position of william p. mcloughlin,svp,1,0,0,SVP,1
4477,25,in what organization does michael larsen work,"llc, hunt cmt equity",1,0,0,"Hunt Companies Finance Trust, Inc.",1
4478,25,in what organization does william p. mcloughlin work,"llc, jefferies leveraged credit products",1,0,0,"Jefferies Leveraged Credit Products, LLC",1
4480,25,"who is the representative of hunt cmt equity, llc",michael larsen,1,0,0,Michael Larsen,1
4481,25,"who is the representative of jefferies leveraged credit products, llc",william p. mcloughlin,1,0,0,William P. McLoughlin,1
4482,25,what is the role of five oaks acquisition corp. in the agreement,guarantors,1,0,0,Guarantor,1
4483,25,"what is the role of five oaks acquisition corp. and hunt cmt equity, llc in the agreement",guarantors,1,0,0,Guarantors,1
4484,25,what is the role of five oaks acquisition corp. in the agreement,guarantors,1,0,0,Guarantor,1
4485,25,"what is the role of hunt companies finance trust, inc in the agreement",borrower,1,0,0,Borrower,1
4486,25,"what is the role of hunt companies finance trust, inc. in the agreement",borrower,1,0,0,Borrower,1
4487,25,"what is the role of hunt cmt equity, llc in the agreement",guarantor,1,0,0,Guarantor,1
4488,25,"what is the role of hunt cmt equity, llc in the agreement",guarantor,1,0,0,Guarantor,1
