document_number,f1_score,edit_distance,cosine_similarity,llm_as_a_judge,num_questions
76,0.8441558441558441,0.22942544662740633,0.872435734205041,4.636363636363637,11
77,0.6089222868634634,0.35850520275112896,0.6393207250761508,3.764705882352941,34
78,0.8982551353874884,0.24209140515099817,0.8823849620229495,4.5,16
79,0.6278223892252849,0.3240920540908445,0.6073762333644442,3.63768115942029,69
80,0.8117006802721088,0.1940125291828078,0.7802210630756164,4.314285714285714,35
81,0.26372053872053874,0.8326294310211749,0.28317082998797766,4.111111111111111,9
82,0.6834446350750699,0.3089126502335357,0.646487924308267,3.652173913043478,46
83,0.5726879181424636,0.43179573189351206,0.5628781269460271,3.206611570247934,121
84,0.478968253968254,0.4304939871704324,0.4757350785962677,2.9285714285714284,84
85,0.22677147600135214,0.7671842606871022,0.20075520967568125,2.533333333333333,60
86,0.8205513784461153,0.13260233918128655,0.8030188606364532,4.315789473684211,19
87,0.06201104179045355,0.8332975239847936,0.05303931756563208,1.2916666666666667,24
88,0.8661388766032729,0.2773797118442928,0.8372381618146296,4.45,20
89,0.5764172335600907,0.5165544261893146,0.5638324770706853,3.1904761904761907,21
90,0.11117644680651781,0.8006809358693415,0.12079721397427372,1.8571428571428572,56
91,0.7862654320987654,0.2503339101492317,0.7410977497755603,4.444444444444445,18
92,0.347525962687253,0.6843304059053893,0.2994938062207038,4.451612903225806,31
93,0.576890756302521,0.37827021150002516,0.5662806411707149,4.4,20
94,0.14703153988868276,0.7466810778228389,0.14232172995983344,1.5357142857142858,28
95,0.3166474560572016,0.7073233581087217,0.2926250909896493,2.5434782608695654,46
96,0.8110766045548654,0.07259774706031355,0.8043048870245626,4.717391304347826,46
97,0.8529411764705882,0.23507076645334504,0.8530781634250397,4.470588235294118,17
98,0.5638949967338714,0.5160805286118187,0.5477096430191967,3.6,15
99,0.538021571021571,0.4704149488983798,0.5283072143850555,3.2933333333333334,75
100,0.033854166666666664,0.8361747083954308,0.03170577574530004,1.1458333333333333,48
101,0.9238095238095239,0.145377990430622,0.9107374974237287,4.8,15
102,0.5495425123374307,0.5036801626704867,0.558348458161448,3.413793103448276,29
103,0.7212755755265876,0.21691140999411673,0.7576035725604732,4.230769230769231,39
104,0.5618917368410269,0.4654676284885989,0.5434248526323544,3.2586206896551726,58
105,0.8782526115859449,0.48383810793092263,0.8505456719967182,4.916666666666667,36
106,0.3508387255446079,0.6439052969362324,0.351281112411287,2.6333333333333333,60
107,0.8697484959307027,0.20374847602545612,0.8639728555175861,4.543147208121828,197
108,0.681058201058201,0.48032317390705936,0.632347034681979,2.8222222222222224,45
109,0.5962406015037595,0.4277782382572385,0.5669016998436587,3.3157894736842106,19
110,0.7667411292411291,0.24792082107268154,0.74785512119584,4.041666666666667,48
111,0.7777579914699028,0.22374618276951572,0.7567537809168218,4.052631578947368,38
112,0.9804195804195804,0.15602617079889808,0.9833086571985453,4.545454545454546,22
113,0.620811644495855,0.33413654631503303,0.572718574607388,4.315789473684211,19
114,0.5675682773109244,0.38631672111193244,0.5398048410688782,4.1875,16
115,0.26787591493473845,0.7309402977508789,0.24790906367012647,4.294117647058823,17
116,0.8616541353383458,0.1502376342193276,0.8532434760437868,4.578947368421052,19
117,0.8721877156659765,0.19802254979151823,0.8498956056370036,4.391304347826087,23
118,0.7369585605445335,0.2838255346525746,0.7252466669775331,4.0576923076923075,52
119,0.859090909090909,0.20660833689002703,0.9013094506282665,5.0,11
120,0.11510024342092653,0.7922861223892648,0.11923420052330376,1.6451612903225807,62
121,0.711780899876138,0.36208047225488665,0.6740522632057225,3.5714285714285716,63
122,0.5892822231531909,0.4062549776136747,0.5529688416172703,3.2903225806451615,62
123,0.7865079365079365,0.27562664277931975,0.7763079038239237,4.025,40
124,0.7030753968253969,0.2458098508089023,0.7406602218463194,3.6875,32
125,0.7779857397504457,0.2982307288539621,0.7597483319131351,4.294117647058823,17
126,0.5731045037179388,0.44914905759762347,0.5461226259415506,3.3125,64
127,0.5873677248677249,0.39596833558391864,0.5871046088139592,3.4166666666666665,36
128,0.8959470481209612,0.2563896569269101,0.8762110575435158,4.454545454545454,22
129,0.51417004048583,0.4735153975993681,0.5069889714930524,3.0,19
130,0.10778843024382839,0.8129762615619461,0.11599139779939006,2.0,61
131,0.7929938773928543,0.3004458226299614,0.7594156974694698,4.478260869565218,23
132,0.3745879120879121,0.3995491291590203,0.36573522877410547,3.34375,32
133,0.778921568627451,0.3862178841254378,0.7866540426267689,4.235294117647059,17
134,0.40323717726463726,0.5848271065821915,0.4191487883609888,2.9565217391304346,23
135,0.6344845038874889,0.3266365626902247,0.6165662452599728,3.4477611940298507,67
136,0.5151540839621335,0.5465205815126185,0.5511334534134043,4.2631578947368425,19
137,0.5847007912833055,0.515556888626663,0.5368071978316913,3.2096774193548385,124
138,0.7434401709401709,0.3111179209226121,0.7034108108115514,4.05,20
139,0.5583942939783616,0.4593547661950229,0.5476575907752254,3.4423076923076925,52
140,0.4946863148734807,0.503571283581634,0.5451851827472247,3.3333333333333335,33
141,0.8240740740740741,0.17794050321987742,0.8201623538991626,4.185185185185185,27
142,0.739108415271206,0.2884914929463957,0.7214209758407331,3.86046511627907,86
143,0.7634135705564277,0.3275108727031333,0.7251200601676597,4.271428571428571,70
144,0.7821561771561771,0.19474566556316814,0.7774594759976956,4.6,30
145,0.3755555555555556,0.5431180920864723,0.3921467940402784,2.68,100
146,0.7296969696969697,0.29821540052672124,0.702768756786422,4.0,15
147,0.6754889990184108,0.32987812303799025,0.6945117226038102,3.8333333333333335,42
148,0.7139817629179331,0.26641620506681873,0.684779513419972,3.6808510638297873,47
149,0.8532509157509158,0.22570256953583456,0.8501361996421765,4.25,28
150,0.2,0.7059730115555013,0.20000000000000004,1.76,25
151,0.48819839384717767,0.4669308301515895,0.4729805122768319,2.9876543209876543,81
152,0.6761122864064041,0.49266930689097127,0.6219241835318635,3.588235294117647,17
153,0.5909023824583597,0.4470032812100624,0.5738126434350157,3.129032258064516,31
154,0.832857142857143,0.249980869636483,0.8204652494421255,4.2,20
155,0.7022015265436318,0.42045729175371493,0.7099936222778161,3.5789473684210527,38
156,0.6333075913831492,0.3780638745777851,0.6265180002288127,3.689655172413793,58
157,0.8194785606550312,0.2929253618749474,0.8289664260417549,4.470588235294118,34
158,0.36776859504132225,0.4679564012886841,0.3700869356741077,3.272727272727273,11
159,0.6381834215167549,0.3905270119743804,0.6421012475798444,3.7222222222222223,18
160,0.2948962148962149,0.6291514025247771,0.2875203557297856,2.28,25
161,0.8220088683246578,0.2019031022123347,0.8118493729897531,4.32,25
162,0.10416666666666667,0.8088409215053951,0.10561567619740704,1.4166666666666667,36
163,0.6870629370629371,0.4003061131073461,0.6727025436458527,3.769230769230769,13
164,0.7865463389656938,0.23376791994643603,0.7818641125546423,4.129032258064516,31
165,0.7280417871248321,0.4052896107522914,0.7047997461685293,3.764705882352941,51
166,0.5522366025562956,0.45813359846343255,0.5304963693018248,3.2065217391304346,92
167,0.7307692307692307,0.1825948245303084,0.7211390592353056,4.3076923076923075,13
168,0.7666575789382807,0.4008216056430342,0.7541709641947836,4.333333333333333,18
169,0.11863945578231291,0.7973403316614066,0.11359782740963595,1.542857142857143,35
170,0.6094472493941755,0.5079930196365819,0.5905377973239807,3.6,35
