document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response,f1_score,edit_distance,cosine_similarity,llm_as_a_judge
102,"what is the role of dms imaging, inc. in the agreement",borrowers,1,0,0,Borrower (one of the subsidiaries of Digirad Corporation),0.0,0.8421052631578947,0.0,1
102,what is the role of md office solutions in the agreement,borrowers,1,0,0,Borrower (one of the subsidiaries of Digirad Corporation),0.0,0.8421052631578947,0.0,1
102,what is the role of project rendezvous holding corporation in the agreement,borrowers,1,0,0,Borrower (one of the subsidiaries of Digirad Corporation),0.0,0.8421052631578947,0.0,1
102,"what is the role of telerhythmics, llc in the agreement",borrowers,1,0,0,Borrower (one of the subsidiaries of Digirad Corporation),0.0,0.8421052631578947,0.0,1
102,what company is the administrative borrower in the agreement,digirad corporation,1,0,0,Digirad Corporation (the Administrative Borrower),0.5714285714285715,0.6122448979591837,0.5023287782256719,4
102,what company is the borrower in the agreement,digirad corporation,1,0,0,Digirad Corporation and its subsidiaries (the Borrowers),0.4444444444444445,0.6607142857142857,0.41036264495218466,4
102,what company is the administrative agent in the agreement,"wells fargo bank, national association",1,0,0,"Wells Fargo Bank, National Association (the Administrative Agent)",0.7692307692307693,0.421875,0.6764792400877004,5
102,what company is the lead arranger in the agreement,"wells fargo bank, national association",1,0,0,"Wells Fargo Bank, National Association (the Sole Lead Arranger)",0.7142857142857143,0.4032258064516129,0.6225407468137513,4
102,what company is the book runner in the agreement,"wells fargo bank, national association",1,0,0,"Wells Fargo Bank, National Association (the Sole Book Runner)",0.7142857142857143,0.38333333333333336,0.6225407468137513,4
102,what company is the lender in the agreement,"wells fargo bank, national association",1,0,0,The Lenders (various lenders identified on the signature pages of the agreement),0.0,0.7375,0.0,1
116,what is the position of nicholas jordan,managing director,1,0,0,Managing Director,1.0,0.0,1.0000000000000002,5
116,what is the position of orit mizrachi,coo,1,0,0,Chief Operating Officer,0.0,0.8695652173913043,0.0,1
116,what is the position of venu rathi,cfo,1,0,0,Chief Financial Officer,0.0,0.8695652173913043,0.0,3
116,what is the position of venugopal rathi,chief financial officer,1,0,0,Chief Financial Officer,1.0,0.0,1.0000000000000002,5
116,in what organization does erica knight work,cibc bank usa,1,0,0,CIBC Bank USA,1.0,0.0,1.0000000000000002,5
116,in what organization does nicholas jordan work,cibc bank usa,1,0,0,CIBC Bank USA,1.0,0.0,1.0000000000000002,5
116,in what organization does nick jordan work,cibc bank usa,1,0,0,CIBC Bank USA,1.0,0.0,1.0000000000000002,5
116,in what organization does orit mizrachi work,morgan stanley direct lending fund,1,0,0,Morgan Stanley Direct Lending Fund,1.0,0.0,1.0000000000000002,5
116,in what organization does venu rathi work,morgan stanley direct lending fund,1,0,0,Morgan Stanley Direct Lending Fund,1.0,0.0,1.0000000000000002,5
116,in what organization does venugopal rathi work,morgan stanley direct lending fund,1,0,0,Morgan Stanley Direct Lending Fund,1.0,0.0,1.0000000000000002,5
116,who is the representative of morgan stanley direct lending fund,venugopal rathi,1,0,0,"Venugopal Rathi, Chief Financial Officer",0.5714285714285715,0.6153846153846154,0.5023287782256719,4
116,"which company is associated with 120 south lasalle streetchicago, illinois 60603",cibc bank usa,1,0,0,CIBC Bank USA,1.0,0.0,1.0000000000000002,5
116,"which company is associated with 70 w. madisonchicago, illinois 60602",cibc bank usa,1,0,0,CIBC Bank USA,1.0,0.0,1.0000000000000002,5
116,what is the role of morgan stanley direct lending fund in the agreement,the company,1,0,0,The Company (borrower),0.8,0.5,0.7092972666062739,4
116,what company is the the company in the agreement,morgan stanley direct lending fund,1,0,0,Morgan Stanley Direct Lending Fund,1.0,0.0,1.0000000000000002,5
116,what company is the administrative agent in the agreement,cibc bank usa,1,0,0,CIBC Bank USA,1.0,0.0,1.0000000000000002,5
116,"what company is the administrative agent, in the agreement",cibc bank usa,1,0,0,CIBC Bank USA,1.0,0.0,1.0000000000000002,5
116,what company is the arranger in the agreement,cibc bank usa,1,0,0,CIBC Bank USA,1.0,0.0,1.0000000000000002,5
116,what company is the issuing lender in the agreement,cibc bank usa,1,0,0,CIBC Bank USA,1.0,0.0,1.0000000000000002,5
117,what is the position of chris burns,senior vice president,1,0,0,Senior Vice President,1.0,0.0,1.0000000000000002,5
117,what is the position of dawn mace moore,senior vice president,1,0,0,Senior Vice President,1.0,0.0,1.0000000000000002,5
117,what is the position of kirsten jakobsen,vice president,1,0,0,Vice President,1.0,0.0,1.0000000000000002,5
117,what is the position of lynn braun,executive director,1,0,0,Executive Director,1.0,0.0,1.0000000000000002,5
117,what is the position of michael snook,senior vice president,1,0,0,Senior Vice President,1.0,0.0,1.0000000000000002,5
117,in what organization does chris burns work,"hsbc bank usa, national association",1,0,0,"HSBC BANK USA, NATIONAL ASSOCIATION",1.0,0.0,1.0000000000000002,5
117,in what organization does dawn mace moore work,"hsbc bank usa, national association",1,0,0,"WELLS FARGO BANK, NATIONAL ASSOCIATION",0.6,0.35135135135135137,0.4316134189707515,1
117,in what organization does jim a. swanson work,columbia sportswear company,1,0,0,Columbia Sportswear Company,1.0,0.0,1.0000000000000002,5
117,in what organization does kirsten jakobsen work,royal bank of canada,1,0,0,Royal Bank of Canada,1.0,0.0,1.0,5
117,in what organization does lynn braun work,"n.a., jpmorgan chase bank",1,0,0,"JPMORGAN CHASE BANK, N.A.",1.0,0.2727272727272727,1.0,4
117,in what organization does michael snook work,"hsbc bank usa, national association",1,0,0,"BANK OF AMERICA, N.A.",0.22222222222222224,0.7352941176470589,0.1273595297947935,1
117,"who is the representative of columbia sportswear company,",jim a. swanson,1,0,0,Jim A. Swanson,1.0,0.0,1.0000000000000002,5
117,"who is the representative of jpmorgan chase bank, n.a.",lynn braun,1,0,0,Lynn Braun,1.0,0.0,1.0000000000000002,5
117,who is the representative of royal bank of canada,kirsten jakobsen,1,0,0,Kirsten Jakobsen,1.0,0.0,1.0000000000000002,5
117,what is the location of columbia sportswear company,"or 97229, 14375 nw science park driveportland",1,0,0,"14375 NW Science Park Drive, Portland, OR 97229",0.7999999999999999,0.4222222222222222,0.6735205045780811,5
117,"which company is associated with 14375 nw science park driveportland, or 97229",columbia sportswear company,1,0,0,Columbia Sportswear Company,1.0,0.0,1.0000000000000002,5
117,"what is the role of bofa securities, inc. in the agreement",bookrunner,1,0,0,Joint Lead Arranger and Joint Bookrunner,0.33333333333333337,0.75,0.2596979932401625,4
117,what is the role of columbia sportswear company in the agreement,borrower,1,0,0,Borrower,1.0,0.0,1.0,5
117,"what is the role of wells fargo securities, llc in the agreement",lead arranger,1,0,0,Joint Lead Arranger and Joint Bookrunner,0.5714285714285715,0.675,0.379978361591008,3
117,"what is the role of columbia sportswear company, in the agreement",borrower,1,0,0,Borrower,1.0,0.0,1.0,5
117,what company is the lead bookrunner in the agreement,"n.a., jpmorgan chase bank",1,0,0,"JPMORGAN CHASE BANK, N.A.",1.0,0.2727272727272727,1.0,5
117,what company is the issuing lender in the agreement,"n.a., jpmorgan chase bank",1,0,0,"JPMORGAN CHASE BANK, N.A.; WELLS FARGO BANK, NATIONAL ASSOCIATION; BANK OF AMERICA, N.A.",0.5333333333333333,0.8024691358024691,0.6754291214762862,4
117,what company is the swing line lender in the agreement,"n.a., jpmorgan chase bank",1,0,0,"JPMORGAN CHASE BANK, N.A.",1.0,0.2727272727272727,1.0,4
103,what is the position of gavin baiera,authorized signatory,1,0,0,Authorized Signatory,1.0,0.0,1.0000000000000002,5
103,what is the position of matthew trybula,associate counsel,1,0,0,Associate Counsel,1.0,0.0,1.0000000000000002,5
103,what is the position of paul a. barker,manager,1,0,0,Manager,1.0,0.0,1.0,5
103,what is the position of scott huckins,director,1,0,0,Director,1.0,0.0,1.0,5
103,what is the position of stephen sernett,director,1,0,0,Director,1.0,0.0,1.0,5
103,what is the position of stuart brown,director,1,0,0,Director,1.0,0.0,1.0,5
103,in what organization does gavin baiera work,"l.p., angelo, gordon co.",1,0,0,Botticelli LLC,0.0,0.8421052631578947,0.0,1
103,in what organization does matthew trybula work,cortland capital market services llc,1,0,0,Cortland Capital Market Services LLC,1.0,0.0,1.0000000000000002,5
103,in what organization does paul a. barker work,claire s luxembourg s.a r.l.,1,0,0,Claire’s Luxembourg S.A. R.L.,0.6666666666666665,0.04,1.0,5
103,in what organization does scott huckins work,claire s fashion property corp.,1,0,0,Claire’s (Gibraltar) Intermediate Holdings Limited,0.0,0.72,0.1273595297947935,1
103,in what organization does stephen sernett work,claire s fashion property corp.,1,0,0,Claire’s Germany GmbH,0.0,0.6333333333333333,0.17077611319011649,1
103,in what organization does stuart brown work,claire s fashion property corp.,1,0,0,Claire’s Holdings S.àr.l.,0.0,0.6,0.17077611319011649,1
103,"who is the representative of angelo, gordon co., l.p.",gavin baiera,1,0,0,Its Manager,0.0,0.75,0.0,1
103,who is the representative of claire s luxembourg s.a r.l.,paul a. barker,1,0,0,"Paul A. Barker, Manager",0.8571428571428571,0.38095238095238093,0.7092972666062739,4
103,who is the representative of cortland capital market services llc,matthew trybula,1,0,0,"Matthew Trybula, Associate Counsel",0.6666666666666666,0.5454545454545454,0.5797386715376658,4
103,"what is the location of o angelo, gordon co., lp","new york 10167, 245 park avenue, 26th floornew york",1,0,0,"245 Park Avenue, 26th Floor, New York, NY 10167, USA",0.7777777777777777,0.5918367346938775,0.6430047564292602,5
103,what is the location of claire s gibraltar holdings limited,"fl 33027, 3 sw 129th avenuesuite 400pembroke pines",1,0,0,"3 SW 129th Avenue Suite 400, Pembroke Pines, FL 33027, USA",0.631578947368421,0.43636363636363634,0.4333009465089472,5
103,what is the location of cortland capital market services llc,"il 60606, 21st floorchicago, 225 w. washington street",1,0,0,"225 W. Washington Street, 21st Floor, Chicago, IL 60606, USA",0.7777777777777777,0.7818181818181819,0.615218690896332,5
103,"which company is associated with 225 w. washington street, 21st floorchicago, il 60606",cortland capital market services llc,1,0,0,Cortland Capital Market Services LLC,1.0,0.0,1.0000000000000002,5
103,"which company is associated with 245 park avenue, 26th floornew york, new york 10167","lp, o angelo, gordon co.",1,0,0,Botticelli LLC,0.0,0.8095238095238095,0.0,1
103,"which company is associated with 3 sw 129th avenuesuite 400pembroke pines, fl 33027",claire s gibraltar holdings limited,1,0,0,Claire’s (Gibraltar) Holdings Limited,0.4444444444444445,0.08108108108108109,1.0,5
103,what is the role of claire s gibraltar intermediate holdings limited in the agreement,borrower,1,0,0,Borrower,1.0,0.0,1.0,5
103,"what is the role of claire s accessories spain, s.l. in the agreement",guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,what is the role of claire s accessories uk ltd in the agreement,guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,what is the role of claire s european distribution limited in the agreement,guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,what is the role of claire s european services limited in the agreement,guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,what is the role of claire s france s.a.s. in the agreement,guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,what is the role of claire s germany gmbh in the agreement,borrower,1,0,0,Borrower,1.0,0.0,1.0,5
103,what is the role of claire s holdings s.a. r.l. in the agreement,guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,what is the role of claire s holding gmbh in the agreement,guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,what is the role of claire s luxembourg s.a. r.l. in the agreement,guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,what is the role of claire s switzerland gmbh in the agreement,guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,what is the role of csi luxembourg s.a. r.l. in the agreement,guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,"what is the role of o angelo, gordon co., lp in the agreement",administrative agent,1,0,0,Manager of Botticelli LLC (Administrative Agent),0.0,0.5833333333333334,0.4494364165239822,4
103,what is the role of claire s gibraltar holdings limited in the agreement,borrowers,1,0,0,Borrower,0.0,0.1111111111111111,0.0,4
103,what is the role of cortland capital market services llc in the agreement,collateral agent,1,0,0,Collateral Agent,1.0,0.0,1.0000000000000002,5
103,what is the role of claire s fashion property corp. in the agreement,guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,what company is the lender in the agreement,botticelli llc,1,0,0,Botticelli LLC,1.0,0.0,1.0000000000000002,5
103,what company is the borrowers in the agreement,claire s gibraltar holdings limited,1,0,0,Claire’s (Gibraltar) Intermediate Holdings Limited and Claire’s Germany GmbH,0.3076923076923077,0.5526315789473685,0.6476308251809643,3
16,in what organization does christopher a. arnold work,crystal financial llc,1,0,0,Crystal Financial LLC,1.0,0.0,1.0000000000000002,5
16,in what organization does ian w. estus work,standard diversified opportunities inc.,1,0,0,Standard Diversified Opportunities Inc.,1.0,0.0,1.0,5
16,who is the representative of crystal financial llc,christopher a. arnold,1,0,0,"Christopher A. Arnold, Senior Managing Director of Crystal Financial LLC",0.4615384615384615,0.7142857142857143,0.35547677795468396,3
16,who is the representative of standard diversified opportunities inc.,ian w. estus,1,0,0,"Ian W. Estus, President and Chief Executive Officer of Standard Diversified Opportunities Inc.",0.375,0.8791208791208791,0.3032160644503863,1
16,what is the location of crystal financial llc,"ma 02110, 17th floor boston, two international place",1,0,0,"Two International Place, 17th Floor, Boston, MA 02110, USA",0.9411764705882353,0.7592592592592593,0.8955324150715728,5
16,"which company is associated with two international place, 17th floor boston, ma 02110",crystal financial llc,1,0,0,Crystal Financial LLC,1.0,0.0,1.0000000000000002,5
16,what is the role of standard outdoor llc in the agreement,borrower,1,0,0,Standard Outdoor LLC is a Borrower under the Term Loan Agreement,0.16666666666666669,0.875,0.23076792961123066,5
16,what is the role of standard outdoor southeast ii llc in the agreement,borrower,1,0,0,Standard Outdoor Southeast II LLC is a Borrower under the Term Loan Agreement,0.14285714285714288,0.8961038961038961,0.20975539627821688,5
16,what is the role of standard outdoor southeast i llc in the agreement,borrower,1,0,0,Standard Outdoor Southeast I LLC is a Borrower under the Term Loan Agreement,0.14285714285714288,0.8947368421052632,0.21951095080860833,5
16,what is the role of standard outdoor southwest llc in the agreement,borrower,1,0,0,Standard Outdoor Southwest LLC is a Borrower under the Term Loan Agreement,0.15384615384615385,0.8918918918918919,0.21951095080860833,5
16,what is the role of crystal financial llc in the agreement,term agent,1,0,0,Crystal Financial LLC serves as the Term Agent and also as a Term Lender,0.2857142857142857,0.8611111111111112,0.39594526324859475,5
16,what is the role of standard diversified opportunities inc. in the agreement,borrower,1,0,0,Standard Diversified Opportunities Inc. is the Designated Borrower (and a Borrower),0.16666666666666669,0.9024390243902439,0.44943641652398214,1
16,what company is the term agent in the agreement,crystal financial llc,1,0,0,Crystal Financial LLC,1.0,0.0,1.0000000000000002,5
14,what is the position of james harris,chief financial officer,1,0,0,Chief Financial Officer,1.0,0.0,1.0000000000000002,5
14,what is the position of todd dittmann,authorized person,1,0,0,Authorized Person,1.0,0.0,1.0000000000000002,5
14,in what organization does james harris work,pacific drilling s.a.,1,0,0,Pacific Drilling S.A.,1.0,0.0,1.0000000000000002,5
14,in what organization does todd dittmann work,"llc, ag energy funding",1,0,0,"Angelo, Gordon Energy Servicer, LLC (as Authorized Person)",0.3333333333333333,0.7678571428571429,0.2202881505618297,1
14,"who is the representative of ag energy funding, llc",todd dittmann,1,0,0,Todd Dittmann,1.0,0.0,1.0000000000000002,5
14,"who is the representative of pacific drilling s.a.,",james harris,1,0,0,James Harris,1.0,0.0,1.0000000000000002,5
14,"what is the role of angelo, gordon energy servicer,llc, in the agreement",administrative agent,1,0,0,Administrative Agent,1.0,0.0,1.0000000000000002,5
14,what is the role of pacific bora ltd. in the agreement,subsidiary guarantors,1,0,0,Owner of a Collateral Vessel (drillship),0.0,0.85,0.0,1
14,"what is the role of pacific drilling, inc. in the agreement",subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,4
14,"what is the role of pacific drilling, llc in the agreement",subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,4
14,what is the role of pacific drilling gibraltar limited in the agreement,subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,4
14,what is the role of pacific drilling finance s. r.l. in the agreement,subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,4
14,what is the role of pacific drilling holding gibraltar limited in the agreement,subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,5
14,what is the role of pacific drilling limited in the agreement,subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,5
14,"what is the role of pacific drilling operations, inc. in the agreement",subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,4
14,what is the role of pacific drilling operations limited in the agreement,subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,4
14,what is the role of pacific drilling vii limited in the agreement,subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,4
14,what is the role of pacific drilling v limited in the agreement,subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,5
14,what is the role of pacific drillship gibraltar limited in the agreement,subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,5
14,what is the role of pacific drillship nigeria limited in the agreement,subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,5
14,what is the role of pacific drillship s. r.l. in the agreement,subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,5
14,what is the role of pacific mistral ltd. in the agreement,subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,5
14,what is the role of pacific santa ana gibraltar limited in the agreement,subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,4
14,what is the role of pacific santa ana limited in the agreement,subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,5
14,what is the role of pacific scirocco ltd. in the agreement,subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,4
14,what is the role of pacific sharav korl tolt felel ss g t rsas g in the agreement,subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,5
14,what is the role of pacific sharav s. r.l. in the agreement,subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,4
14,"what is the role of ag energy funding, llc in the agreement",lender,1,0,0,"Lender (sole Lender with $50,000,000 commitment)",0.33333333333333337,0.8695652173913043,0.5797386715376658,5
14,"what is the role of pacific drilling s.a., in the agreement",borrower,1,0,0,Borrower,1.0,0.0,1.0,5
14,what company is the administrative agent in the agreement,"llc, angelo, gordon energy servicer",1,0,0,"Angelo, Gordon Energy Servicer, LLC",1.0,0.24242424242424243,1.0000000000000002,5
14,what company is the lender in the agreement,"llc, ag energy funding",1,0,0,"AG Energy Funding, LLC",1.0,0.38095238095238093,1.0,5
14,what company is the borrower in the agreement,pacific drilling s.a.,1,0,0,Pacific Drilling S.A.,1.0,0.0,1.0000000000000002,5
28,in what organization does jen porter work,pepper hamilton llp,1,0,0,Pepper Hamilton LLP,1.0,0.0,1.0000000000000002,5
28,in what organization does joseph ciaffoni work,"inc., collegium pharmaceutical",1,0,0,"Collegium Pharmaceutical, Inc.",1.0,0.2857142857142857,1.0000000000000002,5
28,in what organization does paul brannelly work,"inc., collegium pharmaceutical",1,0,0,"Collegium Pharmaceutical, Inc.",1.0,0.2857142857142857,1.0000000000000002,5
28,in what organization does shirley kuhlmann work,"inc., collegium pharmaceutical",1,0,0,"Collegium Pharmaceutical, Inc.",1.0,0.2857142857142857,1.0000000000000002,5
28,"who is the representative of collegium pharmaceutical, inc.",joseph ciaffoni,1,0,0,Joseph Ciaffoni,1.0,0.0,1.0000000000000002,5
28,who is the representative of akin gump strauss hauer feld llp,geoffrey e. secol,1,0,0,Geoffrey E. Secol,1.0,0.0,1.0000000000000002,5
28,who is the representative of biopharma credit investments v master lp,pedro gonzalez de cosio,1,0,0,Pedro Gonzalez de Cosio,1.0,0.0,1.0,5
28,who is the representative of pepper hamilton llp,jen porter,1,0,0,Jen Porter,1.0,0.0,1.0000000000000002,5
