Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response,sum_values,multiple_answer_dimension,f1_score,edit_distance,cosine_similarity,llm_as_a_judge
1171,66,"what role does barclays bank plc have in the agreement which is not the role of keybanc capital markets, inc.",agents,2,1,0,Not found,3,,0.0,1.0,0.0,1
1172,66,"what role does barclays bank plc have in the agreement which is not the role of wells fargo securities, llc",agents,2,1,0,Not found,3,,0.0,1.0,0.0,1
1173,66,"what role does bofa securities, inc. have in the agreement which is not the role of keybanc capital markets, inc.",agents,2,1,0,Not found,3,,0.0,1.0,0.0,1
1174,66,"what role does bofa securities, inc. have in the agreement which is not the role of wells fargo securities, llc",agents,2,1,0,Not found,3,,0.0,1.0,0.0,1
1175,66,"what role does citigroup global markets inc. have in the agreement which is not the role of keybanc capital markets, inc.",agents,2,1,0,Not found,3,,0.0,1.0,0.0,1
1176,66,"what role does citigroup global markets inc. have in the agreement which is not the role of wells fargo securities, llc",agents,2,1,0,Not found,3,,0.0,1.0,0.0,1
1177,66,"what role does u.s. bank national association have in the agreement which is not the role of wells fargo securities, llc",agents,2,1,0,Not found,3,,0.0,1.0,0.0,1
1178,66,"what role does citibank n.a. have in the agreement which is not the role of mufg bank, ltd.",revolver,2,1,0,"Administrative Agent, Collateral Agent, and Swingline Lender",3,,0.0,0.896551724137931,0.0,1
1179,66,"what role does citibank n.a. have in the agreement which is not the role of wells fargo bank, national association",revolver,2,1,0,"Administrative Agent, Collateral Agent, and Swingline Lender",3,,0.0,0.896551724137931,0.0,1
1213,9,who is the chief financial officer and senior vice president of middletown cogeneration company llc,mark e. newman,2,1,0,Mark E. Newman,3,,1.0,0.0,1.0000000000000002,5
1214,9,who is the chief financial officer and treasurer of middletown cogeneration company llc,mark e. newman,2,1,0,Mark E. Newman,3,,1.0,0.0,1.0000000000000002,5
1215,9,who is the senior vice president and treasurer of middletown cogeneration company llc,mark e. newman,2,1,0,Mark E. Newman,3,,1.0,0.0,1.0000000000000002,5
1217,9,"who is the chief financial officer and treasurer of suncoke energy partners, l.p.",mark e. newman,2,1,0,Mark E. Newman,3,,1.0,0.0,1.0000000000000002,5
1219,9,"who is the treasurer of the company associated with 1011 warrenville road suite 600 lisle, il 60532",mark e. newman,3,0,0,Mark E. Newman,3,,1.0,0.0,1.0000000000000002,5
1220,9,"who is the chief financial officer of the company associated with 1011 warrenville road suite 600 lisle, il 60532",mark e. newman,3,0,0,Mark E. Newman,3,,1.0,0.0,1.0000000000000002,5
1221,9,"who is the treasurer of the company associated with 500 stanton christiana road, ops 2, floor 3 newark, delaware 19713 2107",mark e. newman,3,0,0,Not found,3,,0.0,0.9230769230769231,0.0,1
1222,9,"who is the chief financial officer of the company associated with 500 stanton christiana road, ops 2, floor 3 newark, delaware 19713 2107",mark e. newman,3,0,0,Not found,3,,0.0,0.9230769230769231,0.0,1
1223,9,who is the executive director of the company where ido yehuda is employed,peter predun,3,0,0,"JPMorgan Chase Bank, N.A.",3,,0.0,0.8181818181818182,0.0,1
1224,9,who is the chief financial officer of the company where eric searls is employed,mark e. newman,3,0,0,Eric Searls,3,,0.0,0.7692307692307693,0.0,1
1225,9,who is the treasurer of the company where eric searls is employed,mark e. newman,3,0,0,Not found,3,,0.0,0.9230769230769231,0.0,1
1226,9,who is the chief financial officer of the company where denise r. cade is employed,mark e. newman,3,0,0,Mark E. Newman,3,,1.0,0.0,1.0000000000000002,5
1227,9,who is the treasurer of the company where denise r. cade is employed,mark e. newman,3,0,0,Mark E. Newman,3,,1.0,0.0,1.0000000000000002,5
1228,9,who is the chief financial officer of the company where jonathan m. phillips is employed,mark e. newman,3,0,0,Jonathan M. Phillips,3,,0.0,0.8421052631578947,0.0,1
1229,9,who is the treasurer of the company where jonathan m. phillips is employed,mark e. newman,3,0,0,Not found,3,,0.0,0.9230769230769231,0.0,1
1239,9,what role does barclays bank plc have in the agreement which is not the role of barclays bank plc,arrangers,2,1,0,Joint Lead Arranger and Joint Bookrunner,3,,0.0,0.8,0.0,1
1240,9,"what role does barclays bank plc have in the agreement which is not the role of jpmorgan chase bank, n.a.",arrangers,2,1,0,Joint Lead Arranger and Joint Bookrunner,3,,0.0,0.8,0.0,1
1252,65,who is the chief executive officer of the company which is the borrower in the agreement,mario c. kontomerkos,2,1,0,Mario C. Kontomerkos,3,,1.0,0.0,1.0000000000000002,5
1561,47,"who is the chief financial officer and treasurer of the company associated with 1040 spring streetsilver spring, maryland 20910",james edgemond,3,0,0,James Edgemond,3,,1.0,0.0,1.0000000000000002,5
1562,47,"who is the chief financial officer and treasurer of the company associated with 1735 connecticut avenue, n.w.washington, district of columbia 20009",james edgemond,3,0,0,Not found,3,,0.0,0.7857142857142857,0.0,1
1563,47,"who is the managing director of the company associated with 301 south college street, 14th floorcharlotte, nc 28202",kirk tesch,3,0,0,Kirk Tesch,3,,1.0,0.0,1.0000000000000002,5
1564,47,"who is the managing director of the company associated with mac d1109 0191525 west w.t. harris blvd.charlotte, nc 28262",kirk tesch,3,0,0,Not found,3,,0.0,0.9,0.0,1
1569,47,who is the chief financial officer and treasurer of the company which is the borrower in the agreement,james edgemond,2,1,0,James Edgemond,3,,1.0,0.0,1.0000000000000002,5
1570,47,"who is the managing director of the company which is the administrative agent, in the agreement",kirk tesch,2,1,0,Kirk Tesch,3,,1.0,0.0,1.0000000000000002,5
1572,47,"what role does merrill lynch, pierce, fenner smith incorporated, have in the agreement which is not the role of the bank of tokyo mitsubishi ufj, ltd.",lead arrangers,2,1,0,Joint Lead Arranger and Joint Bookrunner,3,,0.28571428571428575,0.675,0.1505569696020495,3
1573,47,"what role does merrill lynch, pierce, fenner smith incorporated, have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,0,Joint Lead Arranger and Joint Bookrunner,3,,0.0,0.775,0.0,3
1574,47,"what role does pnc capital markets llc, have in the agreement which is not the role of the bank of tokyo mitsubishi ufj, ltd.",lead arrangers,2,1,0,Joint Lead Arranger and Joint Bookrunner,3,,0.28571428571428575,0.675,0.1505569696020495,3
1575,47,"what role does pnc capital markets llc, have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,0,Joint Lead Arranger and Joint Bookrunner,3,,0.0,0.775,0.0,4
1576,47,"what role does wells fargo securities, llc, have in the agreement which is not the role of the bank of tokyo mitsubishi ufj, ltd.",lead arrangers,2,1,0,Joint Lead Arranger and Joint Bookrunner,3,,0.28571428571428575,0.675,0.1505569696020495,4
1577,47,"what role does wells fargo securities, llc, have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,0,Joint Lead Arranger and Joint Bookrunner,3,,0.0,0.775,0.0,4
1578,47,"what role does pnc bank, national association have in the agreement which is not the role of wells fargo bank, national association",co syndication agents,2,1,0,Lender,3,,0.0,0.8571428571428571,0.0,1
1579,47,"what role does the bank of tokyo mitsubishi ufj, ltd. have in the agreement which is not the role of bank of america, n.a.",bookrunners,2,1,0,"Co-Syndication Agent, Joint Lead Arranger, Joint Bookrunner",3,,0.0,0.8392857142857143,0.0,3
1580,47,"what role does the bank of tokyo mitsubishi ufj, ltd. have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,0,"Co-Syndication Agent, Joint Lead Arranger, Joint Bookrunner",3,,0.0,0.8392857142857143,0.0,3
1581,47,"what role does bank of america, n.a. have in the agreement which is not the role of wells fargo bank, national association",co syndication agents,2,1,0,Lender,3,,0.0,0.8571428571428571,0.0,1
1582,47,"what role does wells fargo bank, national association have in the agreement which is not the role of deutsche bank ag new york branch",administrative agent,2,1,0,"Administrative Agent, Swingline Lender, Lender",3,,0.6666666666666666,0.5454545454545454,0.41036264495218466,4
1756,51,"who is the treasurer and vice president, finance of calpine corporation",zamir rauf,2,1,0,Zamir Rauf,3,,1.0,0.0,1.0000000000000002,5
1757,51,"who is the vice president of the company associated with 1585 broadway new york, ny 10036",cody gunsch,3,0,0,Cody Gunsch,3,,1.0,0.0,1.0000000000000002,5
1758,51,"who is the vice president, finance of the company associated with 717 texas avenue suite 1000 houston, tx 77002",zamir rauf,3,0,0,Zamir Rauf,3,,1.0,0.0,1.0000000000000002,5
1759,51,"who is the treasurer of the company associated with 717 texas avenue suite 1000 houston, tx 77002",zamir rauf,3,0,0,Zamir Rauf,3,,1.0,0.0,1.0000000000000002,5
1760,51,"who is the vp of the company associated with global trust services 350 california st., 11th floor san francisco, ca 94014",sonia flores,3,0,0,Sonia Flores,3,,1.0,0.0,1.0000000000000002,5
1767,51,who is the vice president of the company which is the lender in the agreement,cody gunsch,2,1,0,Not found,3,,0.0,0.7272727272727273,0.0,1
1780,45,"who is the chief financial officer of the company associated with 150 third avenue southnashville, tennessee 37201",harold r. carpenter,3,0,0,Harold R. Carpenter,3,,1.0,0.0,1.0000000000000002,5
1781,45,"who is the client services representative of the company associated with 5065 wooster road, cn oh l2cbcincinnati, ohio 45226 2326",cynthia m. olson,3,0,0,Cynthia M. Olson,3,,1.0,0.0,1.0000000000000002,5
1782,45,"who is the portfolio manager of the company associated with 5065 wooster road, cn oh l2cbcincinnati, ohio 45226 2326",eric niedbalski,3,0,0,Eric Niedbalski,3,,1.0,0.0,1.0000000000000002,5
1783,45,"who is the senior vice president of the company associated with 5065 wooster road, cn oh l2cbcincinnati, ohio 45226 2326",mark r. cousineau,3,0,0,Mark R. Cousineau,3,,1.0,0.0,1.0000000000000002,5
1784,45,"who is the client services representative of the company associated with one u.s. bank plazast. louis, missouri 63101",cynthia m. olson,3,0,0,Not found,3,,0.0,0.8,0.0,1
1785,45,"who is the portfolio manager of the company associated with one u.s. bank plazast. louis, missouri 63101",eric niedbalski,3,0,0,Eric Niedbalski,3,,1.0,0.0,1.0000000000000002,5
1786,45,"who is the senior vice president of the company associated with one u.s. bank plazast. louis, missouri 63101",mark r. cousineau,3,0,0,Not found,3,,0.0,0.75,0.0,1
1787,45,who is the client services representative of the company where mark r. cousineau is employed,cynthia m. olson,3,0,0,Cynthia M. Olson,3,,1.0,0.0,1.0000000000000002,5
1788,45,who is the portfolio manager of the company where mark r. cousineau is employed,eric niedbalski,3,0,0,Eric Niedbalski,3,,1.0,0.0,1.0000000000000002,5
1789,45,who is the client services representative of the company where eric niedbalski is employed,cynthia m. olson,3,0,0,Cynthia M. Olson,3,,1.0,0.0,1.0000000000000002,5
1790,45,who is the senior vice president of the company where eric niedbalski is employed,mark r. cousineau,3,0,0,Mark R. Cousineau,3,,1.0,0.0,1.0000000000000002,5
1791,45,"who is the portfolio manager of the company where cynthia m. olson, is employed",eric niedbalski,3,0,0,Eric Niedbalski,3,,1.0,0.0,1.0000000000000002,5
1792,45,"who is the senior vice president of the company where cynthia m. olson, is employed",mark r. cousineau,3,0,0,Mark R. Cousineau,3,,1.0,0.0,1.0000000000000002,5
1793,45,who is the chief financial officer of the company which is the borrower in the agreement,harold r. carpenter,2,1,0,Harold R. Carpenter,3,,1.0,0.0,1.0000000000000002,5
2532,60,"what roles do both bank of montreal and bofa securities, inc. have in the agreement","arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner,3,,0.4444444444444445,0.625,0.2202881505618297,2
2533,60,"what roles do both bank of montreal and citibank, n.a. have in the agreement","arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner,3,,0.4444444444444445,0.625,0.2202881505618297,2
2536,60,"what roles do both bank of montreal and jpmorgan chase bank, n.a. have in the agreement","arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner,3,,0.4444444444444445,0.625,0.2202881505618297,2
2537,60,"what roles do both bank of montreal and mufg bank, ltd. have in the agreement","arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner,3,,0.4444444444444445,0.625,0.2202881505618297,2
2539,60,what roles do both bank of montreal and pnc capital markets llc have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,Joint Lead Arranger and Joint Bookrunner,3,,0.6,0.775,0.31710746658027095,3
2541,60,what roles do both bank of montreal and u.s. bank national association have in the agreement,"agent, arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner,3,,0.4000000000000001,0.55,0.19087406613020352,2
2543,60,what roles do both bank of montreal and wells fargo securities llc have in the agreement,"arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner,3,,0.4444444444444445,0.625,0.2202881505618297,2
2546,60,"what roles do both bank of montreal and mizuho bank, ltd. have in the agreement","agent, arranger, bookrunner",1,1,1,Joint Lead Arranger and Joint Bookrunner,3,,0.5,0.45,0.26951761324603224,1
2547,60,what roles do both bank of montreal and the bank of nova scotia have in the agreement,"agent, arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner,3,,0.4000000000000001,0.55,0.19087406613020352,2
2548,60,"what roles do both bank of montreal and capital one, national association have in the agreement","agent, arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner,3,,0.4000000000000001,0.55,0.19087406613020352,2
2549,60,"what roles do both bofa securities, inc. and citibank, n.a. have in the agreement","arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner,3,,0.4444444444444445,0.625,0.2202881505618297,2
2550,60,"what roles do both bofa securities, inc. and mufg bank, ltd. have in the agreement","arranger, bookrunner, book manager",1,1,1,Joint Lead Arranger and Joint Bookrunner,3,,0.4444444444444445,0.625,0.2202881505618297,2
2551,60,"what roles do both bofa securities, inc. and pnc capital markets llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,Joint Lead Arranger and Joint Bookrunner,3,,0.6,0.775,0.31710746658027095,3
2552,60,"what roles do both bofa securities, inc. and u.s. bank national association have in the agreement","arranger, bookrunner, book manager",1,1,1,"BofA Securities, Inc. and U.S. Bank National Association are Joint Lead Arrangers and Joint Bookrunners and Documentation Agents.",3,,0.0,0.782258064516129,0.0,1
2553,60,"what roles do both bofa securities, inc. and wells fargo securities llc have in the agreement","arranger, bookrunner, book manager",1,1,1,"BofA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent; Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.2,0.8342245989304813,0.14931881462538427,1
2554,60,"what roles do both bofa securities, inc. and mizuho bank, ltd. have in the agreement","arranger, bookrunner",1,1,1,"BofA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent; Mizuho Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.2222222222222222,0.8920454545454546,0.2641338085859528,1
2555,60,"what roles do both bofa securities, inc. and the bank of nova scotia have in the agreement","arranger, bookrunner, book manager",1,1,1,"BofA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent; The Bank of Nova Scotia is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.1818181818181818,0.8315217391304348,0.15055696960204948,1
2556,60,"what roles do both bofa securities, inc. and capital one, national association have in the agreement","arranger, bookrunner, book manager",1,1,1,"BofA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent; Capital One, National Association is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.19047619047619047,0.8393782383419689,0.15182644478631724,1
2557,60,"what roles do both citibank, n.a. and jpmorgan chase bank, n.a. have in the agreement","arranger, bookrunner, book manager",1,1,1,"Citibank, N.A. is the Administrative Agent; JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.19047619047619047,0.7969924812030075,0.10830156041911583,1
2558,60,"what roles do both citibank, n.a. and mufg bank, ltd. have in the agreement","arranger, bookrunner, book manager",1,1,1,"Citibank, N.A. is the Administrative Agent; MUFG Bank, Ltd. is the Syndication Agent.",3,,0.0,0.8227848101265823,0.0,1
2559,60,"what roles do both citibank, n.a. and pnc capital markets llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"Citibank, N.A. is the Administrative Agent; PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner.",3,,0.2857142857142857,0.7909090909090909,0.18325769880311263,1
2560,60,"what roles do both citibank, n.a. and u.s. bank national association have in the agreement","arranger, bookrunner, book manager",1,1,1,"Citibank, N.A. is the Administrative Agent; U.S. Bank National Association is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.1818181818181818,0.8057553956834532,0.11223928915077028,1
2561,60,"what roles do both citibank, n.a. and wells fargo securities llc have in the agreement","arranger, bookrunner, book manager",1,1,1,"Citibank, N.A. is the Administrative Agent; Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.1818181818181818,0.8029197080291971,0.11223928915077028,1
2562,60,"what roles do both citibank, n.a. and mizuho bank, ltd. have in the agreement","arranger, bookrunner",1,1,1,"Citibank, N.A. is the Administrative Agent; Mizuho Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.21052631578947367,0.8492063492063492,0.1972895051776146,3
2563,60,"what roles do both citibank, n.a. and the bank of nova scotia have in the agreement","arranger, bookrunner, book manager",1,1,1,"Citibank, N.A. is the Administrative Agent; The Bank of Nova Scotia is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.1818181818181818,0.7985074626865671,0.10648200037548257,1
2564,60,"what roles do both citibank, n.a. and capital one, national association have in the agreement","arranger, bookrunner, book manager",1,1,1,"Citibank, N.A. is the Administrative Agent; Capital One, National Association is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.1818181818181818,0.8111888111888111,0.11223928915077028,1
2584,60,"what roles do both jpmorgan chase bank, n.a. and mufg bank, ltd. have in the agreement","arranger, bookrunner, book manager",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent; MUFG Bank, Ltd. is the Syndication Agent.",3,,0.1818181818181818,0.7803030303030303,0.10648200037548254,1
2585,60,"what roles do both jpmorgan chase bank, n.a. and pnc capital markets llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent; PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner.",3,,0.2727272727272727,0.7975460122699386,0.24118511694726677,1
2586,60,"what roles do both jpmorgan chase bank, n.a. and u.s. bank national association have in the agreement","arranger, bookrunner, book manager",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent; U.S. Bank National Association is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.19047619047619047,0.8385416666666666,0.14811071280725385,1
2587,60,"what roles do both jpmorgan chase bank, n.a. and wells fargo securities llc have in the agreement","arranger, bookrunner, book manager",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent; Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.1818181818181818,0.8368421052631579,0.15055696960204948,1
2588,60,"what roles do both jpmorgan chase bank, n.a. and mizuho bank, ltd. have in the agreement","arranger, bookrunner",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent; Mizuho Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.2222222222222222,0.8938547486033519,0.2575622810004024,4
2589,60,"what roles do both jpmorgan chase bank, n.a. and the bank of nova scotia have in the agreement","arranger, bookrunner, book manager",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent; The Bank of Nova Scotia is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.1818181818181818,0.8342245989304813,0.1469314677178917,1
2590,60,"what roles do both jpmorgan chase bank, n.a. and capital one, national association have in the agreement","arranger, bookrunner, book manager",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent; Capital One, National Association is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.1818181818181818,0.8418367346938775,0.15055696960204948,1
2591,60,"what roles do both mufg bank, ltd. and pnc capital markets llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"MUFG Bank, Ltd. is the Syndication Agent; PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner.",3,,0.2727272727272727,0.7798165137614679,0.17873630258790682,1
2592,60,"what roles do both mufg bank, ltd. and u.s. bank national association have in the agreement","arranger, bookrunner, book manager",1,1,1,"MUFG Bank, Ltd. is the Syndication Agent; U.S. Bank National Association is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.1818181818181818,0.8043478260869565,0.10648200037548257,1
2593,60,"what roles do both mufg bank, ltd. and wells fargo securities llc have in the agreement","arranger, bookrunner, book manager",1,1,1,"MUFG Bank, Ltd. is the Syndication Agent; Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.17391304347826086,0.8014705882352942,0.11021770385545224,1
2594,60,"what roles do both mufg bank, ltd. and mizuho bank, ltd. have in the agreement","arranger, bookrunner",1,1,1,"MUFG Bank, Ltd. is the Syndication Agent; Mizuho Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.2222222222222222,0.848,0.18068688270171662,3
2595,60,"what roles do both mufg bank, ltd. and the bank of nova scotia have in the agreement","arranger, bookrunner, book manager",1,1,1,"MUFG Bank, Ltd. is the Syndication Agent; The Bank of Nova Scotia is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.1818181818181818,0.7969924812030075,0.10152852403842218,1
2596,60,"what roles do both mufg bank, ltd. and capital one, national association have in the agreement","arranger, bookrunner, book manager",1,1,1,"MUFG Bank, Ltd. is the Syndication Agent; Capital One, National Association is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3,,0.17391304347826086,0.8098591549295775,0.11021770385545224,1
2605,60,what roles do both pnc capital markets llc and u.s. bank national association have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,"PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner. U.S. Bank National Association is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent.",3,,0.2727272727272727,0.8109756097560976,0.2557888742329054,2
2606,60,what roles do both pnc capital markets llc and wells fargo securities llc have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner. Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner.,3,,0.3157894736842105,0.795774647887324,0.2557888742329054,1
2607,60,what roles do both pnc capital markets llc and the bank of nova scotia have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,"PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner. The Bank of Nova Scotia is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent.",3,,0.2608695652173913,0.8050314465408805,0.25265600246946646,3
2608,60,"what roles do both pnc capital markets llc and capital one, national association have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner. Capital One, National Association is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent.",3,,0.2857142857142857,0.8154761904761905,0.24963549414381234,3
2617,60,what roles do both u.s. bank national association and wells fargo securities llc have in the agreement,"arranger, bookrunner, book manager",1,1,1,"U.S. Bank National Association is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner.",3,,0.19047619047619047,0.8263473053892215,0.17991792975567658,3
2620,60,"what roles do both u.s. bank national association and mizuho bank, ltd. have in the agreement","agent, arranger, bookrunner",1,1,1,"U.S. Bank National Association is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. Mizuho Bank, Ltd. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent.",3,,0.33333333333333337,0.8579545454545454,0.3592325855605951,3
2621,60,what roles do both u.s. bank national association and the bank of nova scotia have in the agreement,"agent, arranger, bookrunner, book manager",1,1,1,"U.S. Bank National Association is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. The Bank of Nova Scotia is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent.",3,,0.2727272727272727,0.8097826086956522,0.23114696209804395,1
