Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response,sum_values,f1_score,edit_distance,cosine_similarity,llm_as_a_judge
135,83,"who is the senior vice president but not general counsel, secretary of the company where steve levi is employed",michael ray,3,2,0,Not found,5,0.0,1.0,0.0,1
136,83,"who is the senior vice president but not general counsel, secretary of the company where steve ryan is employed",michael ray,3,2,0,Not found,5,0.0,1.0,0.0,1
164,47,who is the vice president of the company which is the lender but not the co syndication agents in the agreement,bremmer kneib,3,2,0,"Bremmer Kneib, Virginia Cosenza, Marni McManus, Samuel Coward, John P. Treadwell Jr., Anthony Galea",5,0.25,0.8586956521739131,0.29032099736023764,1
167,47,who is the director of the company which is the lender but not the co syndication agents in the agreement,brian mcnany,3,2,0,Brian McNany,5,1.0,0.0,1.0000000000000002,5
168,47,"who is the managing director of the company which is the lender but not the administrative agent, in the agreement",kirk tesch,3,2,0,Not found,5,0.0,0.9,0.0,1
171,84,who is the general manager but not vp of the company where alexander wu is employed,chwan ming ho,3,2,0,Not found,5,0.0,0.9230769230769231,0.0,1
172,84,who is the general manager but not svp of the company where chwan ming ho is employed,alexander wu,3,2,0,Not found,5,0.0,1.0,0.0,1
173,84,who is the senior vice president but not treasurer of the company where brian tuerff is employed,michael a. crabtree,3,2,0,Not found,5,0.0,0.9444444444444444,0.0,1
174,84,who is the senior vice president but not treasurer of the company where james m. armstrong is employed,michael a. crabtree,3,2,0,Not found,5,0.0,0.9444444444444444,0.0,1
175,84,who is the senior vice president but not treasurer of the company where samuel a. bluso is employed,michael a. crabtree,3,2,0,Not found,5,0.0,0.9444444444444444,0.0,1
210,121,who is the vp but not general manager of the company where murtuza ziauddin is employed,jane chang,3,2,0,Murtuza Ziauddin,5,0.0,0.875,0.0,1
211,121,who is the director but not svp of the company where chris hursey is employed,paul hultgren,3,2,0,Chris Hursey,5,0.0,0.7692307692307693,0.0,1
212,121,who is the director but not svp of the company where steven r. bruno is employed,paul hultgren,3,2,0,Steven R. Bruno,5,0.0,0.8571428571428571,0.0,1
213,121,"who is the vice president but not general counsel, secretary of the company where daniel vilarelle is employed",peter c. underwood,3,2,0,Daniel Vilarelle,5,0.0,0.8823529411764706,0.0,1
214,121,"who is the vice president but not general counsel, secretary of the company where darran wee is employed",peter c. underwood,3,2,0,Darran Wee,5,0.0,0.8235294117647058,0.0,1
215,121,"who is the vice president but not general counsel, secretary of the company where eric harvey is employed",peter c. underwood,3,2,0,Eric Harvey,5,0.0,0.7058823529411765,0.0,1
216,121,"who is the vice president but not general counsel, secretary of the company where mary r. wright is employed",peter c. underwood,3,2,0,Mary R. Wright,5,0.0,0.8235294117647058,0.0,1
217,121,"who is the vice president but not general counsel, secretary of the company where s. bradley mcdougall is employed",peter c. underwood,3,2,0,S. Bradley McDougall,5,0.0,0.8947368421052632,0.0,1
218,121,"who is the vice president but not general counsel, secretary of the company where shirley shipley is employed",peter c. underwood,3,2,0,Shirley Shipley,5,0.0,0.9411764705882353,0.0,1
347,107,what are the roles and subroles that barclays bank plc and global markets inc. share in the agreement that are not held by wilmington trust fsb,"documentation agent, administrative agent, administrative borrower",1,3,1,"Barclays Bank PLC is the Administrative Agent, Collateral Agent, Lead Arranger, and Joint Bookrunner. Citigroup Global Markets Inc. is the Documentation Agent.",5,0.27272727272727276,0.7450980392156863,0.3749976839896987,3
348,107,what are the roles and subroles that barclays bank plc and global markets inc. share in the agreement that are not held by barclays bank plc,"collateral agent, collateral trustee, documentation agent, administrative agent, administrative borrower",1,3,1,Citigroup Global Markets Inc. is the Documentation Agent.,5,0.28571428571428575,0.75,0.19703171171758388,1
349,107,"what are the roles and subroles that barclays bank plc and wells fargo foothill, inc share in the agreement that are not held by wilmington trust fsb","documentation agent, administrative agent, administrative borrower",1,3,1,"Barclays Bank PLC is the Collateral Agent, Lead Arranger, and Joint Bookrunner under the new credit agreement, and Joint Lead Arranger and Joint Bookrunner under the GXS Credit Facility. Wells Fargo Foothill, Inc. is the Administrative Agent under the GXS Credit Facility.",5,0.14814814814814817,0.8150943396226416,0.12504413589685998,3
350,107,"what are the roles and subroles that barclays bank plc and wells fargo foothill, inc share in the agreement that are not held by barclays bank plc","collateral agent, collateral trustee, documentation agent, administrative agent, administrative borrower",1,3,1,"Wells Fargo Foothill, Inc. is the Administrative Agent under the GXS Credit Facility.",5,0.2222222222222222,0.67,0.18348629156982593,1
351,107,what are the roles and subroles that barclays bank plc and wilmington trust fsb share in the agreement that are not held by barclays bank plc,"collateral agent, collateral trustee",1,3,1,Not found,5,0.0,0.8571428571428571,0.0,1
352,107,"what are the roles and subroles that global markets inc. and wells fargo foothill, inc share in the agreement that are not held by wilmington trust fsb","documentation agent, administrative agent, administrative borrower",1,3,1,"Citigroup Global Markets Inc. is the Documentation Agent, and Wells Fargo Foothill, Inc. is the Administrative Agent under the GXS Credit Facility.",5,0.2857142857142857,0.6690140845070423,0.26985223660764884,3
353,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by fifth third bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and BofA Securities, Inc. share the roles of Joint Lead Arrangers and Joint Bookrunners, and Documentation Agents. Fifth Third Bank, National Association is a Senior Managing Agent, not a Joint Lead Arranger, Joint Bookrunner, or Documentation Agent.",5,0.17647058823529413,0.8604651162790697,0.13596508513135638,1
354,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by goldman sachs bank usa","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and BofA Securities, Inc. share the roles of Joint Lead Arrangers and Joint Bookrunners, and Documentation Agents. Goldman Sachs Bank USA is a Senior Managing Agent, not a Joint Lead Arranger, Joint Bookrunner, or Documentation Agent.",5,0.18181818181818182,0.8518518518518519,0.1370565348261934,1
355,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and BofA Securities, Inc. are Joint Lead Arrangers and Joint Bookrunners.  PNC Bank, National Association is a Documentation Agent, but not a Joint Lead Arranger or Joint Bookrunner. BofA Securities, Inc. is also a Documentation Agent.",5,0.19999999999999998,0.8553719008264463,0.13596508513135636,1
356,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Bank of Montreal and BofA Securities, Inc. are both Joint Lead Arrangers, Joint Bookrunners, and Documentation Agents. PNC Capital Markets LLC is only a Joint Lead Arranger and Joint Bookrunner.",5,0.2222222222222222,0.8457446808510638,0.25686200106476154,5
357,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and BofA Securities, Inc. share the roles of Joint Lead Arrangers and Joint Bookrunners, and Documentation Agents. TD Bank, N.A. is a Senior Managing Agent, not a Joint Lead Arranger, Joint Bookrunner, or Documentation Agent.",5,0.18750000000000003,0.8441558441558441,0.13817469829410642,1
358,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and BofA Securities, Inc. are Joint Lead Arrangers and Joint Bookrunners. Wells Fargo Bank, National Association is a Documentation Agent, but not a Joint Lead Arranger or Joint Bookrunner. BofA Securities, Inc. is also a Documentation Agent.",5,0.1935483870967742,0.86,0.13489930218764587,1
359,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"BofA Securities, Inc. is a Documentation Agent, while JPMorgan Chase Bank, N.A. is not. Both are Joint Lead Arrangers and Joint Bookrunners. Bank of Montreal is both a Documentation Agent and Joint Lead Arranger and Joint Bookrunner.",5,0.20689655172413793,0.84375,0.13284082742464481,1
360,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and BofA Securities, Inc. share the roles of Joint Lead Arrangers and Joint Bookrunners, and Documentation Agents. Regions Bank is a Senior Managing Agent, not a Joint Lead Arranger, Joint Bookrunner, or Documentation Agent.",5,0.1935483870967742,0.8454935622317596,0.13932068334514877,1
361,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"BofA Securities, Inc. is a Documentation Agent, while Mizuho Bank, Ltd. is not. Both are Joint Lead Arrangers and Joint Bookrunners. Bank of Montreal is both a Documentation Agent and Joint Lead Arranger and Joint Bookrunner.",5,0.21428571428571427,0.8387096774193549,0.13385819553876424,1
362,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by fifth third bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Joint Lead Arranger, Documentation Agent, and Administrative Agent. Fifth Third Bank, National Association is a Senior Managing Agent, and does not hold any of these roles.",5,0.12121212121212122,0.8623853211009175,0.06753681212877108,1
363,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by goldman sachs bank usa","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Joint Lead Arranger, Documentation Agent, and Administrative Agent. Goldman Sachs Bank USA is a Senior Managing Agent, and does not hold any of these roles.",5,0.125,0.8571428571428571,0.06814787933404894,1
364,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. are Joint Lead Arrangers and Documentation Agents. Citibank, N.A. is also the Administrative Agent. PNC Bank, National Association is a Documentation Agent, but not a Joint Lead Arranger or Administrative Agent.",5,0.13333333333333333,0.8516949152542372,0.10083935741416902,1
365,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Bank of Montreal and Citibank, N.A. are Joint Lead Arrangers and Documentation Agents. Citibank, N.A. is also the Administrative Agent. PNC Capital Markets LLC is a Joint Lead Arranger, but not a Documentation Agent or Administrative Agent.",5,0.13793103448275862,0.8869565217391304,0.18240842045929745,1
366,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Joint Lead Arranger, Documentation Agent, and Administrative Agent. TD Bank, N.A. is a Senior Managing Agent, and does not hold any of these roles.",5,0.13333333333333333,0.8481675392670157,0.06753681212877108,1
367,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. are Joint Lead Arrangers and Documentation Agents. Citibank, N.A. is also the Administrative Agent. Wells Fargo Bank, National Association is a Documentation Agent, but not a Joint Lead Arranger or Administrative Agent.",5,0.12903225806451613,0.8565573770491803,0.09995912749774288,1
368,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. are Joint Lead Arrangers and Documentation Agents. Citibank, N.A. is also the Administrative Agent. JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Documentation Agent, but not the Administrative Agent.",5,0.14285714285714285,0.853448275862069,0.09226180580853702,1
369,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Joint Lead Arranger, Documentation Agent, and Administrative Agent. Regions Bank is a Senior Managing Agent, and does not hold any of these roles.",5,0.13333333333333333,0.8497409326424871,0.0694214843824996,1
370,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. are Joint Lead Arrangers and Documentation Agents. Citibank, N.A. is also the Administrative Agent. Mizuho Bank, Ltd. is a Joint Lead Arranger and Documentation Agent, but not the Administrative Agent.",5,0.14285714285714285,0.8533333333333334,0.09587950815808477,1
371,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. are Joint Lead Arrangers and Documentation Agents. PNC Bank, National Association is a Documentation Agent, but not a Joint Lead Arranger.",5,0.14814814814814814,0.8089887640449438,0.12214279921974672,1
372,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. are Joint Lead Arrangers and Documentation Agents. PNC Capital Markets LLC is a Joint Lead Arranger, but not a Documentation Agent.",5,0.15384615384615383,0.8546511627906976,0.22922476112296758,1
373,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. are Joint Lead Arrangers and Documentation Agents. TD Bank, N.A. is a Senior Managing Agent and does not hold either of those roles.",5,0.06666666666666667,0.8362573099415205,0.03535224655478606,1
374,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. are Joint Lead Arrangers and Documentation Agents. Wells Fargo Bank, National Association is a Documentation Agent, but not a Joint Lead Arranger.",5,0.14285714285714285,0.8118279569892473,0.1205880132534275,1
375,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,Not found,5,0.0,0.8648648648648649,0.0,1
376,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. are Joint Lead Arrangers and Documentation Agents. Regions Bank is a Senior Managing Agent and does not hold either of those roles.",5,0.06666666666666667,0.838150289017341,0.03657852151778796,1
377,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. are Joint Lead Arrangers and Documentation Agents. Mizuho Bank, Ltd. is a Joint Lead Arranger and Documentation Agent.",5,0.16666666666666666,0.8037974683544303,0.11909112850166848,1
378,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. are Joint Lead Arrangers and Documentation Agents. MUFG Bank, Ltd. is also the Syndication Agent. PNC Bank, National Association is a Documentation Agent, but not a Joint Lead Arranger or Syndication Agent.",5,0.13333333333333333,0.8504273504273504,0.09158619509603767,1
379,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. are Joint Lead Arrangers and Documentation Agents. MUFG Bank, Ltd. is also the Syndication Agent. PNC Capital Markets LLC is a Joint Lead Arranger, but not a Documentation Agent or Syndication Agent.",5,0.13793103448275862,0.881578947368421,0.1703409396525002,1
380,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. are Joint Lead Arrangers and Documentation Agents. MUFG Bank, Ltd. is also the Syndication Agent. TD Bank, N.A. is a Senior Managing Agent and does not hold any of those roles.",5,0.06060606060606061,0.8522167487684729,0.029692832983022346,1
381,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. are Joint Lead Arrangers and Documentation Agents. MUFG Bank, Ltd. is also the Syndication Agent. Wells Fargo Bank, National Association is a Documentation Agent, but not a Joint Lead Arranger or Syndication Agent.",5,0.12903225806451613,0.8553719008264463,0.09092521227702353,1
382,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. are Joint Lead Arrangers and Documentation Agents. MUFG Bank, Ltd. is also the Syndication Agent. JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Documentation Agent, but not the Syndication Agent.",5,0.13793103448275862,0.8521739130434782,0.0872390642601843,1
383,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. are Joint Lead Arrangers and Documentation Agents. MUFG Bank, Ltd. is also the Syndication Agent. Regions Bank is a Senior Managing Agent and does not hold any of those roles.",5,0.0625,0.8536585365853658,0.029925698706537964,1
384,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. are Joint Lead Arrangers and Documentation Agents. MUFG Bank, Ltd. is also the Syndication Agent. Mizuho Bank, Ltd. is a Joint Lead Arranger and Documentation Agent, but not the Syndication Agent.",5,0.14814814814814814,0.852017937219731,0.08555651307122557,1
385,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC are Joint Lead Arrangers and Joint Bookrunners. Bank of Montreal is also a Documentation Agent. TD Bank, N.A. is a Senior Managing Agent and does not hold either of those roles.",5,0.06060606060606061,0.8564814814814815,0.030164130533022006,1
386,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC are Joint Lead Arrangers and Joint Bookrunners. Bank of Montreal is also a Documentation Agent. Wells Fargo Bank, National Association is a Documentation Agent, but not a Joint Lead Arranger or Joint Bookrunner.",5,0.18750000000000003,0.8565737051792829,0.13184630923070073,1
387,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC are Joint Lead Arrangers and Joint Bookrunners. Bank of Montreal is also a Documentation Agent. JPMorgan Chase Bank, N.A. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent, but not a Senior Managing Agent.",5,0.18750000000000003,0.861003861003861,0.12299169210226336,1
388,60,what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,Bank of Montreal and PNC Capital Markets LLC are Joint Lead Arrangers and Joint Bookrunners. Bank of Montreal is also a Documentation Agent. Regions Bank is a Senior Managing Agent and does not hold either of those roles.,5,0.0625,0.8532110091743119,0.03040835379643547,1
389,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC are Joint Lead Arrangers and Joint Bookrunners. Bank of Montreal is also a Documentation Agent. Mizuho Bank, Ltd. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent, but not a Senior Managing Agent.",5,0.1935483870967742,0.8611111111111112,0.12379780756668125,1
390,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and U.S. Bank National Association are Joint Lead Arrangers, Joint Bookrunners, and Documentation Agents. Wells Fargo Bank, National Association is a Documentation Agent, but not a Joint Lead Arranger or Joint Bookrunner.",5,0.20689655172413793,0.8434782608695652,0.1417008814979245,1
391,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and U.S. Bank National Association are Joint Lead Arrangers, Joint Bookrunners, and Documentation Agents. JPMorgan Chase Bank, N.A. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent.",5,0.22222222222222218,0.8252427184466019,0.14551158066938524,3
392,60,what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and U.S. Bank National Association are Joint Lead Arrangers, Joint Bookrunners, and Documentation Agents. Regions Bank is a Senior Managing Agent and does not hold any of those roles.",5,0.06451612903225806,0.8350515463917526,0.03497010047189367,3
