Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response,sum_values,f1_score,edit_distance,cosine_similarity,llm_as_a_judge
387,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by JPMorgan Chase Bank, N.A.",5,0.19999999999999998,0.8265895953757225,0.12719209062331532,1
388,60,what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Regions Bank.",5,0.21428571428571427,0.8282208588957055,0.1304523892726775,1
389,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd.",5,0.20689655172413793,0.8313253012048193,0.12879130035291703,1
390,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and U.S. Bank National Association share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Wells Fargo Bank, National Association.",5,0.21428571428571427,0.844559585492228,0.11505441034110309,1
391,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and U.S. Bank National Association share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by JPMorgan Chase Bank, N.A.",5,0.20689655172413793,0.8314606741573034,0.12134353303124043,1
392,60,what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and U.S. Bank National Association share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Regions Bank.",5,0.22222222222222218,0.8333333333333334,0.12416462365776659,1
393,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and U.S. Bank National Association share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd.",5,0.21428571428571427,0.8362573099415205,0.12272976772839889,1
394,60,"what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Wells Fargo Securities LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by JPMorgan Chase Bank, N.A.",5,0.19999999999999998,0.8295454545454546,0.12719209062331532,1
395,60,what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Wells Fargo Securities LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Regions Bank.",5,0.21428571428571427,0.8313253012048193,0.1304523892726775,1
396,60,"what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Wells Fargo Securities LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd.",5,0.20689655172413793,0.834319526627219,0.12879130035291703,1
397,60,"what are the roles and subroles that bofa securities, inc. and citibank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"BofA Securities, Inc. and Citibank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by PNC Capital Markets LLC.",5,0.21428571428571425,0.8484848484848485,0.19775928413173166,1
398,60,"what are the roles and subroles that bofa securities, inc. and citibank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"BofA Securities, Inc. and Citibank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd.",5,0.20689655172413793,0.8280254777070064,0.13984412899717052,1
399,60,"what are the roles and subroles that bofa securities, inc. and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"BofA Securities, Inc. and JPMorgan Chase Bank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by PNC Capital Markets LLC.",5,0.19999999999999998,0.8579545454545454,0.1922677542067453,1
400,60,"what are the roles and subroles that bofa securities, inc. and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"BofA Securities, Inc. and JPMorgan Chase Bank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd.",5,0.19999999999999998,0.8333333333333334,0.1321794537153271,1
401,60,"what are the roles and subroles that bofa securities, inc. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"BofA Securities, Inc. and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by PNC Capital Markets LLC.",5,0.20689655172413793,0.8502994011976048,0.19495553585442174,2
402,60,"what are the roles and subroles that bofa securities, inc. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"BofA Securities, Inc. and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd.",5,0.21428571428571427,0.8301886792452831,0.13045238927267755,1
403,60,"what are the roles and subroles that bofa securities, inc. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.16666666666666666,0.746031746031746,0.07734781234369076,3
404,60,"what are the roles and subroles that bofa securities, inc. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.16666666666666666,0.746031746031746,0.07734781234369076,3
405,60,"what are the roles and subroles that bofa securities, inc. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.16666666666666666,0.746031746031746,0.07734781234369076,3
406,60,"what are the roles and subroles that citibank, n.a. and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners",5,0.2,0.6031746031746031,0.1636830616936349,3
407,60,"what are the roles and subroles that citibank, n.a. and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.14285714285714285,0.7857142857142857,0.07030492086459503,2
408,60,"what are the roles and subroles that citibank, n.a. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners",5,0.2,0.6031746031746031,0.1636830616936349,3
409,60,"what are the roles and subroles that citibank, n.a. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.14285714285714285,0.7857142857142857,0.07030492086459503,2
410,60,"what are the roles and subroles that citibank, n.a. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.14285714285714285,0.7857142857142857,0.07030492086459503,2
411,60,"what are the roles and subroles that citibank, n.a. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.14285714285714285,0.7857142857142857,0.07030492086459503,2
412,60,"what are the roles and subroles that citibank, n.a. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.14285714285714285,0.7857142857142857,0.07030492086459503,2
413,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,Joint Lead Arrangers and Joint Bookrunners,5,0.25,0.40476190476190477,0.1842030767483818,4
414,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.16666666666666666,0.746031746031746,0.07734781234369076,3
415,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.16666666666666666,0.746031746031746,0.07734781234369076,3
416,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.16666666666666666,0.746031746031746,0.07734781234369076,3
417,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.16666666666666666,0.746031746031746,0.07734781234369076,3
418,60,"what are the roles and subroles that mufg bank, ltd. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Syndication Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.14285714285714285,0.7777777777777778,0.07030492086459503,2
419,60,"what are the roles and subroles that mufg bank, ltd. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Syndication Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.14285714285714285,0.7777777777777778,0.07030492086459503,2
420,60,"what are the roles and subroles that mufg bank, ltd. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Syndication Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.14285714285714285,0.7777777777777778,0.07030492086459503,2
421,60,"what are the roles and subroles that u.s. bank national association and wells fargo securities llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,Documentation Agents,5,0.0,0.7837837837837838,0.0,1
422,60,what are the roles and subroles that u.s. bank national association and wells fargo securities llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,Documentation Agents,5,0.0,0.7837837837837838,0.0,1
423,60,"what are the roles and subroles that u.s. bank national association and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Documentation Agents,5,0.0,0.7837837837837838,0.0,1
