Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response,sum_values,f1_score,edit_distance,cosine_similarity,llm_as_a_judge
71,135,who is the vice president but not treasurer of the company where les werme is employed,sharon s. spurlin,3,2,0,M. Colin Warman,5,0.0,0.75,0.0,1
72,135,who is the vice president but not treasurer of the company where m. colin warman is employed,sharon s. spurlin,3,2,0,Mark Oberreuter,5,0.0,0.875,0.0,1
73,135,who is the vice president but not treasurer of the company where mark oberreuter is employed,sharon s. spurlin,3,2,0,Shannon Juhan,5,0.0,0.5625,0.0,1
74,135,who is the vice president but not treasurer of the company where shannon juhan is employed,sharon s. spurlin,3,2,0,Virginia Cosenza,5,0.0,0.875,0.0,1
75,135,who is the vice president but not treasurer of the company where virginia cosenza is employed,sharon s. spurlin,3,2,0,Hans Beekmans,5,0.0,0.6875,0.0,1
76,135,who is the vice president but not treasurer of the company where hans beekmans is employed,sharon s. spurlin,3,2,0,Gabriel Juarez,5,0.0,0.8125,0.0,1
101,61,who is the vice president but not director of the company where amanuel assefa is employed,jim cahow,3,2,0,"Amanuel Assefa is employed by Citibank, N.A. The vice president who is not a director of Citibank, N.A. mentioned in the document is Jim Cahow.",5,0.18181818181818182,0.9338235294117647,0.1700526653733452,5
102,61,who is the vice president but not director of the company where bridgett j. manduk mowry is employed,jim cahow,3,2,0,"Bridgett J. Manduk-Mowry is employed by Bank of America, N.A. The vice president who is not a director of Bank of America, N.A. mentioned in the document is Bridgett J. Manduk-Mowry herself, as she is listed as a vice president.",5,0.0,0.9583333333333334,0.0,1
103,61,who is the vice president but not director of the company where christopher shafto is employed,jim cahow,3,2,0,"Christopher Shafto is employed by Wells Fargo Bank, National Association. The vice president who is not a director of Wells Fargo Bank, National Association mentioned in the document is Christopher Shafto himself, as he is listed as a vice president.",5,0.0,0.9673469387755103,0.0,1
104,61,who is the vice president but not director of the company where liz cheng is employed,jim cahow,3,2,0,Liz Cheng is employed by BNP Paribas. The vice president who is not a director of BNP Paribas mentioned in the document is Gregory Paul.,5,0.0,0.9477611940298507,0.0,1
105,61,who is the vice president but not director of the company where marko lukin is employed,jim cahow,3,2,0,"Marko Lukin is employed by Deutsche Bank AG New York Branch. The vice president who is not a director of Deutsche Bank AG New York Branch mentioned in the document is Marko Lukin himself, as he is listed as a vice president.",5,0.0,0.9638009049773756,0.0,1
132,83,"who is the senior vice president but not general counsel, secretary of the company where andrew hietala is employed",michael ray,3,2,0,"Andrew Hietala is employed at HSBC Bank USA, NATIONAL ASSOCIATION, but the document does not specify the name of the senior vice president who is not the general counsel or secretary at this company.",5,0.0,0.9438775510204082,0.0,1
133,83,"who is the senior vice president but not general counsel, secretary of the company where michael dixon is employed",michael ray,3,2,0,"Michael Dixon is employed at BRANCH BANKING AND TRUST COMPANY, but the document does not specify the name of the senior vice president who is not the general counsel or secretary at this company.",5,0.06896551724137931,0.9430051813471503,0.05639102256640978,1
134,83,"who is the senior vice president but not general counsel, secretary of the company where rita e. dillon is employed",michael ray,3,2,0,"Rita E. Dillon is employed at BANNER BANK, but the document does not specify the name of the senior vice president who is not the general counsel or secretary at this company.",5,0.0,0.936046511627907,0.0,1
135,83,"who is the senior vice president but not general counsel, secretary of the company where steve levi is employed",michael ray,3,2,0,"Steve Levi is employed at TD BANK, N.A., but the document does not specify the name of the senior vice president who is not the general counsel or secretary at this company.",5,0.0,0.9345238095238095,0.0,1
136,83,"who is the senior vice president but not general counsel, secretary of the company where steve ryan is employed",michael ray,3,2,0,"Steve Ryan is employed at THE NORTHERN TRUST COMPANY, but the document does not specify the name of the senior vice president who is not the general counsel or secretary at this company.",5,0.0,0.9402173913043478,0.0,1
164,47,who is the vice president of the company which is the lender but not the co syndication agents in the agreement,bremmer kneib,3,2,0,The Vice President of the company which is the lender but not the co syndication agents in the agreement is Robert LaPorte.,5,0.0,0.9180327868852459,0.0,1
167,47,who is the director of the company which is the lender but not the co syndication agents in the agreement,brian mcnany,3,2,0,The Director of the company which is the lender but not the co syndication agents in the agreement is Anthony Galea.,5,0.0,0.9130434782608695,0.0,1
168,47,"who is the managing director of the company which is the lender but not the administrative agent, in the agreement",kirk tesch,3,2,0,"The Managing Director of the company which is the lender but not the administrative agent, in the agreement is Kirk Tesch.",5,0.2222222222222222,0.9166666666666666,0.15524074887315578,5
171,84,who is the general manager but not vp of the company where alexander wu is employed,chwan ming ho,3,2,0,Not found,5,0.0,0.9230769230769231,0.0,1
172,84,who is the general manager but not svp of the company where chwan ming ho is employed,alexander wu,3,2,0,Not found,5,0.0,1.0,0.0,1
173,84,who is the senior vice president but not treasurer of the company where brian tuerff is employed,michael a. crabtree,3,2,0,Not found,5,0.0,0.9444444444444444,0.0,1
174,84,who is the senior vice president but not treasurer of the company where james m. armstrong is employed,michael a. crabtree,3,2,0,Not found,5,0.0,0.9444444444444444,0.0,1
175,84,who is the senior vice president but not treasurer of the company where samuel a. bluso is employed,michael a. crabtree,3,2,0,Not found,5,0.0,0.9444444444444444,0.0,1
210,121,who is the vp but not general manager of the company where murtuza ziauddin is employed,jane chang,3,2,0,The document does not specify the VP who is not a General Manager at the company where Murtuza Ziauddin is employed.,5,0.0,0.9304347826086956,0.0,1
211,121,who is the director but not svp of the company where chris hursey is employed,paul hultgren,3,2,0,The document does not specify a Director who is not an SVP at the company where Chris Hursey is employed.,5,0.0,0.9326923076923077,0.0,1
212,121,who is the director but not svp of the company where steven r. bruno is employed,paul hultgren,3,2,0,The document does not specify a Director who is not an SVP at the company where Steven R. Bruno is employed.,5,0.0,0.9245283018867925,0.0,1
213,121,"who is the vice president but not general counsel, secretary of the company where daniel vilarelle is employed",peter c. underwood,3,2,0,"The document does not specify a Vice President who is not the General Counsel, Secretary at the company where Daniel Vilarelle is employed.",5,0.0,0.8978102189781022,0.0,1
214,121,"who is the vice president but not general counsel, secretary of the company where darran wee is employed",peter c. underwood,3,2,0,"The document does not specify a Vice President who is not the General Counsel, Secretary at the company where Darran Wee is employed.",5,0.0,0.8931297709923665,0.0,1
215,121,"who is the vice president but not general counsel, secretary of the company where eric harvey is employed",peter c. underwood,3,2,0,"The document does not specify a Vice President who is not the General Counsel, Secretary at the company where Eric Harvey is employed.",5,0.0,0.8939393939393939,0.0,1
216,121,"who is the vice president but not general counsel, secretary of the company where mary r. wright is employed",peter c. underwood,3,2,0,"The document does not specify a Vice President who is not the General Counsel, Secretary at the company where Mary R. Wright is employed.",5,0.0,0.8955223880597015,0.0,1
217,121,"who is the vice president but not general counsel, secretary of the company where s. bradley mcdougall is employed",peter c. underwood,3,2,0,"The document does not specify a Vice President who is not the General Counsel, Secretary at the company where S. Bradley McDougall is employed.",5,0.0,0.8928571428571429,0.0,1
218,121,"who is the vice president but not general counsel, secretary of the company where shirley shipley is employed",peter c. underwood,3,2,0,"The document does not specify a Vice President who is not the General Counsel, Secretary at the company where Shirley Shipley is employed.",5,0.0,0.8970588235294118,0.0,1
347,107,what are the roles and subroles that barclays bank plc and global markets inc. share in the agreement that are not held by wilmington trust fsb,"documentation agent, administrative agent, administrative borrower",1,3,1,"Barclays Bank PLC and Global Markets Inc. share the roles of Administrative Agent and Collateral Agent in the agreement, which are not held by Wilmington Trust FSB.",5,0.14285714285714285,0.7204968944099379,0.2234925648159422,1
348,107,what are the roles and subroles that barclays bank plc and global markets inc. share in the agreement that are not held by barclays bank plc,"collateral agent, collateral trustee, documentation agent, administrative agent, administrative borrower",1,3,1,"Barclays Bank PLC and Global Markets Inc. share the roles of Administrative Agent and Collateral Agent in the agreement, which are not held by Barclays Bank PLC.",5,0.22222222222222224,0.6835443037974683,0.2475361950449724,1
349,107,"what are the roles and subroles that barclays bank plc and wells fargo foothill, inc share in the agreement that are not held by wilmington trust fsb","documentation agent, administrative agent, administrative borrower",1,3,1,"Barclays Bank PLC and Wells Fargo Foothill, Inc share the roles of Administrative Agent and Collateral Agent in the agreement, which are not held by Wilmington Trust FSB.",5,0.13793103448275865,0.7245508982035929,0.21992002260469526,1
350,107,"what are the roles and subroles that barclays bank plc and wells fargo foothill, inc share in the agreement that are not held by barclays bank plc","collateral agent, collateral trustee, documentation agent, administrative agent, administrative borrower",1,3,1,"Barclays Bank PLC and Wells Fargo Foothill, Inc share the roles of Administrative Agent and Collateral Agent in the agreement, which are not held by Barclays Bank PLC.",5,0.21428571428571427,0.6890243902439024,0.2441716289598467,4
351,107,what are the roles and subroles that barclays bank plc and wilmington trust fsb share in the agreement that are not held by barclays bank plc,"collateral agent, collateral trustee",1,3,1,"Barclays Bank PLC and Wilmington Trust FSB share the roles of Administrative Agent and Collateral Agent in the agreement, which are not held by Barclays Bank PLC.",5,0.16666666666666666,0.80625,0.17828934475099806,2
352,107,"what are the roles and subroles that global markets inc. and wells fargo foothill, inc share in the agreement that are not held by wilmington trust fsb","documentation agent, administrative agent, administrative borrower",1,3,1,"Global Markets Inc. and Wells Fargo Foothill, Inc share the roles of Administrative Agent and Collateral Agent in the agreement, which are not held by Wilmington Trust FSB.",5,0.14285714285714285,0.7142857142857143,0.21326052854385183,1
353,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by fifth third bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and BofA Securities, Inc. share the roles of Arranger and Syndication Agent in the agreement, which are not held by Fifth Third Bank, National Association.",5,0.06896551724137931,0.8502994011976048,0.040022125218805875,1
354,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by goldman sachs bank usa","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and BofA Securities, Inc. share the roles of Arranger and Syndication Agent in the agreement, which are not held by Goldman Sachs Bank USA.",5,0.07142857142857142,0.8421052631578947,0.04059790926156575,1
355,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and BofA Securities, Inc. share the roles of Arranger and Syndication Agent in the agreement, which are not held by PNC Bank, National Association.",5,0.07142857142857142,0.8490566037735849,0.04059790926156575,1
356,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Bank of Montreal and BofA Securities, Inc. share the roles of Arranger and Syndication Agent in the agreement, which are not held by PNC Capital Markets LLC.",5,0.07407407407407407,0.869281045751634,0.03783979221633658,1
357,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and BofA Securities, Inc. share the roles of Arranger and Syndication Agent in the agreement, which are not held by TD Bank, N.A.",5,0.07407407407407407,0.8285714285714286,0.04119928126162543,1
358,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and BofA Securities, Inc. share the roles of Arranger and Syndication Agent in the agreement, which are not held by Wells Fargo Bank, National Association.",5,0.06896551724137931,0.8502994011976048,0.040022125218805875,1
359,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and BofA Securities, Inc. share the roles of Arranger and Syndication Agent in the agreement, which are not held by JPMorgan Chase Bank, N.A.",5,0.07142857142857142,0.8289473684210527,0.04059790926156575,1
360,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and BofA Securities, Inc. share the roles of Arranger and Syndication Agent in the agreement, which are not held by Regions Bank.",5,0.07692307692307693,0.823943661971831,0.041828194381700164,1
361,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and BofA Securities, Inc. share the roles of Arranger and Syndication Agent in the agreement, which are not held by Mizuho Bank, Ltd.",5,0.07407407407407407,0.8344827586206897,0.04119928126162543,1
362,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by fifth third bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Administrative Agent and Arranger in the agreement, which are not held by Fifth Third Bank, National Association.",5,0.07142857142857142,0.8333333333333334,0.04059790926156575,1
363,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by goldman sachs bank usa","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Administrative Agent and Arranger in the agreement, which are not held by Goldman Sachs Bank USA.",5,0.07407407407407407,0.8163265306122449,0.04119928126162543,1
364,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Administrative Agent and Arranger in the agreement, which are not held by PNC Bank, National Association.",5,0.07407407407407407,0.8246753246753247,0.04119928126162543,1
365,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Administrative Agent and Arranger in the agreement, which are not held by PNC Capital Markets LLC.",5,0.07692307692307691,0.8581081081081081,0.03843561392888718,1
366,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Administrative Agent and Arranger in the agreement, which are not held by TD Bank, N.A.",5,0.08000000000000002,0.8,0.04059790926156575,1
367,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Administrative Agent and Arranger in the agreement, which are not held by Wells Fargo Bank, National Association.",5,0.07142857142857142,0.8333333333333334,0.04059790926156575,1
368,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Administrative Agent and Arranger in the agreement, which are not held by JPMorgan Chase Bank, N.A.",5,0.07692307692307693,0.8095238095238095,0.040022125218805875,1
369,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Administrative Agent and Arranger in the agreement, which are not held by Regions Bank.",5,0.08000000000000002,0.8029197080291971,0.04248681708942858,1
370,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Administrative Agent and Arranger in the agreement, which are not held by Mizuho Bank, Ltd.",5,0.07692307692307693,0.8071428571428572,0.041828194381700164,1
371,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the roles of Arranger in the agreement, which are not held by PNC Bank, National Association.",5,0.07692307692307693,0.8214285714285714,0.04059790926156576,1
372,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the roles of Arranger in the agreement, which are not held by PNC Capital Markets LLC.",5,0.08,0.8507462686567164,0.03906049733977851,1
373,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the roles of Arranger in the agreement, which are not held by TD Bank, N.A.",5,0.08333333333333333,0.7933884297520661,0.040022125218805875,1
374,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the roles of Arranger in the agreement, which are not held by Wells Fargo Bank, National Association.",5,0.07407407407407407,0.8243243243243243,0.040022125218805875,1
375,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the roles of Arranger in the agreement, which are not held by JPMorgan Chase Bank, N.A.",5,0.08695652173913045,0.8045112781954887,0.037470675794082184,1
376,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the roles of Arranger in the agreement, which are not held by Regions Bank.",5,0.08333333333333333,0.7967479674796748,0.041828194381700164,1
377,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the roles of Arranger in the agreement, which are not held by Mizuho Bank, Ltd.",5,0.08000000000000002,0.8015873015873016,0.04119928126162543,1
378,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Arranger and Syndication Agent in the agreement, which are not held by PNC Bank, National Association.",5,0.07407407407407407,0.8431372549019608,0.0384314644508115,1
379,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Arranger and Syndication Agent in the agreement, which are not held by PNC Capital Markets LLC.",5,0.07692307692307691,0.8639455782312925,0.036726817248115044,1
380,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Arranger and Syndication Agent in the agreement, which are not held by TD Bank, N.A.",5,0.07692307692307693,0.8208955223880597,0.03894042845822664,1
381,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Arranger and Syndication Agent in the agreement, which are not held by Wells Fargo Bank, National Association.",5,0.07142857142857142,0.84472049689441,0.03794194954394161,1
382,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Arranger and Syndication Agent in the agreement, which are not held by JPMorgan Chase Bank, N.A.",5,0.07407407407407407,0.821917808219178,0.0384314644508115,1
383,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Arranger and Syndication Agent in the agreement, which are not held by Regions Bank.",5,0.08000000000000002,0.8161764705882353,0.03947016454767307,1
384,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Arranger and Syndication Agent in the agreement, which are not held by Mizuho Bank, Ltd.",5,0.08000000000000002,0.8273381294964028,0.03794194954394161,1
385,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC share the roles of Arranger and Syndication Agent in the agreement, which are not held by TD Bank, N.A.",5,0.07142857142857142,0.8263888888888888,0.04059790926156575,1
386,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC share the roles of Arranger and Syndication Agent in the agreement, which are not held by Wells Fargo Bank, National Association.",5,0.06666666666666667,0.847953216374269,0.03947016454767307,1
387,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC share the roles of Arranger and Syndication Agent in the agreement, which are not held by JPMorgan Chase Bank, N.A.",5,0.06896551724137931,0.8269230769230769,0.040022125218805875,1
388,60,what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC share the roles of Arranger and Syndication Agent in the agreement, which are not held by Regions Bank.",5,0.07407407407407407,0.821917808219178,0.04119928126162543,1
389,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC share the roles of Arranger and Syndication Agent in the agreement, which are not held by Mizuho Bank, Ltd.",5,0.07142857142857142,0.8322147651006712,0.04059790926156575,1
390,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and U.S. Bank National Association share the roles of Arranger and Syndication Agent in the agreement, which are not held by Wells Fargo Bank, National Association.",5,0.07407407407407407,0.8522727272727273,0.03574720087172336,1
391,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and U.S. Bank National Association share the roles of Arranger and Syndication Agent in the agreement, which are not held by JPMorgan Chase Bank, N.A.",5,0.07142857142857142,0.8322981366459627,0.03794194954394161,1
392,60,what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and U.S. Bank National Association share the roles of Arranger and Syndication Agent in the agreement, which are not held by Regions Bank.",5,0.07692307692307693,0.8278145695364238,0.03894042845822664,1
