Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response,sum_values
375,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Both banks share the roles of Joint Lead Arranger, Joint Bookrunner, and Documentation Agent.",5
376,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. are Joint Lead Arrangers, Joint Bookrunners, and Documentation Agents. Regions Bank is a Senior Managing Agent, a role not held by the other two banks.",5
377,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. are Joint Lead Arrangers, Joint Bookrunners, and Documentation Agents. Mizuho Bank, Ltd. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent, roles shared by the other two banks.",5
378,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. MUFG Bank, Ltd. is the Syndication Agent. PNC Bank, National Association is a Documentation Agent, a role shared by Bank of Montreal.",5
379,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. MUFG Bank, Ltd. is the Syndication Agent and Joint Lead Arranger and Joint Bookrunner. PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner, a role shared by MUFG Bank, Ltd.",5
380,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. MUFG Bank, Ltd. is the Syndication Agent and Joint Lead Arranger and Joint Bookrunner. TD Bank, N.A. is a Senior Managing Agent, a role not held by the other two banks.",5
381,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. MUFG Bank, Ltd. is the Syndication Agent and Joint Lead Arranger and Joint Bookrunner. Wells Fargo Bank, National Association is a Documentation Agent, a role shared by Bank of Montreal.",5
382,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. MUFG Bank, Ltd. is the Syndication Agent and Joint Lead Arranger and Joint Bookrunner. JPMorgan Chase Bank, N.A. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent, roles shared by MUFG Bank, Ltd.",5
383,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. MUFG Bank, Ltd. is the Syndication Agent and Joint Lead Arranger and Joint Bookrunner. Regions Bank is a Senior Managing Agent, a role not held by the other two banks.",5
384,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. MUFG Bank, Ltd. is the Syndication Agent and Joint Lead Arranger and Joint Bookrunner. Mizuho Bank, Ltd. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent, roles shared by MUFG Bank, Ltd.",5
385,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner. TD Bank, N.A. is a Senior Managing Agent, a role not held by the other two banks.",5
386,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner. Wells Fargo Bank, National Association is a Documentation Agent, a role shared by Bank of Montreal.",5
387,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner. JPMorgan Chase Bank, N.A. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent, roles shared by PNC Capital Markets LLC.",5
388,60,what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner. Regions Bank is a Senior Managing Agent, a role not held by the other two banks.",5
389,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner. Mizuho Bank, Ltd. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent, roles shared by PNC Capital Markets LLC.",5
390,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. U.S. Bank National Association is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. Wells Fargo Bank, National Association is a Documentation Agent, a role shared by the other two banks.",5
391,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. U.S. Bank National Association is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. JPMorgan Chase Bank, N.A. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent, roles shared by U.S. Bank National Association.",5
392,60,what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. U.S. Bank National Association is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. Regions Bank is a Senior Managing Agent, a role not held by the other two banks.",5
393,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. U.S. Bank National Association is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. Mizuho Bank, Ltd. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent, roles shared by U.S. Bank National Association.",5
394,60,"what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner. JPMorgan Chase Bank, N.A. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent, roles shared by Wells Fargo Securities LLC.",5
395,60,what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner. Regions Bank is a Senior Managing Agent, a role not held by the other two banks.",5
396,60,"what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner. Mizuho Bank, Ltd. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent, roles shared by Wells Fargo Securities LLC.",5
397,60,"what are the roles and subroles that bofa securities, inc. and citibank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"BofA Securities, Inc. and Citibank, N.A. are Joint Lead Arrangers, Joint Bookrunners, and Documentation Agents (Citibank, N.A. is also Administrative Agent). PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner, a role shared by BofA Securities, Inc.",5
398,60,"what are the roles and subroles that bofa securities, inc. and citibank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"BofA Securities, Inc. and Citibank, N.A. are Joint Lead Arrangers, Joint Bookrunners, and Documentation Agents (Citibank, N.A. is also Administrative Agent). Mizuho Bank, Ltd. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent, roles shared by BofA Securities, Inc.",5
399,60,"what are the roles and subroles that bofa securities, inc. and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"BofA Securities, Inc. and JPMorgan Chase Bank, N.A. are Joint Lead Arrangers, Joint Bookrunners, and Documentation Agents. PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner, a role shared by BofA Securities, Inc.",5
400,60,"what are the roles and subroles that bofa securities, inc. and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"BofA Securities, Inc. and JPMorgan Chase Bank, N.A. are Joint Lead Arrangers, Joint Bookrunners, and Documentation Agents. Mizuho Bank, Ltd. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent, roles shared by BofA Securities, Inc.",5
401,60,"what are the roles and subroles that bofa securities, inc. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"BofA Securities, Inc. and MUFG Bank, Ltd. are Joint Lead Arrangers and Joint Bookrunners. PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner, a role shared by BofA Securities, Inc.",5
402,60,"what are the roles and subroles that bofa securities, inc. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"BofA Securities, Inc. and MUFG Bank, Ltd. are Joint Lead Arrangers and Joint Bookrunners. Mizuho Bank, Ltd. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent, roles shared by BofA Securities, Inc.",5
403,60,"what are the roles and subroles that bofa securities, inc. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"BofA Securities, Inc. and PNC Capital Markets LLC are Joint Lead Arrangers and Joint Bookrunners.  Mizuho Bank, Ltd. is only a Joint Lead Arranger and Joint Bookrunner.",5
404,60,"what are the roles and subroles that bofa securities, inc. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"BofA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner and a Documentation Agent. U.S. Bank National Association is a Joint Lead Arranger and Joint Bookrunner and a Documentation Agent. Mizuho Bank, Ltd. is only a Joint Lead Arranger and Joint Bookrunner.",5
