Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response
1169,66,"what role does bank of the west have in the agreement which is not the role of keybanc capital markets, inc.",syndication agents,2,1,0,joint lead arrangers and joint bookrunners for the Tranche A Term Facility and the Revolving Facility
1170,66,"what role does bank of the west have in the agreement which is not the role of wells fargo securities, llc",syndication agents,2,1,0,Not found
1171,66,"what role does barclays bank plc have in the agreement which is not the role of keybanc capital markets, inc.",syndication agents,2,1,0,joint lead arrangers and joint bookrunners for the Tranche B Term Facility
1172,66,"what role does barclays bank plc have in the agreement which is not the role of wells fargo securities, llc",syndication agents,2,1,0,Not found
1173,66,"what role does bofa securities, inc. have in the agreement which is not the role of keybanc capital markets, inc.",syndication agents,2,1,0,joint lead arrangers and joint bookrunners for the Tranche B Term Facility
1174,66,"what role does bofa securities, inc. have in the agreement which is not the role of wells fargo securities, llc",syndication agents,2,1,0,Not found
1175,66,"what role does citigroup global markets inc. have in the agreement which is not the role of keybanc capital markets, inc.",syndication agents,2,1,0,Citi shall determine to be appropriate to provide the services contemplated herein
1176,66,"what role does citigroup global markets inc. have in the agreement which is not the role of wells fargo securities, llc",syndication agents,2,1,0,joint lead arrangers and joint bookrunners for the Tranche A Term Facility and the Revolving Facility
1177,66,"what role does u.s. bank national association have in the agreement which is not the role of wells fargo securities, llc",syndication agents,2,1,0,Not found
1178,66,"what role does citibank n.a. have in the agreement which is not the role of mufg bank, ltd.",revolver,2,1,0,Not found
1179,66,"what role does citibank n.a. have in the agreement which is not the role of wells fargo bank, national association",revolver,2,1,0,Not found
1180,66,what company is the syndication agents but not the lead arrangers in the agreement,keybanc capital markets,2,1,0,Not found
1181,66,what company is the syndication agents but not the bookrunners in the agreement,keybanc capital markets,2,1,0,Not found
1213,9,who is the chief financial officer and senior vice president of middletown cogeneration company llc,mark e. newman,2,1,0,Not found
1214,9,who is the chief financial officer and treasurer of middletown cogeneration company llc,mark e. newman,2,1,0,Not found
1215,9,who is the senior vice president and treasurer of middletown cogeneration company llc,mark e. newman,2,1,0,Not found
1216,9,"who is the chief financial officer and senior vice president of suncoke energy partners, l.p.",mark e. newman,2,1,0,Not found
1217,9,"who is the chief financial officer and treasurer of suncoke energy partners, l.p.",mark e. newman,2,1,0,Not found
1218,9,"who is the senior vice president and treasurer of suncoke energy partners, l.p.",mark e. newman,2,1,0,Not found
1219,9,"who is the treasurer of the company associated with 1011 warrenville road suite 600 lisle, il 60532",mark e. newman,3,0,0,Not found
1220,9,"who is the chief financial officer of the company associated with 1011 warrenville road suite 600 lisle, il 60532",mark e. newman,3,0,0,Not found
1221,9,"who is the treasurer of the company associated with 500 stanton christiana road, ops 2, floor 3 newark, delaware 19713 2107",mark e. newman,3,0,0,Not found
1222,9,"who is the chief financial officer of the company associated with 500 stanton christiana road, ops 2, floor 3 newark, delaware 19713 2107",mark e. newman,3,0,0,Not found
1223,9,who is the executive director of the company where ido yehuda is employed,peter predun,3,0,0,Not found
1224,9,who is the chief financial officer of the company where eric searls is employed,mark e. newman,3,0,0,Not found
1225,9,who is the treasurer of the company where eric searls is employed,mark e. newman,3,0,0,Not found
1226,9,who is the chief financial officer of the company where denise r. cade is employed,mark e. newman,3,0,0,Not found
1227,9,who is the treasurer of the company where denise r. cade is employed,mark e. newman,3,0,0,Not found
1228,9,who is the chief financial officer of the company where jonathan m. phillips is employed,mark e. newman,3,0,0,Not found
1229,9,who is the treasurer of the company where jonathan m. phillips is employed,mark e. newman,3,0,0,Not found
1230,9,who is the associate of the company which is the swing line lender in the agreement,wei jen yuan,3,0,0,Not found
1231,9,who is the vice president of the company which is the swing line lender in the agreement,raymond g. dunning,3,0,0,Not found
1232,9,who is the chief financial officer of the company which is the borrower in the agreement,mark e. newman,3,0,0,Not found
1233,9,who is the treasurer of the company which is the borrower in the agreement,mark e. newman,3,0,0,Not found
1234,9,who is the authorised signatory of the company which is the swing line lender in the agreement,brian d. williams,3,0,0,Not found
1235,9,who is the executive director of the company which is the administrative agent in the agreement,peter predun,3,0,0,Not found
1236,9,who is the executive director of the company which is the co documentation agent in the agreement,peter predun,3,0,0,Not found
1237,9,who is the executive director of the company which is the syndication agent in the agreement,peter predun,3,0,0,Not found
1238,9,who is the executive director of the company which is the swing line lender in the agreement,peter predun,3,0,0,Not found
1239,9,what role does barclays bank plc have in the agreement which is not the role of barclays bank plc,lead arrangers,2,1,0,Syndication Agent
1240,9,"what role does barclays bank plc have in the agreement which is not the role of jpmorgan chase bank, n.a.",lead arrangers,2,1,0,Syndication Agent
1241,9,what company is the administrative agent but not the co documentation agent in the agreement,jpmorgan chase bank,2,1,0,Not found
1242,9,what company is the administrative agent but not the syndication agent in the agreement,jpmorgan chase bank,2,1,0,Not found
1244,65,who is the svp of the company which is the revolving lender in the agreement,frank mccormack,3,0,0,Not found
1245,65,who is the svp of the company which is the swingline lender in the agreement,frank mccormack,3,0,0,Not found
1246,65,who is the managing director of the company which is the revolving lender in the agreement,brian d. corum,3,0,0,Not found
1247,65,who is the managing director of the company which is the swingline lender in the agreement,brian d. corum,3,0,0,Not found
1248,65,who is the director of the company which is the administrative agent in the agreement,sean mcwhinnie,3,0,0,Not found
1249,65,who is the director of the company which is the c issuer in the agreement,sean mcwhinnie,3,0,0,Not found
1250,65,who is the director of the company which is the revolving lender in the agreement,sean mcwhinnie,3,0,0,Not found
1251,65,who is the director of the company which is the swingline lender in the agreement,sean mcwhinnie,3,0,0,Not found
1252,65,who is the chief executive officer of the company which is the borrower in the agreement,mario c. kontomerkos,3,0,0,Not found
1561,47,"who is the chief financial officer and treasurer of the company associated with 1040 spring streetsilver spring, maryland 20910",james edgemond,3,0,0,Not found
1562,47,"who is the chief financial officer and treasurer of the company associated with 1735 connecticut avenue, n.w.washington, district of columbia 20009",james edgemond,3,0,0,Not found
1563,47,"who is the managing director of the company associated with 301 south college street, 14th floorcharlotte, nc 28202",kirk tesch,3,0,0,Not found
1564,47,"who is the managing director of the company associated with mac d1109 0191525 west w.t. harris blvd.charlotte, nc 28262",kirk tesch,3,0,0,Not found
1565,47,who is the vice president of the company which is the lender in the agreement,samuel coward,3,0,0,Not found
1566,47,who is the director of the company which is the bookrunners in the agreement,brian mcnany,3,0,0,Not found
1567,47,who is the director of the company which is the lender in the agreement,brian mcnany,3,0,0,Not found
1568,47,who is the director of the company which is the co syndication agents in the agreement,brian mcnany,3,0,0,Not found
1569,47,who is the chief financial officer and treasurer of the company which is the borrower in the agreement,james edgemond,3,0,0,Not found
1570,47,"who is the managing director of the company which is the administrative agent, in the agreement",kirk tesch,3,0,0,Not found
1571,47,who is the managing director of the company which is the lender in the agreement,kirk tesch,3,0,0,Not found
1572,47,"what role does merrill lynch, pierce, fenner smith incorporated, have in the agreement which is not the role of the bank of tokyo mitsubishi ufj, ltd.",lead arrangers,2,1,0,Not found
1573,47,"what role does merrill lynch, pierce, fenner smith incorporated, have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,0,Not found
1574,47,"what role does pnc capital markets llc, have in the agreement which is not the role of the bank of tokyo mitsubishi ufj, ltd.",lead arrangers,2,1,0,Joint Lead Arrangers and Joint Bookrunners
1575,47,"what role does pnc capital markets llc, have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,0,Not found
1576,47,"what role does wells fargo securities, llc, have in the agreement which is not the role of the bank of tokyo mitsubishi ufj, ltd.",lead arrangers,2,1,0,Not found
1577,47,"what role does wells fargo securities, llc, have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,0,Not found
1578,47,"what role does pnc bank, national association have in the agreement which is not the role of wells fargo bank, national association",co syndication agents,2,1,0,Not found
1579,47,"what role does the bank of tokyo mitsubishi ufj, ltd. have in the agreement which is not the role of bank of america, n.a.",bookrunners,2,1,0,Not found
1580,47,"what role does the bank of tokyo mitsubishi ufj, ltd. have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,0,Not found
1581,47,"what role does bank of america, n.a. have in the agreement which is not the role of wells fargo bank, national association",co syndication agents,2,1,0,Not found
1582,47,"what role does wells fargo bank, national association have in the agreement which is not the role of deutsche bank ag new york branch",administrative agent,2,1,0,"Wells Fargo Bank, National Association, as Administrative Agent and Swingline Lender."
1583,47,what company is the bookrunners but not the lead arrangers in the agreement,"ltd., the bank of tokyo mitsubishi ufj",2,1,0,Not found
1756,51,"who is the treasurer and vice president, finance of calpine corporation",zamir rauf,2,1,0,Not found
1757,51,"who is the vice president of the company associated with 1585 broadway new york, ny 10036",cody gunsch,3,0,0,Not found
1758,51,"who is the vice president, finance of the company associated with 717 texas avenue suite 1000 houston, tx 77002",zamir rauf,3,0,0,Not found
1759,51,"who is the treasurer of the company associated with 717 texas avenue suite 1000 houston, tx 77002",zamir rauf,3,0,0,Not found
1760,51,"who is the vp of the company associated with global trust services 350 california st., 11th floor san francisco, ca 94014",sonia flores,3,0,0,Sonia Flores
1761,51,who is the treasurer of the company which is the borrower in the agreement,zamir rauf,3,0,0,Not found
1762,51,"who is the vice president, finance of the company which is the borrower in the agreement",zamir rauf,3,0,0,Not found
1763,51,who is the vice president of the company which is the administrative agent in the agreement,cody gunsch,3,0,0,Not found
1764,51,who is the vice president of the company which is the collateral agent in the agreement,cody gunsch,3,0,0,Not found
1765,51,who is the vice president of the company which is the lead arrangers in the agreement,cody gunsch,3,0,0,Not found
1766,51,who is the vice president of the company which is the bookrunners in the agreement,cody gunsch,3,0,0,Not found
1767,51,who is the vice president of the company which is the lender in the agreement,cody gunsch,3,0,0,Not found
1768,51,who is the vp of the company which is the administrative agent in the agreement,sonia flores,3,0,0,Not found
1769,51,who is the vp of the company which is the collateral agent in the agreement,sonia flores,3,0,0,Not found
1780,45,"who is the chief financial officer of the company associated with 150 third avenue southnashville, tennessee 37201",harold r. carpenter,3,0,0,Harold R. Carpenter
1781,45,"who is the client services representative of the company associated with 5065 wooster road, cn oh l2cbcincinnati, ohio 45226 2326",cynthia m. olson,3,0,0,Not found
1782,45,"who is the portfolio manager of the company associated with 5065 wooster road, cn oh l2cbcincinnati, ohio 45226 2326",eric niedbalski,3,0,0,Not found
1783,45,"who is the senior vice president of the company associated with 5065 wooster road, cn oh l2cbcincinnati, ohio 45226 2326",mark r. cousineau,3,0,0,Not found
1784,45,"who is the client services representative of the company associated with one u.s. bank plazast. louis, missouri 63101",cynthia m. olson,3,0,0,Cynthia M. Olson
1785,45,"who is the portfolio manager of the company associated with one u.s. bank plazast. louis, missouri 63101",eric niedbalski,3,0,0,Eric Niedbalski
1786,45,"who is the senior vice president of the company associated with one u.s. bank plazast. louis, missouri 63101",mark r. cousineau,3,0,0,Not found
1787,45,who is the client services representative of the company where mark r. cousineau is employed,cynthia m. olson,3,0,0,Not found
1788,45,who is the portfolio manager of the company where mark r. cousineau is employed,eric niedbalski,3,0,0,Not found
1789,45,who is the client services representative of the company where eric niedbalski is employed,cynthia m. olson,3,0,0,Not found
1790,45,who is the senior vice president of the company where eric niedbalski is employed,mark r. cousineau,3,0,0,Not found
1791,45,"who is the portfolio manager of the company where cynthia m. olson, is employed",eric niedbalski,3,0,0,Not found
1792,45,"who is the senior vice president of the company where cynthia m. olson, is employed",mark r. cousineau,3,0,0,Not found
1793,45,who is the chief financial officer of the company which is the borrower in the agreement,harold r. carpenter,3,0,0,Not found
1794,45,who is the client services representative of the company which is the lender in the agreement,cynthia m. olson,3,0,0,Not found
1795,45,who is the portfolio manager of the company which is the lender in the agreement,eric niedbalski,3,0,0,Not found
1796,45,who is the senior vice president of the company which is the lender in the agreement,mark r. cousineau,3,0,0,Not found
2520,60,"what roles do both bank of america, n.a. and bank of montreal have in the agreement",documentation agent,1,1,1,Documentation Agents
2521,60,"what roles do both bank of america, n.a. and fifth third bank, national association have in the agreement",documentation agent,1,1,1,Not found
2522,60,"what roles do both bank of america, n.a. and goldman sachs bank usa have in the agreement",documentation agent,1,1,1,Not found
2523,60,"what roles do both bank of america, n.a. and pnc bank, national association have in the agreement",documentation agent,1,1,1,Not found
2524,60,"what roles do both bank of america, n.a. and td bank, n.a. have in the agreement",documentation agent,1,1,1,Not found
2525,60,"what roles do both bank of america, n.a. and u.s. bank national association have in the agreement",documentation agent,1,1,1,Not found
2526,60,"what roles do both bank of america, n.a. and wells fargo bank, national association have in the agreement",documentation agent,1,1,1,Not found
2527,60,"what roles do both bank of america, n.a. and jpmorgan chase bank, n.a have in the agreement",documentation agent,1,1,1,Not found
2528,60,"what roles do both bank of america, n.a. and regions bank have in the agreement",documentation agent,1,1,1,Not found
2529,60,"what roles do both bank of america, n.a. and mizuho bank, ltd. have in the agreement",documentation agent,1,1,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
2530,60,"what roles do both bank of america, n.a. and the bank of nova scotia have in the agreement",documentation agent,1,1,1,Documentation Agents
2531,60,"what roles do both bank of america, n.a. and capital one, national association have in the agreement",documentation agent,1,1,1,Not found
2532,60,"what roles do both bank of montreal and bofa securities, inc. have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"BANK OF MONTREAL: Documentation Agents, Joint Lead Arrangers and Joint Bookrunners
BOFA SECURITIES, INC.: Joint Lead Arrangers and Joint Bookrunners"
2533,60,"what roles do both bank of montreal and citibank, n.a. have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"BANK OF MONTREAL: Documentation Agents, Joint Lead Arrangers and Joint Bookrunners
CITIBANK, N.A.: Administrative Agent, Joint Lead Arrangers and Joint Bookrunners"
2534,60,"what roles do both bank of montreal and fifth third bank, national association have in the agreement",documentation agent,1,1,1,"BANK OF MONTREAL is a Documentation Agent and FIFTH THIRD BANK, NATIONAL ASSOCIATION is a Senior Managing Agent."
2535,60,what roles do both bank of montreal and goldman sachs bank usa have in the agreement,documentation agent,1,1,1,BANK OF MONTREAL is Documentation Agent and Joint Lead Arranger and Joint Bookrunner. GOLDMAN SACHS BANK USA is Senior Managing Agent.
2536,60,"what roles do both bank of montreal and jpmorgan chase bank, n.a. have in the agreement","bookrunner, book manager, lead arranger",1,1,1,Not found
2537,60,"what roles do both bank of montreal and mufg bank, ltd. have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"BANK OF MONTREAL: Documentation Agent, Joint Lead Arranger and Joint Bookrunner
MUFG BANK, LTD.: Syndication Agent, Joint Lead Arranger and Joint Bookrunner"
2538,60,"what roles do both bank of montreal and pnc bank, national association have in the agreement",documentation agent,1,1,1,"Bank of Montreal is a Documentation Agent, and PNC Bank, National Association is a Documentation Agent and PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner."
2539,60,what roles do both bank of montreal and pnc capital markets llc have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,"BANK OF MONTREAL: Documentation Agents, Joint Lead Arrangers and Joint Bookrunners
PNC CAPITAL MARKETS LLC: Joint Lead Arrangers and Joint Bookrunners"
2540,60,"what roles do both bank of montreal and td bank, n.a. have in the agreement",documentation agent,1,1,1,"BANK OF MONTREAL, THE BANK OF NOVA SCOTIA, CAPITAL ONE, NATIONAL ASSOCIATION, JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD., PNC BANK, NATIONAL ASSOCIATION, U.S. BANK NATIONAL ASSOCIATION and WELLS FARGO BANK, NATIONAL ASSOCIATION, as Documentation Agents
FIFTH THIRD BANK, NATIONAL ASSOCIATION, GOLDMAN SACHS BANK USA, REGIONS BANKS and TD BANK, N.A., as Senior Managing Agents"
2541,60,what roles do both bank of montreal and u.s. bank national association have in the agreement,"bookrunner, book manager, lead arranger, documentation agent",1,1,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
2542,60,"what roles do both bank of montreal and wells fargo bank, national association have in the agreement",documentation agent,1,1,1,Not found
2543,60,what roles do both bank of montreal and wells fargo securities llc have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,"BANK OF MONTREAL: Documentation Agents, Joint Lead Arrangers and Joint Bookrunners
WELLS FARGO SECURITIES, LLC: Joint Lead Arrangers and Joint Bookrunners"
2544,60,"what roles do both bank of montreal and jpmorgan chase bank, n.a have in the agreement",documentation agent,1,1,1,Not found
2545,60,what roles do both bank of montreal and regions bank have in the agreement,documentation agent,1,1,1,Not found
2546,60,"what roles do both bank of montreal and mizuho bank, ltd. have in the agreement","lead arranger, lead bookrunner, documentation agent",1,1,1,"BANK OF MONTREAL, THE BANK OF NOVA SCOTIA, CAPITAL ONE, NATIONAL ASSOCIATION, JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD., PNC CAPITAL MARKETS LLC, U.S. BANK NATIONAL ASSOCIATION and WELLS FARGO SECURITIES, LLC, as Joint Lead Arrangers and Joint Bookrunners
BANK OF AMERICA, N.A., BANK OF MONTREAL, THE BANK OF NOVA SCOTIA, CAPITAL ONE, NATIONAL ASSOCIATION, JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD., PNC BANK, NATIONAL ASSOCIATION, U.S. BANK NATIONAL ASSOCIATION and WELLS FARGO BANK, NATIONAL ASSOCIATION, as Documentation Agents"
2547,60,what roles do both bank of montreal and the bank of nova scotia have in the agreement,"bookrunner, book manager, lead arranger, documentation agent",1,1,1,Documentation Agents
2548,60,"what roles do both bank of montreal and capital one, national association have in the agreement","bookrunner, book manager, lead arranger, documentation agent",1,1,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
2549,60,"what roles do both bofa securities, inc. and citibank, n.a. have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"CITIBANK, N.A., as Administrative Agent
BOFA SECURITIES, INC., as Joint Lead Arrangers and Joint Bookrunners
CITIBANK, N.A., MUFG BANK, LTD., BOFA SECURITIES, INC., BANK OF MONTREAL, THE BANK OF NOVA SCOTIA, CAPITAL ONE, NATIONAL ASSOCIATION, JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD., PNC CAPITAL MARKETS LLC, U.S. BANK NATIONAL ASSOCIATION and WELLS FARGO SECURITIES, LLC, as Joint Lead Arrangers and Joint Bookrunners"
2550,60,"what roles do both bofa securities, inc. and mufg bank, ltd. have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"BOFA SECURITIES, INC.: Joint Lead Arranger and Joint Bookrunner
MUFG BANK, LTD.: Syndication Agent, Joint Lead Arranger and Joint Bookrunner"
2551,60,"what roles do both bofa securities, inc. and pnc capital markets llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,Not found
2552,60,"what roles do both bofa securities, inc. and u.s. bank national association have in the agreement","bookrunner, book manager, lead arranger",1,1,1,Not found
2553,60,"what roles do both bofa securities, inc. and wells fargo securities llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,Not found
2554,60,"what roles do both bofa securities, inc. and mizuho bank, ltd. have in the agreement","lead arranger, lead bookrunner",1,1,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
2555,60,"what roles do both bofa securities, inc. and the bank of nova scotia have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents"
2556,60,"what roles do both bofa securities, inc. and capital one, national association have in the agreement","bookrunner, book manager, lead arranger",1,1,1,Not found
2557,60,"what roles do both citibank, n.a. and jpmorgan chase bank, n.a. have in the agreement","bookrunner, book manager, lead arranger",1,1,1,Not found
2558,60,"what roles do both citibank, n.a. and mufg bank, ltd. have in the agreement","bookrunner, book manager, lead arranger",1,1,1,Not found
2559,60,"what roles do both citibank, n.a. and pnc capital markets llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"Citibank, N.A. is the Administrative Agent, Syndication Agent, Joint Lead Arranger, and Joint Bookrunner. PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner."
2560,60,"what roles do both citibank, n.a. and u.s. bank national association have in the agreement","bookrunner, book manager, lead arranger",1,1,1,Not found
2561,60,"what roles do both citibank, n.a. and wells fargo securities llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,Not found
2562,60,"what roles do both citibank, n.a. and mizuho bank, ltd. have in the agreement","lead arranger, lead bookrunner",1,1,1,"CITIBANK, N.A., as Administrative Agent
MUFG BANK, LTD., as Syndication Agent
CITIBANK, N.A., MUFG BANK, LTD., BOFA SECURITIES, INC., BANK OF MONTREAL, THE BANK OF NOVA SCOTIA, CAPITAL ONE, NATIONAL ASSOCIATION, JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD., PNC CAPITAL MARKETS LLC, U.S. BANK NATIONAL ASSOCIATION and WELLS FARGO SECURITIES, LLC, as Joint Lead Arrangers and Joint Bookrunners
JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD., PNC BANK, NATIONAL ASSOCIATION, U.S. BANK NATIONAL ASSOCIATION and WELLS FARGO BANK, NATIONAL ASSOCIATION, as Documentation Agents"
2563,60,"what roles do both citibank, n.a. and the bank of nova scotia have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"CITIBANK, N.A., as Administrative Agent, Syndication Agent, Joint Lead Arranger and Joint Bookrunner. The BANK OF NOVA SCOTIA, as Joint Lead Arranger, Joint Bookrunner, and Documentation Agent."
2564,60,"what roles do both citibank, n.a. and capital one, national association have in the agreement","bookrunner, book manager, lead arranger",1,1,1,Not found
2565,60,"what roles do both fifth third bank, national association and goldman sachs bank usa have in the agreement",documentation agent,1,1,1,Not found
2566,60,"what roles do both fifth third bank, national association and pnc bank, national association have in the agreement",documentation agent,1,1,1,Not found
2567,60,"what roles do both fifth third bank, national association and td bank, n.a. have in the agreement",documentation agent,1,1,1,Not found
2568,60,"what roles do both fifth third bank, national association and u.s. bank national association have in the agreement",documentation agent,1,1,1,Not found
2569,60,"what roles do both fifth third bank, national association and wells fargo bank, national association have in the agreement",documentation agent,1,1,1,Not found
2570,60,"what roles do both fifth third bank, national association and jpmorgan chase bank, n.a have in the agreement",documentation agent,1,1,1,Not found
2571,60,"what roles do both fifth third bank, national association and regions bank have in the agreement",documentation agent,1,1,1,Not found
2572,60,"what roles do both fifth third bank, national association and mizuho bank, ltd. have in the agreement",documentation agent,1,1,1,"FIFTH THIRD BANK, NATIONAL ASSOCIATION, GOLDMAN SACHS BANK USA, REGIONS BANKS and TD BANK, N.A., as Senior Managing Agents
MIZUHO BANK, LTD., as Syndication Agent
CITIBANK, N.A., MUFG BANK, LTD., BOFA SECURITIES, INC., BANK OF MONTREAL, THE BANK OF NOVA SCOTIA, CAPITAL ONE, NATIONAL ASSOCIATION, JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD., PNC CAPITAL MARKETS LLC, U.S. BANK NATIONAL ASSOCIATION and WELLS FARGO SECURITIES, LLC, as Joint Lead Arrangers and Joint Bookrunners
BANK OF AMERICA, N.A., BANK OF MONTREAL, THE BANK OF NOVA SCOTIA, CAPITAL ONE, NATIONAL ASSOCIATION, JPMORGAN CHASE BANK, N.A., MIZUHO BANK, LTD., PNC BANK, NATIONAL ASSOCIATION, U.S. BANK NATIONAL ASSOCIATION and WELLS FARGO BANK, NATIONAL ASSOCIATION, as Documentation Agents"
2573,60,"what roles do both fifth third bank, national association and the bank of nova scotia have in the agreement",documentation agent,1,1,1,"FIFTH THIRD BANK, NATIONAL ASSOCIATION, as Senior Managing Agents
THE BANK OF NOVA SCOTIA, as Documentation Agents"
2574,60,"what roles do both fifth third bank, national association and capital one, national association have in the agreement",documentation agent,1,1,1,Not found
2575,60,"what roles do both goldman sachs bank usa and pnc bank, national association have in the agreement",documentation agent,1,1,1,Not found
2576,60,"what roles do both goldman sachs bank usa and td bank, n.a. have in the agreement",documentation agent,1,1,1,Not found
2577,60,what roles do both goldman sachs bank usa and u.s. bank national association have in the agreement,documentation agent,1,1,1,Not found
2578,60,"what roles do both goldman sachs bank usa and wells fargo bank, national association have in the agreement",documentation agent,1,1,1,Not found
2579,60,"what roles do both goldman sachs bank usa and jpmorgan chase bank, n.a have in the agreement",documentation agent,1,1,1,Not found
