document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension
35,Who is both the Senior Vice President and Chief Financial Officer of the company where Joe Hykle is employed?,John P. Rielly,3,1,0
35,Who is both the Senior Vice President and Chief Financial Officer of the company where Kelton Glasscock is employed?,John P. Rielly,3,1,0
35,Who is both the Senior Vice President and Chief Financial Officer of the company where Sophia Love is employed?,John P. Rielly,3,1,0
35,Who is both the Senior Vice President and General Counsel of the company where DeVon J. Lang is employed?,Timothy B. Goodell,3,1,0
35,Who is both the Senior Vice President and General Counsel of the company where Joe Hykle is employed?,Timothy B. Goodell,3,1,0
35,Who is both the Senior Vice President and General Counsel of the company where Kelton Glasscock is employed?,Timothy B. Goodell,3,1,0
35,Who is both the Senior Vice President and General Counsel of the company where Sophia Love is employed?,Timothy B. Goodell,3,1,0
121,Who is both the General Manager and VP of the company where Murtuza Ziauddin is employed?,Jane Chang,3,1,0
121,Who is both the SVP and Director of the company where Chris Hursey is employed?,Paul Hultgren,3,1,0
121,Who is both the SVP and Director of the company where Steven R. Bruno is employed?,Paul Hultgren,3,1,0
121,Who is both the Vice President and General Counsel of the company where Daniel Vilarelle is employed?,Peter C. Underwood,3,1,0
121,Who is both the Vice President and General Counsel of the company where Darran Wee is employed?,Peter C. Underwood,3,1,0
121,Who is both the Vice President and General Counsel of the company where Eric Harvey is employed?,Peter C. Underwood,3,1,0
121,Who is both the Vice President and General Counsel of the company where Mary R. Wright is employed?,Peter C. Underwood,3,1,0
121,Who is both the Vice President and General Counsel of the company where S. Bradley McDougall is employed?,Peter C. Underwood,3,1,0
121,Who is both the Vice President and General Counsel of the company where Shirley Shipley is employed?,Peter C. Underwood,3,1,0
135,Who is both the Vice President and Treasurer of the company where Christine Aharonian is employed?,Sharon S. Spurlin,3,1,0
135,Who is both the Vice President and Treasurer of the company where Gabriel Juarez is employed?,Sharon S. Spurlin,3,1,0
135,Who is both the Vice President and Treasurer of the company where John C. Lozano is employed?,Sharon S. Spurlin,3,1,0
135,Who is both the Vice President and Treasurer of the company where Reginald CRICHLOW is employed?,Sharon S. Spurlin,3,1,0
135,Who is both the Vice President and Treasurer of the company where Rosanne Parsill is employed?,Sharon S. Spurlin,3,1,0
135,Who is both the Vice President and Treasurer of the company where David Valentine is employed?,Sharon S. Spurlin,3,1,0
135,Who is both the Vice President and Treasurer of the company where Les Werme is employed?,Sharon S. Spurlin,3,1,0
135,Who is both the Vice President and Treasurer of the company where M. Colin Warman is employed?,Sharon S. Spurlin,3,1,0
135,Who is both the Vice President and Treasurer of the company where Mark Oberreuter is employed?,Sharon S. Spurlin,3,1,0
135,Who is both the Vice President and Treasurer of the company where Shannon Juhan is employed?,Sharon S. Spurlin,3,1,0
135,Who is both the Vice President and Treasurer of the company where Virginia Cosenza is employed?,Sharon S. Spurlin,3,1,0
135,Who is both the Vice President and Treasurer of the company where Hans Beekmans is employed?,Sharon S. Spurlin,3,1,0
109,Who is both the Chief Executive Officer and Chairman of the Board and CEO of the company where Denis Yevstifeyey is employed?,Christopher J. Spencer,3,1,0
109,Who is both the Chief Executive Officer and Chairman of the Board and CEO of the company where Douglas Polinksy is employed?,Christopher J. Spencer,3,1,0
109,Who is both the Chief Executive Officer and Chairman of the Board and CEO of the company where J. Gregory Smith is employed?,Christopher J. Spencer,3,1,0
109,Who is both the Chief Executive Officer and Chairman of the Board and CEO of the company where John Busshaus is employed?,Christopher J. Spencer,3,1,0
34,Who is both the Chief Financial Officer and Executive Vice President of the company where Rejji P. Hayes is employed?,"Cameron M. Bready,",3,1,0
34,Who is both the Vice President and General Counsel of the company where Rejji P. Hayes is employed?,Wendy A. McIntyre,3,1,0
26,Who is both the Senior Vice President and Treasurer of the company where Katherine.kelly is employed?,Jeffrey Galik,3,1,0
26,Who is both the Senior Vice President and Treasurer of the company where Katherine Kelly is employed?,Jeffrey Galik,3,1,0
