Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension,llm_response,multiple_answers,sum_values,f1_score,edit_distance,cosine_similarity,llm_as_a_judge
1151,66,"who is the cfo and treasurer of exc holding corp.tangent medical technologies, inc.excelsior medical corporationicu world, inc.",brian m. bonnell,2,1,,Brian M. Bonnell,0,3,1.0,0.0,1.0000000000000002,5
1161,66,who is the authorized signer of the company which is the revolver in the agreement,james riley,2,1,,Not found,0,3,0.0,0.9090909090909091,0.0,1
1167,66,"what role does bnp paribas securities corp. have in the agreement which is not the role of keybanc capital markets, inc.",agents,2,1,,Joint Lead Arrangers and Joint Bookrunners for the Tranche B Term Facility,0,3,0.0,0.918918918918919,0.0,1
1168,66,"what role does bnp paribas securities corp. have in the agreement which is not the role of wells fargo securities, llc",agents,2,1,,joint lead arrangers and joint bookrunners for the Tranche B Term Facility,0,3,0.0,0.918918918918919,0.0,1
1169,66,"what role does bank of the west have in the agreement which is not the role of keybanc capital markets, inc.",agents,2,1,,joint lead arrangers and joint bookrunners for the Tranche A Term Facility and the Revolving Facility,0,3,0.0,0.9405940594059405,0.0,1
1170,66,"what role does bank of the west have in the agreement which is not the role of wells fargo securities, llc",agents,2,1,,joint lead arrangers and joint bookrunners for the Tranche A Term Facility and the Revolving Facility,0,3,0.0,0.9405940594059405,0.0,1
1171,66,"what role does barclays bank plc have in the agreement which is not the role of keybanc capital markets, inc.",agents,2,1,,"Barclays Bank PLC has the role of Issuing Lender, which KeyBanc Capital Markets, Inc. does not have.",0,3,0.0,0.9375,0.0,1
1172,66,"what role does barclays bank plc have in the agreement which is not the role of wells fargo securities, llc",agents,2,1,,Barclays Bank PLC is an Issuing Lender.,0,3,0.0,0.8947368421052632,0.0,1
1173,66,"what role does bofa securities, inc. have in the agreement which is not the role of keybanc capital markets, inc.",agents,2,1,,BNP Paribas Securities Corp. as Joint Lead Arrangers and Joint Bookrunners for the Tranche B Term Facility,0,3,0.0,0.9428571428571428,0.0,1
1174,66,"what role does bofa securities, inc. have in the agreement which is not the role of wells fargo securities, llc",agents,2,1,,"BofA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner for the Tranche A Term Facility and the Revolving Facility, and a Joint Lead Arranger and Joint Bookrunner for the Tranche B Term Facility, while Wells Fargo Securities, LLC is the Administrative Agent, Collateral Agent, and Swingline Lender.",0,3,0.0,0.9801324503311258,0.0,1
1175,66,"what role does citigroup global markets inc. have in the agreement which is not the role of keybanc capital markets, inc.",agents,2,1,,BNP Paribas Securities Corp. (solely with respect to the Tranche B Term Facility),0,3,0.0,0.95,0.0,1
1176,66,"what role does citigroup global markets inc. have in the agreement which is not the role of wells fargo securities, llc",agents,2,1,,BNP Paribas Securities Corp. as joint lead arrangers and joint bookrunners for the Tranche B Term Facility,0,3,0.0,0.9428571428571428,0.0,1
1177,66,"what role does u.s. bank national association have in the agreement which is not the role of wells fargo securities, llc",agents,2,1,,"U.S. Bank National Association is a Lender, while Wells Fargo Securities, LLC is a Joint Lead Arranger and Joint Bookrunner for the Tranche A Term Facility and the Revolving Facility.",0,3,0.0,0.9719101123595506,0.0,1
1178,66,"what role does citibank n.a. have in the agreement which is not the role of mufg bank, ltd.",revolver,2,1,,"Citibank N.A. is a Joint Lead Arranger and Joint Bookrunner for the Tranche A Term Facility and the Revolving Facility, while MUFG Bank Ltd. does not have this role.",0,3,0.0,0.95,0.0,1
1179,66,"what role does citibank n.a. have in the agreement which is not the role of wells fargo bank, national association",revolver,2,1,,"Citibank N.A. is a Revolver and Term Loan A Lender, while Wells Fargo Bank, National Association is the Administrative Agent, Collateral Agent, Swingline Lender, and Issuing Lender.",0,3,0.0909090909090909,0.953757225433526,0.11775960920017002,1
1213,9,who is the chief financial officer and senior vice president of middletown cogeneration company llc,mark e. newman,2,1,,Not found,0,3,0.0,0.9230769230769231,0.0,1
1214,9,who is the chief financial officer and treasurer of middletown cogeneration company llc,mark e. newman,2,1,,Mark E. Newman,0,3,1.0,0.0,1.0000000000000002,5
1215,9,who is the senior vice president and treasurer of middletown cogeneration company llc,mark e. newman,2,1,,Mark E. Newman,0,3,1.0,0.0,1.0000000000000002,5
1217,9,"who is the chief financial officer and treasurer of suncoke energy partners, l.p.",mark e. newman,2,1,,Mark E. Newman,0,3,1.0,0.0,1.0000000000000002,5
1219,9,"who is the treasurer of the company associated with 1011 warrenville road suite 600 lisle, il 60532",mark e. newman,3,0,,Mark E. Newman,0,3,1.0,0.0,1.0000000000000002,5
1220,9,"who is the chief financial officer of the company associated with 1011 warrenville road suite 600 lisle, il 60532",mark e. newman,3,0,,Mark E. Newman,0,3,1.0,0.0,1.0000000000000002,5
1221,9,"who is the treasurer of the company associated with 500 stanton christiana road, ops 2, floor 3 newark, delaware 19713 2107",mark e. newman,3,0,,Not found,0,3,0.0,0.9230769230769231,0.0,1
1222,9,"who is the chief financial officer of the company associated with 500 stanton christiana road, ops 2, floor 3 newark, delaware 19713 2107",mark e. newman,3,0,,Not found,0,3,0.0,0.9230769230769231,0.0,1
1223,9,who is the executive director of the company where ido yehuda is employed,peter predun,3,0,,Not found,0,3,0.0,0.75,0.0,1
1224,9,who is the chief financial officer of the company where eric searls is employed,mark e. newman,3,0,,Not found,0,3,0.0,0.9230769230769231,0.0,1
1225,9,who is the treasurer of the company where eric searls is employed,mark e. newman,3,0,,Eric Searls,0,3,0.0,0.7692307692307693,0.0,1
1226,9,who is the chief financial officer of the company where denise r. cade is employed,mark e. newman,3,0,,Mark E. Newman,0,3,1.0,0.0,1.0000000000000002,5
1227,9,who is the treasurer of the company where denise r. cade is employed,mark e. newman,3,0,,Mark E. Newman,0,3,1.0,0.0,1.0000000000000002,5
1228,9,who is the chief financial officer of the company where jonathan m. phillips is employed,mark e. newman,3,0,,Not found,0,3,0.0,0.9230769230769231,0.0,1
1229,9,who is the treasurer of the company where jonathan m. phillips is employed,mark e. newman,3,0,,Not found,0,3,0.0,0.9230769230769231,0.0,1
1239,9,what role does barclays bank plc have in the agreement which is not the role of barclays bank plc,arrangers,2,1,,Syndication Agent,0,3,0.0,0.7647058823529411,0.0,1
1240,9,"what role does barclays bank plc have in the agreement which is not the role of jpmorgan chase bank, n.a.",arrangers,2,1,,Syndication Agent,0,3,0.0,0.7647058823529411,0.0,1
1252,65,who is the chief executive officer of the company which is the borrower in the agreement,mario c. kontomerkos,2,1,,Mario C. Kontomerkos,0,3,1.0,0.0,1.0000000000000002,5
1561,47,"who is the chief financial officer and treasurer of the company associated with 1040 spring streetsilver spring, maryland 20910",james edgemond,3,0,,James Edgemond,0,3,1.0,0.0,1.0000000000000002,5
1562,47,"who is the chief financial officer and treasurer of the company associated with 1735 connecticut avenue, n.w.washington, district of columbia 20009",james edgemond,3,0,,James Edgemond,0,3,1.0,0.0,1.0000000000000002,5
1563,47,"who is the managing director of the company associated with 301 south college street, 14th floorcharlotte, nc 28202",kirk tesch,3,0,,Kirk Tesch,0,3,1.0,0.0,1.0000000000000002,5
1564,47,"who is the managing director of the company associated with mac d1109 0191525 west w.t. harris blvd.charlotte, nc 28262",kirk tesch,3,0,,Kirk Tesch,0,3,1.0,0.0,1.0000000000000002,5
1569,47,who is the chief financial officer and treasurer of the company which is the borrower in the agreement,james edgemond,2,1,,James Edgemond,0,3,1.0,0.0,1.0000000000000002,5
1570,47,"who is the managing director of the company which is the administrative agent, in the agreement",kirk tesch,2,1,,Kirk Tesch,0,3,1.0,0.0,1.0000000000000002,5
1572,47,"what role does merrill lynch, pierce, fenner smith incorporated, have in the agreement which is not the role of the bank of tokyo mitsubishi ufj, ltd.",lead arrangers,2,1,,"Merrill Lynch, Pierce, Fenner & Smith Incorporated is a Joint Lead Arranger and Joint Bookrunner, while The Bank of Tokyo-Mitsubishi UFJ, Ltd. is a co-Syndication Agent, Joint Lead Arranger and Joint Bookrunner.",0,3,0.08,0.9306930693069307,0.11782392986984956,5
1573,47,"what role does merrill lynch, pierce, fenner smith incorporated, have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,,"Merrill Lynch, Pierce, Fenner & Smith Incorporated is a Joint Lead Arranger and Joint Bookrunner, while Deutsche Bank AG New York Branch is a Lender.",0,3,0.0,0.9241379310344827,0.0,5
1574,47,"what role does pnc capital markets llc, have in the agreement which is not the role of the bank of tokyo mitsubishi ufj, ltd.",lead arrangers,2,1,,Joint Lead Arrangers and Joint Bookrunners,0,3,0.5714285714285715,0.6666666666666666,0.379978361591008,3
1575,47,"what role does pnc capital markets llc, have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,,Joint Lead Arrangers and Joint Bookrunners,0,3,0.33333333333333337,0.7380952380952381,0.2596979932401625,4
1576,47,"what role does wells fargo securities, llc, have in the agreement which is not the role of the bank of tokyo mitsubishi ufj, ltd.",lead arrangers,2,1,,Joint Lead Arrangers and Joint Bookrunners,0,3,0.5714285714285715,0.6666666666666666,0.379978361591008,3
1577,47,"what role does wells fargo securities, llc, have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,,joint lead arrangers and joint bookrunners,0,3,0.33333333333333337,0.7380952380952381,0.2596979932401625,4
1578,47,"what role does pnc bank, national association have in the agreement which is not the role of wells fargo bank, national association",co syndication agents,2,1,,co-Syndication Agent,0,3,0.0,0.09523809523809523,0.0,4
1579,47,"what role does the bank of tokyo mitsubishi ufj, ltd. have in the agreement which is not the role of bank of america, n.a.",bookrunners,2,1,,co-Syndication Agents,0,3,0.0,0.8,0.0,1
1580,47,"what role does the bank of tokyo mitsubishi ufj, ltd. have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,,co-Syndication Agent,0,3,0.0,0.8421052631578947,0.0,1
1581,47,"what role does bank of america, n.a. have in the agreement which is not the role of wells fargo bank, national association",co syndication agents,2,1,,Lender,0,3,0.0,0.8571428571428571,0.0,1
1582,47,"what role does wells fargo bank, national association have in the agreement which is not the role of deutsche bank ag new york branch",administrative agent,2,1,,Administrative Agent and Swingline Lender,0,3,0.5714285714285715,0.5121951219512195,0.5023287782256719,4
1756,51,"who is the treasurer and vice president, finance of calpine corporation",zamir rauf,2,1,,Stacey Peterson,0,3,0.0,0.8,0.0,1
1757,51,"who is the vice president of the company associated with 1585 broadway new york, ny 10036",cody gunsch,3,0,,Cody Gunsch,0,3,1.0,0.0,1.0000000000000002,5
1758,51,"who is the vice president, finance of the company associated with 717 texas avenue suite 1000 houston, tx 77002",zamir rauf,3,0,,Zamir Rauf,0,3,1.0,0.0,1.0000000000000002,5
1759,51,"who is the treasurer of the company associated with 717 texas avenue suite 1000 houston, tx 77002",zamir rauf,3,0,,Stacey Peterson,0,3,0.0,0.8,0.0,1
1760,51,"who is the vp of the company associated with global trust services 350 california st., 11th floor san francisco, ca 94014",sonia flores,3,0,,Sonia Flores,0,3,1.0,0.0,1.0000000000000002,5
1767,51,who is the vice president of the company which is the lender in the agreement,cody gunsch,2,1,,Cody Gunsch,0,3,1.0,0.0,1.0000000000000002,5
1780,45,"who is the chief financial officer of the company associated with 150 third avenue southnashville, tennessee 37201",harold r. carpenter,3,0,,Harold R. Carpenter,0,3,1.0,0.0,1.0000000000000002,5
1781,45,"who is the client services representative of the company associated with 5065 wooster road, cn oh l2cbcincinnati, ohio 45226 2326",cynthia m. olson,3,0,,Cynthia M. Olson,0,3,1.0,0.0,1.0000000000000002,5
1782,45,"who is the portfolio manager of the company associated with 5065 wooster road, cn oh l2cbcincinnati, ohio 45226 2326",eric niedbalski,3,0,,Eric Niedbalski,0,3,1.0,0.0,1.0000000000000002,5
1783,45,"who is the senior vice president of the company associated with 5065 wooster road, cn oh l2cbcincinnati, ohio 45226 2326",mark r. cousineau,3,0,,Not found,0,3,0.0,0.75,0.0,1
1784,45,"who is the client services representative of the company associated with one u.s. bank plazast. louis, missouri 63101",cynthia m. olson,3,0,,Cynthia M. Olson,0,3,1.0,0.0,1.0000000000000002,5
1785,45,"who is the portfolio manager of the company associated with one u.s. bank plazast. louis, missouri 63101",eric niedbalski,3,0,,Eric Niedbalski,0,3,1.0,0.0,1.0000000000000002,5
1786,45,"who is the senior vice president of the company associated with one u.s. bank plazast. louis, missouri 63101",mark r. cousineau,3,0,,Mark R. Cousineau,0,3,1.0,0.0,1.0000000000000002,5
1787,45,who is the client services representative of the company where mark r. cousineau is employed,cynthia m. olson,3,0,,Cynthia M. Olson,0,3,1.0,0.0,1.0000000000000002,5
1788,45,who is the portfolio manager of the company where mark r. cousineau is employed,eric niedbalski,3,0,,Eric Niedbalski,0,3,1.0,0.0,1.0000000000000002,5
1789,45,who is the client services representative of the company where eric niedbalski is employed,cynthia m. olson,3,0,,Cynthia M. Olson,0,3,1.0,0.0,1.0000000000000002,5
1790,45,who is the senior vice president of the company where eric niedbalski is employed,mark r. cousineau,3,0,,Mark R. Cousineau,0,3,1.0,0.0,1.0000000000000002,5
1791,45,"who is the portfolio manager of the company where cynthia m. olson, is employed",eric niedbalski,3,0,,Eric Niedbalski,0,3,1.0,0.0,1.0000000000000002,5
1792,45,"who is the senior vice president of the company where cynthia m. olson, is employed",mark r. cousineau,3,0,,Mark R. Cousineau,0,3,1.0,0.0,1.0000000000000002,5
1793,45,who is the chief financial officer of the company which is the borrower in the agreement,harold r. carpenter,2,1,,Harold R. Carpenter,0,3,1.0,0.0,1.0000000000000002,5
2532,60,"what roles do both bank of montreal and bofa securities, inc. have in the agreement","arranger, bookrunner, book manager",1,1,,Joint Lead Arrangers and Joint Bookrunners,1,3,0.0,0.6428571428571429,0.0,2
2533,60,"what roles do both bank of montreal and citibank, n.a. have in the agreement","arranger, bookrunner, book manager",1,1,,"CITIBANK, N.A., as Administrative Agent and BANK OF MONTREAL as Syndication Agent, Documentation Agents, Joint Lead Arrangers and Joint Bookrunners.",1,3,0.0,0.8439716312056738,0.0,1
2536,60,"what roles do both bank of montreal and jpmorgan chase bank, n.a. have in the agreement","arranger, bookrunner, book manager",1,1,,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",1,3,0.0,0.5873015873015873,0.0,2
2537,60,"what roles do both bank of montreal and mufg bank, ltd. have in the agreement","arranger, bookrunner, book manager",1,1,,"MUFG BANK, LTD., as Syndication Agent CITIBANK, N.A., MUFG BANK, LTD.,BOFA SECURITIES, INC.,BANK OF MONTREAL,THE BANK OF NOVA SCOTIA,CAPITAL ONE, NATIONAL ASSOCIATION,JPMORGAN CHASE BANK, N.A.,MIZUHO BANK, LTD.,PNC CAPITAL MARKETS LLC,U.S. BANK NATIONAL ASSOCIATIONandWELLS FARGO SECURITIES, LLC,as Joint Lead Arrangers and Joint BookrunnersBANK OF AMERICA, N.A.,BANK OF MONTREAL,THE BANK OF NOVA SCOTIA,CAPITAL ONE, NATIONAL ASSOCIATION,JPMORGAN CHASE BANK, N.A.,MIZUHO BANK, LTD.,PNC BANK, NATIONAL ASSOCIATION,U.S. BANK NATIONAL ASSOCIATIONandWELLS FARGO BANK, NATIONAL ASSOCIATION,as Documentation Agents",1,3,0.0,0.9444444444444444,0.0,1
2539,60,what roles do both bank of montreal and pnc capital markets llc have in the agreement,"bookrunner, book manager, lead arranger",1,1,,as Joint Lead Arrangers and Joint Bookrunners,1,3,0.1818181818181818,0.7555555555555555,0.08176804146599938,3
2541,60,what roles do both bank of montreal and u.s. bank national association have in the agreement,"agent, arranger, bookrunner, book manager",1,1,,"Bank of Montreal, as Documentation Agent, and U.S. Bank National Association, as Documentation Agent and Joint Lead Arrangers and Joint Bookrunners.",1,3,0.10526315789473682,0.823943661971831,0.08059230666753729,3
2543,60,what roles do both bank of montreal and wells fargo securities llc have in the agreement,"arranger, bookrunner, book manager",1,1,,Joint Lead Arrangers and Joint Bookrunners and Documentation Agents,1,3,0.0,0.5970149253731343,0.0,1
2546,60,"what roles do both bank of montreal and mizuho bank, ltd. have in the agreement","agent, arranger, bookrunner",1,1,,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",1,3,0.0,0.6507936507936508,0.0,3
2547,60,what roles do both bank of montreal and the bank of nova scotia have in the agreement,"agent, arranger, bookrunner, book manager",1,1,,"as Joint Lead Arrangers and Joint Bookrunners, and as Documentation Agents",1,3,0.0,0.5753424657534246,0.0,3
2548,60,"what roles do both bank of montreal and capital one, national association have in the agreement","agent, arranger, bookrunner, book manager",1,1,,"Syndication Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",1,3,0.14285714285714285,0.6049382716049383,0.07030492086459503,2
2549,60,"what roles do both bofa securities, inc. and citibank, n.a. have in the agreement","arranger, bookrunner, book manager",1,1,,"CITIBANK, N.A., as Administrative Agent and Joint Lead Arrangers and Joint Bookrunners; BOFA SECURITIES, INC., as Joint Lead Arrangers and Joint Bookrunners",1,3,0.0,0.8053691275167785,0.0,1
2550,60,"what roles do both bofa securities, inc. and mufg bank, ltd. have in the agreement","arranger, bookrunner, book manager",1,1,,"MUFG BANK, LTD., as Syndication Agent CITIBANK, N.A., MUFG BANK, LTD.,BOFA SECURITIES, INC., as Joint Lead Arrangers and Joint Bookrunners",1,3,0.0,0.84,0.0,1
2551,60,"what roles do both bofa securities, inc. and pnc capital markets llc have in the agreement","bookrunner, book manager, lead arranger",1,1,,joint lead arrangers and joint bookrunners,1,3,0.20000000000000004,0.7857142857142857,0.08704446792504217,4
2552,60,"what roles do both bofa securities, inc. and u.s. bank national association have in the agreement","arranger, bookrunner, book manager",1,1,,Joint Lead Arrangers and Joint Bookrunners and Documentation Agents,1,3,0.0,0.5970149253731343,0.0,1
2553,60,"what roles do both bofa securities, inc. and wells fargo securities llc have in the agreement","arranger, bookrunner, book manager",1,1,,Joint Lead Arrangers and Joint Bookrunners,1,3,0.0,0.6428571428571429,0.0,2
2554,60,"what roles do both bofa securities, inc. and mizuho bank, ltd. have in the agreement","arranger, bookrunner",1,1,,joint lead arrangers and joint bookrunners and as Documentation Agents,1,3,0.0,0.7285714285714285,0.0,4
2555,60,"what roles do both bofa securities, inc. and the bank of nova scotia have in the agreement","arranger, bookrunner, book manager",1,1,,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",1,3,0.0,0.5873015873015873,0.0,3
2556,60,"what roles do both bofa securities, inc. and capital one, national association have in the agreement","arranger, bookrunner, book manager",1,1,,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",1,3,0.0,0.5873015873015873,0.0,2
2557,60,"what roles do both citibank, n.a. and jpmorgan chase bank, n.a. have in the agreement","arranger, bookrunner, book manager",1,1,,"CITIBANK, N.A. is the Administrative Agent, Joint Lead Arranger and Joint Bookrunner. JPMORGAN CHASE BANK, N.A. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",1,3,0.2,0.8208092485549133,0.16171378066252903,1
2558,60,"what roles do both citibank, n.a. and mufg bank, ltd. have in the agreement","arranger, bookrunner, book manager",1,1,,"CITIBANK, N.A., as Administrative Agent and MUFG BANK, LTD., as Syndication Agent",1,3,0.0,0.7972972972972973,0.0,1
2559,60,"what roles do both citibank, n.a. and pnc capital markets llc have in the agreement","bookrunner, book manager, lead arranger",1,1,,"Citibank, N.A. is the Administrative Agent and Joint Lead Arranger and Joint Bookrunner, while PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner.",1,3,0.2727272727272727,0.8125,0.24118511694726677,2
2560,60,"what roles do both citibank, n.a. and u.s. bank national association have in the agreement","arranger, bookrunner, book manager",1,1,,"CITIBANK, N.A. is the Administrative Agent, Joint Lead Arranger and Joint Bookrunner. U.S. BANK NATIONAL ASSOCIATION is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent.",1,3,0.19047619047619047,0.8228571428571428,0.17382411664330402,3
2561,60,"what roles do both citibank, n.a. and wells fargo securities llc have in the agreement","arranger, bookrunner, book manager",1,1,,"CITIBANK, N.A. is the Administrative Agent, and both CITIBANK, N.A. and WELLS FARGO SECURITIES, LLC are Joint Lead Arrangers and Joint Bookrunners.",1,3,0.0,0.8478260869565217,0.0,1
2562,60,"what roles do both citibank, n.a. and mizuho bank, ltd. have in the agreement","arranger, bookrunner",1,1,,"CITIBANK, N.A. is the Administrative Agent, and Mizuho Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",1,3,0.2222222222222222,0.8527131782945736,0.18068688270171662,1
2563,60,"what roles do both citibank, n.a. and the bank of nova scotia have in the agreement","arranger, bookrunner, book manager",1,1,,"CITIBANK, N.A. is the Administrative Agent, and The BANK OF NOVA SCOTIA is a Documentation Agent.",1,3,0.0,0.8043478260869565,0.0,1
2564,60,"what roles do both citibank, n.a. and capital one, national association have in the agreement","arranger, bookrunner, book manager",1,1,,"CITIBANK, N.A. is the Administrative Agent, and CAPITAL ONE, NATIONAL ASSOCIATION is a Documentation Agent and Joint Lead Arrangers and Joint Bookrunners.",1,3,0.0,0.8648648648648649,0.0,1
2584,60,"what roles do both jpmorgan chase bank, n.a. and mufg bank, ltd. have in the agreement","arranger, bookrunner, book manager",1,1,,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger, Joint Bookrunner, and Documentation Agent. MUFG Bank, Ltd. is a Syndication Agent, Joint Lead Arranger, and Joint Bookrunner.",1,3,0.2,0.8192771084337349,0.17008953933315354,2
2585,60,"what roles do both jpmorgan chase bank, n.a. and pnc capital markets llc have in the agreement","bookrunner, book manager, lead arranger",1,1,,Joint Lead Arrangers and Joint Bookrunners,1,3,0.20000000000000004,0.7857142857142857,0.08704446792504217,3
2586,60,"what roles do both jpmorgan chase bank, n.a. and u.s. bank national association have in the agreement","arranger, bookrunner, book manager",1,1,,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",1,3,0.0,0.5873015873015873,0.0,2
2587,60,"what roles do both jpmorgan chase bank, n.a. and wells fargo securities llc have in the agreement","arranger, bookrunner, book manager",1,1,,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",1,3,0.0,0.5873015873015873,0.0,3
2588,60,"what roles do both jpmorgan chase bank, n.a. and mizuho bank, ltd. have in the agreement","arranger, bookrunner",1,1,,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",1,3,0.0,0.6984126984126984,0.0,4
2589,60,"what roles do both jpmorgan chase bank, n.a. and the bank of nova scotia have in the agreement","arranger, bookrunner, book manager",1,1,,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",1,3,0.0,0.5873015873015873,0.0,2
2590,60,"what roles do both jpmorgan chase bank, n.a. and capital one, national association have in the agreement","arranger, bookrunner, book manager",1,1,,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",1,3,0.0,0.5873015873015873,0.0,2
2591,60,"what roles do both mufg bank, ltd. and pnc capital markets llc have in the agreement","bookrunner, book manager, lead arranger",1,1,,Syndication Agent and Joint Lead Arrangers and Joint Bookrunners,1,3,0.16666666666666666,0.734375,0.06743557494279505,2
2592,60,"what roles do both mufg bank, ltd. and u.s. bank national association have in the agreement","arranger, bookrunner, book manager",1,1,,"MUFG Bank, Ltd. is the Syndication Agent and a Joint Lead Arranger and Joint Bookrunner. U.S. Bank National Association is a Documentation Agent and a Joint Lead Arranger and Joint Bookrunner.",1,3,0.19047619047619047,0.8333333333333334,0.15055696960204948,1
2593,60,"what roles do both mufg bank, ltd. and wells fargo securities llc have in the agreement","arranger, bookrunner, book manager",1,1,,"MUFG Bank, Ltd. is the Syndication Agent and a Joint Lead Arranger and Joint Bookrunner. Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner.",1,3,0.19047619047619047,0.8227848101265823,0.17008953933315357,1
2594,60,"what roles do both mufg bank, ltd. and mizuho bank, ltd. have in the agreement","arranger, bookrunner",1,1,,"MUFG Bank, Ltd. is the Syndication Agent and a Joint Lead Arranger and Joint Bookrunner. Mizuho Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and a Documentation Agent.",1,3,0.23529411764705882,0.8901734104046243,0.2575622810004024,3
2595,60,"what roles do both mufg bank, ltd. and the bank of nova scotia have in the agreement","arranger, bookrunner, book manager",1,1,,"MUFG BANK, LTD. as Syndication Agent and THE BANK OF NOVA SCOTIA, as Documentation Agents",1,3,0.0,0.7906976744186046,0.0,1
2596,60,"what roles do both mufg bank, ltd. and capital one, national association have in the agreement","arranger, bookrunner, book manager",1,1,,"MUFG BANK, LTD. as Syndication Agent and Capital One, National Association as Joint Lead Arrangers and Joint Bookrunners and as Documentation Agents.",1,3,0.0,0.8137931034482758,0.0,1
2605,60,what roles do both pnc capital markets llc and u.s. bank national association have in the agreement,"bookrunner, book manager, lead arranger",1,1,,Joint Lead Arrangers and Joint Bookrunners and Documentation Agents,1,3,0.16666666666666666,0.746268656716418,0.06743557494279505,3
2606,60,what roles do both pnc capital markets llc and wells fargo securities llc have in the agreement,"bookrunner, book manager, lead arranger",1,1,,Joint Lead Arrangers and Joint Bookrunners,1,3,0.20000000000000004,0.7857142857142857,0.08704446792504217,4
2607,60,what roles do both pnc capital markets llc and the bank of nova scotia have in the agreement,"bookrunner, book manager, lead arranger",1,1,,Joint Lead Arrangers and Joint Bookrunners and Documentation Agents,1,3,0.16666666666666666,0.746268656716418,0.06743557494279505,3
2608,60,"what roles do both pnc capital markets llc and capital one, national association have in the agreement","bookrunner, book manager, lead arranger",1,1,,Joint Lead Arrangers and Joint Bookrunners and Documentation Agents,1,3,0.16666666666666666,0.746268656716418,0.06743557494279505,3
