Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response,sum_values,f1_score,edit_distance,cosine_similarity,llm_as_a_judge
369,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Joint Lead Arrangers and Joint Bookrunners, Documentation Agents, and Lenders, which are not held by Regions Bank. Citibank, N.A. also serves as the Administrative Agent and MUFG BANK, LTD. as Syndication Agent. Regions Bank is listed as a Senior Managing Agent.",5,0.049999999999999996,0.8844884488448845,0.02415106569001306,1
370,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. are Joint Lead Arrangers and Joint Bookrunners, Documentation Agents, and Lenders. Citibank, N.A. is also the Administrative Agent. Mizuho Bank, Ltd. shares the roles of Joint Lead Arrangers and Joint Bookrunners, Documentation Agents, and Lenders, but not Administrative Agent.",5,0.06666666666666667,0.8791946308724832,0.04745348698228578,1
371,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.16666666666666666,0.746031746031746,0.07734781234369076,3
372,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Documentation Agents, Joint Lead Arrangers and Joint Bookrunners",5,0.2,0.6031746031746031,0.1636830616936349,3
373,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,Documentation Agents,5,0.0,0.7837837837837838,0.0,1
374,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Documentation Agents, Joint Lead Arrangers and Joint Bookrunners",5,0.16666666666666666,0.7142857142857143,0.07734781234369076,2
375,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,Documentation Agents,5,0.0,0.7837837837837838,0.0,1
376,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the roles of Documentation Agents, Joint Lead Arrangers and Joint Bookrunners, which are not held by Regions Bank.",5,0.07407407407407407,0.8012422360248447,0.0384314644508115,1
377,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Documentation Agents,5,0.0,0.7837837837837838,0.0,1
378,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"MUFG BANK, LTD. is a Syndication Agent and Joint Lead Arranger and Joint Bookrunner, while Bank of Montreal is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent. PNC BANK, NATIONAL ASSOCIATION is only a Documentation Agent.",5,0.24,0.8675213675213675,0.18209525214079858,1
379,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"MUFG BANK, LTD. as Syndication Agent CITIBANK, N.A., MUFG BANK, LTD.,BOFA SECURITIES, INC.,BANK OF MONTREAL,THE BANK OF NOVA SCOTIA,CAPITAL ONE, NATIONAL ASSOCIATION,JPMORGAN CHASE BANK, N.A.,MIZUHO BANK, LTD.,PNC CAPITAL MARKETS LLC,U.S. BANK NATIONAL ASSOCIATIONandWELLS FARGO SECURITIES, LLC,as Joint Lead Arrangers and Joint BookrunnersBANK OF AMERICA, N.A.,BANK OF MONTREAL,THE BANK OF NOVA SCOTIA,CAPITAL ONE, NATIONAL ASSOCIATION,JPMORGAN CHASE BANK, N.A.,MIZUHO BANK, LTD.,PNC BANK, NATIONAL ASSOCIATION,U.S. BANK NATIONAL ASSOCIATIONandWELLS FARGO BANK, NATIONAL ASSOCIATION,as Documentation Agents",5,0.048780487804878044,0.9480286738351255,0.030240624095848666,5
380,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"MUFG BANK, LTD. is a Syndication Agent. Bank of Montreal is a Documentation Agent. TD Bank, N.A. is a Senior Managing Agent.",5,0.0,0.7844827586206896,0.0,1
381,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"MUFG Bank, Ltd. is a Syndication Agent and Joint Lead Arranger and Joint Bookrunner. Bank of Montreal is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent. Wells Fargo Bank, National Association is a Documentation Agent.",5,0.25,0.8614718614718615,0.18325769880311263,1
382,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"MUFG Bank, Ltd. is a Syndication Agent, a role not held by JPMorgan Chase Bank, N.A. Both Bank of Montreal and MUFG Bank, Ltd. are Documentation Agents, a role also held by JPMorgan Chase Bank, N.A. Both Bank of Montreal and MUFG Bank, Ltd. are Joint Lead Arrangers and Joint Bookrunners, roles also held by JPMorgan Chase Bank, N.A.",5,0.0625,0.8888888888888888,0.018104851153512905,1
383,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"MUFG BANK, LTD. is a Syndication Agent, and BANK OF MONTREAL is a Documentation Agent. Regions Bank does not hold either of these roles. MUFG BANK, LTD. and BANK OF MONTREAL are also Joint Lead Arrangers and Joint Bookrunners. Regions Bank does not hold this role.",5,0.06451612903225806,0.8666666666666667,0.023217391873711322,1
384,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"MUFG Bank, Ltd. is a Syndication Agent. Bank of Montreal is a Documentation Agent. Mizuho Bank, Ltd. is not either.",5,0.0,0.7962962962962963,0.0,1
385,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.16666666666666666,0.746031746031746,0.07734781234369076,3
386,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.16666666666666666,0.746031746031746,0.07734781234369076,3
387,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Syndication Agent, Documentation Agents / Joint Lead Arrangers and Joint Bookrunners",5,0.13333333333333333,0.7228915662650602,0.07030492086459504,2
388,60,what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal: Joint Lead Arrangers and Joint Bookrunners, Documentation Agents
PNC Capital Markets LLC: Joint Lead Arrangers and Joint Bookrunners",5,0.10526315789473682,0.7651006711409396,0.07635037718028541,1
389,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Documentation Agents, Joint Lead Arrangers and Joint Bookrunners",5,0.16666666666666666,0.7142857142857143,0.07734781234369076,2
390,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal: Documentation Agent, Joint Lead Arranger and Joint Bookrunner
U.S. Bank National Association: Documentation Agent, Joint Lead Arranger and Joint Bookrunner
Wells Fargo Bank, National Association: Documentation Agent",5,0.3,0.8464912280701754,0.19920474356612816,1
391,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,Documentation Agents,5,0.0,0.7837837837837838,0.0,1
392,60,what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal: Joint Lead Arrangers and Joint Bookrunners, Documentation Agents
U.S. Bank National Association: Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.1111111111111111,0.8057142857142857,0.06955337648861398,1
393,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal: Documentation Agent
U.S. Bank National Association: Documentation Agent
Mizuho Bank, Ltd.: Joint Lead Arrangers and Joint Bookrunners, Documentation Agents
Not found",5,0.08695652173913045,0.8146067415730337,0.03794194954394161,3
394,60,"what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Documentation Agents, Joint Lead Arrangers and Joint Bookrunners",5,0.16666666666666666,0.7142857142857143,0.07734781234369076,2
395,60,what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Wells Fargo Securities LLC share the roles of Joint Lead Arrangers and Joint Bookrunners, and Documentation Agents, which are not held by Regions Bank.",5,0.07142857142857142,0.834319526627219,0.0379419495439416,1
396,60,"what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Documentation Agents, Joint Lead Arrangers and Joint Bookrunners",5,0.16666666666666666,0.7142857142857143,0.07734781234369076,2
397,60,"what are the roles and subroles that bofa securities, inc. and citibank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Citibank, N.A. is the Administrative Agent, MUFG BANK, LTD., as Syndication Agent, and Joint Lead Arrangers and Joint Bookrunners. BofA Securities, Inc. is Joint Lead Arrangers and Joint Bookrunners. PNC Capital Markets LLC is Joint Lead Arrangers and Joint Bookrunners. Therefore, Citibank, N.A. has the additional role of Administrative Agent and MUFG BANK, LTD., as Syndication Agent, which are not held by PNC Capital Markets LLC.",5,0.05555555555555555,0.9296116504854369,0.11492365020229774,3
398,60,"what are the roles and subroles that bofa securities, inc. and citibank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Administrative Agent",5,0.16666666666666666,0.746031746031746,0.07734781234369076,3
399,60,"what are the roles and subroles that bofa securities, inc. and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"BofA Securities, Inc. and JPMorgan Chase Bank, N.A. are Joint Lead Arrangers and Joint Bookrunners, Documentation Agents, while PNC Capital Markets LLC is only Joint Lead Arranger and Joint Bookrunner.",5,0.2222222222222222,0.8497409326424871,0.25411693482721776,4
400,60,"what are the roles and subroles that bofa securities, inc. and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Documentation Agents,5,0.0,0.7837837837837838,0.0,1
401,60,"what are the roles and subroles that bofa securities, inc. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"MUFG BANK, LTD., as Syndication Agent CITIBANK, N.A., MUFG BANK, LTD.,BOFA SECURITIES, INC.,BANK OF MONTREAL,THE BANK OF NOVA SCOTIA,CAPITAL ONE, NATIONAL ASSOCIATION,JPMORGAN CHASE BANK, N.A.,MIZUHO BANK, LTD.,PNC CAPITAL MARKETS LLC,U.S. BANK NATIONAL ASSOCIATIONandWELLS FARGO SECURITIES, LLC,as Joint Lead Arrangers and Joint Bookrunners",5,0.05714285714285714,0.907051282051282,0.05590012484522907,4
402,60,"what are the roles and subroles that bofa securities, inc. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Syndication Agent and Joint Lead Arrangers and Joint Bookrunners,5,0.16666666666666666,0.734375,0.06743557494279505,2
403,60,"what are the roles and subroles that bofa securities, inc. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Not found,5,0.0,0.8648648648648649,0.0,1
404,60,"what are the roles and subroles that bofa securities, inc. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.16666666666666666,0.746031746031746,0.07734781234369076,3
405,60,"what are the roles and subroles that bofa securities, inc. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.16666666666666666,0.746031746031746,0.07734781234369076,3
406,60,"what are the roles and subroles that citibank, n.a. and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Citibank, N.A. is the Administrative Agent, Joint Lead Arranger and Joint Bookrunner. JPMorgan Chase Bank, N.A. is a Joint Lead Arranger, Joint Bookrunner and Documentation Agent. PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner. Therefore, Citibank, N.A. is the Administrative Agent and JPMorgan Chase Bank, N.A. is a Documentation Agent, roles not held by PNC Capital Markets LLC.",5,0.21428571428571425,0.9242819843342036,0.2660358325709828,4
407,60,"what are the roles and subroles that citibank, n.a. and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Citibank, N.A. is Administrative Agent, while JPMorgan Chase Bank, N.A. is Documentation Agent. Mizuho Bank, Ltd. does not share these roles.",5,0.0,0.8153846153846154,0.0,1
408,60,"what are the roles and subroles that citibank, n.a. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Citibank, N.A. is the Administrative Agent, Joint Lead Arranger and Joint Bookrunner. MUFG Bank, Ltd. is the Syndication Agent, Joint Lead Arranger and Joint Bookrunner. PNC Capital Markets LLC is only a Joint Lead Arranger and Joint Bookrunner. Therefore, Citibank, N.A. is the Administrative Agent and MUFG Bank, Ltd. is the Syndication Agent, roles not held by PNC Capital Markets LLC.",5,0.20689655172413793,0.9216216216216216,0.26526434848383296,5
409,60,"what are the roles and subroles that citibank, n.a. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Citibank, N.A. is the Administrative Agent and MUFG Bank, LTD. is the Syndication Agent. Mizuho Bank, Ltd. is not the Administrative Agent or Syndication Agent.",5,0.0,0.8278145695364238,0.0,1
410,60,"what are the roles and subroles that citibank, n.a. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Citibank, N.A. is the Administrative Agent, while PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner. Mizuho Bank, Ltd. does not share these roles.",5,0.19999999999999998,0.8481012658227848,0.1516082807974488,1
411,60,"what are the roles and subroles that citibank, n.a. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Citibank, N.A. is the Administrative Agent and Joint Lead Arranger and Joint Bookrunner, while U.S. Bank National Association is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent. Mizuho Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent. Therefore, Citibank, N.A.'s role as Administrative Agent is not shared by Mizuho Bank, Ltd.",5,0.18750000000000003,0.9002770083102493,0.19102775046422188,1
412,60,"what are the roles and subroles that citibank, n.a. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Citibank, N.A. is the Administrative Agent, while Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner. Mizuho Bank, Ltd. does not share these roles.",5,0.19999999999999998,0.8509316770186336,0.1516082807974488,1
413,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"JPMORGAN CHASE BANK, N.A. and MUFG BANK, LTD. are Joint Lead Arrangers and Joint Bookrunners, Documentation Agents, and Syndication Agent, respectively, roles not held by PNC Capital Markets LLC.",5,0.07142857142857142,0.8648648648648649,0.08132847686405234,1
414,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"JPMorgan Chase Bank, N.A. and MUFG Bank, Ltd. are Joint Lead Arrangers and Joint Bookrunners, and Documentation Agents, which Mizuho Bank, Ltd. shares, but MUFG Bank, Ltd. is also the Syndication Agent, which JPMorgan Chase Bank, N.A. and Mizuho Bank, Ltd. do not share.",5,0.06451612903225806,0.8764940239043825,0.0225841068209624,1
415,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"PNC Capital Markets LLC: Joint Lead Arrangers and Joint Bookrunners.
JPMorgan Chase Bank, N.A.: Documentation Agents.
Mizuho Bank, Ltd. shares the role of Joint Lead Arrangers and Joint Bookrunners.",5,0.07692307692307693,0.8157894736842105,0.06811987058099585,4
416,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Documentation Agents, Joint Lead Arrangers and Joint Bookrunners",5,0.16666666666666666,0.7142857142857143,0.07734781234369076,2
417,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Documentation Agents, Joint Lead Arrangers and Joint Bookrunners",5,0.16666666666666666,0.7142857142857143,0.07734781234369076,2
418,60,"what are the roles and subroles that mufg bank, ltd. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Syndication Agent, Joint Lead Arrangers and Joint Bookrunners",5,0.16666666666666666,0.7333333333333333,0.07734781234369076,2
419,60,"what are the roles and subroles that mufg bank, ltd. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Syndication Agent and Joint Lead Arrangers and Joint Bookrunners,5,0.16666666666666666,0.734375,0.06743557494279505,2
420,60,"what are the roles and subroles that mufg bank, ltd. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Syndication Agent and Joint Lead Arrangers and Joint Bookrunners,5,0.16666666666666666,0.734375,0.06743557494279505,2
421,60,"what are the roles and subroles that u.s. bank national association and wells fargo securities llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",5,0.16666666666666666,0.746031746031746,0.07734781234369076,3
422,60,what are the roles and subroles that u.s. bank national association and wells fargo securities llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"U.S. Bank National Association is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent, roles that Regions Bank does not share. Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner, roles that Regions Bank does not share.",5,0.21428571428571427,0.8634538152610441,0.18444269576239564,1
423,60,"what are the roles and subroles that u.s. bank national association and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Documentation Agents, Joint Lead Arrangers and Joint Bookrunners",5,0.16666666666666666,0.7142857142857143,0.07734781234369076,2
