document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension
12,Who is the general counsel but not global treasurer of the company associated with 108 wilmot road deerfield il 60015?,marco pagni,3,2,0
12,Who is the general counsel but not senior managerglobal treasury of the company associated with 108 wilmot road deerfield il 60015?,marco pagni,3,2,0
12,Who is the general counsel but not vice president global treasury of the company associated with 108 wilmot road deerfield il 60015?,marco pagni,3,2,0
12,Who is the general counsel but not senior vice president of the company associated with 108 wilmot road deerfield il 60015?,marco pagni,3,2,0
12,Who is the executive vice president but not global treasurer of the company associated with 108 wilmot road deerfield il 60015?,marco pagni,3,2,0
12,Who is the executive vice president but not senior managerglobal treasury of the company associated with 108 wilmot road deerfield il 60015?,marco pagni,3,2,0
12,Who is the executive vice president but not vice president global treasury of the company associated with 108 wilmot road deerfield il 60015?,marco pagni,3,2,0
12,Who is the executive vice president but not senior vice president of the company associated with 108 wilmot road deerfield il 60015?,marco pagni,3,2,0
12,Who is the global chief administrative officer but not global treasurer of the company associated with 108 wilmot road deerfield il 60015?,marco pagni,3,2,0
12,Who is the global chief administrative officer but not senior managerglobal treasury of the company associated with 108 wilmot road deerfield il 60015?,marco pagni,3,2,0
12,Who is the global chief administrative officer but not vice president global treasury of the company associated with 108 wilmot road deerfield il 60015?,marco pagni,3,2,0
12,Who is the global chief administrative officer but not senior vice president of the company associated with 108 wilmot road deerfield il 60015?,marco pagni,3,2,0
113,Who is the managing director a and authorized representative but not chief executive officer of the company associated with one technology way indianapolis indiana 42268 usa?,sonja k mcclelland,3,2,0
113,Who is the manager but not chief executive officer of the company associated with one technology way indianapolis indiana 42268 usa?,sonja k mcclelland,3,2,0
113,Who is the secretary treasurer but not chief executive officer of the company associated with one technology way indianapolis indiana 42268 usa?,sonja k mcclelland,3,2,0
48,Who is the vice president us law but not treasurer of the company associated with 1100 louisiana suite 3300 houston tx 77002 5217?,chris kaitson,3,2,0
48,Who is the vice president law and assistant but not treasurer of the company associated with 1100 louisiana suite 3300 houston tx 77002 5217?,chris kaitson,3,2,0
48,Who is the corporate secretary but not treasurer of the company associated with 1100 louisiana suite 3300 houston tx 77002 5217?,chris kaitson,3,2,0
48,Who is the vice president us law but not treasurer of the company associated with c o enbridge inc 3000 425 1st calgary alberta canada?,chris kaitson,3,2,0
48,Who is the vice president law and assistant but not treasurer of the company associated with c o enbridge inc 3000 425 1st calgary alberta canada?,chris kaitson,3,2,0
48,Who is the corporate secretary but not treasurer of the company associated with c o enbridge inc 3000 425 1st calgary alberta canada?,chris kaitson,3,2,0
89,Who is the general counsel but not cfo of the company associated with 6625 west 78th street suite300 minneapolis mn 55439?,lee neumann,3,2,0
89,Who is the svp but not cfo of the company associated with 6625 west 78th street suite300 minneapolis mn 55439?,lee neumann,3,2,0
89,Who is the vp finance but not cfo of the company associated with 6625 west 78th street suite300 minneapolis mn 55439?,lee neumann,3,2,0
166,Who is the authorized signatory but not sr legal manager of the company associated with 3560 lenox road suite 2000 atlanta ga 30326?,chirag shah,3,2,0
166,Who is the attorney in fact but not sr legal manager of the company associated with 3560 lenox road suite 2000 atlanta ga 30326?,chirag shah,3,2,0
166,Who is the attorney but not sr legal manager of the company associated with 3560 lenox road suite 2000 atlanta ga 30326?,chirag shah,3,2,0
166,Who is the person authorized by virtue of power of attorney but not sr legal manager of the company associated with 3560 lenox road suite 2000 atlanta ga 30326?,chirag shah,3,2,0
165,Who is the general counsel but not vice president of the company associated with 222 merchandise mart plaza suite 1300 chicago il 60654?,colleen batcheler,3,2,0
165,Who is the general counsel but not treasurer of the company associated with 222 merchandise mart plaza suite 1300 chicago il 60654?,colleen batcheler,3,2,0
165,Who is the general counsel but not investor relations officer of the company associated with 222 merchandise mart plaza suite 1300 chicago il 60654?,colleen batcheler,3,2,0
165,Who is the corporate secretary but not vice president of the company associated with 222 merchandise mart plaza suite 1300 chicago il 60654?,colleen batcheler,3,2,0
165,Who is the corporate secretary but not treasurer of the company associated with 222 merchandise mart plaza suite 1300 chicago il 60654?,colleen batcheler,3,2,0
165,Who is the corporate secretary but not investor relations officer of the company associated with 222 merchandise mart plaza suite 1300 chicago il 60654?,colleen batcheler,3,2,0
165,Who is the vice president but not corporate secretary of the company associated with 222 merchandise mart plaza suite 1300 chicago il 60654?,johan nystedt,3,2,0
165,Who is the vice president but not general counsel of the company associated with 222 merchandise mart plaza suite 1300 chicago il 60654?,johan nystedt,3,2,0
165,Who is the investor relations officer but not corporate secretary of the company associated with 222 merchandise mart plaza suite 1300 chicago il 60654?,johan nystedt,3,2,0
165,Who is the investor relations officer but not general counsel of the company associated with 222 merchandise mart plaza suite 1300 chicago il 60654?,johan nystedt,3,2,0
165,Who is the treasurer but not corporate secretary of the company associated with 222 merchandise mart plaza suite 1300 chicago il 60654?,johan nystedt,3,2,0
165,Who is the treasurer but not general counsel of the company associated with 222 merchandise mart plaza suite 1300 chicago il 60654?,johan nystedt,3,2,0
97,Who is the vice president but not chief counsel hfs real estate of the company associated with 500 west monroe street chicago illinois 60661?,dague retzlaff,3,2,0
97,Who is the vice president but not managing director of the company associated with 500 west monroe street chicago illinois 60661?,dague retzlaff,3,2,0
97,Who is the authorized signatory but not chief counsel hfs real estate of the company associated with 500 west monroe street chicago illinois 60661?,dague retzlaff,3,2,0
97,Who is the authorized signatory but not managing director of the company associated with 500 west monroe street chicago illinois 60661?,dague retzlaff,3,2,0
142,Who is the vice president law but not vice president finance of the company associated with 450 1st street sw?,christine r johnston,3,2,0
142,Who is the vice president law but not treasurer of the company associated with 450 1st street sw?,christine r johnston,3,2,0
142,Who is the corporate secretary but not vice president finance of the company associated with 450 1st street sw?,christine r johnston,3,2,0
142,Who is the corporate secretary but not treasurer of the company associated with 450 1st street sw?,christine r johnston,3,2,0
142,Who is the vice president finance but not vice president law of the company associated with 450 1st street sw?,joel e hunter,3,2,0
142,Who is the vice president finance but not corporate secretary of the company associated with 450 1st street sw?,joel e hunter,3,2,0
142,Who is the treasurer but not vice president law of the company associated with 450 1st street sw?,joel e hunter,3,2,0
142,Who is the treasurer but not corporate secretary of the company associated with 450 1st street sw?,joel e hunter,3,2,0
142,Who is the principal financial officer but not corporate secretary of the company associated with 700 louisiana street suite 700?,nathaniel a brown,3,2,0
142,Who is the controller but not corporate secretary of the company associated with 700 louisiana street suite 700?,nathaniel a brown,3,2,0
84,Who is the senior vice president but not chairman of the board of the company associated with 4500 dorr street toledo ohio 43615 4040?,michael a crabtree,3,2,0
84,Who is the senior vice president but not chief executive officer of the company associated with 4500 dorr street toledo ohio 43615 4040?,michael a crabtree,3,2,0
84,Who is the treasurer but not chairman of the board of the company associated with 4500 dorr street toledo ohio 43615 4040?,michael a crabtree,3,2,0
84,Who is the treasurer but not chief executive officer of the company associated with 4500 dorr street toledo ohio 43615 4040?,michael a crabtree,3,2,0
84,Who is the chief executive officer but not senior vice president of the company associated with 4500 dorr street toledo ohio 43615 4040?,mrgeorgel chapman,3,2,0
84,Who is the chief executive officer but not treasurer of the company associated with 4500 dorr street toledo ohio 43615 4040?,mrgeorgel chapman,3,2,0
84,Who is the chairman of the board but not senior vice president of the company associated with 4500 dorr street toledo ohio 43615 4040?,mrgeorgel chapman,3,2,0
84,Who is the chairman of the board but not treasurer of the company associated with 4500 dorr street toledo ohio 43615 4040?,mrgeorgel chapman,3,2,0
52,Who is the vice president of tax but not executive vice president of the company associated with 1221 broadway oakland california 94612?,charles r conradi,3,2,0
52,Who is the treasurer but not executive vice president of the company associated with 1221 broadway oakland california 94612?,charles r conradi,3,2,0
35,Who is the senior vice president but not general counsel of the company associated with 1185 avenue of the americas new york new york 10036?,john p rielly,3,2,0
35,Who is the chief financial officer but not general counsel of the company associated with 1185 avenue of the americas new york new york 10036?,john p rielly,3,2,0
35,Who is the general counsel but not chief financial officer of the company associated with 1185 avenue of the americas new york new york 10036?,timothy b goodell,3,2,0
35,Who is the senior vice president but not chief financial officer of the company associated with 1185 avenue of the americas new york new york 10036?,timothy b goodell,3,2,0
34,Who is the executive vice president but not general counsel of the company associated with 27175 energy way novi mi 48377?,cameron m bready,3,2,0
34,Who is the executive vice president but not vice president of the company associated with 27175 energy way novi mi 48377?,cameron m bready,3,2,0
34,Who is the executive vice president but not secretary of the company associated with 27175 energy way novi mi 48377?,cameron m bready,3,2,0
34,Who is the executive vice president but not vice president finance and treasurer of the company associated with 27175 energy way novi mi 48377?,cameron m bready,3,2,0
34,Who is the chief financial officer but not general counsel of the company associated with 27175 energy way novi mi 48377?,cameron m bready,3,2,0
34,Who is the chief financial officer but not vice president of the company associated with 27175 energy way novi mi 48377?,cameron m bready,3,2,0
34,Who is the chief financial officer but not secretary of the company associated with 27175 energy way novi mi 48377?,cameron m bready,3,2,0
34,Who is the chief financial officer but not vice president finance and treasurer of the company associated with 27175 energy way novi mi 48377?,cameron m bready,3,2,0
34,Who is the general counsel but not executive vice president of the company associated with 27175 energy way novi mi 48377?,wendy a mcintyre,3,2,0
34,Who is the general counsel but not chief financial officer of the company associated with 27175 energy way novi mi 48377?,wendy a mcintyre,3,2,0
34,Who is the general counsel but not vice president finance and treasurer of the company associated with 27175 energy way novi mi 48377?,wendy a mcintyre,3,2,0
34,Who is the vice president but not executive vice president of the company associated with 27175 energy way novi mi 48377?,wendy a mcintyre,3,2,0
34,Who is the vice president but not chief financial officer of the company associated with 27175 energy way novi mi 48377?,wendy a mcintyre,3,2,0
34,Who is the vice president but not vice president finance and treasurer of the company associated with 27175 energy way novi mi 48377?,wendy a mcintyre,3,2,0
34,Who is the secretary but not executive vice president of the company associated with 27175 energy way novi mi 48377?,wendy a mcintyre,3,2,0
34,Who is the secretary but not chief financial officer of the company associated with 27175 energy way novi mi 48377?,wendy a mcintyre,3,2,0
34,Who is the secretary but not vice president finance and treasurer of the company associated with 27175 energy way novi mi 48377?,wendy a mcintyre,3,2,0
