Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response,sum_values
1213,9,who is the chief financial officer and senior vice president of middletown cogeneration company llc,mark e. newman,2,1,0,Not found,3
1214,9,who is the chief financial officer and treasurer of middletown cogeneration company llc,mark e. newman,2,1,0,Mark E. Newman,3
1215,9,who is the senior vice president and treasurer of middletown cogeneration company llc,mark e. newman,2,1,0,Not found,3
1217,9,"who is the chief financial officer and treasurer of suncoke energy partners, l.p.",mark e. newman,2,1,0,Not found,3
1219,9,"who is the treasurer of the company associated with 1011 warrenville road suite 600 lisle, il 60532",mark e. newman,3,0,0,Mark E. Newman,3
1220,9,"who is the chief financial officer of the company associated with 1011 warrenville road suite 600 lisle, il 60532",mark e. newman,3,0,0,Mark E. Newman,3
1221,9,"who is the treasurer of the company associated with 500 stanton christiana road, ops 2, floor 3 newark, delaware 19713 2107",mark e. newman,3,0,0,Not found,3
1222,9,"who is the chief financial officer of the company associated with 500 stanton christiana road, ops 2, floor 3 newark, delaware 19713 2107",mark e. newman,3,0,0,Not found,3
1223,9,who is the executive director of the company where ido yehuda is employed,peter predun,3,0,0,Peter Predun,3
1224,9,who is the chief financial officer of the company where eric searls is employed,mark e. newman,3,0,0,Not found,3
1225,9,who is the treasurer of the company where eric searls is employed,mark e. newman,3,0,0,Not found,3
1226,9,who is the chief financial officer of the company where denise r. cade is employed,mark e. newman,3,0,0,Mark E. Newman,3
1227,9,who is the treasurer of the company where denise r. cade is employed,mark e. newman,3,0,0,Mark E. Newman,3
1228,9,who is the chief financial officer of the company where jonathan m. phillips is employed,mark e. newman,3,0,0,Not found,3
1229,9,who is the treasurer of the company where jonathan m. phillips is employed,mark e. newman,3,0,0,Not found,3
1239,9,what role does barclays bank plc have in the agreement which is not the role of barclays bank plc,arrangers,2,1,0,"Joint Lead Arranger, Joint Bookrunner, Syndication Agent, Lender",3
1240,9,"what role does barclays bank plc have in the agreement which is not the role of jpmorgan chase bank, n.a.",arrangers,2,1,0,"Joint Lead Arranger, Joint Bookrunner, Lender",3
1252,65,who is the chief executive officer of the company which is the borrower in the agreement,mario c. kontomerkos,2,1,0,Mario C. Kontomerkos,3
1561,47,"who is the chief financial officer and treasurer of the company associated with 1040 spring streetsilver spring, maryland 20910",james edgemond,3,0,0,James Edgemond,3
1562,47,"who is the chief financial officer and treasurer of the company associated with 1735 connecticut avenue, n.w.washington, district of columbia 20009",james edgemond,3,0,0,Not found,3
1563,47,"who is the managing director of the company associated with 301 south college street, 14th floorcharlotte, nc 28202",kirk tesch,3,0,0,Not found,3
1564,47,"who is the managing director of the company associated with mac d1109 0191525 west w.t. harris blvd.charlotte, nc 28262",kirk tesch,3,0,0,Not found,3
1569,47,who is the chief financial officer and treasurer of the company which is the borrower in the agreement,james edgemond,2,1,0,James Edgemond,3
1570,47,"who is the managing director of the company which is the administrative agent, in the agreement",kirk tesch,2,1,0,Kirk Tesch,3
1572,47,"what role does merrill lynch, pierce, fenner smith incorporated, have in the agreement which is not the role of the bank of tokyo mitsubishi ufj, ltd.",lead arrangers,2,1,0,Joint Lead Arrangers and Joint Bookrunners,3
1573,47,"what role does merrill lynch, pierce, fenner smith incorporated, have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,0,Joint Lead Arrangers and Joint Bookrunners,3
1574,47,"what role does pnc capital markets llc, have in the agreement which is not the role of the bank of tokyo mitsubishi ufj, ltd.",lead arrangers,2,1,0,Joint Lead Arrangers and Joint Bookrunners,3
1575,47,"what role does pnc capital markets llc, have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,0,Joint Lead Arrangers and Joint Bookrunners,3
1576,47,"what role does wells fargo securities, llc, have in the agreement which is not the role of the bank of tokyo mitsubishi ufj, ltd.",lead arrangers,2,1,0,Joint Lead Arrangers and Joint Bookrunners,3
1577,47,"what role does wells fargo securities, llc, have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,0,Joint Lead Arrangers and Joint Bookrunners,3
1578,47,"what role does pnc bank, national association have in the agreement which is not the role of wells fargo bank, national association",co syndication agents,2,1,0,Lender,3
1579,47,"what role does the bank of tokyo mitsubishi ufj, ltd. have in the agreement which is not the role of bank of america, n.a.",bookrunners,2,1,0,Lender,3
1580,47,"what role does the bank of tokyo mitsubishi ufj, ltd. have in the agreement which is not the role of deutsche bank ag new york branch",bookrunners,2,1,0,Lender,3
1581,47,"what role does bank of america, n.a. have in the agreement which is not the role of wells fargo bank, national association",co syndication agents,2,1,0,Lender,3
1582,47,"what role does wells fargo bank, national association have in the agreement which is not the role of deutsche bank ag new york branch",administrative agent,2,1,0,"Administrative Agent, Swingline Lender and Lender",3
1756,51,"who is the treasurer and vice president, finance of calpine corporation",zamir rauf,2,1,0,Zamir Rauf,3
1757,51,"who is the vice president of the company associated with 1585 broadway new york, ny 10036",cody gunsch,3,0,0,Cody Gunsch,3
1758,51,"who is the vice president, finance of the company associated with 717 texas avenue suite 1000 houston, tx 77002",zamir rauf,3,0,0,Zamir Rauf,3
1759,51,"who is the treasurer of the company associated with 717 texas avenue suite 1000 houston, tx 77002",zamir rauf,3,0,0,Zamir Rauf,3
1760,51,"who is the vp of the company associated with global trust services 350 california st., 11th floor san francisco, ca 94014",sonia flores,3,0,0,Sonia N. Flores,3
1767,51,who is the vice president of the company which is the lender in the agreement,cody gunsch,2,1,0,Cody Gunsch,3
1780,45,"who is the chief financial officer of the company associated with 150 third avenue southnashville, tennessee 37201",harold r. carpenter,3,0,0,Harold R. Carpenter,3
1781,45,"who is the client services representative of the company associated with 5065 wooster road, cn oh l2cbcincinnati, ohio 45226 2326",cynthia m. olson,3,0,0,Cynthia M. Olson,3
1782,45,"who is the portfolio manager of the company associated with 5065 wooster road, cn oh l2cbcincinnati, ohio 45226 2326",eric niedbalski,3,0,0,Not found,3
1783,45,"who is the senior vice president of the company associated with 5065 wooster road, cn oh l2cbcincinnati, ohio 45226 2326",mark r. cousineau,3,0,0,Not found,3
1784,45,"who is the client services representative of the company associated with one u.s. bank plazast. louis, missouri 63101",cynthia m. olson,3,0,0,Cynthia M. Olson,3
1785,45,"who is the portfolio manager of the company associated with one u.s. bank plazast. louis, missouri 63101",eric niedbalski,3,0,0,Eric Niedbalski,3
1786,45,"who is the senior vice president of the company associated with one u.s. bank plazast. louis, missouri 63101",mark r. cousineau,3,0,0,Mark R. Cousineau,3
1787,45,who is the client services representative of the company where mark r. cousineau is employed,cynthia m. olson,3,0,0,Not found,3
1788,45,who is the portfolio manager of the company where mark r. cousineau is employed,eric niedbalski,3,0,0,Not found,3
1789,45,who is the client services representative of the company where eric niedbalski is employed,cynthia m. olson,3,0,0,Not found,3
1790,45,who is the senior vice president of the company where eric niedbalski is employed,mark r. cousineau,3,0,0,Mark R. Cousineau,3
1791,45,"who is the portfolio manager of the company where cynthia m. olson, is employed",eric niedbalski,3,0,0,Not found,3
1792,45,"who is the senior vice president of the company where cynthia m. olson, is employed",mark r. cousineau,3,0,0,Not found,3
1793,45,who is the chief financial officer of the company which is the borrower in the agreement,harold r. carpenter,2,1,0,Harold R. Carpenter,3
2532,60,"what roles do both bank of montreal and bofa securities, inc. have in the agreement","arranger, bookrunner, book manager",1,1,1,Joint Lead Arrangers and Joint Bookrunners,3
2533,60,"what roles do both bank of montreal and citibank, n.a. have in the agreement","arranger, bookrunner, book manager",1,1,1,"Joint Lead Arrangers and Joint Bookrunners, Administrative Agent",3
2536,60,"what roles do both bank of montreal and jpmorgan chase bank, n.a. have in the agreement","arranger, bookrunner, book manager",1,1,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",3
2537,60,"what roles do both bank of montreal and mufg bank, ltd. have in the agreement","arranger, bookrunner, book manager",1,1,1,"Joint Lead Arrangers and Joint Bookrunners, Syndication Agent",3
2539,60,what roles do both bank of montreal and pnc capital markets llc have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,Joint Lead Arrangers and Joint Bookrunners,3
2541,60,what roles do both bank of montreal and u.s. bank national association have in the agreement,"agent, arranger, bookrunner, book manager",1,1,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",3
2543,60,what roles do both bank of montreal and wells fargo securities llc have in the agreement,"arranger, bookrunner, book manager",1,1,1,Joint Lead Arrangers and Joint Bookrunners,3
2546,60,"what roles do both bank of montreal and mizuho bank, ltd. have in the agreement","agent, arranger, bookrunner",1,1,1,Joint Lead Arrangers and Joint Bookrunners,3
2547,60,what roles do both bank of montreal and the bank of nova scotia have in the agreement,"agent, arranger, bookrunner, book manager",1,1,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",3
2548,60,"what roles do both bank of montreal and capital one, national association have in the agreement","agent, arranger, bookrunner, book manager",1,1,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",3
2549,60,"what roles do both bofa securities, inc. and citibank, n.a. have in the agreement","arranger, bookrunner, book manager",1,1,1,"Joint Lead Arrangers and Joint Bookrunners, Administrative Agent",3
2550,60,"what roles do both bofa securities, inc. and mufg bank, ltd. have in the agreement","arranger, bookrunner, book manager",1,1,1,"Joint Lead Arrangers and Joint Bookrunners, Syndication Agent",3
2551,60,"what roles do both bofa securities, inc. and pnc capital markets llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,Joint Lead Arrangers and Joint Bookrunners,3
2552,60,"what roles do both bofa securities, inc. and u.s. bank national association have in the agreement","arranger, bookrunner, book manager",1,1,1,"BofA Securities, Inc. and U.S. Bank National Association are Joint Lead Arrangers and Joint Bookrunners and Documentation Agents.",3
2553,60,"what roles do both bofa securities, inc. and wells fargo securities llc have in the agreement","arranger, bookrunner, book manager",1,1,1,"BofA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent, and Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner.",3
2554,60,"what roles do both bofa securities, inc. and mizuho bank, ltd. have in the agreement","arranger, bookrunner",1,1,1,"BofA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent, and Mizuho Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner.",3
2555,60,"what roles do both bofa securities, inc. and the bank of nova scotia have in the agreement","arranger, bookrunner, book manager",1,1,1,"BofA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent, and The Bank of Nova Scotia is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3
2556,60,"what roles do both bofa securities, inc. and capital one, national association have in the agreement","arranger, bookrunner, book manager",1,1,1,"BofA Securities, Inc. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent, and Capital One, National Association is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3
2557,60,"what roles do both citibank, n.a. and jpmorgan chase bank, n.a. have in the agreement","arranger, bookrunner, book manager",1,1,1,"Citibank, N.A. is the Administrative Agent and a Joint Lead Arranger and Joint Bookrunner, and JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3
2558,60,"what roles do both citibank, n.a. and mufg bank, ltd. have in the agreement","arranger, bookrunner, book manager",1,1,1,"Citibank, N.A. is the Administrative Agent and a Joint Lead Arranger and Joint Bookrunner, and MUFG Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and Syndication Agent.",3
2559,60,"what roles do both citibank, n.a. and pnc capital markets llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"Citibank, N.A. is the Administrative Agent and a Joint Lead Arranger and Joint Bookrunner, and PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner.",3
2560,60,"what roles do both citibank, n.a. and u.s. bank national association have in the agreement","arranger, bookrunner, book manager",1,1,1,"Citibank, N.A. is the Administrative Agent and a Joint Lead Arranger and Joint Bookrunner, and U.S. Bank National Association is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3
2561,60,"what roles do both citibank, n.a. and wells fargo securities llc have in the agreement","arranger, bookrunner, book manager",1,1,1,"Citibank, N.A. is the Administrative Agent and a Joint Lead Arranger and Joint Bookrunner, and Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner.",3
2562,60,"what roles do both citibank, n.a. and mizuho bank, ltd. have in the agreement","arranger, bookrunner",1,1,1,"Citibank, N.A. is the Administrative Agent and a Joint Lead Arranger and Joint Bookrunner, and Mizuho Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner.",3
2563,60,"what roles do both citibank, n.a. and the bank of nova scotia have in the agreement","arranger, bookrunner, book manager",1,1,1,"Citibank, N.A. is the Administrative Agent and a Joint Lead Arranger and Joint Bookrunner, and The Bank of Nova Scotia is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3
2564,60,"what roles do both citibank, n.a. and capital one, national association have in the agreement","arranger, bookrunner, book manager",1,1,1,"Citibank, N.A. is the Administrative Agent and a Joint Lead Arranger and Joint Bookrunner, and Capital One, National Association is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3
2584,60,"what roles do both jpmorgan chase bank, n.a. and mufg bank, ltd. have in the agreement","arranger, bookrunner, book manager",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent, and MUFG Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and Syndication Agent.",3
2585,60,"what roles do both jpmorgan chase bank, n.a. and pnc capital markets llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent, and PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner.",3
2586,60,"what roles do both jpmorgan chase bank, n.a. and u.s. bank national association have in the agreement","arranger, bookrunner, book manager",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent, and U.S. Bank National Association is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3
2587,60,"what roles do both jpmorgan chase bank, n.a. and wells fargo securities llc have in the agreement","arranger, bookrunner, book manager",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent, and Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner.",3
2588,60,"what roles do both jpmorgan chase bank, n.a. and mizuho bank, ltd. have in the agreement","arranger, bookrunner",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent, and Mizuho Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner.",3
2589,60,"what roles do both jpmorgan chase bank, n.a. and the bank of nova scotia have in the agreement","arranger, bookrunner, book manager",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent, and The Bank of Nova Scotia is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3
2590,60,"what roles do both jpmorgan chase bank, n.a. and capital one, national association have in the agreement","arranger, bookrunner, book manager",1,1,1,"JPMorgan Chase Bank, N.A. is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent, and Capital One, National Association is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3
2591,60,"what roles do both mufg bank, ltd. and pnc capital markets llc have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"MUFG Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and Syndication Agent, and PNC Capital Markets LLC is a Joint Lead Arranger and Joint Bookrunner.",3
2592,60,"what roles do both mufg bank, ltd. and u.s. bank national association have in the agreement","arranger, bookrunner, book manager",1,1,1,"MUFG Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and Syndication Agent, and U.S. Bank National Association is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3
2593,60,"what roles do both mufg bank, ltd. and wells fargo securities llc have in the agreement","arranger, bookrunner, book manager",1,1,1,"MUFG Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and Syndication Agent, and Wells Fargo Securities LLC is a Joint Lead Arranger and Joint Bookrunner.",3
2594,60,"what roles do both mufg bank, ltd. and mizuho bank, ltd. have in the agreement","arranger, bookrunner",1,1,1,"MUFG Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and Syndication Agent, and Mizuho Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner.",3
2595,60,"what roles do both mufg bank, ltd. and the bank of nova scotia have in the agreement","arranger, bookrunner, book manager",1,1,1,"MUFG Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and Syndication Agent, and The Bank of Nova Scotia is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3
2596,60,"what roles do both mufg bank, ltd. and capital one, national association have in the agreement","arranger, bookrunner, book manager",1,1,1,"MUFG Bank, Ltd. is a Joint Lead Arranger and Joint Bookrunner and Syndication Agent, and Capital One, National Association is a Joint Lead Arranger and Joint Bookrunner and Documentation Agent.",3
2605,60,what roles do both pnc capital markets llc and u.s. bank national association have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,"PNC CAPITAL MARKETS LLC is a Joint Lead Arranger and Joint Bookrunner. U.S. BANK NATIONAL ASSOCIATION is a Joint Lead Arranger and Joint Bookrunner, a Documentation Agent and a Lender.",3
2606,60,what roles do both pnc capital markets llc and wells fargo securities llc have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,PNC CAPITAL MARKETS LLC is a Joint Lead Arranger and Joint Bookrunner. WELLS FARGO SECURITIES LLC is a Joint Lead Arranger and Joint Bookrunner and a Lender.,3
2607,60,what roles do both pnc capital markets llc and the bank of nova scotia have in the agreement,"bookrunner, book manager, lead arranger",1,1,1,"PNC CAPITAL MARKETS LLC is a Joint Lead Arranger and Joint Bookrunner. THE BANK OF NOVA SCOTIA is a Joint Lead Arranger and Joint Bookrunner, a Documentation Agent and a Lender.",3
2608,60,"what roles do both pnc capital markets llc and capital one, national association have in the agreement","bookrunner, book manager, lead arranger",1,1,1,"PNC CAPITAL MARKETS LLC is a Joint Lead Arranger and Joint Bookrunner. CAPITAL ONE, NATIONAL ASSOCIATION is a Joint Lead Arranger and Joint Bookrunner, a Documentation Agent and a Lender.",3
2617,60,what roles do both u.s. bank national association and wells fargo securities llc have in the agreement,"arranger, bookrunner, book manager",1,1,1,"U.S. BANK NATIONAL ASSOCIATION is a Joint Lead Arranger and Joint Bookrunner, a Documentation Agent and a Lender. WELLS FARGO SECURITIES LLC is a Joint Lead Arranger and Joint Bookrunner and a Lender.",3
2620,60,"what roles do both u.s. bank national association and mizuho bank, ltd. have in the agreement","agent, arranger, bookrunner",1,1,1,"U.S. BANK NATIONAL ASSOCIATION is a Joint Lead Arranger and Joint Bookrunner, a Documentation Agent and a Lender. MIZUHO BANK, LTD. is a Joint Lead Arranger and Joint Bookrunner and a Lender.",3
2621,60,what roles do both u.s. bank national association and the bank of nova scotia have in the agreement,"agent, arranger, bookrunner, book manager",1,1,1,"U.S. BANK NATIONAL ASSOCIATION is a Joint Lead Arranger and Joint Bookrunner, a Documentation Agent and a Lender. THE BANK OF NOVA SCOTIA is a Joint Lead Arranger and Joint Bookrunner, a Documentation Agent and a Lender.",3
2622,60,"what roles do both u.s. bank national association and capital one, national association have in the agreement","agent, arranger, bookrunner, book manager",1,1,1,"U.S. BANK NATIONAL ASSOCIATION is a Joint Lead Arranger and Joint Bookrunner, a Documentation Agent and a Lender. CAPITAL ONE, NATIONAL ASSOCIATION is a Joint Lead Arranger and Joint Bookrunner, a Documentation Agent and a Lender.",3
2628,60,"what roles do both wells fargo securities llc and mizuho bank, ltd. have in the agreement","arranger, bookrunner",1,1,1,"WELLS FARGO SECURITIES LLC is a Joint Lead Arranger and Joint Bookrunner and a Lender. MIZUHO BANK, LTD. is a Joint Lead Arranger and Joint Bookrunner and a Lender.",3
2629,60,what roles do both wells fargo securities llc and the bank of nova scotia have in the agreement,"arranger, bookrunner, book manager",1,1,1,"WELLS FARGO SECURITIES LLC is a Joint Lead Arranger and Joint Bookrunner and a Lender. THE BANK OF NOVA SCOTIA is a Joint Lead Arranger and Joint Bookrunner, a Documentation Agent and a Lender.",3
2630,60,"what roles do both wells fargo securities llc and capital one, national association have in the agreement","arranger, bookrunner, book manager",1,1,1,"WELLS FARGO SECURITIES LLC is a Joint Lead Arranger and Joint Bookrunner and a Lender. CAPITAL ONE, NATIONAL ASSOCIATION is a Joint Lead Arranger and Joint Bookrunner, a Documentation Agent and a Lender.",3
2638,60,"what roles do both mizuho bank, ltd. and the bank of nova scotia have in the agreement","agent, arranger, bookrunner",1,1,1,"MIZUHO BANK, LTD. is a Joint Lead Arranger and Joint Bookrunner and a Lender. THE BANK OF NOVA SCOTIA is a Joint Lead Arranger and Joint Bookrunner, a Documentation Agent and a Lender.",3
2639,60,"what roles do both mizuho bank, ltd. and capital one, national association have in the agreement","agent, arranger, bookrunner",1,1,1,"MIZUHO BANK, LTD. is a Joint Lead Arranger and Joint Bookrunner and a Lender. CAPITAL ONE, NATIONAL ASSOCIATION is a Joint Lead Arranger and Joint Bookrunner, a Documentation Agent and a Lender.",3
2640,60,"what roles do both the bank of nova scotia and capital one, national association have in the agreement","agent, arranger, bookrunner, book manager",1,1,1,"THE BANK OF NOVA SCOTIA is a Joint Lead Arranger and Joint Bookrunner, a Documentation Agent and a Lender. CAPITAL ONE, NATIONAL ASSOCIATION is a Joint Lead Arranger and Joint Bookrunner, a Documentation Agent and a Lender.",3
2649,60,"who are the authorized signatorys of mizuho bank, ltd.","tracy rahn, ryan durkin",2,0,1,Oscar Cortez and Tracy Rahn,3
2650,60,who are the directors of the bank of nova scotia,"jason rinne, greg strauss, oscar cortez",2,0,1,Jason Rinne,3
2651,60,who are the managing directors of bank of the west,"harry yergey, michael maguire, patrick hartweger",2,0,1,Harry Yergey and Caroline Smith,3
2652,60,"who are the senior vice presidents of capital one, national association","joshua dearmon, eric h. williams, bernadette collins, michael s. barnett",2,0,1,Joshua Dearmon,3
2653,60,"who are the vice presidents of city national bank, a national banking association","laura dodd, lukas coleman, susan m. olsen, thor o connell",2,0,1,Laura Dodd,3
2654,60,what are the roles in the agreement of the company where anthony galea is employed,"agents, managing agent, documentation agent",2,0,1,"JPMORGAN CHASE BANK, N.A., Executive Director",3
2655,60,what are the roles in the agreement of the company where stephanie herndon is employed,"agents, managing agent, documentation agent",2,0,1,"Regions Bank, Assistant Vice President",3
2656,60,what are the roles in the agreement of the company where ryan durkin is employed,"agents, arrangers, lead arranger, managing agent, lead bookrunner, documentation agent",2,0,1,"GOLDMAN SACHS BANK USA, Authorized Signatory",3
2657,60,what are the roles in the agreement of the company where tracy rahn is employed,"agents, arrangers, lead arranger, managing agent, lead bookrunner, documentation agent",2,0,1,"Mizuho Bank, Ltd., Authorized Signatory",3
2658,60,what are the roles in the agreement of the company where jason rinne is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,"THE BANK OF NOVA SCOTIA, Director",3
2659,60,what are the roles in the agreement of the company where oscar cortez is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,"MUFG BANK, LTD., Director",3
2660,60,what are the roles in the agreement of the company where greg strauss is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,"WELLS FARGO BANK, NATIONAL ASSOCIATION, Director",3
2661,60,what are the roles in the agreement of the company where joshua dearmon is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,"Capital One, National Association, Senior Vice President",3
2662,60,what are the roles in the agreement of the company where bernadette collins is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,"TD Bank, N.A., Senior Vice President",3
2663,60,what are the roles in the agreement of the company where michael s. barnett is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,"Fifth Third Bank, National Association, Senior Vice President",3
2664,60,what are the roles in the agreement of the company where eric h. williams is employed,"agents, arrangers, bookrunner, book manager, lead arranger, managing agent, documentation agent",2,0,1,"PNC BANK, NATIONAL ASSOCIATION, Senior Vice President",3
