document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response,f1_score,edit_distance,cosine_similarity,llm_as_a_judge
17,"what is the role of solgen holding, llc in the agreement",grantor,1,0,0,"SolGen Holding, LLC owns all of the Equity Interests in SolGen, LLC.",0.0,0.9230769230769231,0.0,1
17,"what is the role of wilmington trust, national association in the agreement","national associationagent, collateralwilmington trust",1,0,0,Collateral Agent and Depositary Bank,0.0,0.75,0.0,3
17,what company is the borrower in the agreement,"llc, exgen renewables iv",1,0,0,"ExGen Renewables IV, LLC",1.0,0.34782608695652173,1.0,5
17,what company is the holding in the agreement,"llc, exgen renewables iv holding",1,0,0,Not found,0.0,0.8709677419354839,0.0,1
17,what company is the lead arranger in the agreement,"inc., morgan stanley senior funding",1,0,0,Not found,0.0,0.7575757575757576,0.0,1
17,what company is the lead bookrunner in the agreement,"inc., morgan stanley senior funding",1,0,0,Not found,0.0,0.7575757575757576,0.0,1
17,what company is the documentation agent in the agreement,"inc., morgan stanley senior funding",1,0,0,Not found,0.0,0.7575757575757576,0.0,1
17,"what company is the syndication agent, in the agreement","inc., morgan stanley senior funding",1,0,0,Not found,0.0,0.7575757575757576,0.0,1
17,what company is the collateral agent in the agreement,"wilmington trust, national association",1,0,0,"Wilmington Trust, National Association",1.0,0.0,1.0,5
17,what company is the depositary bank in the agreement,"wilmington trust, national association",1,0,0,Not found,0.0,0.8648648648648649,0.0,1
17,what company is the pledgor in the agreement,"llc, exgen renewables iv",1,0,0,"EXGEN RENEWABLES IV, LLC",1.0,0.34782608695652173,1.0,4
17,"what company is the collateralwilmington trust, national associationagent in the agreement","wilmington trust, national association",1,0,0,"Wilmington Trust, National Association",1.0,0.0,1.0,5
102,what is the position of adam finerman,esq.,1,0,0,Not found,0.0,1.0,0.0,1
102,what is the position of katherine bell,esq.,1,0,0,Not found,0.0,1.0,0.0,1
102,what is the position of kathy r. plisko,authorized signatory,1,0,0,Not found,0.0,0.85,0.0,1
102,in what organization does adam finerman work,paul hastings llp,1,0,0,Not found,0.0,0.8823529411764706,0.0,1
102,in what organization does jeffry r. keyes work,digirad corporation,1,0,0,"DIGIRAD CORPORATION, DMS HEALTH TECHNOLOGIES, INC., DIGIRAD IMAGING SOLUTIONS, INC., DMS IMAGING, INC., TELERHYTHMICS, LLC, MD OFFICE SOLUTIONS, PROJECT RENDEZVOUS HOLDING CORPORATION",0.23529411764705882,0.888235294117647,0.3448789397176422,1
102,in what organization does katherine bell work,paul hastings llp,1,0,0,Not found,0.0,0.8823529411764706,0.0,1
102,in what organization does kathy r. plisko work,"wells fargo bank, national association",1,0,0,Not found,0.0,0.8918918918918919,0.0,1
102,who is the representative of digirad corporation,jeffry r. keyes,1,0,0,Jeffry R. Keyes,1.0,0.0,1.0000000000000002,5
102,"who is the representative of wells fargo bank, national association",kathy r. plisko,1,0,0,Specialty Finance Manager,0.0,0.84,0.0,1
102,what is the location of olshan frome wolosky llp,"ny 10022, 65 east 55th street new york",1,0,0,"65 East 55th Street New York, NY 10022",1.0,0.4864864864864865,1.0000000000000002,5
102,what is the location of digirad corporation,"ga 30024, suite e suwanee, 1048 industrial court",1,0,0,Delaware,0.0,0.9130434782608695,0.0,1
102,"what is the location of wells fargo bank, national association","ca 90404, 2450 colorado avenue, suite 3000 westsanta monica",1,0,0,"2450 Colorado Avenue, Suite 3000 West Santa Monica, CA 90404",0.8421052631578948,0.3275862068965517,0.7327068970668787,5
102,what is the location of paul hastings llp,"ca 92626, 695 town center drive, 17th floor costa mesa",1,0,0,Not found,0.0,0.9038461538461539,0.0,1
102,"which company is associated with 1048 industrial court, suite e suwanee, ga 30024",digirad corporation,1,0,0,Not found,0.0,0.8947368421052632,0.0,1
102,"which company is associated with 2450 colorado avenue, suite 3000 westsanta monica, ca 90404","wells fargo bank, national association",1,0,0,Not found,0.0,0.8918918918918919,0.0,1
102,"which company is associated with 65 east 55th street new york, ny 10022",olshan frome wolosky llp,1,0,0,OLSHAN FROME WOLOSKY LLP,1.0,0.0,1.0,5
102,"which company is associated with 695 town center drive, 17th floor costa mesa, ca 92626",paul hastings llp,1,0,0,Not found,0.0,0.8823529411764706,0.0,1
102,"what is the role of digirad imaging solutions, inc. in the agreement",borrowers,1,0,0,"Develop, manufacture and sell new and used nuclear imaging cameras as well as provide support on new and used nuclear imaging cameras in the market, both Digirad and non-Digirad branded
Provider of medical imaging services (including nuclear cardiology and ultrasound imaging services)",0.0,0.9716312056737588,0.0,1
102,"what is the role of dms health technologies, inc. in the agreement",borrowers,1,0,0,Borrower,0.0,0.1111111111111111,0.0,4
102,"what is the role of dms imaging, inc. in the agreement",borrowers,1,0,0,Borrower,0.0,0.1111111111111111,0.0,4
102,what is the role of md office solutions in the agreement,borrowers,1,0,0,Borrower,0.0,0.1111111111111111,0.0,4
102,what is the role of project rendezvous holding corporation in the agreement,borrowers,1,0,0,Project Rendezvous Holding Corporation owns Project Rendezvous Acquisition Corporation.,0.0,0.9069767441860465,0.0,1
102,"what is the role of telerhythmics, llc in the agreement",borrowers,1,0,0,Borrower,0.0,0.1111111111111111,0.0,4
102,what company is the administrative borrower in the agreement,digirad corporation,1,0,0,"WELLS FARGO BANK, NATIONAL ASSOCIATION",0.0,0.7297297297297297,0.0,1
102,what company is the borrower in the agreement,digirad corporation,1,0,0,DIGIRAD CORPORATION,1.0,0.0,1.0000000000000002,5
102,what company is the administrative agent in the agreement,"wells fargo bank, national association",1,0,0,Not found,0.0,0.8918918918918919,0.0,1
102,what company is the lead arranger in the agreement,"wells fargo bank, national association",1,0,0,Not found,0.0,0.8918918918918919,0.0,1
102,what company is the book runner in the agreement,"wells fargo bank, national association",1,0,0,Wells Fargo,0.5714285714285715,0.7027027027027027,0.5023287782256719,4
102,what company is the lender in the agreement,"wells fargo bank, national association",1,0,0,"WELLS FARGO BANK, NATIONAL ASSOCIATION",1.0,0.0,1.0000000000000002,5
116,what is the position of nicholas jordan,managing director,1,0,0,Not found,0.0,0.8823529411764706,0.0,1
116,what is the position of orit mizrachi,coo,1,0,0,Not found,0.0,0.7777777777777778,0.0,1
116,what is the position of venu rathi,cfo,1,0,0,Not found,0.0,0.7777777777777778,0.0,1
116,what is the position of venugopal rathi,chief financial officer,1,0,0,Not found,0.0,0.8695652173913043,0.0,1
116,in what organization does erica knight work,cibc bank usa,1,0,0,Not found,0.0,0.8461538461538461,0.0,1
116,in what organization does nicholas jordan work,cibc bank usa,1,0,0,Not found,0.0,0.8461538461538461,0.0,1
116,in what organization does nick jordan work,cibc bank usa,1,0,0,Not found,0.0,0.8461538461538461,0.0,1
116,in what organization does orit mizrachi work,morgan stanley direct lending fund,1,0,0,Not found,0.0,0.8235294117647058,0.0,1
116,in what organization does venu rathi work,morgan stanley direct lending fund,1,0,0,Not found,0.0,0.8235294117647058,0.0,1
116,in what organization does venugopal rathi work,morgan stanley direct lending fund,1,0,0,Not found,0.0,0.8235294117647058,0.0,1
116,who is the representative of morgan stanley direct lending fund,venugopal rathi,1,0,0,"Name:
Title:",0.0,0.8666666666666667,0.0,1
116,"which company is associated with 120 south lasalle streetchicago, illinois 60603",cibc bank usa,1,0,0,Not found,0.0,0.8461538461538461,0.0,1
116,"which company is associated with 70 w. madisonchicago, illinois 60602",cibc bank usa,1,0,0,Not found,0.0,0.8461538461538461,0.0,1
116,what is the role of morgan stanley direct lending fund in the agreement,the company,1,0,0,the “ Company ”,0.6666666666666666,0.26666666666666666,1.0000000000000002,5
116,what company is the the company in the agreement,morgan stanley direct lending fund,1,0,0,Not found,0.0,0.8235294117647058,0.0,1
116,what company is the administrative agent in the agreement,cibc bank usa,1,0,0,Not found,0.0,0.8461538461538461,0.0,1
116,"what company is the administrative agent, in the agreement",cibc bank usa,1,0,0,Not found,0.0,0.8461538461538461,0.0,1
116,what company is the arranger in the agreement,cibc bank usa,1,0,0,Not found,0.0,0.8461538461538461,0.0,1
116,what company is the issuing lender in the agreement,cibc bank usa,1,0,0,Not found,0.0,0.8461538461538461,0.0,1
117,what is the position of chris burns,senior vice president,1,0,0,Not found,0.0,0.8095238095238095,0.0,1
117,what is the position of dawn mace moore,senior vice president,1,0,0,Not found,0.0,0.8095238095238095,0.0,1
117,what is the position of kirsten jakobsen,vice president,1,0,0,Not found,0.0,0.8571428571428571,0.0,1
117,what is the position of lynn braun,executive director,1,0,0,Not found,0.0,0.8888888888888888,0.0,1
117,what is the position of michael snook,senior vice president,1,0,0,Not found,0.0,0.8095238095238095,0.0,1
117,in what organization does chris burns work,"hsbc bank usa, national association",1,0,0,Not found,0.0,0.8823529411764706,0.0,1
117,in what organization does dawn mace moore work,"hsbc bank usa, national association",1,0,0,Not found,0.0,0.8823529411764706,0.0,1
117,in what organization does jim a. swanson work,columbia sportswear company,1,0,0,COLUMBIA SPORTSWEAR COMPANY,1.0,0.0,1.0000000000000002,5
117,in what organization does kirsten jakobsen work,royal bank of canada,1,0,0,Not found,0.0,0.75,0.0,1
117,in what organization does lynn braun work,"n.a., jpmorgan chase bank",1,0,0,Not found,0.0,0.8181818181818182,0.0,1
117,in what organization does michael snook work,"hsbc bank usa, national association",1,0,0,Not found,0.0,0.8823529411764706,0.0,1
117,"who is the representative of columbia sportswear company,",jim a. swanson,1,0,0,Not found,0.0,0.8461538461538461,0.0,1
117,"who is the representative of jpmorgan chase bank, n.a.",lynn braun,1,0,0,Not found,0.0,0.8,0.0,1
117,who is the representative of royal bank of canada,kirsten jakobsen,1,0,0,Not found,0.0,0.8125,0.0,1
117,what is the location of columbia sportswear company,"or 97229, 14375 nw science park driveportland",1,0,0,Not found,0.0,0.8863636363636364,0.0,1
117,"which company is associated with 14375 nw science park driveportland, or 97229",columbia sportswear company,1,0,0,Not found,0.0,0.8148148148148148,0.0,1
117,"what is the role of bofa securities, inc. in the agreement",bookrunner,1,0,0,Not found,0.0,0.8,0.0,1
117,what is the role of columbia sportswear company in the agreement,borrower,1,0,0,Not found,0.0,0.7777777777777778,0.0,1
117,"what is the role of wells fargo securities, llc in the agreement",lead arranger,1,0,0,Not found,0.0,0.8461538461538461,0.0,1
117,"what is the role of columbia sportswear company, in the agreement",borrower,1,0,0,Not found,0.0,0.7777777777777778,0.0,1
117,what company is the lead bookrunner in the agreement,"n.a., jpmorgan chase bank",1,0,0,Not found,0.0,0.8181818181818182,0.0,1
117,what company is the issuing lender in the agreement,"n.a., jpmorgan chase bank",1,0,0,Not found,0.0,0.8181818181818182,0.0,1
117,what company is the swing line lender in the agreement,"n.a., jpmorgan chase bank",1,0,0,Not found,0.0,0.8181818181818182,0.0,1
103,what is the position of gavin baiera,authorized signatory,1,0,0,Not found,0.0,0.85,0.0,1
103,what is the position of matthew trybula,associate counsel,1,0,0,Not found,0.0,0.6470588235294118,0.0,1
103,what is the position of paul a. barker,manager,1,0,0,Not found,0.0,1.0,0.0,1
103,what is the position of scott huckins,director,1,0,0,Not found,0.0,1.0,0.0,1
103,what is the position of stephen sernett,director,1,0,0,Not found,0.0,1.0,0.0,1
103,what is the position of stuart brown,director,1,0,0,Not found,0.0,1.0,0.0,1
103,in what organization does gavin baiera work,"l.p., angelo, gordon co.",1,0,0,Not found,0.0,0.7894736842105263,0.0,1
103,in what organization does matthew trybula work,cortland capital market services llc,1,0,0,Not found,0.0,0.9166666666666666,0.0,1
103,in what organization does paul a. barker work,claire s luxembourg s.a r.l.,1,0,0,Not found,0.0,0.88,0.0,1
103,in what organization does scott huckins work,claire s fashion property corp.,1,0,0,Not found,0.0,0.8666666666666667,0.0,1
103,in what organization does stephen sernett work,claire s fashion property corp.,1,0,0,Not found,0.0,0.8666666666666667,0.0,1
103,in what organization does stuart brown work,claire s fashion property corp.,1,0,0,Not found,0.0,0.8666666666666667,0.0,1
103,"who is the representative of angelo, gordon co., l.p.",gavin baiera,1,0,0,Not found,0.0,0.9166666666666666,0.0,1
103,who is the representative of claire s luxembourg s.a r.l.,paul a. barker,1,0,0,Not found,0.0,0.9230769230769231,0.0,1
103,who is the representative of cortland capital market services llc,matthew trybula,1,0,0,Not found,0.0,0.8,0.0,1
103,"what is the location of o angelo, gordon co., lp","new york 10167, 245 park avenue, 26th floornew york",1,0,0,"245 Park Avenue, 26th Floor New York, New York 10167",0.875,0.62,0.8214112916883224,5
103,what is the location of claire s gibraltar holdings limited,"fl 33027, 3 sw 129th avenuesuite 400pembroke pines",1,0,0,Not found,0.0,0.8979591836734694,0.0,1
103,what is the location of cortland capital market services llc,"il 60606, 21st floorchicago, 225 w. washington street",1,0,0,Not found,0.0,0.9,0.0,1
103,"which company is associated with 225 w. washington street, 21st floorchicago, il 60606",cortland capital market services llc,1,0,0,Not found,0.0,0.9166666666666666,0.0,1
103,"which company is associated with 245 park avenue, 26th floornew york, new york 10167","lp, o angelo, gordon co.",1,0,0,Not found,0.0,0.8095238095238095,0.0,1
103,"which company is associated with 3 sw 129th avenuesuite 400pembroke pines, fl 33027",claire s gibraltar holdings limited,1,0,0,Not found,0.0,0.8571428571428571,0.0,1
103,what is the role of claire s gibraltar intermediate holdings limited in the agreement,borrower,1,0,0,"Borrower
Guarantor
Holdings
Grantor",0.4,0.7714285714285715,0.37997836159100784,5
103,"what is the role of claire s accessories spain, s.l. in the agreement",guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,what is the role of claire s accessories uk ltd in the agreement,guarantor,1,0,0,Grantor,0.0,0.2222222222222222,0.0,1
103,what is the role of claire s european distribution limited in the agreement,guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,what is the role of claire s european services limited in the agreement,guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,what is the role of claire s france s.a.s. in the agreement,guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,what is the role of claire s germany gmbh in the agreement,borrower,1,0,0,Borrower,1.0,0.0,1.0,5
103,what is the role of claire s holdings s.a. r.l. in the agreement,guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,what is the role of claire s holding gmbh in the agreement,guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,what is the role of claire s luxembourg s.a. r.l. in the agreement,guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,what is the role of claire s switzerland gmbh in the agreement,guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,what is the role of csi luxembourg s.a. r.l. in the agreement,guarantor,1,0,0,Guarantor,1.0,0.0,1.0,5
103,"what is the role of o angelo, gordon co., lp in the agreement",administrative agent,1,0,0,Administrative Agent,1.0,0.0,1.0000000000000002,5
103,what is the role of claire s gibraltar holdings limited in the agreement,borrowers,1,0,0,Not found,0.0,0.8888888888888888,0.0,1
103,what is the role of cortland capital market services llc in the agreement,collateral agent,1,0,0,Collateral Agent,1.0,0.0,1.0000000000000002,5
103,what is the role of claire s fashion property corp. in the agreement,guarantor,1,0,0,Guarantors,0.0,0.1,0.0,4
103,what company is the lender in the agreement,botticelli llc,1,0,0,Not found,0.0,0.8571428571428571,0.0,1
103,what company is the borrowers in the agreement,claire s gibraltar holdings limited,1,0,0,CLAIRES (GIBRALTAR) INTERMEDIATE HOLDINGS LIMITED and CLAIRES GERMANY GMBH,0.3076923076923077,0.5526315789473685,0.6476308251809643,2
16,in what organization does christopher a. arnold work,crystal financial llc,1,0,0,Not found,0.0,0.8095238095238095,0.0,1
16,in what organization does ian w. estus work,standard diversified opportunities inc.,1,0,0,Not found,0.0,0.8421052631578947,0.0,1
16,who is the representative of crystal financial llc,christopher a. arnold,1,0,0,Not found,0.0,0.8,0.0,1
16,who is the representative of standard diversified opportunities inc.,ian w. estus,1,0,0,Not found,0.0,0.8181818181818182,0.0,1
16,what is the location of crystal financial llc,"ma 02110, 17th floor boston, two international place",1,0,0,"Two International Place, 17 th Floor
Boston, Massachusetts 02110",0.7058823529411765,0.6935483870967742,0.5507796339456278,5
16,"which company is associated with two international place, 17th floor boston, ma 02110",crystal financial llc,1,0,0,Not found,0.0,0.8095238095238095,0.0,1
16,what is the role of standard outdoor llc in the agreement,borrower,1,0,0,Borrower,1.0,0.0,1.0,5
16,what is the role of standard outdoor southeast ii llc in the agreement,borrower,1,0,0,a Borrower,0.6666666666666666,0.2,1.0,5
16,what is the role of standard outdoor southeast i llc in the agreement,borrower,1,0,0,Borrower,1.0,0.0,1.0,5
16,what is the role of standard outdoor southwest llc in the agreement,borrower,1,0,0,Borrower,1.0,0.0,1.0,5
16,what is the role of crystal financial llc in the agreement,term agent,1,0,0,Term Agent,1.0,0.0,1.0000000000000002,5
16,what is the role of standard diversified opportunities inc. in the agreement,borrower,1,0,0,Not found,0.0,0.7777777777777778,0.0,1
16,what company is the term agent in the agreement,crystal financial llc,1,0,0,Not found,0.0,0.8095238095238095,0.0,1
14,what is the position of james harris,chief financial officer,1,0,0,Not found,0.0,0.8695652173913043,0.0,1
14,what is the position of todd dittmann,authorized person,1,0,0,Not found,0.0,0.8823529411764706,0.0,1
14,in what organization does james harris work,pacific drilling s.a.,1,0,0,Not found,0.0,0.8947368421052632,0.0,1
14,in what organization does todd dittmann work,"llc, ag energy funding",1,0,0,Not found,0.0,0.7619047619047619,0.0,1
14,"who is the representative of ag energy funding, llc",todd dittmann,1,0,0,Not found,0.0,0.7692307692307693,0.0,1
14,"who is the representative of pacific drilling s.a.,",james harris,1,0,0,Not found,0.0,0.9166666666666666,0.0,1
14,"what is the role of angelo, gordon energy servicer,llc, in the agreement",administrative agent,1,0,0,Not found,0.0,0.8,0.0,1
14,what is the role of pacific bora ltd. in the agreement,subsidiary guarantors,1,0,0,owned by Pacific Bora Ltd.; Official Number 14745 Mobilizing to Oman.,0.0,0.8507462686567164,0.0,1
14,"what is the role of pacific drilling, inc. in the agreement",subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,4
14,"what is the role of pacific drilling, llc in the agreement",subsidiary guarantors,1,0,0,Subsidiary Guarantor,0.5,0.047619047619047616,0.33609692727625756,4
14,what is the role of pacific drilling gibraltar limited in the agreement,subsidiary guarantors,1,0,0,Not found,0.0,0.9047619047619048,0.0,1
14,what is the role of pacific drilling finance s. r.l. in the agreement,subsidiary guarantors,1,0,0,Not found,0.0,0.9047619047619048,0.0,1
14,what is the role of pacific drilling holding gibraltar limited in the agreement,subsidiary guarantors,1,0,0,Registered Owner,0.0,0.8095238095238095,0.0,1
14,what is the role of pacific drilling limited in the agreement,subsidiary guarantors,1,0,0,Not found,0.0,0.9047619047619048,0.0,1
14,"what is the role of pacific drilling operations, inc. in the agreement",subsidiary guarantors,1,0,0,Not found,0.0,0.9047619047619048,0.0,1
14,what is the role of pacific drilling operations limited in the agreement,subsidiary guarantors,1,0,0,Not found,0.0,0.9047619047619048,0.0,1
14,what is the role of pacific drilling vii limited in the agreement,subsidiary guarantors,1,0,0,Pacific Drilling VII Limited is a Subsidiary Guarantor.,0.2,0.6481481481481481,0.161713780662529,5
14,what is the role of pacific drilling v limited in the agreement,subsidiary guarantors,1,0,0,Pacific Drilling V Limited is a Subsidiary Guarantor.,0.2,0.6346153846153846,0.1757860783933462,5
14,what is the role of pacific drillship gibraltar limited in the agreement,subsidiary guarantors,1,0,0,Pacific Drilling (Gibraltar) Limited is the administrator for Pacific Drilling Administrator Limited.,0.0,0.86,0.0,1
14,what is the role of pacific drillship nigeria limited in the agreement,subsidiary guarantors,1,0,0,a 99.9% owned Subsidiary of PIDWAL on the Closing Date,0.16666666666666669,0.7115384615384616,0.1414305679255449,1
14,what is the role of pacific drillship s. r.l. in the agreement,subsidiary guarantors,1,0,0,Not found,0.0,0.9047619047619048,0.0,1
14,what is the role of pacific mistral ltd. in the agreement,subsidiary guarantors,1,0,0,Liberian flag 6th generation drillship owned by Pacific Mistral Ltd.; Official Number 14747 Currently idle in Las Palmas.,0.0,0.8907563025210085,0.0,1
14,what is the role of pacific santa ana gibraltar limited in the agreement,subsidiary guarantors,1,0,0,Not found,0.0,0.9047619047619048,0.0,1
14,what is the role of pacific santa ana limited in the agreement,subsidiary guarantors,1,0,0,owned by Pacific Santa Ana Limited,0.0,0.8235294117647058,0.0,1
14,what is the role of pacific scirocco ltd. in the agreement,subsidiary guarantors,1,0,0,6th generation drillship owned by Pacific Scirocco Ltd.,0.0,0.8703703703703703,0.0,1
14,what is the role of pacific sharav korl tolt felel ss g t rsas g in the agreement,subsidiary guarantors,1,0,0,Not found,0.0,0.9047619047619048,0.0,1
14,what is the role of pacific sharav s. r.l. in the agreement,subsidiary guarantors,1,0,0,Not found,0.0,0.9047619047619048,0.0,1
14,"what is the role of ag energy funding, llc in the agreement",lender,1,0,0,Not found,0.0,1.0,0.0,1
14,"what is the role of pacific drilling s.a., in the agreement",borrower,1,0,0,Borrower,1.0,0.0,1.0,5
14,what company is the administrative agent in the agreement,"llc, angelo, gordon energy servicer",1,0,0,Not found,0.0,0.8787878787878788,0.0,1
14,what company is the lender in the agreement,"llc, ag energy funding",1,0,0,Not found,0.0,0.7619047619047619,0.0,1
14,what company is the borrower in the agreement,pacific drilling s.a.,1,0,0,Not found,0.0,0.8947368421052632,0.0,1
28,in what organization does jen porter work,pepper hamilton llp,1,0,0,Not found,0.0,0.8947368421052632,0.0,1
28,in what organization does joseph ciaffoni work,"inc., collegium pharmaceutical",1,0,0,Not found,0.0,0.8571428571428571,0.0,1
28,in what organization does paul brannelly work,"inc., collegium pharmaceutical",1,0,0,Not found,0.0,0.8571428571428571,0.0,1
28,in what organization does shirley kuhlmann work,"inc., collegium pharmaceutical",1,0,0,Not found,0.0,0.8571428571428571,0.0,1
28,"who is the representative of collegium pharmaceutical, inc.",joseph ciaffoni,1,0,0,Paul Brannelly,0.0,0.9333333333333333,0.0,1
28,who is the representative of akin gump strauss hauer feld llp,geoffrey e. secol,1,0,0,Not found,0.0,0.875,0.0,1
28,who is the representative of biopharma credit investments v master lp,pedro gonzalez de cosio,1,0,0,Not found,0.0,0.8695652173913043,0.0,1
28,who is the representative of pepper hamilton llp,jen porter,1,0,0,Jen Porter,1.0,0.0,1.0000000000000002,5
28,who is the representative of pharmakon advisors lp,pedro gonzalez de cosio,1,0,0,Pedro Gonzalez de Cosio,1.0,0.0,1.0,5
28,what is the location of biopharma credit plc,51 new north roadexeter ex4 4epunited kingdom,1,0,0,England and Wales,0.0,0.8444444444444444,0.0,1
28,what is the location of biopharma credit plc,51 new north road exeter ex4 4ep united kingdom,1,0,0,England and Wales,0.0,0.851063829787234,0.0,1
28,what is the location of akin gump strauss hauer feld llp,"ny 10036 6745, one bryant park new york",1,0,0,Not found,0.0,0.868421052631579,0.0,1
28,what is the location of biopharma credit investments v master lp,"george town, 27 hospital road, grand cayman ky1 9008, cayman corporate centre",1,0,0,Cayman Islands,0.15384615384615385,0.8783783783783784,0.23790309463326237,1
28,what is the location of pepper hamilton llp,"pa 19103, 3000 two logan square philadelphia",1,0,0,"Philadelphia, PA",0.4444444444444445,0.7674418604651163,0.41036264495218466,2
28,what is the location of pharmakon advisors lp,"new york, ny 10022, 110 east 59th street",1,0,0,"110 East 59th Street, #3300 New York, NY 10022",0.9411764705882353,0.8409090909090909,0.8955324150715728,4
28,"what is the location of collegium pharmaceutical, inc.","ma 02072, suite 300 stoughton, 100 technology center drive",1,0,0,"100 Technology Center Drive, Suite 300 Stoughton, MA 02072",1.0,0.8571428571428571,1.0000000000000002,5
28,"which company is associated with 100 technology center drive, suite 300 stoughton, ma 02072","inc., collegium pharmaceutical",1,0,0,"Collegium Pharmaceutical, Inc.",1.0,0.2857142857142857,1.0000000000000002,5
28,"which company is associated with 110 east 59th street, new york, ny 10022",pharmakon advisors lp,1,0,0,Pharmakon Advisors LP,1.0,0.0,1.0000000000000002,5
28,"which company is associated with 3000 two logan square philadelphia, pa 19103",pepper hamilton llp,1,0,0,Not found,0.0,0.8947368421052632,0.0,1
28,which company is associated with 51 new north road exeter ex4 4ep united kingdom,biopharma credit plc,1,0,0,BioPharma Credit PLC,1.0,0.0,1.0000000000000002,5
28,which company is associated with 51 new north roadexeter ex4 4epunited kingdom,biopharma credit plc,1,0,0,Not found,0.0,0.9,0.0,1
28,"which company is associated with cayman corporate centre, 27 hospital road,george town, grand cayman ky1 9008",biopharma credit investments v master lp,1,0,0,Not found,0.0,0.9,0.0,1
28,"which company is associated with one bryant parknew york, ny 10036 6745",akin gump strauss hauer feld llp,1,0,0,Not found,0.0,0.84375,0.0,1
28,"which company is associated with one bryant park new york, ny 10036 6745",akin gump strauss hauer feld llp,1,0,0,Not found,0.0,0.84375,0.0,1
28,"what is the role of collegium pharmaceutical, inc in the agreement",borrower,1,0,0,Borrower,1.0,0.0,1.0,5
28,what is the role of collegium pharmaceutical inc. in the agreement,borrower,1,0,0,Borrower,1.0,0.0,1.0,5
28,what is the role of collegium securities corporation in the agreement,additional credit party,1,0,0,Not found,0.0,0.8695652173913043,0.0,1
