document_number,f1_score,edit_distance,cosine_similarity,llm_as_a_judge,num_questions
48,0.17264957264957265,0.7568033273915626,0.18647740888826098,1.8461538461538463,13
49,0.1428241830680855,0.7015881877841817,0.137212440347139,2.135135135135135,37
50,0.15714285714285717,0.7031145701467606,0.15216270253772368,1.7142857142857142,28
51,0.10454545454545454,0.797503442099849,0.09812425832410256,1.4545454545454546,22
52,0.14634146341463414,0.7252698371485491,0.14317581747459962,1.6097560975609757,41
53,0.12270531400966184,0.7679376010219008,0.1152052173643581,1.7333333333333334,15
54,0.1625,0.7352392828247551,0.16162887478780913,1.5625,16
55,0.26311722725096587,0.6844382462532368,0.281030592048239,2.1904761904761907,21
56,0.0642857142857143,0.7981372635839686,0.06104633095022406,1.2857142857142858,28
57,0.04444444444444444,0.8646875308724531,0.04299564452562777,1.1833333333333333,60
58,0.1568627450980392,0.7496876399462606,0.15174933361986273,1.7058823529411764,17
59,0.03518518518518518,0.8439027197266893,0.033860162488396274,1.0,12
60,0.1316812439261419,0.755644215985529,0.13069315199877884,1.6122448979591837,49
61,0.029411764705882353,0.813326214245901,0.029411764705882353,1.1176470588235294,34
62,0.125,0.733427848156148,0.125,1.5,16
63,0.037037037037037035,0.8256900383036203,0.032207703974314765,1.1666666666666667,18
64,0.045454545454545456,0.7825889796478033,0.045454545454545456,1.1818181818181819,22
65,0.08108108108108109,0.7705469193884797,0.0772933577353601,1.3783783783783783,37
66,0.023255813953488372,0.8222925534348243,0.023255813953488372,1.1627906976744187,43
67,0.17072510822510822,0.7204036073403285,0.16531860220033273,1.75,28
68,0.06997084548104957,0.7908702521543963,0.06691533050283616,1.4081632653061225,49
69,0.08461538461538462,0.8051886454250143,0.08135444397607428,1.2307692307692308,26
70,0.05172413793103448,0.8663632412121797,0.05172413793103449,1.3103448275862069,58
71,0.02222222222222222,0.8305904688413729,0.015050989733507741,1.1333333333333333,15
72,0.1527777777777778,0.7415605916848876,0.15315100828635,1.5833333333333333,24
73,0.027705627705627706,0.831329717584077,0.02356200939917892,1.2363636363636363,55
74,0.05405405405405406,0.7798100702326124,0.054054054054054064,1.2162162162162162,37
75,0.19185360094451004,0.707229218178085,0.17791173341047173,1.6818181818181819,22
76,0.09090909090909091,0.7099233441130675,0.09090909090909091,1.3636363636363635,11
77,0.12436974789915967,0.7144912206656722,0.13193564109061146,1.5294117647058822,34
78,0.0625,0.824634694314241,0.0625,1.25,16
79,0.1450375571358558,0.7365541461095124,0.13813338422755791,1.565217391304348,69
80,0.29904761904761906,0.6478774350878547,0.28281704257673046,2.142857142857143,35
81,0.5509259259259259,0.46103132371777594,0.53338525285166,3.2222222222222223,9
82,0.29378797530971446,0.6259983042319793,0.28538713132428495,2.1739130434782608,46
83,0.08913813459268005,0.7784333220482594,0.08882069406895766,1.3636363636363635,121
84,0.16712018140589568,0.7110693074846052,0.16253146750839054,1.6071428571428572,84
85,0.12083171730230553,0.6046238040376722,0.11314838779757168,2.316666666666667,60
86,0.2807017543859649,0.6350716611796944,0.2747520079243069,2.0526315789473686,19
87,0.0,0.8308232813941019,0.0,1.0,24
88,0.028571428571428574,0.8427483865341008,0.02898693357688329,1.1,20
89,0.04081632653061224,0.8290579095139277,0.036976882403548364,1.1428571428571428,21
90,0.03571428571428571,0.831940265012102,0.03571428571428572,1.1428571428571428,56
91,0.1111111111111111,0.7440251051183608,0.1111111111111111,1.4444444444444444,18
92,0.18963831867057673,0.7745255735533307,0.17787480048829943,1.8387096774193548,31
93,0.07999999999999999,0.7683566777833695,0.06735205045780811,1.7,20
94,0.14285714285714285,0.7032905094340816,0.14285714285714288,1.5714285714285714,28
95,0.13043478260869565,0.8080106869292858,0.13043478260869568,1.4782608695652173,46
96,0.021739130434782608,0.8722432628451425,0.021739130434782608,1.0869565217391304,46
97,0.3333333333333333,0.666750517031432,0.3282199218551569,2.2941176470588234,17
98,0.11204481792717087,0.7623414746015365,0.09883948699388162,1.4666666666666666,15
99,0.07045129162776222,0.8196128211987118,0.06944542070212509,1.3333333333333333,75
100,0.04989495798319329,0.8288718975161627,0.0449065456449519,1.2083333333333333,48
101,0.0,0.8596320716320717,0.0,1.0,15
102,0.22926992938736293,0.6232429544671253,0.2268936074141446,2.3448275862068964,29
103,0.3482741617357002,0.5568345999945361,0.35510308919128963,2.5384615384615383,39
104,0.15517241379310345,0.7444055780361132,0.1495205836991813,1.6896551724137931,58
105,0.250565951372403,0.7994644129566074,0.20914807640764896,2.2777777777777777,36
106,0.18247234247234248,0.7463647637147713,0.17001521236632752,1.8333333333333333,60
107,0.45887943208274495,0.5033819395115077,0.45885394618692127,2.8629441624365484,197
108,0.4143033509700176,0.5159478202065509,0.4178147525764707,2.8,45
109,0.0,0.8761016362043319,0.0,1.0,19
110,0.020833333333333332,0.8638970172220893,0.02083333333333334,1.0625,48
111,0.05263157894736842,0.8267374605811811,0.05263157894736842,1.2105263157894737,38
112,0.4,0.5280600286282104,0.40909090909090917,2.5,22
113,0.06015037593984962,0.830111256233193,0.05682792604867905,1.2105263157894737,19
114,0.4994047619047619,0.4945220770409348,0.47124517036879654,3.0,16
115,0.0,0.9196778711484593,0.0,1.0,17
116,0.03508771929824561,0.8079110163105317,0.05263157894736843,1.2105263157894737,19
117,0.043478260869565216,0.7915622160826764,0.04347826086956523,1.173913043478261,23
118,0.08188217011746425,0.8189418076938801,0.07992794763001344,1.3269230769230769,52
119,0.0606060606060606,0.8090977961432507,0.052703515594333256,1.3636363636363635,11
120,0.17215821812596008,0.7229826117341238,0.1669726635055723,1.6290322580645162,62
121,0.08148148148148149,0.7953273352533998,0.07526030940752944,1.2380952380952381,63
122,0.01906158357771261,0.8517739755868573,0.01951218381093898,1.064516129032258,62
123,0.2439484126984127,0.6804844852927687,0.2305268724551608,1.85,40
124,0.3215277777777778,0.569787360631098,0.3206423647205082,2.1875,32
125,0.058823529411764705,0.802865242765075,0.05882352941176472,1.2352941176470589,17
126,0.037405303030303025,0.8760779003678284,0.0326544951695023,1.140625,64
127,0.20674603174603176,0.6851967386281111,0.19738956463319138,1.75,36
128,0.0,0.8651095373667638,0.0,1.0,22
129,0.0,0.85717212167441,0.0,1.0,19
130,0.10410536640044837,0.8039919684711049,0.10262907806290728,1.4262295081967213,61
131,0.4844202898550725,0.5175871334011382,0.479534846849133,3.0869565217391304,23
132,0.12939560439560438,0.7835583908555983,0.12143905107761693,1.59375,32
133,0.1568627450980392,0.7027183547758719,0.1517493336198627,1.6470588235294117,17
134,0.043478260869565216,0.810286945959235,0.043478260869565216,1.173913043478261,23
135,0.19527363184079602,0.7202666981564004,0.1918557038357139,1.7611940298507462,67
136,0.13765182186234817,0.7724663901776728,0.13577571955461398,1.5789473684210527,19
137,0.19986559139784946,0.712678375108642,0.1976716917123638,1.8709677419354838,124
138,0.5833333333333333,0.3884927097071765,0.5560892615445019,3.15,20
139,0.14369658119658119,0.746542026512272,0.13770802710590857,1.6346153846153846,52
140,0.2303030303030303,0.6318951767530949,0.2169937671980892,1.9393939393939394,33
141,0.0,0.8531916683091096,0.0,1.0,27
142,0.2042933810375671,0.6937237596940674,0.19802349894964333,1.7674418604651163,86
143,0.21523809523809523,0.7604605719221017,0.19096200743624728,1.9142857142857144,70
144,0.0,0.8016554422721945,0.0,1.3,30
145,0.15907203907203907,0.776157812036146,0.15263717936737287,1.73,100
146,0.36666666666666664,0.5475441728584108,0.35774048871981573,2.8,15
147,0.3283679283679284,0.609538477080614,0.31965844547804734,2.2857142857142856,42
148,0.01641337386018237,0.8503570298575783,0.010291358998385916,1.148936170212766,47
149,0.2767857142857143,0.6179006451065275,0.2680756058193482,2.25,28
150,0.04,0.8114002509827408,0.04,1.16,25
151,0.10149021074947001,0.7823562161897873,0.095490161906452,1.4320987654320987,81
152,0.058823529411764705,0.8250726728663463,0.058823529411764705,1.2352941176470589,17
153,0.28136200716845877,0.6713582599557126,0.26883735418629645,2.0,31
154,0.3007692307692308,0.6416420415333459,0.30687888751745895,2.25,20
155,0.0,0.8968034021757136,0.0,1.0,38
156,0.016199317923455855,0.8553960444070603,0.010337429950907666,1.0,58
157,0.0,0.8047163576527833,0.0,1.0,34
158,0.20454545454545456,0.542376494980135,0.23452169741251508,2.4545454545454546,11
159,0.1111111111111111,0.7128597597419107,0.11111111111111113,1.4444444444444444,18
160,0.17066666666666666,0.719876333957109,0.1694684637028303,1.76,25
161,0.08,0.80515473656778,0.08,1.32,25
162,0.33963844797178133,0.6261830063527767,0.3668537180461994,2.7222222222222223,36
163,0.0,0.8418933321107235,0.0,1.0,13
164,0.0,0.8690149282511712,0.0,1.0,31
165,0.04555940023068051,0.8370318324853869,0.040438788309153866,1.2156862745098038,51
166,0.17524154589371982,0.735286605533139,0.1657569610527732,1.7173913043478262,92
167,0.055944055944055944,0.7716994911955125,0.06416855215417139,1.4615384615384615,13
168,0.11917419812156654,0.7796830275035175,0.09924360615041655,1.5555555555555556,18
169,0.28253968253968254,0.6551071631467292,0.2753587826311121,2.1142857142857143,35
170,0.059183673469387764,0.8115666180326392,0.05576471984999012,1.3142857142857143,35
