Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response,f1_score,edit_distance,cosine_similarity
360,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and BofA Securities, Inc. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Regions Bank.",0.22222222222222218,0.17610062893081757,0.13217945371532708
361,60,"what are the roles and subroles that bank of montreal and bofa securities, inc. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and BofA Securities, Inc. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd.",0.21428571428571427,0.1728395061728395,0.1304523892726775
362,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by fifth third bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Fifth Third Bank, National Association.",0.20689655172413793,0.1647727272727273,0.12879130035291703
363,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by goldman sachs bank usa","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Goldman Sachs Bank USA.",0.21428571428571427,0.18012422360248448,0.1304523892726775
364,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by PNC Bank, National Association.",0.21428571428571427,0.17261904761904767,0.1304523892726775
365,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by PNC Capital Markets LLC.",0.2222222222222222,0.154320987654321,0.1922677542067453
366,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by TD Bank, N.A.",0.23076923076923073,0.18791946308724827,0.12879130035291703
367,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Wells Fargo Bank, National Association.",0.20689655172413793,0.17045454545454541,0.12879130035291703
368,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by JPMorgan Chase Bank, N.A.",0.22222222222222218,0.1863354037267081,0.12719209062331532
369,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Regions Bank.",0.23076923076923073,0.1854304635761589,0.1339769799934435
370,60,"what are the roles and subroles that bank of montreal and citibank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Citibank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd.",0.22222222222222218,0.18181818181818177,0.13217945371532708
371,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by PNC Bank, National Association.",0.20689655172413793,0.16201117318435754,0.12134353303124043
372,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by PNC Capital Markets LLC.",0.21428571428571425,0.1445086705202312,0.18253089163677547
373,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by TD Bank, N.A.",0.22222222222222218,0.17500000000000004,0.12000323422532483
374,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Wells Fargo Bank, National Association.",0.19999999999999998,0.160427807486631,0.12000323422532483
375,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
376,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Regions Bank.",0.22222222222222218,0.1728395061728395,0.12416462365776659
377,60,"what are the roles and subroles that bank of montreal and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and JPMorgan Chase Bank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd.",0.21428571428571427,0.16969696969696968,0.12272976772839889
378,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by pnc bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by PNC Bank, National Association.",0.21428571428571427,0.1705882352941176,0.12272976772839889
379,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by PNC Capital Markets LLC.",0.2222222222222222,0.15243902439024393,0.1848258863681923
380,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by TD Bank, N.A.",0.22222222222222218,0.1854304635761589,0.12416462365776659
381,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Wells Fargo Bank, National Association.",0.20689655172413793,0.1685393258426966,0.12134353303124043
382,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by JPMorgan Chase Bank, N.A.",0.21428571428571427,0.18404907975460127,0.12272976772839889
383,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by regions bank","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Regions Bank.",0.23076923076923073,0.18300653594771243,0.12565101120098413
384,60,"what are the roles and subroles that bank of montreal and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd.",0.23076923076923073,0.17948717948717952,0.12134353303124042
385,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by td bank, n.a.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by TD Bank, N.A.",0.20689655172413793,0.17391304347826086,0.12879130035291703
386,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Wells Fargo Bank, National Association.",0.1935483870967742,0.15957446808510634,0.12565101120098413
387,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by JPMorgan Chase Bank, N.A.",0.19999999999999998,0.17341040462427748,0.12719209062331532
388,60,what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Regions Bank.",0.21428571428571427,0.17177914110429449,0.1304523892726775
389,60,"what are the roles and subroles that bank of montreal and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and PNC Capital Markets LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd.",0.20689655172413793,0.1686746987951807,0.12879130035291703
390,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by wells fargo bank, national association","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and U.S. Bank National Association share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Wells Fargo Bank, National Association.",0.21428571428571427,0.15544041450777202,0.11505441034110309
391,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and U.S. Bank National Association share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by JPMorgan Chase Bank, N.A.",0.20689655172413793,0.1685393258426966,0.12134353303124043
392,60,what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and U.S. Bank National Association share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Regions Bank.",0.22222222222222218,0.16666666666666663,0.12416462365776659
393,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and U.S. Bank National Association share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd.",0.21428571428571427,0.16374269005847952,0.12272976772839889
394,60,"what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Wells Fargo Securities LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by JPMorgan Chase Bank, N.A.",0.19999999999999998,0.17045454545454541,0.12719209062331532
395,60,what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Wells Fargo Securities LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Regions Bank.",0.21428571428571427,0.1686746987951807,0.1304523892726775
396,60,"what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Bank of Montreal and Wells Fargo Securities LLC share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd.",0.20689655172413793,0.16568047337278102,0.12879130035291703
397,60,"what are the roles and subroles that bofa securities, inc. and citibank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"BofA Securities, Inc. and Citibank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by PNC Capital Markets LLC.",0.21428571428571425,0.1515151515151515,0.19775928413173166
398,60,"what are the roles and subroles that bofa securities, inc. and citibank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"BofA Securities, Inc. and Citibank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd.",0.20689655172413793,0.1719745222929936,0.13984412899717052
399,60,"what are the roles and subroles that bofa securities, inc. and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"BofA Securities, Inc. and JPMorgan Chase Bank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by PNC Capital Markets LLC.",0.19999999999999998,0.14204545454545459,0.1922677542067453
400,60,"what are the roles and subroles that bofa securities, inc. and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"BofA Securities, Inc. and JPMorgan Chase Bank, N.A. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd.",0.19999999999999998,0.16666666666666663,0.1321794537153271
401,60,"what are the roles and subroles that bofa securities, inc. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"BofA Securities, Inc. and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by PNC Capital Markets LLC.",0.20689655172413793,0.14970059880239517,0.19495553585442174
402,60,"what are the roles and subroles that bofa securities, inc. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"BofA Securities, Inc. and MUFG Bank, Ltd. share the roles of Joint Lead Arranger and Joint Bookrunner, and Documentation Agent, which are not held by Mizuho Bank, Ltd.",0.21428571428571427,0.16981132075471694,0.13045238927267755
403,60,"what are the roles and subroles that bofa securities, inc. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",0.16666666666666666,0.25396825396825395,0.07734781234369076
404,60,"what are the roles and subroles that bofa securities, inc. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",0.16666666666666666,0.25396825396825395,0.07734781234369076
405,60,"what are the roles and subroles that bofa securities, inc. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",0.16666666666666666,0.25396825396825395,0.07734781234369076
406,60,"what are the roles and subroles that citibank, n.a. and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners",0.2,0.39682539682539686,0.1636830616936349
407,60,"what are the roles and subroles that citibank, n.a. and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",0.14285714285714285,0.2142857142857143,0.07030492086459503
408,60,"what are the roles and subroles that citibank, n.a. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners",0.2,0.39682539682539686,0.1636830616936349
409,60,"what are the roles and subroles that citibank, n.a. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",0.14285714285714285,0.2142857142857143,0.07030492086459503
410,60,"what are the roles and subroles that citibank, n.a. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",0.14285714285714285,0.2142857142857143,0.07030492086459503
411,60,"what are the roles and subroles that citibank, n.a. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",0.14285714285714285,0.2142857142857143,0.07030492086459503
412,60,"what are the roles and subroles that citibank, n.a. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Administrative Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",0.14285714285714285,0.2142857142857143,0.07030492086459503
413,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,Joint Lead Arrangers and Joint Bookrunners,0.25,0.5952380952380952,0.1842030767483818
414,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",0.16666666666666666,0.25396825396825395,0.07734781234369076
415,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",0.16666666666666666,0.25396825396825395,0.07734781234369076
416,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",0.16666666666666666,0.25396825396825395,0.07734781234369076
417,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",0.16666666666666666,0.25396825396825395,0.07734781234369076
418,60,"what are the roles and subroles that mufg bank, ltd. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Syndication Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",0.14285714285714285,0.2222222222222222,0.07030492086459503
419,60,"what are the roles and subroles that mufg bank, ltd. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Syndication Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",0.14285714285714285,0.2222222222222222,0.07030492086459503
420,60,"what are the roles and subroles that mufg bank, ltd. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"Syndication Agent, Joint Lead Arrangers and Joint Bookrunners, Documentation Agents",0.14285714285714285,0.2222222222222222,0.07030492086459503
421,60,"what are the roles and subroles that u.s. bank national association and wells fargo securities llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,Documentation Agents,0.0,0.21621621621621623,0.0
422,60,what are the roles and subroles that u.s. bank national association and wells fargo securities llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,Documentation Agents,0.0,0.21621621621621623,0.0
423,60,"what are the roles and subroles that u.s. bank national association and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Documentation Agents,0.0,0.21621621621621623,0.0
425,66,what are the roles and subroles that bnp paribas securities corp. and bank of the west share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
426,66,what are the roles and subroles that bnp paribas securities corp. and barclays bank plc share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
427,66,"what are the roles and subroles that bnp paribas securities corp. and bofa securities, inc. share in the agreement that are not held by keybanc capital markets","bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
428,66,what are the roles and subroles that bnp paribas securities corp. and citigroup global markets inc. share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
429,66,what are the roles and subroles that bank of the west and barclays bank plc share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
430,66,"what are the roles and subroles that bank of the west and bofa securities, inc. share in the agreement that are not held by keybanc capital markets","bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
431,66,what are the roles and subroles that bank of the west and citigroup global markets inc. share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
432,66,"what are the roles and subroles that barclays bank plc and bofa securities, inc. share in the agreement that are not held by keybanc capital markets","bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
433,66,what are the roles and subroles that barclays bank plc and citigroup global markets inc. share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
434,66,"what are the roles and subroles that bofa securities, inc. and citigroup global markets inc. share in the agreement that are not held by keybanc capital markets","bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
