document_number,f1_score,edit_distance,cosine_similarity,llm_as_a_judge,num_questions
76,0.7628004179728317,0.2266143011217481,0.7460951697472622,4.241379310344827,29
77,0.6354845154845156,0.21612671320231,0.5834875825361088,4.4,65
78,0.8166666666666668,0.1685185185185185,0.8333333333333335,4.333333333333333,12
79,0.6952179817908718,0.3027817491349103,0.669629808695612,3.735294117647059,68
80,0.7116233766233766,0.2621207555860876,0.7178788057312075,3.78,50
81,1.0,0.0,1.0,5.0,6
82,0.671939171939172,0.26848019440430954,0.642539079463277,3.8701298701298703,77
83,0.7078138511720706,0.2630739075343917,0.7099765993856789,3.868995633187773,229
84,0.5586848411445186,0.3771617302939149,0.5886798578708848,3.435483870967742,124
85,0.36172839506172844,0.3277005891613089,0.36247373349017775,3.3703703703703702,54
86,0.765625,0.17485431235431237,0.7596022244045654,4.28125,32
87,0.7088095238095238,0.27524726082564693,0.7081010351657007,3.8,40
88,0.8251748251748251,0.16270337922403003,0.8227197890043582,4.230769230769231,26
89,0.3623737373737374,0.5289403878039021,0.353507653164059,2.8333333333333335,48
90,0.5468328215654419,0.41368336462422484,0.5472725112583892,3.1666666666666665,66
91,0.7904067560728745,0.24375523822122502,0.7449677340005564,4.6875,32
92,0.4932426303854875,0.2338888888888889,0.49115234375429895,3.7714285714285714,35
93,0.4583333333333333,0.12586805555555555,0.4474673339422083,4.25,8
94,0.6687264018033249,0.304580900470474,0.687372780086348,3.8153846153846156,65
95,0.2526872498570612,0.704915350416335,0.2395074953279566,2.188679245283019,53
96,0.4803014933784165,0.3301300820315689,0.4637237298311453,3.6615384615384614,65
97,0.8537414965986395,0.14177663734115348,0.8478291433790358,4.5,28
98,0.1989010989010989,0.6844577180894317,0.23129845654748132,2.2142857142857144,14
99,0.6738398031944577,0.32365587684263325,0.6707730298002134,3.6019417475728157,103
100,0.8208180708180708,0.16891831365515575,0.8097549251817442,4.346153846153846,78
101,0.9032679738562092,0.11209103840682788,0.9015336246848558,4.8,20
102,0.59375,0.2367552790346908,0.5789719598896872,3.9375,32
103,0.47268907563025214,0.40220177513820776,0.4637762089021955,3.176470588235294,34
104,0.753968253968254,0.39383426581406816,0.6783813266944514,4.204081632653061,49
105,1.0,0.0,1.0000000000000002,5.0,8
106,0.37844624240228636,0.5648944900024913,0.3636345342223631,2.7032967032967035,91
107,0.26732785443722945,0.5659479969020983,0.2568510358047734,2.14453125,256
108,0.6984813001206445,0.2734609359637156,0.6870231587269774,3.6721311475409837,61
109,0.8275862068965517,0.14760136415308828,0.8275862068965518,4.413793103448276,29
110,0.718362900715842,0.27687346530729595,0.6923363122545516,3.9019607843137254,51
111,0.7232905982905983,0.23846554834211703,0.7138968666732142,4.055555555555555,54
112,0.7679653679653679,0.2640771222399526,0.750780047825035,4.037037037037037,27
113,0.41379310344827586,0.30407381618618107,0.4137931034482759,3.3793103448275863,29
114,0.6238095238095238,0.225,0.6228542852318906,4.2,10
115,0.367816091954023,0.4118500273672687,0.3621492682146784,2.9310344827586206,58
116,0.5644444444444444,0.34749350649350647,0.5351731290563105,3.48,25
117,0.5035818713450293,0.4426461112155578,0.5038306644615462,3.0,40
118,0.6702809601745772,0.33745534178124353,0.6566232992937769,3.6808510638297873,47
119,0.9,0.07777777777777778,0.9000000000000001,4.6,10
120,0.6921250094934306,0.28422046386566346,0.6849131987937441,3.7818181818181817,55
121,0.40078863165819684,0.5063874237522851,0.3912090008149665,2.5217391304347827,115
122,0.7524016203703704,0.2757074497931415,0.730425459836635,4.28125,64
123,0.7022492127755285,0.3179533937917586,0.6819023182250493,3.9473684210526314,57
124,0.5504911754911755,0.3096668331813382,0.6581686769828555,3.9423076923076925,52
125,0.9155555555555555,0.13376344086021505,0.8979910701626105,4.733333333333333,15
126,0.3028162401324166,0.5322886900410954,0.2755751514462818,2.5208333333333335,96
127,0.6849867724867725,0.34125977049059353,0.6395073540660193,4.0,48
128,0.31326984126984125,0.6079856698742148,0.3009036132825967,2.22,50
129,0.9242424242424242,0.16417112299465242,0.8840280442743971,4.818181818181818,11
130,0.3681412294125459,0.6050147592642018,0.3720334391789608,3.4076433121019107,157
131,0.8943722943722944,0.24853466971455365,0.8665003514806656,4.545454545454546,11
132,0.46669797439028204,0.3675673611327726,0.43500217636758154,3.5641025641025643,39
133,0.677914826186885,0.42185424149045525,0.6694366297131564,3.6,40
134,0.6812210012210012,0.4165380264007881,0.6607580133644446,3.688888888888889,45
135,0.41651757816590673,0.5873734043450883,0.3908958851980726,2.8603603603603602,222
136,0.3358269935193012,0.749370089591075,0.40677769412780407,3.3846153846153846,13
137,0.4068859337418113,0.5825937466740588,0.3873910358004621,2.77037037037037,135
138,0.564848885682219,0.5002729594381471,0.5358404316713113,3.0555555555555554,36
139,0.5837942622349402,0.4679344075197589,0.5898582009065336,3.48,175
140,0.516921359273138,0.49578663468658446,0.49532556792330545,3.090909090909091,55
141,0.8729671717171718,0.2350124393378632,0.8616518498830257,4.525,40
142,0.5983884371549762,0.3938172572862477,0.6190996320570648,3.8176100628930816,159
143,0.5688772330809634,0.41975880798753623,0.54202664288631,3.451219512195122,82
144,0.5833976833976834,0.30969031408332304,0.5386475886196362,3.7837837837837838,37
145,0.690764266318028,0.2995801480658614,0.6860684970601022,4.016528925619835,121
146,0.8453873712494403,0.2753348535353419,0.8215327523829723,4.482758620689655,29
147,0.44402377278023814,0.5788678944920631,0.48836169402985746,3.1964285714285716,112
148,0.5447713254746583,0.5022876506072909,0.5105817747970863,3.592233009708738,103
149,0.8096567694905644,0.21718572142527207,0.8056776485006081,4.2105263157894735,38
150,0.822857142857143,0.23684187824187825,0.832061336339877,4.2,25
151,0.5177951222639186,0.505184379748903,0.5120533612389196,3.287671232876712,146
152,0.7427536231884058,0.28472450600459825,0.7345806470058307,3.782608695652174,23
153,0.605628800004565,0.4414987530394307,0.574901719607422,3.7674418604651163,86
154,0.7255038867942093,0.38672454520798266,0.7054998293100402,4.064516129032258,31
155,0.46810182005494505,0.38804828877864217,0.4760794133898524,3.21875,64
156,0.6104308761333554,0.3995194191061417,0.5780517029641179,3.5702479338842976,121
157,0.5980099594321319,0.4246640501108564,0.5899223953301076,3.423076923076923,52
158,0.6018862090290662,0.3183247376237979,0.5992298433971869,4.0,14
159,0.7293650793650793,0.32790368902846784,0.7233810722877037,3.8214285714285716,28
160,0.6618827676703982,0.46994562161258535,0.6104856290055992,3.7358490566037736,53
161,0.6687984623813501,0.35982590459657093,0.6441791884787473,4.109090909090909,55
162,0.542906831493788,0.4790788896632421,0.538488779433046,3.4871794871794872,78
163,0.8493589743589743,0.17267546106557377,0.8399867890891461,4.3125,16
164,0.6767032790433203,0.37652845500387794,0.6449920500123743,3.7916666666666665,48
165,0.6580156731842547,0.34606461510538017,0.6408616643310485,3.731707317073171,123
166,0.5976752183948467,0.4166561773295309,0.584012828204973,3.607929515418502,227
167,0.6472786472786473,0.3274724449922126,0.6514421597676401,3.8974358974358974,39
168,0.7495570321151717,0.36287380399626973,0.7259844024556587,4.116279069767442,43
169,0.6676959311504126,0.4111334416110603,0.6494840773678394,3.6666666666666665,96
170,0.47971572392828343,0.5513261866149135,0.46191028764200565,3.2888888888888888,90
