Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response,f1_score,edit_distance,cosine_similarity
391,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,Arranger,0.33333333333333337,0.21621621621621623,0.33517574332792605
392,60,what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,Arranger,0.33333333333333337,0.21621621621621623,0.33517574332792605
393,60,"what are the roles and subroles that bank of montreal and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Arranger,0.33333333333333337,0.21621621621621623,0.33517574332792605
394,60,"what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,Arranger,0.33333333333333337,0.21621621621621623,0.33517574332792605
395,60,what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,Arranger,0.33333333333333337,0.21621621621621623,0.33517574332792605
396,60,"what are the roles and subroles that bank of montreal and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Arranger,0.33333333333333337,0.21621621621621623,0.33517574332792605
397,60,"what are the roles and subroles that bofa securities, inc. and citibank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,Arranger,0.5,0.27586206896551724,0.3032160644503863
398,60,"what are the roles and subroles that bofa securities, inc. and citibank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Arranger,0.33333333333333337,0.21621621621621623,0.33517574332792605
399,60,"what are the roles and subroles that bofa securities, inc. and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,Arranger,0.5,0.27586206896551724,0.3032160644503863
400,60,"what are the roles and subroles that bofa securities, inc. and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Arranger,0.33333333333333337,0.21621621621621623,0.33517574332792605
401,60,"what are the roles and subroles that bofa securities, inc. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,Arranger,0.5,0.27586206896551724,0.3032160644503863
402,60,"what are the roles and subroles that bofa securities, inc. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,Arranger,0.33333333333333337,0.21621621621621623,0.33517574332792605
403,60,"what are the roles and subroles that bofa securities, inc. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"arranger, joint lead arranger, joint bookrunner",0.6666666666666665,0.3555555555555555,0.4069290338737718
404,60,"what are the roles and subroles that bofa securities, inc. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"arranger, joint lead arranger, joint bookrunner",0.6666666666666665,0.3555555555555555,0.4069290338737718
405,60,"what are the roles and subroles that bofa securities, inc. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"arranger, joint lead arranger, joint bookrunner",0.6666666666666665,0.3555555555555555,0.4069290338737718
406,60,"what are the roles and subroles that citibank, n.a. and jpmorgan chase bank, n.a. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"administrative agent, arranger, joint lead arranger, joint bookrunner",0.6666666666666666,0.40909090909090906,0.4831155596147215
407,60,"what are the roles and subroles that citibank, n.a. and jpmorgan chase bank, n.a. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"administrative agent, arranger, joint lead arranger, joint bookrunner",0.5454545454545454,0.31818181818181823,0.35909013896206493
408,60,"what are the roles and subroles that citibank, n.a. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"administrative agent, arranger, joint lead arranger, joint bookrunner, syndication agent",0.6,0.3214285714285714,0.402233050541387
409,60,"what are the roles and subroles that citibank, n.a. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"administrative agent, arranger, joint lead arranger, joint bookrunner",0.5454545454545454,0.31818181818181823,0.35909013896206493
410,60,"what are the roles and subroles that citibank, n.a. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"administrative agent, arranger, joint lead arranger, joint bookrunner",0.5454545454545454,0.31818181818181823,0.35909013896206493
411,60,"what are the roles and subroles that citibank, n.a. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"administrative agent, arranger, joint lead arranger, joint bookrunner",0.5454545454545454,0.31818181818181823,0.35909013896206493
412,60,"what are the roles and subroles that citibank, n.a. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"administrative agent, arranger, joint lead arranger, joint bookrunner",0.5454545454545454,0.31818181818181823,0.35909013896206493
413,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and mufg bank, ltd. share in the agreement that are not held by pnc capital markets llc","lead arranger, lead bookrunner",1,3,1,"arranger, joint lead arranger, joint bookrunner",0.8571428571428571,0.5555555555555556,0.5474774341942422
414,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and mufg bank, ltd. share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"arranger, joint lead arranger, joint bookrunner",0.6666666666666665,0.3555555555555555,0.4069290338737718
415,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"arranger, joint lead arranger, joint bookrunner",0.6666666666666665,0.3555555555555555,0.4069290338737718
416,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"arranger, joint lead arranger, joint bookrunner",0.6666666666666665,0.3555555555555555,0.4069290338737718
417,60,"what are the roles and subroles that jpmorgan chase bank, n.a. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"arranger, joint lead arranger, joint bookrunner",0.6666666666666665,0.3555555555555555,0.4069290338737718
418,60,"what are the roles and subroles that mufg bank, ltd. and pnc capital markets llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"arranger, joint lead arranger, joint bookrunner",0.6666666666666665,0.3555555555555555,0.4069290338737718
419,60,"what are the roles and subroles that mufg bank, ltd. and u.s. bank national association share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"arranger, joint lead arranger, joint bookrunner",0.6666666666666665,0.3555555555555555,0.4069290338737718
420,60,"what are the roles and subroles that mufg bank, ltd. and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"arranger, joint lead arranger, joint bookrunner",0.6666666666666665,0.3555555555555555,0.4069290338737718
421,60,"what are the roles and subroles that u.s. bank national association and wells fargo securities llc share in the agreement that are not held by jpmorgan chase bank, n.a","bookrunner, book manager, lead arranger",1,3,1,"arranger, joint lead arranger, joint bookrunner",0.6666666666666665,0.3555555555555555,0.4069290338737718
422,60,what are the roles and subroles that u.s. bank national association and wells fargo securities llc share in the agreement that are not held by regions bank,"bookrunner, book manager, lead arranger",1,3,1,"arranger, joint lead arranger, joint bookrunner",0.6666666666666665,0.3555555555555555,0.4069290338737718
423,60,"what are the roles and subroles that u.s. bank national association and wells fargo securities llc share in the agreement that are not held by mizuho bank, ltd.","bookrunner, book manager, lead arranger",1,3,1,"arranger, joint lead arranger, joint bookrunner",0.6666666666666665,0.3555555555555555,0.4069290338737718
425,66,what are the roles and subroles that bnp paribas securities corp. and bank of the west share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
426,66,what are the roles and subroles that bnp paribas securities corp. and barclays bank plc share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
427,66,"what are the roles and subroles that bnp paribas securities corp. and bofa securities, inc. share in the agreement that are not held by keybanc capital markets","bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
428,66,what are the roles and subroles that bnp paribas securities corp. and citigroup global markets inc. share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
429,66,what are the roles and subroles that bank of the west and barclays bank plc share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
430,66,"what are the roles and subroles that bank of the west and bofa securities, inc. share in the agreement that are not held by keybanc capital markets","bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
431,66,what are the roles and subroles that bank of the west and citigroup global markets inc. share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
432,66,"what are the roles and subroles that barclays bank plc and bofa securities, inc. share in the agreement that are not held by keybanc capital markets","bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
433,66,what are the roles and subroles that barclays bank plc and citigroup global markets inc. share in the agreement that are not held by keybanc capital markets,"bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
434,66,"what are the roles and subroles that bofa securities, inc. and citigroup global markets inc. share in the agreement that are not held by keybanc capital markets","bookrunner, book manager, lead arranger",1,3,1,Not found,0.0,0.1351351351351351,0.0
